,fanny_male,fanny_female,tuple,average_male,average_female,female-male
58,0.15432312,-0.08436727,"('undiscriminating', 'discriminating')",0.1543231,-0.0843673,-0.2386904
59,-0.03549245,0.12888968,"('foolish', 'wise')",-0.0354924,0.1288897,0.1643821
60,0.15170424,0.15322228,"('inefficient', 'efficient')",0.1517042,0.1532223,0.0015181
61,0.07885909,-0.0069437586,"('illogical', 'logical')",0.0788591,-0.0069438,-0.0858029
62,0.62885255,0.6036161,"('incompetent', 'brilliant')",0.6288525,0.6036161,-0.0252364
63,0.023855377,0.06821288,"('unperceptive', 'insightful')",0.0238554,0.0682129,0.0443575
64,-6.531213,-6.8683147,"('shy', 'confident')",-6.5312128,-6.8683147,-0.3371019
65,0.18136176,-0.087600395,"('insecure', 'secure')",0.1813618,-0.0876004,-0.2689622
66,0.2453847,0.20951286,"('inactive', 'active')",0.2453847,0.2095129,-0.0358718
67,-0.34588838,-0.23167774,"('doubtful', 'determined')",-0.3458884,-0.2316777,0.1142107
68,-0.70972717,-0.38596168,"('dependent', 'independent')",-0.7097272,-0.3859617,0.3237655
69,-1.8913796,-1.8359001,"('lazy', 'industrious')",-1.8913796,-1.8359001,0.0554795
70,0.9897254,0.64638394,"('lethargic', 'energetic')",0.9897254,0.6463839,-0.3433415
71,0.55998737,0.4882674,"('diffident', 'self-confident')",0.5599874,0.4882674,-0.07172
72,0.65563,0.6205063,"('unambitious', 'ambitious')",0.65563,0.6205063,-0.0351237
73,-3.108327,-3.26541,"('helpless', 'self-reliant')",-3.1083269,-3.2654099,-0.157083
74,0.16501358,-0.022239037,"('undedicated', 'dedicated')",0.1650136,-0.022239,-0.1872526
75,-0.56773555,-0.45431718,"('meek', 'impulsive')",-0.5677356,-0.4543172,0.1134184
76,0.640688,0.35712922,"('anxious', 'daring')",0.640688,0.3571292,-0.2835588
77,-1.6815898,-1.6115075,"('unmotivated', 'motivated')",-1.6815898,-1.6115075,0.0700823
78,-0.80830145,-0.8106637,"('nonresilient', 'resilient')",-0.8083014,-0.8106637,-0.0023623
79,-0.33692586,0.011436047,"('wavering', 'unwavering')",-0.3369259,0.011436,0.3483619
80,-0.28875864,-0.7465316,"('dominated', 'dominating')",-0.2887586,-0.7465316,-0.457773
81,-0.35697168,-0.47219586,"('submissive', 'aggressive')",-0.3569717,-0.4721959,-0.1152242
82,6.7856054,7.3230615,"('poor', 'rich')",6.7856054,7.3230615,0.5374561
83,-0.49937403,-0.4940675,"('powerless', 'powerful')",-0.499374,-0.4940675,0.0053065
84,0.2466214,0.26265523,"('inferior', 'superior')",0.2466214,0.2626552,0.0160338
85,-1.0692246,-0.9391509,"('insignificant', 'prestigious')",-1.0692246,-0.9391509,0.1300737
86,0.21970862,0.1834422,"('uninfluential', 'influential')",0.2197086,0.1834422,-0.0362664
87,0.067772955,0.054275345,"('unsuccessful', 'successful')",0.067773,0.0542753,-0.0134977
88,-0.14016525,-0.09395485,"('low', 'eminent')",-0.1401653,-0.0939549,0.0462104
