,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8071296,0.83119905,"('unsociable', 'sociable')",0.70643544,0.6338879,-0.5275225,-0.6442506,0.3286809,0.2736121,-0.0550688
1,-0.034107026,-0.1619604,"('unfriendly', 'friendly')",1.2480185,1.0921677,2.2088554,2.1065474,1.1409223,1.0122515,-0.1286708
2,0.005300805,0.055003688,"('unlikable', 'likable')",0.4679045,0.58357954,0.50261426,0.6565837,0.3252732,0.4317223,0.1064491
3,0.21988603,0.37421143,"('repellent', 'pleasant')",-0.23394334,-0.11980949,0.0077370256,0.07474548,-0.0021068,0.1097158,0.1118226
4,-1.519967,-1.6048764,"('disliked', 'liked')",0.21926762,0.08407683,-6.213089,-6.31854,-2.5045961,-2.6131132,-0.1085171
5,-1.8880595,-1.8753909,"('distant', 'outgoing')",0.31220892,0.30382678,-0.014700629,0.08286335,-0.5301838,-0.4962336,0.0339502
6,-2.4239998,-2.4294813,"('distant', 'open')",-0.31033254,-0.27587742,0.56893706,0.64592636,-0.7217984,-0.6864775,0.0353209
7,1.9665798,2.0593395,"('insensitive', 'sensitive')",0.25086108,0.3318476,1.0108558,0.94543743,1.0760989,1.1122082,0.0361093
8,-0.10678238,-0.09347892,"('unaffectionate', 'affectionate')",0.42195633,0.4278448,1.1871674,1.1098586,0.5007805,0.4814082,-0.0193723
9,0.64523363,0.6893223,"('unaffectionate', 'caring')",1.0494583,1.0408903,1.3376448,1.2844007,1.0107789,1.0048711,-0.0059078
10,1.6043532,1.7425575,"('unsympathetic', 'sympathetic')",-0.8302885,-0.74542046,-0.47408548,-0.58227706,0.0999931,0.1382867,0.0382936
11,0.83744955,0.9834819,"('unhelpful', 'helpful')",-0.11540747,-0.024341194,1.420093,1.4904913,0.714045,0.816544,0.102499
12,1.7516011,1.9295857,"('unsupportive', 'supportive')",0.45636466,0.5953054,-1.5793718,-1.6071978,0.2095313,0.3058978,0.0963665
13,1.7365454,1.8018514,"('impolite', 'polite')",-0.23932154,-0.2558322,-0.36985672,-0.3838183,0.375789,0.3874003,0.0116113
14,1.3917408,1.4411864,"('antisocial', 'social')",1.4473245,1.4825146,-0.6259273,-0.6899141,0.7377127,0.7445957,0.006883
15,0.8112681,0.71110487,"('boring', 'funny')",-0.107102275,-0.10649168,0.5277871,0.5235542,0.410651,0.3760558,-0.0345952
16,-1.670486,-1.6860932,"('unpopular', 'popular')",-0.98751694,-0.9211545,0.08976066,0.18420471,-0.8560807,-0.807681,0.0483997
17,-0.38780075,-0.26859123,"('nasty', 'nice')",0.30055535,0.48472115,-0.36355305,-0.27548096,-0.1502662,-0.0197837,0.1304825
18,0.4548452,0.5325108,"('disagreeable', 'welcoming')",-0.7015182,-0.52549493,-0.2889832,-0.23155668,-0.1785521,-0.0748469,0.1037052
19,-0.8160904,-0.69707596,"('inhospitable', 'hospitable')",0.2704184,0.25350982,0.27265963,0.40186766,-0.0910041,-0.0138995,0.0771046
20,-0.11851567,-0.074950874,"('rough', 'thoughtful')",-0.62358725,-0.5620988,0.87685716,0.8290062,0.0449181,0.0639855,0.0190674
21,0.80001783,0.85401565,"('immoral', 'moral')",0.40223125,0.42859572,-0.8602205,-0.83442944,0.1140095,0.149394,0.0353845
22,1.3003083,1.2763602,"('untrustworthy', 'trustworthy')",0.14777128,0.13844766,-0.83781177,-0.86323327,0.2034226,0.1838582,-0.0195644
23,1.1081612,1.2060832,"('insincere', 'sincere')",0.17606983,0.2553906,5.4713593,5.4153934,2.2518635,2.2922891,0.0404256
24,1.4136161,1.415265,"('dishonest', 'honest')",0.5605807,0.5921485,0.8675876,0.7682991,0.9472614,0.9252375,-0.0220239
25,-1.1390076,-1.2126951,"('egoistic', 'altruistic')",0.45002156,0.40150994,1.8689516,1.7930536,0.3933218,0.3272895,-0.0660323
26,2.1788816,2.0030053,"('hardhearted', 'benevolent')",2.0961032,2.024916,1.9550525,1.8769712,2.0766791,1.9682975,-0.1083816
27,0.15232071,0.17437664,"('hardhearted', 'softhearted')",-0.10658031,0.03438875,1.7609687,1.6277307,0.6022364,0.6121654,0.009929
28,0.5956045,0.49739155,"('disloyal', 'loyal')",0.5657272,0.38333628,0.89014494,0.67390335,0.6838255,0.5182104,-0.1656151
29,0.054018788,0.035038386,"('unfair', 'fair')",-0.11298591,-0.1282196,0.05336259,-0.09470947,-0.0018682,-0.0626302,-0.060762
30,2.268315,2.4254055,"('intolerant', 'tolerant')",1.1793953,1.2887664,1.2843939,1.2558237,1.5773681,1.6566652,0.0792971
31,-1.568619,-1.5895326,"('evil', 'good')",-0.28473502,-0.31952626,-0.6670478,-0.71148366,-0.8401339,-0.8735142,-0.0333803
32,0.5504647,0.52840674,"('unkind', 'kind')",1.0682695,1.1111462,0.9905862,0.8374896,0.8697735,0.8256809,-0.0440926
33,-0.41224957,-0.48365128,"('wrong', 'right')",0.46559405,0.36846173,-0.11361332,-0.13620916,-0.0200896,-0.0837996,-0.06371
34,0.45786566,0.59202814,"('mean', 'honorable')",0.6549115,0.816415,5.540973,5.7354317,2.2179168,2.3812917,0.1633749
35,-1.7524322,-1.956,"('corrupt', 'incorrupt')",-0.16504052,-0.31715992,0.4453399,0.31367752,-0.4907109,-0.6531608,-0.1624499
36,-2.535269,-2.6710925,"('hostile', 'amicable')",0.22630857,0.10921747,0.6271907,0.50163233,-0.5605899,-0.6867476,-0.1261577
37,0.08396937,0.15530838,"('fake', 'genuine')",0.91171885,0.89331627,0.8156793,0.7410834,0.6037892,0.5965693,-0.0072199
38,-0.10722482,-0.06338665,"('untruthful', 'truthful')",0.023029104,0.027821125,-0.117288604,-0.056216087,-0.0671614,-0.0305939,0.0365675
39,2.0184836,2.076421,"('exploitative', 'cooperative')",0.12548041,0.16757658,-0.14666669,-0.18057014,0.6657658,0.6878091,0.0220433
40,0.5831285,0.5483918,"('stingy', 'generous')",-0.44613722,-0.4479273,-1.2588464,-1.3869053,-0.3739517,-0.4288136,-0.0548619
41,0.4961431,0.5125261,"('unforgiving', 'forgiving')",-0.0053534005,0.027552387,0.052658603,-0.074201725,0.1811494,0.1552922,-0.0258572
42,0.929493,1.0042901,"('unreliable', 'reliable')",0.1390468,0.348557,-2.6883307,-2.641742,-0.5399303,-0.4296316,0.1102987
43,1.8742363,2.0190713,"('irresponsible', 'responsible')",0.21982062,0.3614813,0.34133518,0.3336162,0.8117975,0.904723,0.0929255
44,-1.417574,-1.3664039,"('prejudiced', 'unprejudiced')",-1.2360804,-1.195423,-1.3991134,-1.3655438,-1.3509226,-1.3091236,0.041799
45,1.1426268,1.2711207,"('incompetent', 'competent')",0.0023246333,0.017500248,-0.27099076,-0.34358397,0.2913202,0.3150123,0.0236921
46,1.2871177,1.3565009,"('uncompetitive', 'competitive')",-1.011802,-0.9211415,-0.93488395,-1.0121315,-0.2198561,-0.1922574,0.0275987
47,0.2732789,0.35495442,"('stupid', 'smart')",0.92717826,1.0584196,5.222889,5.343731,2.1411153,2.2523683,0.111253
48,1.3536646,1.3676348,"('unintelligent', 'intelligent')",-0.05628261,0.040266857,0.27251962,0.2958747,0.5233005,0.5679255,0.044625
49,-0.19464286,-0.05293245,"('unable', 'able')",-0.7371474,-0.613051,-0.5558164,-0.420214,-0.4958689,-0.3620658,0.1338031
50,-1.2038431,-1.2954465,"('clumsy', 'skillful')",0.47207946,0.45840415,0.25597638,0.22308551,-0.1585958,-0.2046523,-0.0460565
51,0.7681438,0.7103773,"('uneducated', 'educated')",-0.30584902,-0.33874634,0.30652618,0.2529825,0.2562736,0.2082045,-0.0480691
52,-1.0666027,-1.2687821,"('irrational', 'rational')",-0.36252403,-0.5376713,0.4091476,0.27529395,-0.339993,-0.5103865,-0.1703935
53,0.10237666,0.060271077,"('uncreative', 'creative')",-0.73837435,-0.77614814,1.0153711,0.9471578,0.1264578,0.0770936,-0.0493642
54,-0.47387406,-0.47222245,"('incapable', 'capable')",-0.1006182,-0.07281775,1.0076673,1.0612816,0.1443917,0.1720805,0.0276888
55,1.8862514,2.0589964,"('incompetent', 'clever')",-0.17938143,-0.009247504,-0.46257305,-0.48215097,0.4147657,0.5225326,0.1077669
56,1.7265977,1.8404999,"('impractical', 'practical')",0.91310084,0.95237726,-0.5609747,-0.565665,0.692908,0.7424041,0.0494961
57,0.61667055,0.61779165,"('unimaginative', 'imaginative')",-1.0807091,-1.0672264,-2.370201,-2.472208,-0.9447466,-0.9738809,-0.0291343
58,0.6881777,0.72135574,"('undiscriminating', 'discriminating')",-0.5527257,-0.59344566,0.33182347,0.24622467,0.1557585,0.1247116,-0.0310469
59,-0.20565107,-0.3183849,"('foolish', 'wise')",1.4151138,1.3391931,0.68404686,0.7463339,0.6311699,0.5890474,-0.0421225
60,1.6568089,1.9170763,"('inefficient', 'efficient')",0.12226972,0.31423402,-0.5678515,-0.42719918,0.4037424,0.6013704,0.197628
61,0.23329718,0.12433378,"('illogical', 'logical')",-0.27564794,-0.40872425,0.2102188,0.012446459,0.055956,-0.090648,-0.146604
62,1.6551316,1.8682338,"('incompetent', 'brilliant')",-0.4393242,-0.1622767,-0.3432233,-0.17994772,0.2908614,0.5086698,0.2178084
63,1.3174491,1.398892,"('unperceptive', 'insightful')",0.18045872,0.2540666,0.6965937,0.772912,0.7315005,0.8086236,0.0771231
64,0.03531599,0.03007494,"('shy', 'confident')",-0.72237307,-0.70998603,-6.6045303,-6.611412,-2.4305291,-2.4304411,8.8e-05
65,1.8150356,1.8040445,"('insecure', 'secure')",-0.06772724,-0.0715454,-0.5696428,-0.5784579,0.3925552,0.3846804,-0.0078748
66,-0.3340859,-0.41445237,"('inactive', 'active')",-0.34796914,-0.37663233,1.004099,0.99251294,0.107348,0.0671427,-0.0402053
67,-0.09426635,-0.10506251,"('doubtful', 'determined')",0.37650937,0.40815887,-0.5904444,-0.50946367,-0.1027338,-0.0687891,0.0339447
68,-0.28646988,-0.33329248,"('dependent', 'independent')",-0.92334676,-1.0290235,-0.7055192,-0.7184274,-0.6384453,-0.6935811,-0.0551358
69,-2.2440414,-2.3267183,"('lazy', 'industrious')",-0.019832283,-0.026496142,-0.47649035,-0.39553475,-0.9134547,-0.9162498,-0.0027951
70,1.6769423,1.7550868,"('lethargic', 'energetic')",0.13537021,0.26391068,0.5937799,0.6076344,0.8020309,0.8755439,0.073513
71,1.1083475,1.1704203,"('diffident', 'self-confident')",1.5327619,1.5447361,0.47175938,0.48058966,1.0376229,1.0652487,0.0276258
72,1.3211344,1.3541341,"('unambitious', 'ambitious')",-0.5122111,-0.43222913,-0.8420316,-0.84156847,-0.0110361,0.0267788,0.0378149
73,0.656579,0.6639269,"('helpless', 'self-reliant')",1.138161,0.9884582,-2.7352343,-2.727998,-0.3134981,-0.3585376,-0.0450395
74,1.955435,2.0885677,"('undedicated', 'dedicated')",0.5585801,0.6377588,-0.03721172,-0.10829244,0.8256012,0.872678,0.0470768
75,-0.8645407,-0.89405715,"('meek', 'impulsive')",-0.7235817,-0.74118686,-0.18548442,-0.06710447,-0.5912023,-0.5674495,0.0237528
76,1.4972125,1.5944617,"('anxious', 'daring')",0.11670648,0.29341072,-0.10920845,-0.012557739,0.5015702,0.6251049,0.1235347
77,-1.0020673,-0.9431371,"('unmotivated', 'motivated')",-0.66815007,-0.6408662,-1.4213345,-1.2960334,-1.0305173,-0.9600123,0.070505
78,-0.847038,-0.8037952,"('nonresilient', 'resilient')",0.1588829,0.2636864,0.049205977,0.11876453,-0.212983,-0.1404481,0.0725349
79,-1.0830286,-1.1787926,"('wavering', 'unwavering')",-0.21181507,-0.29311073,0.3225674,0.35186934,-0.3240921,-0.3733447,-0.0492526
80,1.6855146,1.6719803,"('dominated', 'dominating')",-0.15430716,-0.16328603,-1.1872877,-1.2517416,0.1146399,0.0856508,-0.0289891
81,0.8952618,0.86352754,"('submissive', 'aggressive')",0.050644897,0.03821627,-1.2078226,-1.1850338,-0.0873053,-0.09443,-0.0071247
82,-0.18977807,-0.16871981,"('poor', 'rich')",0.57768625,0.66488135,5.7460446,5.864937,2.0446509,2.1203661,0.0757152
83,0.6353133,0.6526146,"('powerless', 'powerful')",0.2809514,0.3465452,-1.0403872,-1.1423154,-0.0413742,-0.0477185,-0.0063443
84,0.78851223,0.756669,"('inferior', 'superior')",-0.4368424,-0.46818167,0.6656814,0.6101198,0.3391171,0.2995357,-0.0395814
85,-1.911108,-1.9614106,"('insignificant', 'prestigious')",0.075864956,-0.039230168,0.7753662,0.84081477,-0.3532923,-0.3866087,-0.0333164
86,1.4754049,1.3875947,"('uninfluential', 'influential')",0.043682694,-0.080089256,0.0094210915,-0.17717147,0.5095029,0.376778,-0.1327249
87,0.46637753,0.37124512,"('unsuccessful', 'successful')",0.116992116,-0.011968788,0.41963902,0.46439308,0.3343362,0.2745565,-0.0597797
88,0.23763138,0.19834875,"('low', 'eminent')",-0.5140178,-0.51635396,0.15575239,0.19017887,-0.0402113,-0.0426088,-0.0023975
