,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
20,0.3177633,0.42227536,"('rough', 'thoughtful')",-0.019104417,0.08361977,0.65893286,0.64475405,0.3191973,0.3835497,0.0643524
21,-0.09592853,-0.033299252,"('immoral', 'moral')",-0.28151345,-0.19619218,-1.0218495,-0.96161276,-0.4664305,-0.3970347,0.0693958
22,-0.77701694,-0.6460932,"('untrustworthy', 'trustworthy')",-0.8353785,-0.7948333,-0.9170091,-0.93490064,-0.8431349,-0.7919424,0.0511925
23,-0.5734695,-0.45176005,"('insincere', 'sincere')",-0.29623947,-0.23172168,5.409469,5.3713923,1.5132534,1.5626369,0.0493835
24,0.92550313,0.9530277,"('dishonest', 'honest')",0.58953166,0.551482,0.57927436,0.5457809,0.698103,0.6834302,-0.0146728
25,0.50872725,0.4105317,"('egoistic', 'altruistic')",1.2504107,1.19616,1.5628802,1.4717692,1.1073394,1.0261536,-0.0811858
26,1.0700139,0.94953114,"('hardhearted', 'benevolent')",1.7436248,1.5888344,1.3413897,1.2292941,1.3850094,1.2558866,-0.1291228
27,0.28150776,0.3070432,"('hardhearted', 'softhearted')",0.116055146,0.14407122,1.0336756,0.90418243,0.4770795,0.4517656,-0.0253139
28,0.0887876,-0.06691791,"('disloyal', 'loyal')",-0.4954078,-0.61643773,0.7645993,0.6498729,0.1193264,-0.0111609,-0.1304873
29,-0.8768696,-0.9283079,"('unfair', 'fair')",-0.9498804,-1.0710746,-0.39134008,-0.50432193,-0.7393634,-0.8345682,-0.0952048
30,-0.2513607,-0.12778845,"('intolerant', 'tolerant')",0.22739811,0.3907948,0.3628943,0.43938875,0.1129772,0.2341317,0.1211545
31,-0.34901884,-0.22866629,"('evil', 'good')",-0.40110543,-0.3777078,-0.42196417,-0.42104903,-0.3906961,-0.3424744,0.0482217
32,0.06468449,0.012652606,"('unkind', 'kind')",-0.21835302,-0.26745695,0.6180681,0.42794326,0.1547999,0.057713,-0.0970869
33,0.8946472,0.68948627,"('wrong', 'right')",0.7464253,0.6680394,-0.15041722,-0.22852516,0.4968851,0.3763335,-0.1205516
34,-0.5862921,-0.28813007,"('mean', 'honorable')",-0.22151162,0.044243574,4.9811163,5.179486,1.3911042,1.6451998,0.2540956
35,0.41692296,0.15431769,"('corrupt', 'incorrupt')",-0.03484793,-0.23819056,-0.22505283,-0.33759913,0.0523407,-0.1404907,-0.1928314
36,-0.34464622,-0.47655094,"('hostile', 'amicable')",0.69120604,0.509175,0.39270443,0.24946794,0.2464214,0.0940307,-0.1523907
37,-0.24815038,-0.13077006,"('fake', 'genuine')",-0.3274029,-0.3216189,-0.16697195,-0.12286675,-0.2475084,-0.1917519,0.0557565
38,0.13657056,0.21730395,"('untruthful', 'truthful')",-0.040929783,0.0994673,-0.17509723,-0.064474724,-0.0264855,0.0840988,0.1105843
39,1.0170641,1.1329318,"('exploitative', 'cooperative')",0.74217385,0.7961858,0.47309995,0.5676519,0.7441127,0.8322566,0.0881439
40,1.1533624,1.1478695,"('stingy', 'generous')",0.6605204,0.70125806,-2.1956377,-2.3070335,-0.1272516,-0.1526353,-0.0253837
41,-0.21808946,-0.051416498,"('unforgiving', 'forgiving')",0.46594596,0.55959874,0.20407447,0.18322773,0.1506437,0.23047,0.0798263
42,0.8381255,1.1223555,"('unreliable', 'reliable')",-0.02664381,0.16669607,-2.873456,-2.8018599,-0.6873248,-0.5042694,0.1830554
43,-0.14849849,0.17491981,"('irresponsible', 'responsible')",-0.37144482,-0.14957705,-0.008224459,0.13932605,-0.1760559,0.0548896,0.2309455
44,0.22972675,0.3127928,"('prejudiced', 'unprejudiced')",-0.060042255,0.088889256,-0.72771597,-0.7579188,-0.1860105,-0.1187456,0.0672649
45,-1.3376642,-1.0845066,"('incompetent', 'competent')",-0.79467916,-0.5499953,-0.5445278,-0.6055271,-0.8922904,-0.7466764,0.145614
46,-0.825397,-0.6303534,"('uncompetitive', 'competitive')",-0.21580441,0.023150258,-1.6630843,-1.6178998,-0.9014285,-0.741701,0.1597275
47,-0.973112,-0.8838647,"('stupid', 'smart')",0.25597945,0.34554893,5.138026,5.25578,1.4736312,1.5724881,0.0988569
48,0.16176802,0.17521708,"('unintelligent', 'intelligent')",0.1073829,0.14516947,-0.5815464,-0.50073165,-0.1041318,-0.060115,0.0440168
49,-1.0424967,-0.84336096,"('unable', 'able')",-0.4357221,-0.23946102,-0.7057169,-0.56502247,-0.7279785,-0.5492815,0.178697
50,0.19633168,0.23544905,"('clumsy', 'skillful')",-0.6964054,-0.6907303,-0.36783066,-0.39781395,-0.2893015,-0.2843651,0.0049364
51,0.19186503,0.091076404,"('uneducated', 'educated')",-0.27725992,-0.35095423,0.054967135,-0.050369892,-0.0101426,-0.1034159,-0.0932733
52,0.828086,0.4692604,"('irrational', 'rational')",0.06941213,-0.3002329,0.51163715,0.35962617,0.4697118,0.1762179,-0.2934939
53,-0.41734648,-0.397023,"('uncreative', 'creative')",-0.50688475,-0.551001,0.5100231,0.48516178,-0.1380694,-0.1542874,-0.016218
54,0.13398702,0.053768553,"('incapable', 'capable')",-0.15786847,-0.15527788,0.798787,0.78714824,0.2583019,0.2285463,-0.0297556
55,-0.87602174,-0.6164107,"('incompetent', 'clever')",-0.65838546,-0.44721302,-0.24139042,-0.2059569,-0.5919325,-0.4231935,0.168739
56,0.27353725,0.4504602,"('impractical', 'practical')",0.7062699,0.8328788,-0.71835834,-0.6325402,0.0871496,0.2169329,0.1297833
57,-0.49882048,-0.43708572,"('unimaginative', 'imaginative')",-0.87982285,-0.82195705,-3.5997484,-3.5787382,-1.6594639,-1.6125937,0.0468702
58,0.31197798,0.4259466,"('undiscriminating', 'discriminating')",0.031079113,0.19635695,0.021778999,0.06051542,0.121612,0.2276063,0.1059943
59,0.26108512,0.07695932,"('foolish', 'wise')",-0.6655691,-0.8077699,0.39078993,0.39087206,-0.0045647,-0.1133128,-0.1087481
60,-0.64986014,-0.3182201,"('inefficient', 'efficient')",0.20364396,0.5394816,-0.6272762,-0.33215386,-0.3578308,-0.0369641,0.3208667
61,0.28026602,0.1586352,"('illogical', 'logical')",-0.4012079,-0.5067471,0.023741703,-0.12637651,-0.0324001,-0.1581628,-0.1257627
62,-0.60488015,-0.34164315,"('incompetent', 'brilliant')",-0.025020191,0.32386482,-0.4489509,-0.2558277,-0.3596171,-0.091202,0.2684151
63,-0.18186267,0.028769124,"('unperceptive', 'insightful')",-0.2529983,-0.01811402,-0.47543997,-0.31960395,-0.3034336,-0.1029829,0.2004507
64,0.60932916,0.5929392,"('shy', 'confident')",-0.41641942,-0.38901466,-5.979005,-5.892465,-1.9286984,-1.8961802,0.0325182
65,-0.33385634,-0.4135636,"('insecure', 'secure')",-0.5337185,-0.5936625,0.019640565,0.012402026,-0.2826448,-0.331608,-0.0489632
66,0.99004155,0.9332395,"('inactive', 'active')",-0.17911221,-0.29870954,0.6849793,0.6209173,0.4986362,0.4184824,-0.0801538
67,0.5897664,0.57906616,"('doubtful', 'determined')",0.32376504,0.31534192,-0.23213229,-0.19729923,0.227133,0.2323696,0.0052366
68,-0.090669826,-0.13357913,"('dependent', 'independent')",-1.3706168,-1.4499748,-1.4954972,-1.4363632,-0.9855946,-1.006639,-0.0210444
69,0.50923276,0.43824717,"('lazy', 'industrious')",0.706327,0.6625689,-0.546722,-0.4682216,0.2229459,0.2108648,-0.0120811
70,-0.0828196,0.21422942,"('lethargic', 'energetic')",-0.7077867,-0.5002103,-0.07936855,-0.05756579,-0.2899916,-0.1145156,0.175476
71,0.34669405,0.38333985,"('diffident', 'self-confident')",0.71067697,0.7580804,0.52777874,0.48956972,0.5283833,0.5436633,0.01528
72,0.44220176,0.4328609,"('unambitious', 'ambitious')",0.20814705,0.27369517,-0.3373571,-0.22921349,0.1043306,0.1591142,0.0547836
73,1.799703,1.7579525,"('helpless', 'self-reliant')",0.54710037,0.50388014,-3.0323842,-2.971747,-0.2285269,-0.2366381,-0.0081112
74,0.6364044,0.869273,"('undedicated', 'dedicated')",0.050168637,0.14969055,-0.27119833,-0.23055181,0.1384582,0.2628039,0.1243457
75,0.1660033,0.21942997,"('meek', 'impulsive')",-0.35351676,-0.24332489,-0.2263108,-0.17711173,-0.1379414,-0.0670022,0.0709392
76,0.4026427,0.65342,"('anxious', 'daring')",0.24157682,0.42708555,-0.31000194,-0.3000609,0.1114059,0.2601482,0.1487423
77,-1.1473018,-1.0666034,"('unmotivated', 'motivated')",-0.3981806,-0.24075174,-1.3799313,-1.2049154,-0.9751379,-0.8374235,0.1377144
78,-1.1532613,-0.9434465,"('nonresilient', 'resilient')",-0.59268314,-0.4708771,-0.70051396,-0.57131857,-0.8154861,-0.6618807,0.1536054
79,0.5575024,0.53728604,"('wavering', 'unwavering')",-0.59346026,-0.66217685,-0.39878505,-0.3768776,-0.1449143,-0.1672561,-0.0223418
80,0.12561387,0.031704184,"('dominated', 'dominating')",-0.29115632,-0.3201521,-1.0455967,-1.0888636,-0.4037131,-0.4591038,-0.0553907
81,0.11384555,0.020583507,"('submissive', 'aggressive')",0.27128005,0.3669413,-1.2247432,-1.2320437,-0.2798725,-0.2815063,-0.0016338
82,-0.8398505,-0.76562834,"('poor', 'rich')",-0.31184623,-0.24070896,6.09845,6.0323963,1.6489178,1.6753531,0.0264353
83,0.15857053,0.11665326,"('powerless', 'powerful')",0.6335497,0.6955518,-1.2529446,-1.2539282,-0.1536081,-0.147241,0.0063671
84,0.19710219,0.036275305,"('inferior', 'superior')",-0.031672694,-0.081358425,0.29313445,0.2275755,0.1528547,0.0608308,-0.0920239
85,0.97228146,0.9081085,"('insignificant', 'prestigious')",0.27255848,0.24145223,0.010814518,-0.03286978,0.4185515,0.3722303,-0.0463212
86,-0.16747731,-0.23417172,"('uninfluential', 'influential')",-0.33344007,-0.47932264,-0.58285403,-0.7099137,-0.3612572,-0.4744693,-0.1132121
87,-0.17275503,-0.32635397,"('unsuccessful', 'successful')",0.14621383,0.14803681,0.036779564,0.0058202557,0.0034128,-0.057499,-0.0609118
88,0.5632644,0.51197207,"('low', 'eminent')",0.2706208,0.22484797,-0.5368552,-0.5883627,0.09901,0.0494858,-0.0495242
