,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-2.550255,-2.7456746,"('unsociable', 'sociable')",-0.69981754,-0.8392619,-0.22100136,-0.39063737,-0.7771262,-0.9521954,-1.06205,-1.2319424,-0.1698924
1,0.60499036,0.5541605,"('unfriendly', 'friendly')",2.010987,2.0793552,1.6097803,1.5833395,1.3598598,1.0201621,1.3964044,1.3092543,-0.0871501
2,0.9480064,1.0453255,"('unlikable', 'likable')",1.33623,1.5166146,1.7776783,1.8692472,0.78150314,0.9367173,1.2108544,1.3419762,0.1311218
3,-1.9088428,-1.815912,"('repellent', 'pleasant')",-1.6146414,-1.4629135,-1.0161774,-1.0227182,0.35333028,0.3879087,-1.0465828,-0.9784088,0.068174
4,0.3678498,0.3309624,"('disliked', 'liked')",-0.29598942,-0.2891593,0.3681158,0.23693997,-5.6500096,-5.231585,-1.3025084,-1.2382104,0.064298
5,2.2525573,2.322342,"('distant', 'outgoing')",2.0654104,2.140992,1.5439736,1.6617639,0.61748874,0.7591127,1.6198574,1.7210528,0.1011954
6,1.840754,1.9746122,"('distant', 'open')",1.6248777,1.7181109,1.5219404,1.6707125,0.60267717,0.63934743,1.3975624,1.5006958,0.1031334
7,-1.3649604,-1.3617339,"('insensitive', 'sensitive')",-0.13763227,-0.09360606,-0.848485,-0.87585855,-0.64854383,-0.689733,-0.7499053,-0.7552329,-0.0053276
8,1.0491982,0.95251125,"('unaffectionate', 'affectionate')",2.4190001,2.3995283,1.189648,1.1776228,1.1027015,0.7734095,1.440137,1.3257679,-0.1143691
9,0.46323147,0.33641148,"('unaffectionate', 'caring')",1.9095894,1.8886977,0.8456081,0.79598945,1.1323011,0.8730173,1.0876825,0.973529,-0.1141535
10,-3.5156937,-3.6359134,"('unsympathetic', 'sympathetic')",-1.0576522,-1.0905088,-1.2101907,-1.3298795,-0.77926004,-0.96196884,-1.6406993,-1.7545677,-0.1138684
11,-1.8639964,-1.9833951,"('unhelpful', 'helpful')",-0.7798151,-0.82024115,-1.2706788,-1.3095479,1.5117099,1.3386197,-0.6006951,-0.6936411,-0.092946
12,-0.9074939,-0.8579999,"('unsupportive', 'supportive')",1.2190053,1.3046259,0.5187869,0.57640886,-2.1860518,-2.121112,-0.3389384,-0.2745193,0.0644191
13,-2.0666552,-2.2226074,"('impolite', 'polite')",-0.81090176,-0.9795779,-1.0460538,-1.0963142,-1.0004249,-1.0236988,-1.2310089,-1.3305495,-0.0995406
