,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.889078,-0.92368853,"('unsociable', 'sociable')",-0.3198674,-0.35396677,-0.6044727,-0.6388277,-0.034355
1,-1.6750741,-1.8444756,"('unfriendly', 'friendly')",2.049302,1.7889435,0.187114,-0.027766,-0.21488
2,0.62254757,0.6078805,"('unlikable', 'likable')",0.46119493,0.49512967,0.5418712,0.5515051,0.0096339
3,-0.5963215,-0.4918639,"('repellent', 'pleasant')",-0.13106245,-0.11709083,-0.363692,-0.3044774,0.0592146
4,0.48188862,0.42678678,"('disliked', 'liked')",-5.0787377,-4.9741316,-2.2984245,-2.2736723,0.0247522
5,0.06918961,-0.08517974,"('distant', 'outgoing')",0.11501537,0.0011901557,0.0921025,-0.0419948,-0.1340973
6,-0.018973814,-0.16768922,"('distant', 'open')",0.19544074,0.009357326,0.0882335,-0.079166,-0.1673995
7,-0.47546884,-0.41666117,"('insensitive', 'sensitive')",0.90976673,0.94334173,0.2171489,0.2633403,0.0461914
8,-0.3421204,-0.47658706,"('unaffectionate', 'affectionate')",0.7488418,0.46165344,0.2033607,-0.0074668,-0.2108275
9,-0.5936282,-0.6761487,"('unaffectionate', 'caring')",1.288293,1.0791512,0.3473324,0.2015012,-0.1458312
10,-1.6159225,-1.5525268,"('unsympathetic', 'sympathetic')",-0.15060362,-0.098292716,-0.8832631,-0.8254098,0.0578533
11,-1.0996397,-0.98056966,"('unhelpful', 'helpful')",1.4036188,1.4016896,0.1519896,0.21056,0.0585704
12,-0.18921362,-0.17025398,"('unsupportive', 'supportive')",-0.9503008,-0.8612067,-0.5697572,-0.5157303,0.0540269
13,-0.75187135,-0.7159289,"('impolite', 'polite')",-0.48253125,-0.40364116,-0.6172013,-0.559785,0.0574163
14,0.22466518,0.34330523,"('antisocial', 'social')",0.54599905,0.75076544,0.3853321,0.5470353,0.1617032
15,0.20957789,0.113584876,"('boring', 'funny')",-0.063817024,-0.055039667,0.0728804,0.0292726,-0.0436078
16,-0.7533337,-0.7075231,"('unpopular', 'popular')",-0.42425108,-0.4108976,-0.5887924,-0.5592104,0.029582
17,-0.18242551,-0.15120621,"('nasty', 'nice')",-1.1541148,-1.2220174,-0.6682702,-0.6866118,-0.0183416
18,-0.40333486,-0.3827594,"('disagreeable', 'welcoming')",-1.0847553,-1.1480929,-0.7440451,-0.7654262,-0.0213811
19,-1.0341194,-1.1433039,"('inhospitable', 'hospitable')",-0.52414894,-0.7089699,-0.7791342,-0.9261369,-0.1470027
20,-0.99849695,-0.8291993,"('rough', 'thoughtful')",1.2298051,1.2200662,0.1156541,0.1954334,0.0797793
21,-1.3298868,-1.1922582,"('immoral', 'moral')",-1.1219643,-0.96615285,-1.2259256,-1.0792055,0.1467201
22,0.029668838,0.0021198746,"('untrustworthy', 'trustworthy')",-0.33468843,-0.35593507,-0.1525098,-0.1769076,-0.0243978
23,-1.1919599,-1.2120886,"('insincere', 'sincere')",4.8225408,4.568044,1.8152905,1.6779778,-0.1373127
