,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9179868,-1.06427,"('unsociable', 'sociable')",-0.9599327,-1.1268376,-0.2948383,-0.38391933,-0.24710608,-0.36678305,-0.6049659,-0.7354525,-0.1304866
1,-1.2316767,-1.2587346,"('unfriendly', 'friendly')",-2.0377905,-2.0915682,-1.8451091,-1.9665929,1.453279,1.3983117,-0.9153243,-0.979646,-0.0643217
2,0.8576872,0.84862477,"('unlikable', 'likable')",0.9421564,0.9667391,0.75658596,0.78239393,0.46141043,0.52198476,0.75446,0.7799357,0.0254757
3,-1.7398683,-1.7023681,"('repellent', 'pleasant')",-0.28686565,-0.29677787,0.042354677,0.09295145,0.26349217,0.28158614,-0.4302217,-0.4061521,0.0240696
4,0.5181741,0.41089538,"('disliked', 'liked')",-0.48583096,-0.51330245,-1.073832,-1.2097175,-6.201688,-6.2929673,-1.8107941,-1.901273,-0.0904789
5,0.7613573,0.79519653,"('distant', 'outgoing')",-0.802566,-0.71946853,-1.4653692,-1.465177,-0.65975046,-0.6148328,-0.5415821,-0.5010705,0.0405116
6,0.51782715,0.55749947,"('distant', 'open')",-1.033085,-0.95061165,-1.4196745,-1.4236828,-0.12811494,-0.11402792,-0.5157619,-0.4827057,0.0330562
7,-1.4777632,-1.5482954,"('insensitive', 'sensitive')",-0.76519966,-0.80421793,-0.14247687,-0.10222238,0.53220505,0.5404964,-0.4633086,-0.4785599,-0.0152513
8,0.3306669,0.33301887,"('unaffectionate', 'affectionate')",-2.064522,-2.1208742,-2.4619122,-2.500585,0.2865551,0.22009775,-0.9773031,-1.0170857,-0.0397826
9,-0.27167916,-0.31017977,"('unaffectionate', 'caring')",-2.038995,-2.101981,-1.8913485,-1.9395217,0.8041543,0.7725604,-0.849467,-0.8947805,-0.0453135
10,-1.9021941,-2.0038836,"('unsympathetic', 'sympathetic')",-1.7338117,-1.8653401,-0.90196985,-0.89401644,-0.28119376,-0.3310412,-1.2047924,-1.2735703,-0.0687779
11,-0.3372114,-0.43729016,"('unhelpful', 'helpful')",-0.79391575,-0.9359373,-0.31425893,-0.4299967,1.7367615,1.6713765,0.0728438,-0.0329619,-0.1058057
12,0.016012073,0.0016991701,"('unsupportive', 'supportive')",-1.993989,-2.0374959,-1.4516783,-1.4520843,-2.1774664,-2.157972,-1.4017804,-1.4114633,-0.0096829
13,-0.55588686,-0.6406932,"('impolite', 'polite')",0.34795088,0.297744,1.2805688,1.3105079,-0.18516536,-0.20789757,0.2218669,0.1899153,-0.0319516
14,-0.8597215,-0.9926154,"('antisocial', 'social')",0.31926066,0.21077782,1.3664994,1.3845781,-0.358896,-0.40598217,0.1167857,0.0491896,-0.0675961
15,0.1003331,-0.0043079583,"('boring', 'funny')",0.98802745,0.97958404,0.9369224,0.8554821,0.51307946,0.5122247,0.6345906,0.5857457,-0.0488449
16,-0.9451611,-0.9178102,"('unpopular', 'popular')",0.101163276,0.075358376,-0.555088,-0.6068192,0.5548548,0.58787364,-0.2110577,-0.2153493,-0.0042916
