,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.24206348,-0.39572692,"('unsociable', 'sociable')",2.0121999,1.8913934,1.0404065,0.9328807,4.319606,4.2129097,-0.52259046,-0.655348,-0.41305697,-0.5460052,1.0324169,0.9066839,-0.125733
1,-1.9254689,-1.9521501,"('unfriendly', 'friendly')",0.31783697,0.3313441,-0.38659883,-0.3548078,-0.45930135,-0.39544868,-1.8081447,-1.8124343,2.0585723,1.9648259,-0.3671841,-0.3697785,-0.0025944
2,0.7923978,0.8997907,"('unlikable', 'likable')",1.2544887,1.4181342,1.5762601,1.7343657,2.206277,2.2859309,0.4233987,0.51024157,0.35707033,0.49548286,1.1016487,1.223991,0.1223423
3,-0.43876463,-0.38346016,"('repellent', 'pleasant')",0.29724735,0.40565813,-0.096506074,-0.024602015,1.5441972,1.5654124,0.7725825,0.7875016,0.19684777,0.32775003,0.3792673,0.4463766,0.0671093
4,0.0759247,0.029852428,"('disliked', 'liked')",-0.34577164,-0.33658025,0.31454253,0.26051044,-1.1198403,-1.0811474,-0.24189636,-0.2983628,-6.7651563,-6.8527136,-1.3470329,-1.3797402,-0.0327073
5,-0.85120857,-0.7389732,"('distant', 'outgoing')",-0.20157512,-0.15097968,-0.24082614,-0.03343715,-2.65913,-2.4561286,-0.99906266,-0.9669198,0.038432702,0.09409743,-0.818895,-0.7087235,0.1101715
6,-1.2405314,-1.0882446,"('distant', 'open')",-0.21064252,-0.13159099,-0.20055684,0.026048064,-2.6077929,-2.3874345,-1.5483499,-1.4538919,0.6044605,0.68501663,-0.8672355,-0.7250162,0.1422193
7,0.46681917,0.43154773,"('insensitive', 'sensitive')",1.1219466,1.1644137,0.9630314,0.97284174,2.881251,2.83996,0.3203646,0.3030781,1.0922294,1.0811771,1.1409403,1.1321698,-0.0087705
8,-0.536787,-0.52259105,"('unaffectionate', 'affectionate')",-0.36030322,-0.34911704,-1.218533,-1.17174,-0.5343546,-0.4611534,-2.6669831,-2.6170719,0.85252315,0.75894177,-0.744073,-0.727122,0.016951
9,-0.15634064,-0.15914893,"('unaffectionate', 'caring')",0.8635045,0.87342685,-0.14072704,-0.109939724,1.4742728,1.5556179,-1.7994405,-1.8060405,1.5043602,1.4485772,0.2909382,0.3004154,0.0094772
10,-0.037450653,-0.15266338,"('unsympathetic', 'sympathetic')",1.167605,1.1398832,-0.36338648,-0.45414838,3.9432626,3.8470132,-0.54283917,-0.668829,-0.24523467,-0.3118176,0.6536595,0.566573,-0.0870865
11,-0.0242486,-0.014460294,"('unhelpful', 'helpful')",0.025109753,-0.042241998,-0.03498105,-0.009653285,1.814696,1.7718703,-0.35644013,-0.38561627,1.6223191,1.691371,0.5077425,0.5018782,-0.0058643
12,0.4930588,0.5436397,"('unsupportive', 'supportive')",1.5267503,1.6037421,0.45587546,0.6388079,2.8435385,2.9763987,-0.07957661,-0.04240296,-1.7592123,-1.7684767,0.5800724,0.6586182,0.0785458
13,0.61841476,0.5231204,"('impolite', 'polite')",1.7583677,1.7156562,0.26383245,0.22820318,3.6095772,3.4990556,0.27215877,0.19956025,-0.22286181,-0.23584192,1.0499148,0.9882924,-0.0616224
14,0.58656675,0.5804169,"('antisocial', 'social')",3.5848417,3.5726314,1.7860086,1.6766741,4.1057954,4.0639505,0.7570325,0.7441711,-0.60352683,-0.5976718,1.7027864,1.6733621,-0.0294243
15,0.048889104,-0.045039386,"('boring', 'funny')",-0.7157324,-0.7984376,0.008709021,-0.07768667,-1.5852369,-1.6007646,-0.5922973,-0.6532326,0.55459875,0.53936815,-0.3801783,-0.4392988,-0.0591205
16,0.26998457,0.23153463,"('unpopular', 'popular')",0.10069612,0.16960411,0.70384127,0.68599856,-0.43593365,-0.33728474,-0.0740434,-0.04142563,0.423353,0.52355474,0.1646497,0.2053303,0.0406806
