,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.0721123,2.2540283,"('unsociable', 'sociable')",1.0275106,1.0017102,0.3939943,0.19634476,1.1645391,1.1506944,-0.0138447
1,-0.08006823,-0.4570385,"('unfriendly', 'friendly')",0.46665686,0.3049697,1.7930777,1.5878361,0.7265554,0.4785891,-0.2479663
2,0.45913285,0.49308807,"('unlikable', 'likable')",0.1917353,0.22481857,0.760722,0.88929176,0.47053,0.5357328,0.0652028
3,0.3917119,0.59291035,"('repellent', 'pleasant')",-0.3757229,-0.29717025,0.33324414,0.36522174,0.1164111,0.2203206,0.1039095
4,-0.9688935,-1.4405905,"('disliked', 'liked')",-0.029340409,-0.09596948,-7.1037517,-7.189984,-2.700662,-2.9088478,-0.2081858
5,-2.5375211,-2.9666595,"('distant', 'outgoing')",-0.13903248,-0.21751335,-0.08676994,-0.05390211,-0.9211079,-1.0793583,-0.1582504
6,-2.5946033,-2.9654293,"('distant', 'open')",-0.3966053,-0.48187387,-0.17736608,-0.15292381,-1.0561915,-1.2000757,-0.1438842
7,1.937983,2.2842135,"('insensitive', 'sensitive')",-0.19168311,-0.12632811,-0.07933274,-0.1100543,0.5556558,0.6826104,0.1269546
8,-1.709096,-1.9706821,"('unaffectionate', 'affectionate')",-0.6933186,-0.73609346,0.7216866,0.6834825,-0.5602427,-0.674431,-0.1141883
9,0.58722115,0.47507134,"('unaffectionate', 'caring')",0.51114583,0.44846568,1.298623,1.2925631,0.7989966,0.7387001,-0.0602965
10,2.6534817,3.3071454,"('unsympathetic', 'sympathetic')",0.23691411,0.18492197,-0.22427256,-0.23565894,0.8887078,1.0854695,0.1967617
11,2.3933673,2.6601422,"('unhelpful', 'helpful')",1.1509237,1.0617803,2.4071822,2.4175699,1.9838244,2.0464973,0.0626729
12,0.8967967,1.0455554,"('unsupportive', 'supportive')",0.4641786,0.41680247,-2.1693292,-2.14678,-0.2694513,-0.2281408,0.0413105
13,3.4236045,3.735243,"('impolite', 'polite')",1.6926029,1.6984363,0.37669358,0.33159024,1.8309669,1.9217566,0.0907897
14,2.2411919,2.4609659,"('antisocial', 'social')",0.91102254,0.95192444,-0.024727914,-0.19636989,1.0424956,1.0721735,0.0296779
15,1.4681069,1.2421813,"('boring', 'funny')",0.77440137,0.8241245,0.62023073,0.60146666,0.9542463,0.8892575,-0.0649888
16,-2.0508645,-2.1870596,"('unpopular', 'popular')",-0.95744896,-0.9100613,0.39636832,0.31159475,-0.8706484,-0.9285088,-0.0578604
17,0.6654265,0.5104249,"('nasty', 'nice')",0.23409289,0.28813517,-0.18000117,-0.17724317,0.2398394,0.2071056,-0.0327338
18,-1.546957,-1.5068731,"('disagreeable', 'welcoming')",-1.1339409,-1.0222771,-1.092059,-1.1337743,-1.2576523,-1.2209748,0.0366775
19,-1.2175163,-1.4304229,"('inhospitable', 'hospitable')",-0.53054637,-0.5361604,-0.28056428,-0.22712347,-0.676209,-0.7312356,-0.0550266
20,1.2363989,1.3767486,"('rough', 'thoughtful')",-0.43051344,-0.4777461,0.37525618,0.34091532,0.3937139,0.4133059,0.019592
21,1.6581347,1.9372097,"('immoral', 'moral')",0.7740445,0.79087543,-0.67170066,-0.5807667,0.5868262,0.7157728,0.1289466
22,1.9741243,2.0642927,"('untrustworthy', 'trustworthy')",-0.25953954,-0.31709403,-0.5377754,-0.5687577,0.3922698,0.3928136,0.0005438
23,3.9139001,4.198811,"('insincere', 'sincere')",0.8580577,0.7304312,6.484375,6.360629,3.7521108,3.7632904,0.0111796
24,2.5635662,2.6896145,"('dishonest', 'honest')",0.9009133,0.89350945,1.1914308,1.1493613,1.5519702,1.5774951,0.0255249
25,-1.2249928,-1.3994778,"('egoistic', 'altruistic')",0.5589841,0.64045715,1.0195777,0.8644015,0.1178564,0.0351269,-0.0827295
26,-0.272519,-0.60449594,"('hardhearted', 'benevolent')",0.7811328,0.6757606,1.2222286,1.0589181,0.5769475,0.3767276,-0.2002199
27,-0.4937734,-0.4310903,"('hardhearted', 'softhearted')",-0.38248473,-0.32831657,0.59817594,0.54620165,-0.0926941,-0.0710684,0.0216257
28,2.2534509,2.251341,"('disloyal', 'loyal')",1.0734862,0.95504713,1.3039634,1.1124921,1.5436335,1.4396267,-0.1040068
29,-0.12013461,-0.36301863,"('unfair', 'fair')",-0.39947954,-0.5304985,-0.6614269,-0.7806774,-0.3936803,-0.5580649,-0.1643846
30,2.4518168,2.720405,"('intolerant', 'tolerant')",0.7797086,0.8866357,0.97485745,1.0009474,1.4021276,1.5359961,0.1338685
31,-3.8918107,-4.3532248,"('evil', 'good')",-1.1360627,-1.121453,-1.1265589,-1.1542449,-2.0514774,-2.209641,-0.1581636
32,0.8698824,0.9676959,"('unkind', 'kind')",0.76269525,0.6984959,1.0165998,0.8685416,0.8830592,0.8449111,-0.0381481
33,0.3445862,0.023294456,"('wrong', 'right')",0.896973,0.86038154,-0.50216377,-0.55726075,0.2464652,0.1088051,-0.1376601
34,-0.006934479,0.0074729407,"('mean', 'honorable')",0.23092823,0.341504,5.6161833,5.7023277,1.9467257,2.0171016,0.0703759
35,-2.3540933,-2.846017,"('corrupt', 'incorrupt')",-0.4953459,-0.59303766,-0.63252056,-0.7463467,-1.1606533,-1.3951337,-0.2344804
36,-2.8198595,-3.4627726,"('hostile', 'amicable')",-0.7952489,-0.86234957,-0.48789087,-0.72251725,-1.3676664,-1.6825466,-0.3148802
37,1.0111337,1.3576671,"('fake', 'genuine')",-0.1659336,-0.20411591,-0.021450337,0.00076395273,0.2745832,0.3847717,0.1101885
38,1.477921,1.4141638,"('untruthful', 'truthful')",1.0794616,0.9766974,0.55656374,0.5753927,1.0379821,0.9887513,-0.0492308
39,1.4349766,1.535068,"('exploitative', 'cooperative')",0.33042553,0.33996218,0.19469318,0.24099676,0.6533651,0.7053424,0.0519773
40,-0.004960496,-0.111957505,"('stingy', 'generous')",0.45721433,0.39891598,-3.044423,-3.1509368,-0.8640564,-0.9546595,-0.0906031
41,1.1223311,1.1949168,"('unforgiving', 'forgiving')",-0.10200891,-0.11318515,0.3185758,0.28299165,0.4462993,0.4549078,0.0086085
42,0.5936031,0.80115706,"('unreliable', 'reliable')",-0.6210508,-0.5433107,-3.3389838,-3.2543528,-1.1221438,-0.9988355,0.1233083
43,1.6681781,2.007511,"('irresponsible', 'responsible')",0.41767752,0.3177484,0.72895205,0.7972353,0.9382691,1.0408315,0.1025624
44,-0.16826087,-0.26373997,"('prejudiced', 'unprejudiced')",-0.18171604,-0.1210632,-1.198524,-1.203645,-0.516167,-0.5294827,-0.0133157
45,2.454645,2.7589302,"('incompetent', 'competent')",0.30273652,0.3451645,0.34461275,0.21493562,1.0339981,1.1063434,0.0723453
46,1.5577861,2.1487317,"('uncompetitive', 'competitive')",0.43805403,0.4147095,-0.8316265,-0.8362091,0.3880712,0.5757441,0.1876729
47,0.45598632,0.5847448,"('stupid', 'smart')",0.9607303,0.96420485,5.9772806,6.044483,2.4646657,2.5311443,0.0664786
48,1.6827842,1.8866715,"('unintelligent', 'intelligent')",0.85263664,0.89810187,0.26012653,0.28085208,0.9318492,1.0218751,0.0900259
49,-0.12776503,0.005070001,"('unable', 'able')",-0.35945886,-0.20382434,-0.10756846,-0.0578883,-0.1982641,-0.0855475,0.1127166
50,-0.43633267,-0.40989196,"('clumsy', 'skillful')",-0.7789725,-0.8370584,-0.16409276,-0.18157378,-0.4597993,-0.4761747,-0.0163754
51,0.49293774,0.5605799,"('uneducated', 'educated')",-0.8839624,-1.0119064,-0.15485586,-0.30211934,-0.1819602,-0.2511486,-0.0691884
52,-2.1044233,-2.7038624,"('irrational', 'rational')",-0.16993153,-0.36887714,-0.35770565,-0.49368253,-0.8773535,-1.1888074,-0.3114539
53,-0.7258298,-0.57214963,"('uncreative', 'creative')",-0.32496703,-0.38038728,0.40442315,0.3338552,-0.2154579,-0.2062272,0.0092307
54,-0.6768322,-0.8900987,"('incapable', 'capable')",-0.42350942,-0.49061584,0.88000417,0.8327957,-0.0734458,-0.1826396,-0.1091938
55,3.0303278,3.586953,"('incompetent', 'clever')",0.051026203,0.19097443,0.39437696,0.40278295,1.158577,1.3935701,0.2349931
56,3.3533583,3.5660975,"('impractical', 'practical')",2.2416017,2.1772127,0.43099433,0.48310503,2.0086516,2.0754717,0.0668201
57,1.2076124,1.3751493,"('unimaginative', 'imaginative')",0.14847592,0.075816795,-3.3546207,-3.3426597,-0.6661775,-0.6305646,0.0356129
58,0.115115866,0.055899546,"('undiscriminating', 'discriminating')",0.60074425,0.5083703,0.043533683,0.043311857,0.2531313,0.2025272,-0.0506041
59,-2.6971931,-3.2267578,"('foolish', 'wise')",-0.30546084,-0.46730378,0.048317682,0.062019054,-0.9847788,-1.2106808,-0.225902
60,3.623992,4.155941,"('inefficient', 'efficient')",1.7887541,1.9470572,0.58405125,0.76994157,1.9989324,2.29098,0.2920476
61,1.3446319,1.2673099,"('illogical', 'logical')",0.5438946,0.39057025,0.14325197,-0.052195504,0.6772594,0.5352282,-0.1420312
62,2.6848283,3.1076782,"('incompetent', 'brilliant')",0.73298484,0.8443158,0.4712171,0.640792,1.2963434,1.5309286,0.2345852
63,0.3300252,0.54786885,"('unperceptive', 'insightful')",-0.22772479,-0.32680827,0.2936254,0.3701157,0.1319753,0.1970588,0.0650835
64,-0.02366478,-0.08064901,"('shy', 'confident')",-0.06938839,-0.13046032,-6.2853317,-6.230063,-2.1261284,-2.1470574,-0.020929
65,2.1155744,2.4151392,"('insecure', 'secure')",0.43410993,0.42810923,0.2835076,0.26883686,0.9443973,1.0373618,0.0929645
66,-1.3367451,-1.3280747,"('inactive', 'active')",-1.3882596,-1.4130391,-0.100058876,-0.23878565,-0.9416878,-0.9932998,-0.051612
67,0.63756317,0.60881144,"('doubtful', 'determined')",0.89404356,0.8084338,0.024174258,0.01539737,0.5185936,0.4775475,-0.0410461
68,-1.1506354,-1.1515777,"('dependent', 'independent')",-1.379188,-1.4489924,-1.3126988,-1.2980127,-1.2808407,-1.2995276,-0.0186869
69,-1.8456702,-2.2036502,"('lazy', 'industrious')",0.13562803,0.24504898,-1.1950332,-1.1461499,-0.9683585,-1.034917,-0.0665585
70,2.018247,2.3466258,"('lethargic', 'energetic')",0.05152253,0.019917216,0.31182185,0.24921535,0.7938638,0.8719195,0.0780557
71,0.20498443,-0.055863034,"('diffident', 'self-confident')",1.1654582,1.0861095,0.6956249,0.6014646,0.6886892,0.5439037,-0.1447855
72,0.03614977,0.18075126,"('unambitious', 'ambitious')",-0.37458178,-0.38203898,-0.43218648,-0.2652136,-0.2568728,-0.1555004,0.1013724
73,0.022269838,-0.23491363,"('helpless', 'self-reliant')",0.5459199,0.6018103,-3.405866,-3.2752304,-0.945892,-0.9694446,-0.0235526
74,1.883859,2.0614638,"('undedicated', 'dedicated')",0.28005275,0.23299858,-0.116472855,-0.15434471,0.6824796,0.7133725,0.0308929
75,-2.1156726,-2.3686585,"('meek', 'impulsive')",-0.5077074,-0.4344018,-0.6072454,-0.52856225,-1.0768751,-1.1105409,-0.0336658
76,2.8736503,3.3790731,"('anxious', 'daring')",0.54526854,0.65398365,0.07254931,0.065843575,1.1638227,1.3663001,0.2024774
77,0.5451555,0.6673529,"('unmotivated', 'motivated')",0.18525012,0.16596591,-0.9878295,-0.9324203,-0.085808,-0.0330338,0.0527742
78,-0.6497302,-0.41162,"('nonresilient', 'resilient')",-0.76347965,-0.8062752,-0.32655078,-0.22136708,-0.5799202,-0.4797541,0.1001661
79,-1.7713914,-2.1141765,"('wavering', 'unwavering')",-1.1098883,-1.2693118,-0.5397605,-0.5495374,-1.1403467,-1.3110085,-0.1706618
80,2.0330672,2.393084,"('dominated', 'dominating')",0.21103908,0.20666832,-0.8225657,-0.83939505,0.4738469,0.5867858,0.1129389
81,2.6388168,3.0260317,"('submissive', 'aggressive')",0.5109049,0.59600013,-0.5837749,-0.52427197,0.8553155,1.0325867,0.1772712
82,0.6234642,0.80237085,"('poor', 'rich')",-0.0880676,0.0005682148,6.7680016,6.646837,2.434466,2.4832587,0.0487927
83,-0.4915027,-0.6479164,"('powerless', 'powerful')",0.14506158,0.08765116,-1.2382743,-1.2169771,-0.5282385,-0.5924141,-0.0641756
84,0.43341777,0.37808445,"('inferior', 'superior')",0.021335673,-0.1147307,0.43257356,0.35890922,0.2957757,0.207421,-0.0883547
85,-3.9724545,-4.7493906,"('insignificant', 'prestigious')",-0.77509373,-1.0122343,-0.59554845,-0.6991838,-1.7810322,-2.1536029,-0.3725707
