,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.5195415,-0.65529567,"('unsociable', 'sociable')",0.27173916,0.1327321,-0.16973484,-0.27577662,-0.1391791,-0.2661134,-0.1269343
1,-1.7397188,-1.8934177,"('unfriendly', 'friendly')",-0.23907337,-0.3741855,2.2300787,2.1189768,0.0837622,-0.0495421,-0.1333043
2,0.6020963,0.6386563,"('unlikable', 'likable')",1.5526361,1.6532809,0.9114761,1.0504268,1.0220695,1.1141213,0.0920518
3,0.37010735,0.6002967,"('repellent', 'pleasant')",0.567283,0.61517733,0.76979595,0.804263,0.5690621,0.6732457,0.1041836
4,0.28474694,0.21897307,"('disliked', 'liked')",0.46376136,0.3931231,-6.384399,-6.29399,-1.8786302,-1.8939646,-0.0153344
5,-1.0847341,-1.0941026,"('distant', 'outgoing')",-0.9515065,-0.89826953,-0.17476472,-0.11317165,-0.7370017,-0.701848,0.0351537
6,-1.6139845,-1.646965,"('distant', 'open')",-1.7872345,-1.7450315,0.14007108,0.18967056,-1.0870492,-1.0674419,0.0196073
7,0.2179528,0.276573,"('insensitive', 'sensitive')",-0.60711026,-0.5276338,0.28018832,0.30008382,-0.0363231,0.016341,0.0526641
8,-1.6307796,-1.7565267,"('unaffectionate', 'affectionate')",-0.515357,-0.49384713,1.0092664,1.0134572,-0.3789568,-0.4123056,-0.0333488
9,-1.1026865,-1.1993318,"('unaffectionate', 'caring')",-0.11855653,-0.10727487,1.9168706,1.9447297,0.2318759,0.2127077,-0.0191682
10,-0.42273208,-0.39589518,"('unsympathetic', 'sympathetic')",-1.1536235,-1.0626131,-0.3375799,-0.19837299,-0.6379785,-0.5522937,0.0856848
11,0.83680385,0.8168133,"('unhelpful', 'helpful')",0.798435,0.8923203,1.6038957,1.6900159,1.0797115,1.1330498,0.0533383
12,0.11961254,0.23729075,"('unsupportive', 'supportive')",-0.5529582,-0.41738173,-1.7274055,-1.6260204,-0.7202504,-0.6020372,0.1182132
13,0.18582399,0.22802167,"('impolite', 'polite')",-0.75433475,-0.6177229,0.32595277,0.348488,-0.0808527,-0.0137377,0.067115
14,0.8525402,0.89419776,"('antisocial', 'social')",1.1154767,1.1162605,-0.63505137,-0.7033123,0.4443218,0.4357153,-0.0086065
15,0.38952288,0.18763758,"('boring', 'funny')",0.38511086,0.269151,0.46352193,0.4203018,0.4127186,0.2923635,-0.1203551
16,-0.47950688,-0.47298282,"('unpopular', 'popular')",0.2616616,0.1534675,1.0994534,1.0063087,0.2938694,0.2289311,-0.0649383
