,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.37289134,0.40115628,"('unsociable', 'sociable')",-0.1585327,-0.31643206,-0.48195362,-0.5897756,-0.0891983,-0.1683505,-0.0791522
1,-1.4832337,-1.642489,"('unfriendly', 'friendly')",-0.15221171,-0.28196868,1.823893,1.7033666,0.0628159,-0.073697,-0.1365129
2,0.21696882,0.22341117,"('unlikable', 'likable')",0.28375864,0.32902625,0.601072,0.67938805,0.3672665,0.4106085,0.043342
3,-0.0059435666,0.16069807,"('repellent', 'pleasant')",0.2018413,0.24612948,-0.18153727,-0.14171356,0.0047868,0.0883713,0.0835845
4,-1.1975055,-1.2690809,"('disliked', 'liked')",-0.65074015,-0.71275723,-5.644765,-5.862284,-2.4976702,-2.6147075,-0.1170373
5,-1.4955056,-1.5909644,"('distant', 'outgoing')",-0.59815663,-0.53855044,-0.0074825436,-0.032627523,-0.7003816,-0.7207142,-0.0203326
6,-1.8254977,-1.9237589,"('distant', 'open')",-1.1283312,-1.0681599,0.5869906,0.5415128,-0.7889461,-0.816802,-0.0278559
7,0.9517241,1.0957824,"('insensitive', 'sensitive')",0.4083354,0.4605782,0.2816763,0.34472638,0.5472453,0.6336957,0.0864504
8,-1.4917384,-1.6518408,"('unaffectionate', 'affectionate')",-0.45594153,-0.48367417,0.7627013,0.6670061,-0.3949929,-0.489503,-0.0945101
9,-0.88903904,-0.9978809,"('unaffectionate', 'caring')",-0.28211278,-0.32292572,0.9917513,0.96955776,-0.0598002,-0.117083,-0.0572828
10,0.68149734,0.8627475,"('unsympathetic', 'sympathetic')",-0.6851783,-0.7078993,-0.90525013,-0.8995822,-0.302977,-0.2482447,0.0547323
11,1.1008888,1.1831305,"('unhelpful', 'helpful')",0.8834983,0.9230732,1.2742709,1.362357,1.0862193,1.1561869,0.0699676
12,0.31859934,0.428707,"('unsupportive', 'supportive')",0.4184465,0.55526656,-1.7656435,-1.7423887,-0.3428659,-0.2528051,0.0900608
13,0.94710195,1.0519862,"('impolite', 'polite')",-0.01890843,0.024202242,-0.58059275,-0.5942065,0.1158669,0.1606606,0.0447937
14,0.8289033,0.9325594,"('antisocial', 'social')",0.9170522,0.89668316,-0.7421812,-0.7379019,0.3345914,0.3637802,0.0291888
15,0.2810356,0.2430487,"('boring', 'funny')",-0.007889727,-0.019586593,0.7088027,0.65446526,0.3273162,0.2926425,-0.0346737
16,-1.4285246,-1.4772415,"('unpopular', 'popular')",-0.25459957,-0.2844485,0.6353556,0.63993526,-0.3492562,-0.3739183,-0.0246621
17,-0.8254734,-0.8100053,"('nasty', 'nice')",-0.8962493,-0.83957416,-0.5300324,-0.48394856,-0.7505851,-0.711176,0.0394091
18,-0.17173809,-0.17049846,"('disagreeable', 'welcoming')",0.28296006,0.35950768,-0.046841983,-0.123164564,0.02146,0.0219482,0.0004882
19,-1.4015775,-1.4648174,"('inhospitable', 'hospitable')",-0.95698744,-0.98122936,-0.17525439,-0.09387142,-0.8446064,-0.8466394,-0.002033
20,0.5017315,0.4916225,"('rough', 'thoughtful')",1.0094641,1.0336524,1.053175,1.0096499,0.8547902,0.844975,-0.0098152
21,1.5265472,1.663424,"('immoral', 'moral')",0.5934209,0.5383324,-0.89344263,-0.8736665,0.4088418,0.4426967,0.0338549
22,0.93935275,1.0174845,"('untrustworthy', 'trustworthy')",0.10249418,0.069345556,-0.9650327,-1.0205315,0.0256048,0.0220995,-0.0035053
23,0.42493775,0.44263074,"('insincere', 'sincere')",-0.36438173,-0.38368666,4.655117,4.6734066,1.571891,1.5774503,0.0055593
24,0.33838692,0.39243865,"('dishonest', 'honest')",-1.7405009,-1.7290627,0.2204836,0.14491466,-0.3938768,-0.3972365,-0.0033597
25,-1.1396773,-1.257993,"('egoistic', 'altruistic')",0.39088863,0.3760935,1.7001632,1.6352509,0.3171249,0.2511171,-0.0660078
26,-0.6666041,-0.78486073,"('hardhearted', 'benevolent')",0.20100425,0.2683091,1.8320471,1.8116457,0.4554824,0.431698,-0.0237844
27,-0.34263134,-0.290797,"('hardhearted', 'softhearted')",0.03847357,0.092288144,1.2953463,1.2070589,0.3303962,0.3361833,0.0057871
28,0.12882215,0.04537177,"('disloyal', 'loyal')",-0.09259918,-0.21801165,0.8792534,0.75081813,0.3051588,0.1927261,-0.1124327
29,0.054893926,-0.0066690557,"('unfair', 'fair')",-0.81601214,-0.8576977,-0.5156695,-0.65937626,-0.4255959,-0.5079143,-0.0823184
30,1.2472391,1.2874804,"('intolerant', 'tolerant')",1.6078138,1.5622759,0.9717935,0.9408032,1.2756155,1.2635198,-0.0120957
31,-2.1360507,-2.1990693,"('evil', 'good')",-0.61186075,-0.60438263,-0.45220464,-0.546853,-1.0667054,-1.1167684,-0.050063
32,-0.07646096,-0.023143921,"('unkind', 'kind')",-0.3252936,-0.31480128,0.4525174,0.3897912,0.0169209,0.017282,0.0003611
33,-0.044151243,-0.20478594,"('wrong', 'right')",0.10818665,0.1000019,-0.26858595,-0.3510958,-0.0681835,-0.1519599,-0.0837764
34,0.31311643,0.41161087,"('mean', 'honorable')",0.08675988,0.1913932,5.829815,6.016885,2.0765637,2.2066296,0.1300659
35,-1.5212742,-1.7721027,"('corrupt', 'incorrupt')",-0.3572885,-0.41827363,0.438524,0.28087872,-0.4800129,-0.6364992,-0.1564863
36,-2.0305655,-2.2768114,"('hostile', 'amicable')",-0.8083421,-0.95431465,1.0219597,0.81419116,-0.6056494,-0.805645,-0.1999956
37,0.48934576,0.5608909,"('fake', 'genuine')",-0.30344373,-0.28492853,0.12505163,0.12264352,0.1036512,0.1328686,0.0292174
38,-0.7097575,-0.73529345,"('untruthful', 'truthful')",-0.7522813,-0.7022968,-0.359625,-0.35963568,-0.6072212,-0.5990753,0.0081459
39,1.6689771,1.6919868,"('exploitative', 'cooperative')",0.6950785,0.7857572,0.16319653,0.1832689,0.8424174,0.8870044,0.044587
40,-0.88567626,-0.8737021,"('stingy', 'generous')",-0.06618224,-0.02305809,-1.1961967,-1.3426989,-0.7160184,-0.7464863,-0.0304679
41,-0.37248674,-0.40184498,"('unforgiving', 'forgiving')",-0.38512865,-0.35827756,0.43578902,0.2832988,-0.1072755,-0.1589412,-0.0516657
42,0.5882182,0.75853246,"('unreliable', 'reliable')",-0.9811326,-0.80528337,-3.2411938,-3.2215135,-1.2113694,-1.0894214,0.121948
43,0.34315148,0.48702097,"('irresponsible', 'responsible')",-0.69009036,-0.54257965,-0.1453081,-0.10660078,-0.1640823,-0.0540532,0.1100291
44,-0.2789611,-0.30716786,"('prejudiced', 'unprejudiced')",-0.47591615,-0.37569088,-1.1850898,-1.15683,-0.6466557,-0.6132296,0.0334261
45,0.3415854,0.47592232,"('incompetent', 'competent')",-0.5067605,-0.59457463,-0.6356875,-0.6943891,-0.2669542,-0.2710138,-0.0040596
46,1.3193125,1.45593,"('uncompetitive', 'competitive')",0.6254455,0.6202061,-0.8154455,-0.85560733,0.3764375,0.4068429,0.0304054
47,0.9478864,1.0604383,"('stupid', 'smart')",1.0326498,1.1138197,5.2782845,5.4814463,2.4196068,2.5519015,0.1322947
48,0.15179624,0.17845517,"('unintelligent', 'intelligent')",0.9176869,0.8645251,0.5588278,0.5564995,0.5427703,0.5331599,-0.0096104
49,0.6700831,0.7292783,"('unable', 'able')",0.7229297,0.8201269,-0.103485726,0.016306434,0.4298424,0.5219039,0.0920615
50,-0.034458086,-0.056510523,"('clumsy', 'skillful')",0.4622059,0.49627757,0.07703581,0.064857885,0.1682612,0.1682083,-5.29e-05
51,-0.18650512,-0.12575138,"('uneducated', 'educated')",0.37712464,0.17949733,0.23515859,0.17515022,0.141926,0.0762987,-0.0656273
52,-1.3582314,-1.6571431,"('irrational', 'rational')",-0.53006816,-0.68957406,0.57140756,0.39544493,-0.438964,-0.6504241,-0.2114601
53,-0.44104913,-0.45801443,"('uncreative', 'creative')",0.80346453,0.7815105,1.0219548,0.9785332,0.4614567,0.4340098,-0.0274469
54,-0.6459156,-0.7224327,"('incapable', 'capable')",-0.049824234,-0.10393688,0.8557986,0.9648038,0.0533529,0.0461448,-0.0072081
55,1.9851227,2.1418176,"('incompetent', 'clever')",0.6269451,0.57140136,-0.19779691,-0.2054749,0.804757,0.8359147,0.0311577
56,1.3428721,1.502461,"('impractical', 'practical')",-0.01790541,0.008091049,-0.66159797,-0.6336935,0.2211229,0.2922862,0.0711633
57,0.15566349,0.20736043,"('unimaginative', 'imaginative')",0.78722346,0.7714897,-2.2015448,-2.2541125,-0.4195526,-0.4250875,-0.0055349
58,-0.13369983,-0.22084522,"('undiscriminating', 'discriminating')",0.31609035,0.22706367,0.076689765,-0.013508194,0.0863601,-0.0024299,-0.08879
59,-0.31045562,-0.42244413,"('foolish', 'wise')",0.09995024,0.114749625,0.49258777,0.4970134,0.0940275,0.0631063,-0.0309212
60,2.5909061,2.8256657,"('inefficient', 'efficient')",1.0324265,1.0792464,-0.58975357,-0.48823288,1.011193,1.138893,0.1277
61,0.5219794,0.4118402,"('illogical', 'logical')",0.6530122,0.4994984,0.045129422,-0.111062825,0.406707,0.2667586,-0.1399484
62,1.3622261,1.5720729,"('incompetent', 'brilliant')",0.4997638,0.5714994,-0.56555736,-0.4313314,0.4321442,0.570747,0.1386028
63,0.19651337,0.3225458,"('unperceptive', 'insightful')",0.71517026,0.8077077,0.545382,0.6329484,0.4856885,0.587734,0.1020455
64,0.8681108,0.9052627,"('shy', 'confident')",0.05342612,0.08315258,-6.2111883,-6.2993193,-1.7632171,-1.7703013,-0.0070842
65,1.5447743,1.6362854,"('insecure', 'secure')",0.01811118,-0.0010841805,-0.6497816,-0.61092424,0.304368,0.3414257,0.0370577
66,-0.6140114,-0.55342513,"('inactive', 'active')",-0.511978,-0.5015797,1.1806281,1.2113434,0.0182129,0.0521129,0.0339
67,1.0216181,1.0048906,"('doubtful', 'determined')",0.42485633,0.4620547,-0.59829557,-0.5213329,0.2827263,0.3152041,0.0324778
68,0.11749523,0.16066292,"('dependent', 'independent')",-0.06781992,-0.103945546,-0.7114043,-0.7400821,-0.2205763,-0.2277882,-0.0072119
69,-0.71766007,-0.83104277,"('lazy', 'industrious')",0.636809,0.7462261,-0.15203357,-0.11878308,-0.0776282,-0.0678666,0.0097616
70,0.92623144,1.085445,"('lethargic', 'energetic')",0.04036497,0.11685549,0.25759783,0.33929908,0.4080648,0.5138665,0.1058017
71,-0.23202372,-0.2431008,"('diffident', 'self-confident')",0.51779646,0.5985555,0.63814133,0.6590891,0.3079714,0.3381813,0.0302099
72,-0.9724021,-0.9020679,"('unambitious', 'ambitious')",-1.1133571,-1.0399102,-1.4048879,-1.3336698,-1.163549,-1.0918826,0.0716664
73,-0.31926438,-0.4131057,"('helpless', 'self-reliant')",0.3175737,0.31382355,-2.9266891,-2.9745443,-0.9761266,-1.0246088,-0.0484822
74,0.16332811,0.21263802,"('undedicated', 'dedicated')",0.21296285,0.23150636,0.12362245,0.082328245,0.1666378,0.1754909,0.0088531
75,-0.58631235,-0.6856663,"('meek', 'impulsive')",-0.018532492,-0.021534514,-0.16947216,-0.080323175,-0.2581057,-0.262508,-0.0044023
76,1.378015,1.5705142,"('anxious', 'daring')",0.18698592,0.27091238,-0.13236478,-0.058699742,0.4775454,0.5942423,0.1166969
77,0.9225753,0.97069144,"('unmotivated', 'motivated')",1.026153,0.9620605,-1.2360636,-1.1209761,0.2375549,0.2705919,0.033037
78,-0.37549117,-0.2911099,"('nonresilient', 'resilient')",1.5301025,1.5685937,0.33876425,0.4137217,0.4977918,0.5637352,0.0659434
79,-1.4977051,-1.601273,"('wavering', 'unwavering')",-1.4049587,-1.4412742,0.097467616,0.10121514,-0.9350653,-0.980444,-0.0453787
80,1.712181,1.8884925,"('dominated', 'dominating')",0.22290644,0.30187407,-1.5701925,-1.473078,0.1216317,0.2390962,0.1174645
81,1.6545856,1.7896762,"('submissive', 'aggressive')",0.970007,0.9267895,-0.9245554,-0.8311775,0.566679,0.6284294,0.0617504
82,-0.6379009,-0.5814712,"('poor', 'rich')",0.06714459,-0.015100673,5.464406,5.582298,1.6312165,1.6619086,0.0306921
83,0.9614581,0.9123927,"('powerless', 'powerful')",-0.026284091,0.0007449463,-1.0557139,-1.0920236,-0.04018,-0.0596287,-0.0194487
84,0.9885043,0.8467074,"('inferior', 'superior')",0.5585381,0.51966196,1.1574007,1.069346,0.901481,0.8119051,-0.0895759
85,-1.1340331,-1.417688,"('insignificant', 'prestigious')",0.4669023,0.4403267,1.5138088,1.4882456,0.282226,0.1702948,-0.1119312
86,0.1711713,0.16562644,"('uninfluential', 'influential')",0.09244167,-0.121638566,-0.30525124,-0.47178444,-0.0138794,-0.1425989,-0.1287195
87,0.79035854,0.78768146,"('unsuccessful', 'successful')",0.6870763,0.636671,0.54957116,0.64300525,0.6756687,0.6891192,0.0134505
88,0.10702629,0.019586148,"('low', 'eminent')",0.33664954,0.22583723,0.18163,0.19045703,0.2084353,0.1452935,-0.0631418
