,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8252319,-1.0243176,"('unsociable', 'sociable')",0.5964771,0.45539325,-0.62474793,-0.84906226,-0.2845009,-0.4726622,-0.1881613
1,-1.4518056,-1.494899,"('unfriendly', 'friendly')",-0.039206736,-0.22439367,1.4949912,1.3813118,0.0013263,-0.1126603,-0.1139866
2,0.5890542,0.6788102,"('unlikable', 'likable')",1.1633853,1.1499631,0.9239069,1.0230999,0.8921154,0.9506244,0.058509
3,-0.3888862,-0.29613337,"('repellent', 'pleasant')",0.03611432,0.11038776,0.1693944,0.15567484,-0.0611258,-0.0100236,0.0511022
4,-0.69318295,-0.7284417,"('disliked', 'liked')",0.21564722,0.06576032,-5.926273,-6.0013604,-2.1346029,-2.2213473,-0.0867444
5,-1.0819339,-0.98662,"('distant', 'outgoing')",-0.60562503,-0.5503202,-0.12872393,-0.044438817,-0.6054276,-0.5271264,0.0783012
6,-0.9811265,-0.8558893,"('distant', 'open')",-1.3633893,-1.3690149,0.02308689,0.103521526,-0.7738097,-0.7071275,0.0666822
7,-0.3582245,-0.38344893,"('insensitive', 'sensitive')",0.8151276,0.8400592,0.25221097,0.24563932,0.2363714,0.2340832,-0.0022882
8,-1.2811929,-1.1979915,"('unaffectionate', 'affectionate')",-1.1737019,-1.26494,0.4435512,0.45061284,-0.6704478,-0.6707729,-0.0003251
9,-1.2096697,-1.166107,"('unaffectionate', 'caring')",-0.118030086,-0.16856596,0.95476246,0.9761922,-0.1243124,-0.1194936,0.0048188
10,-0.9884738,-1.0621839,"('unsympathetic', 'sympathetic')",-0.2355469,-0.32635465,-0.92923397,-1.0313971,-0.7177516,-0.8066452,-0.0888936
11,0.21603774,0.18742993,"('unhelpful', 'helpful')",0.76804894,0.8320259,1.9058076,1.9907061,0.9632981,1.0033873,0.0400892
12,-0.50132996,-0.45249614,"('unsupportive', 'supportive')",0.47531897,0.5295106,-1.9207314,-1.9020165,-0.6489141,-0.608334,0.0405801
13,-0.06272794,-0.2009623,"('impolite', 'polite')",0.4918696,0.5367133,-0.3174889,-0.37529168,0.0372176,-0.0131802,-0.0503978
