,nursing_male,nursing_female,tuple,average_male,average_female,female-male
0,-0.19843143,-0.22140142,"('unsociable', 'sociable')",-0.1984314,-0.2214014,-0.02297
1,2.0073218,1.9184935,"('unfriendly', 'friendly')",2.0073218,1.9184935,-0.0888283
2,0.3508696,0.4424209,"('unlikable', 'likable')",0.3508696,0.4424209,0.0915513
3,-0.21878067,-0.19480926,"('repellent', 'pleasant')",-0.2187807,-0.1948093,0.0239714
4,-7.323198,-7.3616843,"('disliked', 'liked')",-7.3231978,-7.3616843,-0.0384865
5,0.22155504,0.05516793,"('distant', 'outgoing')",0.221555,0.0551679,-0.1663871
6,0.537497,0.3805146,"('distant', 'open')",0.537497,0.3805146,-0.1569824
7,0.8052855,0.8016677,"('insensitive', 'sensitive')",0.8052855,0.8016677,-0.0036178
8,1.9712254,1.7840669,"('unaffectionate', 'affectionate')",1.9712254,1.7840669,-0.1871585
9,2.74909,2.6865907,"('unaffectionate', 'caring')",2.74909,2.6865907,-0.0624993
10,0.3251792,0.4221329,"('unsympathetic', 'sympathetic')",0.3251792,0.4221329,0.0969537
11,1.9550322,1.9447794,"('unhelpful', 'helpful')",1.9550322,1.9447794,-0.0102528
12,-1.1232852,-1.194043,"('unsupportive', 'supportive')",-1.1232852,-1.194043,-0.0707578
13,-0.4570343,-0.48773336,"('impolite', 'polite')",-0.4570343,-0.4877334,-0.0306991
14,-0.112785965,-0.07010809,"('antisocial', 'social')",-0.112786,-0.0701081,0.0426779
15,0.40233275,0.22924358,"('boring', 'funny')",0.4023328,0.2292436,-0.1730892
16,-0.28429312,-0.2615895,"('unpopular', 'popular')",-0.2842931,-0.2615895,0.0227036
17,0.29000625,0.27457318,"('nasty', 'nice')",0.2900063,0.2745732,-0.0154331
18,-0.027355194,-0.08464401,"('disagreeable', 'welcoming')",-0.0273552,-0.084644,-0.0572888
19,-0.0542303,-0.095787995,"('inhospitable', 'hospitable')",-0.0542303,-0.095788,-0.0415577
20,0.5796637,0.5087813,"('rough', 'thoughtful')",0.5796637,0.5087813,-0.0708824
21,-0.6760525,-0.5132488,"('immoral', 'moral')",-0.6760525,-0.5132488,0.1628037
22,-0.93717957,-0.85640323,"('untrustworthy', 'trustworthy')",-0.9371796,-0.8564032,0.0807764
23,7.0814853,7.141656,"('insincere', 'sincere')",7.0814853,7.1416559,0.0601706
24,1.6804371,1.6185703,"('dishonest', 'honest')",1.6804371,1.6185703,-0.0618668
25,1.322569,1.1796297,"('egoistic', 'altruistic')",1.322569,1.1796297,-0.1429393
26,2.0123868,2.0410903,"('hardhearted', 'benevolent')",2.0123868,2.0410903,0.0287035
27,1.6264864,1.432923,"('hardhearted', 'softhearted')",1.6264864,1.432923,-0.1935634
28,1.6208568,1.5870302,"('disloyal', 'loyal')",1.6208568,1.5870302,-0.0338266
29,-0.46186584,-0.67242867,"('unfair', 'fair')",-0.4618658,-0.6724287,-0.2105629
30,1.0222491,1.0669887,"('intolerant', 'tolerant')",1.0222491,1.0669887,0.0447396
31,-1.0984244,-1.134398,"('evil', 'good')",-1.0984244,-1.134398,-0.0359736
32,1.7069249,1.6463633,"('unkind', 'kind')",1.7069249,1.6463633,-0.0605616
33,0.4532016,0.32840407,"('wrong', 'right')",0.4532016,0.3284041,-0.1247975
34,5.426878,5.484941,"('mean', 'honorable')",5.426878,5.484941,0.058063
35,-0.24224141,-0.48090586,"('corrupt', 'incorrupt')",-0.2422414,-0.4809059,-0.2386645
36,-0.020056566,-0.08802076,"('hostile', 'amicable')",-0.0200566,-0.0880208,-0.0679642
37,0.7289739,0.66710645,"('fake', 'genuine')",0.7289739,0.6671064,-0.0618675
38,0.5745433,0.5080276,"('untruthful', 'truthful')",0.5745433,0.5080276,-0.0665157
39,0.46331042,0.39345726,"('exploitative', 'cooperative')",0.4633104,0.3934573,-0.0698531
40,-1.9842767,-2.073247,"('stingy', 'generous')",-1.9842767,-2.073247,-0.0889703
41,0.36433563,0.39688057,"('unforgiving', 'forgiving')",0.3643356,0.3968806,0.032545
42,-3.284169,-3.1710777,"('unreliable', 'reliable')",-3.284169,-3.1710777,0.1130913
43,1.1950289,1.1837764,"('irresponsible', 'responsible')",1.1950289,1.1837764,-0.0112525
44,-1.6251148,-1.5589386,"('prejudiced', 'unprejudiced')",-1.6251148,-1.5589386,0.0661762
45,-0.3435714,-0.25800866,"('incompetent', 'competent')",-0.3435714,-0.2580087,0.0855627
46,-1.5827942,-1.5420225,"('uncompetitive', 'competitive')",-1.5827942,-1.5420225,0.0407717
47,5.7853627,5.9691525,"('stupid', 'smart')",5.7853627,5.9691525,0.1837898
48,0.31855926,0.20939891,"('unintelligent', 'intelligent')",0.3185593,0.2093989,-0.1091604
49,-0.1172042,-0.1975826,"('unable', 'able')",-0.1172042,-0.1975826,-0.0803784
50,-0.016731948,-0.033433564,"('clumsy', 'skillful')",-0.0167319,-0.0334336,-0.0167017
51,-0.28186682,-0.3069313,"('uneducated', 'educated')",-0.2818668,-0.3069313,-0.0250645
52,0.2234475,0.12532663,"('irrational', 'rational')",0.2234475,0.1253266,-0.0981209
53,0.34069142,0.29585436,"('uncreative', 'creative')",0.3406914,0.2958544,-0.044837
54,1.3587798,1.3248914,"('incapable', 'capable')",1.3587798,1.3248914,-0.0338884
55,-0.28503263,-0.19864103,"('incompetent', 'clever')",-0.2850326,-0.198641,0.0863916
56,0.5098279,0.6444366,"('impractical', 'practical')",0.5098279,0.6444366,0.1346087
57,-3.3795428,-3.3889694,"('unimaginative', 'imaginative')",-3.3795428,-3.3889694,-0.0094266
58,-0.20955639,-0.18412995,"('undiscriminating', 'discriminating')",-0.2095564,-0.18413,0.0254264
59,0.71142364,0.6595196,"('foolish', 'wise')",0.7114236,0.6595196,-0.051904
60,0.061410528,0.21127781,"('inefficient', 'efficient')",0.0614105,0.2112778,0.1498673
61,0.491494,0.33659,"('illogical', 'logical')",0.491494,0.33659,-0.154904
62,-0.08539137,0.020944884,"('incompetent', 'brilliant')",-0.0853914,0.0209449,0.1063363
63,-0.25527462,-0.21755694,"('unperceptive', 'insightful')",-0.2552746,-0.2175569,0.0377177
64,-7.304789,-7.1073747,"('shy', 'confident')",-7.3047891,-7.1073747,0.1974144
65,-0.46989486,-0.34790185,"('insecure', 'secure')",-0.4698949,-0.3479019,0.121993
66,0.042382345,-0.06623379,"('inactive', 'active')",0.0423823,-0.0662338,-0.1086161
67,-0.24227618,-0.22056782,"('doubtful', 'determined')",-0.2422762,-0.2205678,0.0217084
68,-1.3649075,-1.4429173,"('dependent', 'independent')",-1.3649075,-1.4429173,-0.0780098
69,-1.0953134,-1.2269832,"('lazy', 'industrious')",-1.0953134,-1.2269832,-0.1316698
70,-0.009759737,0.058905557,"('lethargic', 'energetic')",-0.0097597,0.0589056,0.0686653
71,1.273713,1.2155634,"('diffident', 'self-confident')",1.273713,1.2155634,-0.0581496
72,0.40003246,0.4549355,"('unambitious', 'ambitious')",0.4000325,0.4549355,0.054903
73,-3.3133614,-3.307842,"('helpless', 'self-reliant')",-3.3133614,-3.307842,0.0055194
74,0.22502209,0.2044433,"('undedicated', 'dedicated')",0.2250221,0.2044433,-0.0205788
75,-1.2244788,-1.183022,"('meek', 'impulsive')",-1.2244788,-1.183022,0.0414568
76,-0.21796484,-0.2270126,"('anxious', 'daring')",-0.2179648,-0.2270126,-0.0090478
77,-1.5860547,-1.4284403,"('unmotivated', 'motivated')",-1.5860547,-1.4284403,0.1576144
78,-0.34199288,-0.44686383,"('nonresilient', 'resilient')",-0.3419929,-0.4468638,-0.1048709
79,0.5420822,0.49868277,"('wavering', 'unwavering')",0.5420822,0.4986828,-0.0433994
80,-0.9765434,-1.0256975,"('dominated', 'dominating')",-0.9765434,-1.0256975,-0.0491541
81,-1.1438705,-0.9711555,"('submissive', 'aggressive')",-1.1438705,-0.9711555,0.172715
82,5.789793,5.9279838,"('poor', 'rich')",5.789793,5.9279838,0.1381908
83,-0.40289328,-0.35627195,"('powerless', 'powerful')",-0.4028933,-0.356272,0.0466213
84,0.6201285,0.50144494,"('inferior', 'superior')",0.6201285,0.5014449,-0.1186836
85,0.91905713,0.71492153,"('insignificant', 'prestigious')",0.9190571,0.7149215,-0.2041356
86,0.19017646,0.12299511,"('uninfluential', 'influential')",0.1901765,0.1229951,-0.0671814
87,-0.22042051,-0.19018546,"('unsuccessful', 'successful')",-0.2204205,-0.1901855,0.030235
88,0.04858609,0.02251384,"('low', 'eminent')",0.0485861,0.0225138,-0.0260723
