,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.74330026,0.5507067,"('unsociable', 'sociable')",0.86603314,0.82005596,-0.06864327,-0.229144,-0.21527597,-0.35921237,0.3313535,0.1956016,-0.1357519
1,-1.2226453,-1.1920278,"('unfriendly', 'friendly')",-0.25969848,-0.18620941,0.32267547,0.23264737,1.7949549,1.6391357,0.1588216,0.1233865,-0.0354351
2,0.88884676,1.0147525,"('unlikable', 'likable')",0.3831504,0.50937146,1.4890126,1.6107347,0.61084443,0.75805855,0.8429635,0.9732293,0.1302658
3,-0.35768577,-0.20130031,"('repellent', 'pleasant')",-0.89688206,-0.7023792,0.20497118,0.23007303,0.17264724,0.23614407,-0.2192374,-0.1093656,0.1098718
4,-0.5381821,-0.60882825,"('disliked', 'liked')",-0.08156218,-0.1295124,0.29167864,0.23378012,-6.2003365,-6.185414,-1.6321005,-1.6724936,-0.0403931
5,-1.0216185,-0.9534251,"('distant', 'outgoing')",-1.0496603,-0.95124567,-0.4278472,-0.43159032,0.0956769,0.12497109,-0.6008623,-0.5528225,0.0480398
6,-1.4131603,-1.2803907,"('distant', 'open')",-1.5589358,-1.420061,-0.7248971,-0.7478613,0.71248823,0.70797193,-0.7461262,-0.6850853,0.0610409
7,0.8928454,0.8753964,"('insensitive', 'sensitive')",0.33811706,0.35103863,0.49746177,0.51509744,0.7354663,0.62116325,0.6159726,0.5906739,-0.0252987
8,-0.5293592,-0.48328245,"('unaffectionate', 'affectionate')",-0.21587989,-0.2137687,0.025915882,0.040728316,0.76658684,0.6694783,0.0118159,0.0032889,-0.008527
9,0.2637101,0.311779,"('unaffectionate', 'caring')",0.102218315,0.11944421,0.734243,0.6794478,1.2838461,1.2486857,0.5960044,0.5898392,-0.0061652
10,1.2611111,1.2490103,"('unsympathetic', 'sympathetic')",0.7424171,0.7513671,-0.29918313,-0.29183632,0.07611557,0.027943252,0.4451151,0.4341211,-0.010994
11,0.30267307,0.31055674,"('unhelpful', 'helpful')",0.02645962,0.08776294,-0.39791778,-0.38161093,2.0276573,2.0980587,0.489718,0.5286919,0.0389739
12,0.39719564,0.5087486,"('unsupportive', 'supportive')",0.8149109,0.9538383,0.21616632,0.3015375,-1.8169746,-1.7816169,-0.0971755,-0.0043731,0.0928024
13,1.0663542,0.9318893,"('impolite', 'polite')",0.943298,0.911066,-0.0113226175,0.0065589845,0.17355736,0.089704186,0.5429717,0.4848046,-0.0581671
14,0.94400704,0.9016308,"('antisocial', 'social')",1.0388287,1.0213778,1.655031,1.6754345,-0.4028936,-0.4766252,0.8087433,0.7804545,-0.0282888
15,0.11788925,0.08121294,"('boring', 'funny')",0.21908227,0.17546368,-1.1767665,-1.1751928,0.41042,0.33739555,-0.1073437,-0.1452802,-0.0379365
16,-1.746597,-1.6909381,"('unpopular', 'popular')",-0.9821816,-0.90905863,-0.56737196,-0.4845879,0.39286336,0.41991448,-0.7258219,-0.6661676,0.0596543
17,0.13011199,0.092525825,"('nasty', 'nice')",0.41403374,0.45914486,-0.6237331,-0.5637497,-0.34698796,-0.31177053,-0.1066438,-0.0809624,0.0256814
18,-0.47425473,-0.40613425,"('disagreeable', 'welcoming')",-0.38942486,-0.26552764,-0.4643839,-0.38803917,-0.6114738,-0.6054645,-0.4848843,-0.4162914,0.0685929
19,0.07765885,0.23243576,"('inhospitable', 'hospitable')",-0.485484,-0.3743657,-0.8283983,-0.72611165,-0.093496546,-0.027701335,-0.33243,-0.2239357,0.1084943
20,0.4118072,0.46804267,"('rough', 'thoughtful')",-0.14518991,-0.055930745,-0.251367,-0.13116296,1.0317366,1.0216773,0.2617467,0.3256566,0.0639099
21,0.8891946,0.8921355,"('immoral', 'moral')",0.9304864,0.99699444,-0.20955712,-0.17624947,-0.7219478,-0.7461165,0.222044,0.241691,0.019647
22,0.6521493,0.6128899,"('untrustworthy', 'trustworthy')",0.9105698,0.8936485,-0.17360514,-0.16036549,-0.80401194,-0.8570573,0.1462755,0.1222789,-0.0239966
23,1.2872328,1.2509209,"('insincere', 'sincere')",-0.2589204,-0.20962338,-0.11583125,-0.22549771,5.660106,5.4952526,1.6431468,1.5777631,-0.0653837
24,1.3809423,1.3840458,"('dishonest', 'honest')",0.6944923,0.6411185,-0.75716937,-0.7568415,0.6956965,0.60138696,0.5034904,0.4674275,-0.0360629
25,-0.90109056,-0.8978497,"('egoistic', 'altruistic')",0.090223044,0.06407948,0.96430385,0.9100021,1.2945583,1.2978674,0.3619986,0.3435248,-0.0184738
26,-0.28123546,-0.32776117,"('hardhearted', 'benevolent')",1.1396515,1.1521494,1.9881018,2.0387268,1.7621337,1.6422479,1.1521629,1.1263407,-0.0258222
27,-0.10520551,-0.05758289,"('hardhearted', 'softhearted')",0.21041055,0.21110444,-0.038468678,-0.052252218,1.5127145,1.3728555,0.3948627,0.3685312,-0.0263315
28,0.45850313,0.37538114,"('disloyal', 'loyal')",0.639581,0.52917993,0.47526103,0.2917156,1.4293467,1.2674999,0.7506729,0.6159441,-0.1347288
29,0.2972009,0.3403818,"('unfair', 'fair')",-0.41989553,-0.38859537,-0.63261473,-0.6192271,-0.30375385,-0.424446,-0.2647658,-0.2729717,-0.0082059
30,1.6295087,1.672581,"('intolerant', 'tolerant')",1.2920614,1.3627317,1.2836881,1.3001351,1.0373875,1.026674,1.3106614,1.3405304,0.029869
31,-2.483635,-2.2978103,"('evil', 'good')",-1.5662119,-1.3358337,-1.286052,-1.243618,-1.1865797,-1.2953511,-1.6306195,-1.5431533,0.0874662
32,0.6846024,0.6009727,"('unkind', 'kind')",0.5618103,0.5175617,0.39270598,0.37087795,1.1073598,1.0104271,0.6866196,0.6249598,-0.0616598
33,-0.6675441,-0.679459,"('wrong', 'right')",-0.21940786,-0.22602078,0.32823175,0.38272694,-0.59198064,-0.59000903,-0.2876752,-0.2781905,0.0094847
34,0.063694835,0.23956633,"('mean', 'honorable')",-0.27201775,-0.032841682,-0.25421706,-0.15899035,6.181349,6.2171545,1.4297022,1.5662222,0.13652
35,-0.8617452,-0.89015543,"('corrupt', 'incorrupt')",-0.65368295,-0.71815205,-1.0242801,-1.0200412,-0.046502434,-0.16280052,-0.6465526,-0.6977873,-0.0512347
36,-2.0176287,-1.8928651,"('hostile', 'amicable')",-1.5410846,-1.3816673,-0.9029655,-1.0072393,0.46760744,0.29896855,-0.9985179,-0.9957008,0.0028171
37,1.0568776,1.0696555,"('fake', 'genuine')",0.18644816,0.21495429,0.20872094,0.24819368,0.69043463,0.70065355,0.5356203,0.5583643,0.022744
38,0.17430605,0.16823803,"('untruthful', 'truthful')",-0.102495626,-0.07870076,-0.27609056,-0.30350873,0.07375077,0.060180314,-0.0326323,-0.0384478,-0.0058155
