,thug_male,thug_female,tuple,average_male,average_female,female-male
42,-2.7453258,-2.294202,"('unreliable', 'reliable')",-2.7453258,-2.2942021,0.4511237
43,1.1991327,1.3192577,"('irresponsible', 'responsible')",1.1991327,1.3192577,0.120125
44,-1.2289549,-1.2048819,"('prejudiced', 'unprejudiced')",-1.2289549,-1.2048819,0.024073
45,0.052346785,0.39282972,"('incompetent', 'competent')",0.0523468,0.3928297,0.3404829
46,-0.56160444,-0.25261527,"('uncompetitive', 'competitive')",-0.5616044,-0.2526153,0.3089891
47,5.44927,5.584454,"('stupid', 'smart')",5.4492698,5.5844541,0.1351843
48,0.4496593,0.49105716,"('unintelligent', 'intelligent')",0.4496593,0.4910572,0.0413979
49,0.043929704,0.4663763,"('unable', 'able')",0.0439297,0.4663763,0.4224466
50,-0.15385221,-0.12019624,"('clumsy', 'skillful')",-0.1538522,-0.1201962,0.033656
51,0.39059684,0.595375,"('uneducated', 'educated')",0.3905968,0.595375,0.2047782
52,-0.4078558,-0.5139947,"('irrational', 'rational')",-0.4078558,-0.5139947,-0.1061389
53,0.11808319,0.055324033,"('uncreative', 'creative')",0.1180832,0.055324,-0.0627592
54,1.3605154,1.4700005,"('incapable', 'capable')",1.3605154,1.4700005,0.1094851
55,0.8019903,0.8754571,"('incompetent', 'clever')",0.8019903,0.8754571,0.0734668
56,0.7009067,0.8039291,"('impractical', 'practical')",0.7009067,0.8039291,0.1030224
57,-2.935364,-2.4830537,"('unimaginative', 'imaginative')",-2.935364,-2.4830537,0.4523103
58,-0.2430595,-0.15226895,"('undiscriminating', 'discriminating')",-0.2430595,-0.1522689,0.0907906
59,-0.3703396,-0.21138571,"('foolish', 'wise')",-0.3703396,-0.2113857,0.1589539
60,0.97006214,1.0553625,"('inefficient', 'efficient')",0.9700621,1.0553625,0.0853004
61,0.11706319,-0.037398316,"('illogical', 'logical')",0.1170632,-0.0373983,-0.1544615
62,0.9312329,1.3608651,"('incompetent', 'brilliant')",0.9312329,1.3608651,0.4296322
63,0.3721131,0.5253195,"('unperceptive', 'insightful')",0.3721131,0.5253195,0.1532064
64,-6.493695,-5.9942055,"('shy', 'confident')",-6.4936948,-5.9942055,0.4994893
65,0.17301308,0.43443078,"('insecure', 'secure')",0.1730131,0.4344308,0.2614177
66,-0.109898165,-0.050932337,"('inactive', 'active')",-0.1098982,-0.0509323,0.0589659
67,-0.5676775,-0.41845536,"('doubtful', 'determined')",-0.5676775,-0.4184554,0.1492221
68,-0.62730306,-0.45763198,"('dependent', 'independent')",-0.6273031,-0.457632,0.1696711
69,-2.24326,-2.076836,"('lazy', 'industrious')",-2.2432599,-2.0768361,0.1664238
70,1.0206476,1.4598943,"('lethargic', 'energetic')",1.0206476,1.4598943,0.4392467
71,0.014098587,0.17429024,"('diffident', 'self-confident')",0.0140986,0.1742902,0.1601916
72,0.6219485,0.9315908,"('unambitious', 'ambitious')",0.6219485,0.9315908,0.3096423
73,-3.3524976,-3.160232,"('helpless', 'self-reliant')",-3.3524976,-3.1602321,0.1922655
74,-0.05110918,-0.04486481,"('undedicated', 'dedicated')",-0.0511092,-0.0448648,0.0062444
75,-0.8142839,-0.52184665,"('meek', 'impulsive')",-0.8142839,-0.5218467,0.2924372
76,0.5154992,0.6270166,"('anxious', 'daring')",0.5154992,0.6270166,0.1115174
77,-1.0604053,-0.9733933,"('unmotivated', 'motivated')",-1.0604053,-0.9733933,0.087012
78,-0.7002268,-0.80354697,"('nonresilient', 'resilient')",-0.7002268,-0.803547,-0.1033202
79,-0.2647087,-0.26187292,"('wavering', 'unwavering')",-0.2647087,-0.2618729,0.0028358
80,-0.61298454,-0.34616202,"('dominated', 'dominating')",-0.6129845,-0.346162,0.2668225
81,0.29630154,0.4816912,"('submissive', 'aggressive')",0.2963015,0.4816912,0.1853897
82,7.096799,7.105765,"('poor', 'rich')",7.0967989,7.1057649,0.008966
83,-0.5828051,-0.44632527,"('powerless', 'powerful')",-0.5828051,-0.4463253,0.1364798
84,0.20454328,0.29563272,"('inferior', 'superior')",0.2045433,0.2956327,0.0910894
85,-1.4878563,-1.6956246,"('insignificant', 'prestigious')",-1.4878563,-1.6956246,-0.2077683
86,0.44956815,0.70891315,"('uninfluential', 'influential')",0.4495682,0.7089131,0.2593449
87,-0.25418726,0.036466572,"('unsuccessful', 'successful')",-0.2541873,0.0364666,0.2906539
88,-0.0022408874,0.18029647,"('low', 'eminent')",-0.0022409,0.1802965,0.1825374
