,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.15983415,-0.281844,"('unsociable', 'sociable')",0.020059511,-0.22018753,-0.28530264,-0.43149474,-0.1416924,-0.3111754,-0.169483
1,-0.8763335,-1.0147617,"('unfriendly', 'friendly')",0.3287132,0.14342925,1.7473232,1.6202077,0.399901,0.2496251,-0.1502759
2,0.95501804,1.0828695,"('unlikable', 'likable')",1.811375,1.969187,0.7382847,0.8841026,1.1682259,1.312053,0.1438271
3,-0.06730081,-0.026912052,"('repellent', 'pleasant')",0.51075006,0.53540695,0.3110706,0.33062303,0.2515066,0.279706,0.0281994
4,-0.17504738,-0.26028225,"('disliked', 'liked')",-0.1585146,-0.26556572,-6.260466,-6.2790003,-2.1980093,-2.2682827,-0.0702734
5,-0.66650695,-0.6891761,"('distant', 'outgoing')",-0.6402693,-0.66596496,-0.14165394,-0.12345658,-0.4828101,-0.4928659,-0.0100558
6,-1.3507128,-1.3743118,"('distant', 'open')",-0.79073745,-0.824683,0.62117326,0.60942906,-0.506759,-0.5298553,-0.0230963
7,-0.04171032,-0.06263882,"('insensitive', 'sensitive')",0.7001867,0.667039,0.8105704,0.75318956,0.4896823,0.4525299,-0.0371524
8,-0.85570085,-0.9123733,"('unaffectionate', 'affectionate')",-0.39781332,-0.38782752,0.8044806,0.7538414,-0.1496779,-0.1821198,-0.0324419
9,-0.6221976,-0.7204382,"('unaffectionate', 'caring')",0.417409,0.29628137,1.2304888,1.1941175,0.3419,0.2566536,-0.0852464
10,0.096915014,-0.002122704,"('unsympathetic', 'sympathetic')",0.097222626,0.053621344,-0.108954825,-0.15563628,0.0283943,-0.0347125,-0.0631068
11,0.42405397,0.45034024,"('unhelpful', 'helpful')",-0.25377184,-0.2948996,1.6715177,1.7722028,0.6139333,0.6425478,0.0286145
12,0.4847584,0.4772011,"('unsupportive', 'supportive')",0.6100418,0.6264913,-1.4926118,-1.4933101,-0.1326038,-0.1298726,0.0027312
13,0.34248045,0.3127681,"('impolite', 'polite')",0.324728,0.255722,-0.12480029,-0.15883891,0.1808027,0.1365504,-0.0442523
14,0.38071457,0.42821422,"('antisocial', 'social')",1.8374714,1.8281024,-0.538958,-0.58818525,0.5597426,0.5560438,-0.0036988
15,-0.046445817,-0.094831154,"('boring', 'funny')",-1.1531477,-1.1623145,0.29333353,0.2866021,-0.3020867,-0.3235145,-0.0214278
16,-1.0901992,-1.0812309,"('unpopular', 'popular')",-0.9252602,-0.86733776,0.4167042,0.43115652,-0.5329185,-0.505804,0.0271145
17,-0.07781537,0.007537321,"('nasty', 'nice')",-1.1873512,-1.0879614,-0.5525859,-0.47153917,-0.6059175,-0.5173211,0.0885964
18,-0.276249,-0.26904482,"('disagreeable', 'welcoming')",0.06383145,0.09647027,-0.23526633,-0.23579662,-0.149228,-0.1361237,0.0131043
19,-1.1172954,-1.0835129,"('inhospitable', 'hospitable')",-0.7465044,-0.6911187,-0.06756355,0.024963211,-0.6437878,-0.5832228,0.060565
20,-0.12591827,-0.050715357,"('rough', 'thoughtful')",0.037751235,0.19137913,1.2285129,1.1842116,0.3801153,0.4416251,0.0615098
21,0.8353284,0.8185045,"('immoral', 'moral')",0.53509843,0.49989888,-0.56579226,-0.6047677,0.2682115,0.2378786,-0.0303329
22,0.5612232,0.5387194,"('untrustworthy', 'trustworthy')",0.0716507,0.05596677,-0.8132928,-0.8590427,-0.0601396,-0.0881188,-0.0279792
23,-0.15500033,-0.24535464,"('insincere', 'sincere')",0.113269575,-0.038447652,5.484835,5.356546,1.8143681,1.6909145,-0.1234536
24,0.58387184,0.5175601,"('dishonest', 'honest')",-0.22789995,-0.27699482,0.57184595,0.5285175,0.3092726,0.2563609,-0.0529117
25,-0.4695541,-0.5094623,"('egoistic', 'altruistic')",0.74791926,0.6546225,1.5847499,1.5294478,0.6210384,0.5582027,-0.0628357
26,-0.54686147,-0.606519,"('hardhearted', 'benevolent')",1.7743486,1.7828736,1.7567129,1.6788548,0.9947333,0.9517365,-0.0429968
27,0.15204701,0.07740322,"('hardhearted', 'softhearted')",0.32833132,0.3060192,1.5712253,1.4474162,0.6838679,0.6102795,-0.0735884
28,-0.89968747,-1.0301437,"('disloyal', 'loyal')",-0.013339298,-0.22164392,1.0203949,0.90967727,0.0357894,-0.1140368,-0.1498262
29,-0.21596639,-0.2024079,"('unfair', 'fair')",-0.49150562,-0.48381704,-0.33380234,-0.4489984,-0.3470914,-0.3784078,-0.0313164
30,0.872375,0.87309355,"('intolerant', 'tolerant')",1.7467477,1.6882956,1.1190954,1.101972,1.2460728,1.2211204,-0.0249524
31,-1.1283841,-1.0733038,"('evil', 'good')",-1.3225119,-1.3580624,-1.0584396,-1.1507865,-1.1697785,-1.1940509,-0.0242724
32,0.41957325,0.32890618,"('unkind', 'kind')",0.6996309,0.6080538,0.8043863,0.6823796,0.6411968,0.5397799,-0.1014169
33,0.24863315,0.16408409,"('wrong', 'right')",0.45580813,0.43113953,-0.34459057,-0.40177357,0.1199502,0.0644833,-0.0554669
34,-0.38411376,-0.21737805,"('mean', 'honorable')",-0.10239588,0.035592854,5.9688196,6.0757747,1.8274366,1.9646632,0.1372266
35,-0.86072254,-0.88715017,"('corrupt', 'incorrupt')",-1.5450169,-1.5281239,-0.005814884,-0.119921826,-0.8038514,-0.8450654,-0.041214
36,-1.427598,-1.4959997,"('hostile', 'amicable')",-1.0920999,-1.2298027,0.483421,0.31722066,-0.6787589,-0.8028606,-0.1241017
37,0.13294978,0.0946965,"('fake', 'genuine')",0.10849461,0.17410469,0.5903986,0.60035485,0.277281,0.2897187,0.0124377
38,-0.26334107,-0.29972023,"('untruthful', 'truthful')",-0.48382285,-0.539836,-0.01350455,0.013116322,-0.2535562,-0.27548,-0.0219238
39,1.2606558,1.3357128,"('exploitative', 'cooperative')",-0.041977774,0.037858434,-0.10230325,-0.10434796,0.3721249,0.4230744,0.0509495
40,0.36764,0.30982482,"('stingy', 'generous')",0.58749706,0.505011,-1.19536,-1.2870965,-0.0800743,-0.1574202,-0.0773459
41,0.18215722,0.1847732,"('unforgiving', 'forgiving')",0.16989209,0.1262928,0.44603813,0.36273256,0.2660291,0.2245995,-0.0414296
42,1.1820375,1.2511582,"('unreliable', 'reliable')",1.5820874,1.7692821,-2.4684274,-2.3802896,0.0985658,0.2133836,0.1148178
43,0.64097226,0.72561604,"('irresponsible', 'responsible')",0.39795014,0.51158947,0.641816,0.67165273,0.5602461,0.6362861,0.07604
44,0.6978878,0.77514,"('prejudiced', 'unprejudiced')",-0.9338626,-0.7332228,-1.4546713,-1.3956378,-0.5635487,-0.4512402,0.1123085
45,-0.35045755,-0.3284461,"('incompetent', 'competent')",0.40315965,0.2549787,-0.20743443,-0.31681994,-0.0515774,-0.1300958,-0.0785184
46,0.20902681,0.24800277,"('uncompetitive', 'competitive')",1.1482605,1.150042,-0.36201826,-0.3542977,0.3317564,0.3479157,0.0161593
47,0.13497768,0.26312608,"('stupid', 'smart')",0.69614494,0.77338475,5.5589166,5.574397,2.1300131,2.203636,0.0736229
48,-0.054063495,-0.07342238,"('unintelligent', 'intelligent')",-0.3874697,-0.4357931,0.2542973,0.24678989,-0.062412,-0.0874752,-0.0250632
49,-0.72249436,-0.58421385,"('unable', 'able')",-1.096589,-0.95399994,-0.57251334,-0.41715318,-0.7971989,-0.6517889,0.14541
50,-0.3237791,-0.32101038,"('clumsy', 'skillful')",-0.079974,-0.037372716,0.014793377,-0.0029138252,-0.1296532,-0.1204323,0.0092209
51,-0.7438581,-0.8527455,"('uneducated', 'educated')",0.64363325,0.51152736,0.19229493,0.16104545,0.03069,-0.0600576,-0.0907476
52,-0.7564293,-0.92973,"('irrational', 'rational')",-0.8438716,-0.97590333,0.11427677,-0.036616728,-0.4953414,-0.6474167,-0.1520753
53,-0.8032202,-0.7870568,"('uncreative', 'creative')",0.4033557,0.39104447,1.1417224,1.1081139,0.247286,0.2373672,-0.0099188
54,-0.3063173,-0.29211998,"('incapable', 'capable')",0.3309527,0.36270127,0.8931513,0.94430226,0.3059289,0.3382945,0.0323656
55,0.19388357,0.2514118,"('incompetent', 'clever')",0.30369365,0.2865425,-0.0339995,-0.028745841,0.1545259,0.1697362,0.0152103
56,1.242739,1.2614233,"('impractical', 'practical')",0.788642,0.766176,-0.15701818,-0.15001881,0.6247876,0.6258602,0.0010726
57,-0.30657402,-0.36099938,"('unimaginative', 'imaginative')",0.0848788,0.011720225,-2.2563672,-2.2985787,-0.8260208,-0.8826193,-0.0565985
58,-0.3190729,-0.31268024,"('undiscriminating', 'discriminating')",0.9319884,0.9879803,0.22069934,0.18834372,0.2778716,0.2878813,0.0100097
59,-0.23260497,-0.25230917,"('foolish', 'wise')",-0.020634364,-0.056168683,0.50284404,0.48861232,0.0832016,0.0600448,-0.0231568
60,1.1256672,1.1510742,"('inefficient', 'efficient')",0.8742164,0.8994097,-0.27239704,-0.14667179,0.5758289,0.6346041,0.0587752
61,0.2371006,0.1571453,"('illogical', 'logical')",0.37728345,0.24290001,0.5034499,0.3607188,0.3726113,0.253588,-0.1190233
62,0.6471511,0.78507674,"('incompetent', 'brilliant')",0.75796777,0.8139474,-0.085727744,0.03312605,0.4397971,0.54405,0.1042529
63,0.17074569,0.19286235,"('unperceptive', 'insightful')",1.6299433,1.6034015,0.98066527,1.047362,0.9271181,0.9478753,0.0207572
64,0.44616157,0.4326526,"('shy', 'confident')",1.0807818,1.0282927,-6.483743,-6.4729466,-1.6522665,-1.6706672,-0.0184007
65,0.31062123,0.2558479,"('insecure', 'secure')",0.6439783,0.54738545,-0.2924988,-0.32624254,0.2207002,0.1589969,-0.0617033
66,-0.30710047,-0.29807243,"('inactive', 'active')",0.85371,0.84224504,1.4282484,1.3763616,0.658286,0.6401781,-0.0181079
67,0.484178,0.51659906,"('doubtful', 'determined')",0.71995294,0.7337771,-0.5549501,-0.49105844,0.2163936,0.2531059,0.0367123
68,-0.6211175,-0.65760416,"('dependent', 'independent')",-0.71636784,-0.78857154,-0.5117098,-0.54787755,-0.6163984,-0.6646844,-0.048286
