,absence_male,absence_female,tuple,average_male,average_female,female-male
0,0.37086806,0.27886197,"('unsociable', 'sociable')",0.3708681,0.278862,-0.0920061
1,1.5380906,1.6657598,"('unfriendly', 'friendly')",1.5380906,1.6657598,0.1276692
2,0.050958104,0.08120314,"('unlikable', 'likable')",0.0509581,0.0812031,0.030245
3,1.0292132,1.0803485,"('repellent', 'pleasant')",1.0292132,1.0803485,0.0511353
4,-6.924414,-6.963718,"('disliked', 'liked')",-6.9244142,-6.9637179,-0.0393037
5,-0.24353082,-0.0009735767,"('distant', 'outgoing')",-0.2435308,-0.0009736,0.2425572
6,0.04833792,0.24152127,"('distant', 'open')",0.0483379,0.2415213,0.1931834
7,1.5008018,1.5303457,"('insensitive', 'sensitive')",1.5008018,1.5303457,0.0295439
8,1.1271579,1.1714673,"('unaffectionate', 'affectionate')",1.1271579,1.1714673,0.0443094
9,1.5070292,1.6681366,"('unaffectionate', 'caring')",1.5070292,1.6681366,0.1611074
10,1.3711987,1.2945657,"('unsympathetic', 'sympathetic')",1.3711987,1.2945657,-0.076633
11,2.0676854,2.1745715,"('unhelpful', 'helpful')",2.0676854,2.1745715,0.1068861
12,-1.0150782,-0.7948286,"('unsupportive', 'supportive')",-1.0150782,-0.7948286,0.2202496
13,0.28699672,0.11197584,"('impolite', 'polite')",0.2869967,0.1119758,-0.1750209
14,0.17667784,0.04200375,"('antisocial', 'social')",0.1766778,0.0420038,-0.134674
15,0.16491804,0.14752005,"('boring', 'funny')",0.164918,0.1475201,-0.0173979
16,-0.72370225,-0.6282595,"('unpopular', 'popular')",-0.7237023,-0.6282595,0.0954428
17,-0.40433553,-0.37646943,"('nasty', 'nice')",-0.4043355,-0.3764694,0.0278661
18,-0.1839734,-0.13609678,"('disagreeable', 'welcoming')",-0.1839734,-0.1360968,0.0478766
19,-0.55943155,-0.29357064,"('inhospitable', 'hospitable')",-0.5594316,-0.2935706,0.265861
20,0.54890853,0.4823673,"('rough', 'thoughtful')",0.5489085,0.4823673,-0.0665412
21,0.24277727,0.31032366,"('immoral', 'moral')",0.2427773,0.3103237,0.0675464
22,-0.084297396,-0.08903349,"('untrustworthy', 'trustworthy')",-0.0842974,-0.0890335,-0.0047361
23,6.6006103,6.7954273,"('insincere', 'sincere')",6.6006103,6.7954273,0.194817
24,2.1694937,2.34654,"('dishonest', 'honest')",2.1694937,2.34654,0.1770463
25,0.88106024,0.769085,"('egoistic', 'altruistic')",0.8810602,0.769085,-0.1119752
26,0.5373384,0.32398552,"('hardhearted', 'benevolent')",0.5373384,0.3239855,-0.2133529
27,1.8307734,1.7440313,"('hardhearted', 'softhearted')",1.8307734,1.7440313,-0.0867421
28,1.3640208,1.2367191,"('disloyal', 'loyal')",1.3640208,1.2367191,-0.1273017
29,-0.8032787,-0.85307187,"('unfair', 'fair')",-0.8032787,-0.8530719,-0.0497932
30,0.92262423,0.8659649,"('intolerant', 'tolerant')",0.9226242,0.8659649,-0.0566593
31,-1.642088,-1.5697674,"('evil', 'good')",-1.6420881,-1.5697674,0.0723207
32,1.6067108,1.458655,"('unkind', 'kind')",1.6067108,1.458655,-0.1480558
33,-0.20137867,0.0039267093,"('wrong', 'right')",-0.2013787,0.0039267,0.2053054
34,4.5708594,4.9203424,"('mean', 'honorable')",4.5708594,4.9203424,0.349483
35,-1.3306949,-1.261112,"('corrupt', 'incorrupt')",-1.3306949,-1.261112,0.0695829
36,-1.4623215,-1.3595725,"('hostile', 'amicable')",-1.4623215,-1.3595725,0.102749
37,1.2669508,1.1469238,"('fake', 'genuine')",1.2669508,1.1469238,-0.120027
38,0.16965097,0.28999123,"('untruthful', 'truthful')",0.169651,0.2899912,0.1203402
39,0.26912054,0.20846231,"('exploitative', 'cooperative')",0.2691205,0.2084623,-0.0606582
40,-0.6065556,-0.78077954,"('stingy', 'generous')",-0.6065556,-0.7807795,-0.1742239
41,-0.058586158,-0.17701219,"('unforgiving', 'forgiving')",-0.0585862,-0.1770122,-0.118426
42,-2.1144714,-2.3104837,"('unreliable', 'reliable')",-2.1144714,-2.3104837,-0.1960123
43,1.3245573,1.341414,"('irresponsible', 'responsible')",1.3245573,1.341414,0.0168567
44,-1.5117561,-1.7860535,"('prejudiced', 'unprejudiced')",-1.5117561,-1.7860535,-0.2742974
45,0.4540525,0.42454332,"('incompetent', 'competent')",0.4540525,0.4245433,-0.0295092
46,-0.38262412,-0.40477434,"('uncompetitive', 'competitive')",-0.3826241,-0.4047743,-0.0221502
47,5.0018845,5.2578483,"('stupid', 'smart')",5.0018845,5.2578483,0.2559638
48,0.6824563,0.65673685,"('unintelligent', 'intelligent')",0.6824563,0.6567369,-0.0257194
49,0.02711875,0.18599418,"('unable', 'able')",0.0271187,0.1859942,0.1588755
50,-0.43941736,-0.46035403,"('clumsy', 'skillful')",-0.4394174,-0.460354,-0.0209366
51,1.1840739,1.088272,"('uneducated', 'educated')",1.1840739,1.088272,-0.0958019
52,-0.4633575,-0.3869784,"('irrational', 'rational')",-0.4633575,-0.3869784,0.0763791
53,-0.18486787,-0.13313606,"('uncreative', 'creative')",-0.1848679,-0.1331361,0.0517318
54,0.9916054,1.300331,"('incapable', 'capable')",0.9916054,1.300331,0.3087256
55,1.3030808,1.2293643,"('incompetent', 'clever')",1.3030808,1.2293643,-0.0737165
56,0.65332663,0.7109628,"('impractical', 'practical')",0.6533266,0.7109628,0.0576362
57,-2.061362,-2.1994696,"('unimaginative', 'imaginative')",-2.061362,-2.1994696,-0.1381076
58,-0.011081889,-0.084796645,"('undiscriminating', 'discriminating')",-0.0110819,-0.0847966,-0.0737147
59,-0.21021329,-0.102902636,"('foolish', 'wise')",-0.2102133,-0.1029026,0.1073107
60,0.8224838,0.69928426,"('inefficient', 'efficient')",0.8224838,0.6992843,-0.1231995
61,0.4369203,0.3923036,"('illogical', 'logical')",0.4369203,0.3923036,-0.0446167
62,1.4875076,1.614782,"('incompetent', 'brilliant')",1.4875076,1.614782,0.1272744
63,0.7314003,0.8735656,"('unperceptive', 'insightful')",0.7314003,0.8735656,0.1421653
64,-5.913324,-5.9653463,"('shy', 'confident')",-5.9133239,-5.9653463,-0.0520224
65,0.52537674,0.42062542,"('insecure', 'secure')",0.5253767,0.4206254,-0.1047513
66,-0.5442044,-0.44888648,"('inactive', 'active')",-0.5442044,-0.4488865,0.0953179
67,-0.8659397,-1.0165198,"('doubtful', 'determined')",-0.8659397,-1.0165198,-0.1505801
68,-0.5252405,-0.3732831,"('dependent', 'independent')",-0.5252405,-0.3732831,0.1519574
69,-2.165245,-2.0032158,"('lazy', 'industrious')",-2.1652451,-2.0032158,0.1620293
70,1.802052,1.6869637,"('lethargic', 'energetic')",1.802052,1.6869637,-0.1150883
71,0.4572831,0.66773534,"('diffident', 'self-confident')",0.4572831,0.6677353,0.2104522
72,1.084802,1.2115064,"('unambitious', 'ambitious')",1.084802,1.2115064,0.1267044
