,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
68,-1.3603547,-1.3815136,"('dependent', 'independent')",-1.7934277,-1.7567703,-1.5768912,-1.5691419,0.0077493
69,1.6067032,1.6534762,"('lazy', 'industrious')",-0.77822876,-0.6454259,0.4142372,0.5040252,0.089788
70,-1.1978232,-1.2593296,"('lethargic', 'energetic')",0.26612413,0.15335043,-0.4658495,-0.5529895,-0.08714
71,1.0449228,1.100695,"('diffident', 'self-confident')",0.4616256,0.48494413,0.7532742,0.7928196,0.0395454
72,-0.8080373,-0.8020351,"('unambitious', 'ambitious')",-0.13784552,-0.12471911,-0.4729414,-0.4633771,0.0095643
73,0.98006004,0.9886382,"('helpless', 'self-reliant')",-3.4957125,-3.3695107,-1.2578262,-1.1904362,0.06739
74,0.5885535,0.52147245,"('undedicated', 'dedicated')",0.0007107798,0.021625765,0.2946321,0.2715491,-0.023083
75,-0.11800563,-0.12164198,"('meek', 'impulsive')",-0.5684871,-0.6438587,-0.3432464,-0.3827503,-0.0395039
76,-0.44291335,-0.39208633,"('anxious', 'daring')",-0.12940103,-0.048678216,-0.2861572,-0.2203823,0.0657749
77,-1.4890203,-1.3481026,"('unmotivated', 'motivated')",-1.3670437,-1.1812844,-1.428032,-1.2646935,0.1633385
78,-0.5571206,-0.5302109,"('nonresilient', 'resilient')",-0.20192215,-0.09023963,-0.3795214,-0.3102253,0.0692961
79,-0.15031083,-0.28168544,"('wavering', 'unwavering')",-0.17598754,-0.27400845,-0.1631492,-0.2778469,-0.1146977
80,0.5357185,0.4770276,"('dominated', 'dominating')",-0.5876584,-0.5336277,-0.02597,-0.0283,-0.00233
81,-0.6768512,-0.7324961,"('submissive', 'aggressive')",-0.6502582,-0.6189829,-0.6635547,-0.6757395,-0.0121848
82,-0.6279958,-0.5921312,"('poor', 'rich')",5.733168,5.5409694,2.5525861,2.4744191,-0.078167
83,-0.2346183,-0.2157217,"('powerless', 'powerful')",-1.2535853,-1.2211381,-0.7441018,-0.7184299,0.0256719
84,0.19621861,0.07416592,"('inferior', 'superior')",0.1967057,0.11784747,0.1964622,0.0960067,-0.1004555
85,0.5560877,0.6881259,"('insignificant', 'prestigious')",-0.6644407,-0.6418166,-0.0541765,0.0231546,0.0773311
86,-0.5772761,-0.6727798,"('uninfluential', 'influential')",-0.2451321,-0.35689968,-0.4112041,-0.5148398,-0.1036357
87,0.7528986,0.6008428,"('unsuccessful', 'successful')",0.2933476,0.31980973,0.5231231,0.4603263,-0.0627968
88,-0.6128936,-0.6227186,"('low', 'eminent')",-0.5812016,-0.6488466,-0.5970476,-0.6357826,-0.038735
