,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.28513116,0.3794075,"('rough', 'thoughtful')",1.4194443,1.3605101,0.8522878,0.8699588,0.017671
21,0.57051885,0.6296356,"('immoral', 'moral')",-0.64053714,-0.6880909,-0.0350091,-0.0292277,0.0057814
22,-0.50437987,-0.50488997,"('untrustworthy', 'trustworthy')",-1.0271066,-1.1277137,-0.7657433,-0.8163018,-0.0505585
23,0.3500522,0.5196427,"('insincere', 'sincere')",5.669799,5.595535,3.0099256,3.0575888,0.0476632
24,0.2240464,0.3132508,"('dishonest', 'honest')",0.9586721,0.9493384,0.5913593,0.6312946,0.0399353
25,0.16565713,0.19197565,"('egoistic', 'altruistic')",1.2126229,1.1875217,0.68914,0.6897486,0.0006086
26,1.2562449,1.3765026,"('hardhearted', 'benevolent')",1.7998952,1.7130526,1.52807,1.5447776,0.0167076
27,0.6266721,0.7747431,"('hardhearted', 'softhearted')",1.6989678,1.6611494,1.16282,1.2179463,0.0551263
28,-0.12645254,-0.097743705,"('disloyal', 'loyal')",0.96644986,0.90550065,0.4199986,0.4038785,-0.0161201
29,-0.5257881,-0.5552759,"('unfair', 'fair')",-0.34482318,-0.39585856,-0.4353057,-0.4755672,-0.0402615
30,0.45421457,0.46972993,"('intolerant', 'tolerant')",0.9382425,0.834615,0.6962285,0.6521724,-0.0440561
31,-0.8771627,-0.70208067,"('evil', 'good')",-0.7712648,-0.7735924,-0.8242137,-0.7378365,0.0863772
32,0.54117113,0.6732642,"('unkind', 'kind')",0.883874,0.731275,0.7125226,0.7022696,-0.010253
33,0.91949344,0.9385598,"('wrong', 'right')",-0.32523754,-0.3698566,0.297128,0.2843516,-0.0127764
34,0.51569575,0.8240448,"('mean', 'honorable')",6.059734,6.2311606,3.2877147,3.5276027,0.239888
35,0.31715348,0.22519706,"('corrupt', 'incorrupt')",0.0029825456,-0.112120904,0.160068,0.0565381,-0.1035299
36,-0.54710007,-0.30457664,"('hostile', 'amicable')",0.44121587,0.35717306,-0.0529421,0.0262982,0.0792403
37,0.7933058,0.9396205,"('fake', 'genuine')",0.54598564,0.5535904,0.6696457,0.7466055,0.0769598
38,-0.004407227,0.19924983,"('untruthful', 'truthful')",0.04287293,0.14387268,0.0192329,0.1715613,0.1523284
39,1.1438277,1.0919565,"('exploitative', 'cooperative')",0.19559628,0.13149531,0.6697119,0.6117259,-0.057986
40,-0.19640572,-0.05089956,"('stingy', 'generous')",-1.3802094,-1.4345925,-0.7883076,-0.742746,0.0455616
41,0.27900332,0.5540723,"('unforgiving', 'forgiving')",0.027044248,0.0034822635,0.1530238,0.2787773,0.1257535
42,0.4956667,0.76889694,"('unreliable', 'reliable')",-2.877304,-2.7680562,-1.1908187,-0.9995796,0.1912391
43,0.4980263,0.7134993,"('irresponsible', 'responsible')",0.529833,0.576002,0.5139297,0.6447507,0.130821
44,-1.5414429,-1.6567864,"('prejudiced', 'unprejudiced')",-1.5068784,-1.5060043,-1.5241606,-1.5813954,-0.0572348
45,-0.53270787,-0.30444208,"('incompetent', 'competent')",-0.18099174,-0.2722699,-0.3568498,-0.288356,0.0684938
46,-0.3787195,-0.25712475,"('uncompetitive', 'competitive')",-0.68567604,-0.7316546,-0.5321978,-0.4943897,0.0378081
47,0.6865862,0.8213796,"('stupid', 'smart')",5.3500237,5.3815837,3.0183051,3.1014817,0.0831766
48,0.1355036,0.33983386,"('unintelligent', 'intelligent')",0.5852069,0.6457557,0.3603553,0.4927948,0.1324395
49,-0.3638618,-0.27302244,"('unable', 'able')",-0.42870966,-0.33344093,-0.3962857,-0.3032317,0.093054
50,0.014816957,0.052564155,"('clumsy', 'skillful')",0.2552552,0.15130109,0.1350361,0.1019326,-0.0331035
51,-0.012119733,-0.103975415,"('uneducated', 'educated')",0.6194978,0.5810426,0.303689,0.2385336,-0.0651554
52,-0.2074328,-0.44130674,"('irrational', 'rational')",0.38831887,0.21554029,0.090443,-0.1128832,-0.2033262
53,-0.60664135,-0.23944984,"('uncreative', 'creative')",0.8033567,0.85155576,0.0983577,0.306053,0.2076953
54,0.29555324,0.3519798,"('incapable', 'capable')",1.1582912,1.1801652,0.7269222,0.7660725,0.0391503
55,-0.55677205,-0.41088465,"('incompetent', 'clever')",-0.13296546,-0.16078603,-0.3448687,-0.2858353,0.0590334
56,1.322864,1.4744385,"('impractical', 'practical')",-0.22899236,-0.24529755,0.5469359,0.6145705,0.0676346
57,-1.4537663,-1.1912657,"('unimaginative', 'imaginative')",-2.7465742,-2.7660015,-2.1001701,-1.9786336,0.1215365
58,-0.1540617,-0.051393192,"('undiscriminating', 'discriminating')",0.063387394,0.047613755,-0.0453372,-0.0018897,0.0434475
59,0.023332044,-0.12470426,"('foolish', 'wise')",0.33911005,0.28786683,0.181221,0.0815813,-0.0996397
60,0.53452796,0.6820804,"('inefficient', 'efficient')",-0.33373657,-0.18622366,0.1003957,0.2479284,0.1475327
61,0.68249434,0.615787,"('illogical', 'logical')",0.5314363,0.40781412,0.6069653,0.5118006,-0.0951647
62,-0.17254779,-0.025463339,"('incompetent', 'brilliant')",0.035141084,0.13029467,-0.0687034,0.0524157,0.1211191
63,0.631866,0.9095745,"('unperceptive', 'insightful')",0.9560133,1.0556959,0.7939397,0.9826352,0.1886955
64,-0.7891803,-0.9266514,"('shy', 'confident')",-6.9840245,-6.9791074,-3.8866024,-3.9528794,-0.066277
65,-0.4661817,-0.6316925,"('insecure', 'secure')",-0.4828648,-0.5135676,-0.4745232,-0.57263,-0.0981068
66,-0.31112254,-0.2381527,"('inactive', 'active')",0.9860349,1.0177833,0.3374562,0.3898153,0.0523591
67,0.53275067,0.4962589,"('doubtful', 'determined')",-0.42379865,-0.3979064,0.054476,0.0491763,-0.0052997
68,-0.52598745,-0.74415964,"('dependent', 'independent')",-0.5223418,-0.5134938,-0.5241646,-0.6288267,-0.1046621
69,0.5620404,0.5174845,"('lazy', 'industrious')",-0.8447827,-0.76732904,-0.1413712,-0.1249223,0.0164489
70,0.14886346,0.2604343,"('lethargic', 'energetic')",0.63863933,0.6901889,0.3937514,0.4753116,0.0815602
71,0.48300722,0.7243979,"('diffident', 'self-confident')",0.5209261,0.5178115,0.5019667,0.6211047,0.119138
72,-0.5065947,-0.494175,"('unambitious', 'ambitious')",-0.4776731,-0.40611738,-0.4921339,-0.4501462,0.0419877
73,0.9414178,0.9202096,"('helpless', 'self-reliant')",-3.13727,-3.1785636,-1.0979261,-1.129177,-0.0312509
74,1.0070652,1.1275083,"('undedicated', 'dedicated')",0.45923546,0.4355993,0.7331503,0.7815538,0.0484035
75,-1.6630961,-1.6972455,"('meek', 'impulsive')",-0.30398434,-0.23971625,-0.9835402,-0.9684809,0.0150593
76,0.3133971,0.46414143,"('anxious', 'daring')",0.15980731,0.23132136,0.2366022,0.3477314,0.1111292
77,-0.99814487,-0.92534125,"('unmotivated', 'motivated')",-1.271182,-1.1659932,-1.1346633,-1.0456672,0.0889961
78,0.18188804,0.3908875,"('nonresilient', 'resilient')",0.10026698,0.21512385,0.1410775,0.3030057,0.1619282
79,-0.5325192,-0.46253303,"('wavering', 'unwavering')",-0.021219535,0.03894891,-0.2768694,-0.2117921,0.0650773
80,0.5895904,0.4289849,"('dominated', 'dominating')",-0.98042655,-0.9136123,-0.1954181,-0.2423137,-0.0468956
81,0.013172634,-0.14666753,"('submissive', 'aggressive')",-1.0012239,-1.0003059,-0.4940256,-0.5734867,-0.0794611
82,-0.48775467,-0.3560222,"('poor', 'rich')",6.174646,6.1673083,2.8434455,2.905643,0.0621975
83,-0.21818824,-0.2617162,"('powerless', 'powerful')",-1.0160996,-1.081608,-0.6171439,-0.6716621,-0.0545182
84,-0.22061482,-0.3465216,"('inferior', 'superior')",0.6433742,0.5875453,0.2113797,0.1205118,-0.0908679
85,0.52369046,0.5976931,"('insignificant', 'prestigious')",0.79794145,0.8006217,0.660816,0.6991574,0.0383414
86,0.45343125,0.54483217,"('uninfluential', 'influential')",0.20035337,0.14684434,0.3268923,0.3458382,0.0189459
87,1.3419496,1.2748953,"('unsuccessful', 'successful')",0.9271383,0.9069956,1.1345439,1.0909455,-0.0435984
88,0.1139988,0.098219454,"('low', 'eminent')",0.069984235,0.039620336,0.0919915,0.0689199,-0.0230716
