,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8155526,-0.8616926,"('unsociable', 'sociable')",0.6172812,0.4527938,1.211182,1.0354123,-0.5316638,-0.69065946,0.1203117,-0.0160365,-0.1363482
1,-1.7396435,-1.9350153,"('unfriendly', 'friendly')",0.41927043,0.4259332,0.123979345,-0.105087884,2.0519977,1.7946517,0.213901,0.0451204,-0.1687806
2,0.7863688,0.7964845,"('unlikable', 'likable')",1.1930727,1.2160258,0.6128167,0.603437,0.5234464,0.6941657,0.7789261,0.8275282,0.0486021
3,-1.1457951,-1.0538528,"('repellent', 'pleasant')",-1.225797,-1.0402011,-0.30457863,-0.3339267,0.15599252,0.26756868,-0.6300445,-0.540103,0.0899415
4,-0.4525927,-0.5125173,"('disliked', 'liked')",-0.63725,-0.73291576,-0.29311383,-0.36903852,-6.0064645,-6.0659914,-1.8473552,-1.9201157,-0.0727605
5,-1.4425029,-1.4280266,"('distant', 'outgoing')",-0.90245134,-0.8677997,-1.0977306,-1.0216118,-0.14367485,-0.05411438,-0.8965899,-0.8428881,0.0537018
6,-1.5063059,-1.4747719,"('distant', 'open')",-1.3230394,-1.1831428,-1.3863308,-1.3210769,0.2555143,0.33810326,-0.9900405,-0.9102221,0.0798184
7,-0.99704444,-0.9625578,"('insensitive', 'sensitive')",0.57096887,0.66121656,0.37650597,0.4146432,0.45041746,0.43298122,0.100212,0.1365708,0.0363588
8,-1.5124516,-1.6543915,"('unaffectionate', 'affectionate')",0.19898757,0.24015781,-0.22872818,-0.35569534,0.5821157,0.5327825,-0.2400191,-0.3092867,-0.0692676
9,-1.599845,-1.71285,"('unaffectionate', 'caring')",0.6624414,0.7096425,0.36821926,0.25247854,1.0521803,1.043534,0.120749,0.0732013,-0.0475477
10,-1.466673,-1.4209272,"('unsympathetic', 'sympathetic')",0.05546328,0.08717504,-0.09439778,-0.13053855,-0.27014434,-0.31292412,-0.443938,-0.4443037,-0.0003657
11,-0.18466368,-0.1874485,"('unhelpful', 'helpful')",-0.26262355,-0.20115092,0.71600026,0.7420309,1.9098252,1.984873,0.5446346,0.5845761,0.0399415
12,-1.0619291,-0.97188604,"('unsupportive', 'supportive')",0.7981133,0.9644792,0.3401649,0.43088064,-1.9929758,-1.9010048,-0.4791567,-0.3693827,0.109774
13,0.21925706,0.28258222,"('impolite', 'polite')",0.6298503,0.5587011,0.80287385,0.79394174,-0.2194438,-0.2142639,0.3581344,0.3552403,-0.0028941
14,0.22579488,0.28737974,"('antisocial', 'social')",0.3729723,0.4399857,1.5318485,1.6057369,-0.7589956,-0.7406041,0.342905,0.3981245,0.0552195
15,0.20425232,0.058363803,"('boring', 'funny')",-0.040019006,-0.21012098,0.37930286,0.34488088,0.5512913,0.48796314,0.2737069,0.1702717,-0.1034352
16,-0.43886924,-0.49675623,"('unpopular', 'popular')",-0.6127307,-0.63416266,0.06456964,0.016828572,0.62154937,0.56019825,-0.0913702,-0.138473,-0.0471028
17,0.12025779,0.151225,"('nasty', 'nice')",0.0546584,0.18409403,-0.44545135,-0.386168,-0.4787356,-0.36206013,-0.1873177,-0.1032273,0.0840904
18,-0.6546532,-0.5431509,"('disagreeable', 'welcoming')",0.53809595,0.67518055,-0.15176168,-0.091105,-0.2895204,-0.19479297,-0.1394598,-0.0384671,0.1009927
19,-1.8071135,-1.7265813,"('inhospitable', 'hospitable')",-0.11513887,-0.12622854,-0.42511415,-0.51082826,0.012477735,0.123482674,-0.5837222,-0.5600389,0.0236833
20,-0.18590042,-0.25167704,"('rough', 'thoughtful')",0.83825094,0.9356985,2.4132817,2.409885,1.3218924,1.2711588,1.0968812,1.0912663,-0.0056149
21,-0.036167108,-0.031037927,"('immoral', 'moral')",-0.4376303,-0.53568214,1.3008542,1.2898,-1.0133344,-0.9467768,-0.0465694,-0.0559242,-0.0093548
22,-0.0063809045,0.033087075,"('untrustworthy', 'trustworthy')",-0.08997376,-0.054107107,0.82651323,0.72470015,-0.9552274,-0.98556453,-0.0562672,-0.0704711,-0.0142039
23,-0.8574807,-0.8817557,"('insincere', 'sincere')",1.0675774,1.1143655,0.4758924,0.40697902,5.470065,5.3694506,1.5390135,1.5022599,-0.0367536
24,-0.38424164,-0.41116223,"('dishonest', 'honest')",0.22149755,0.31294277,0.011754932,0.009233419,0.8123281,0.7410802,0.1653347,0.1630235,-0.0023112
25,-0.4933969,-0.566619,"('egoistic', 'altruistic')",0.51261646,0.5689963,0.20194128,0.21117812,1.2679191,1.1258154,0.37227,0.3348427,-0.0374273
26,-0.17228937,-0.4167279,"('hardhearted', 'benevolent')",1.5925281,1.5119652,1.2611071,1.1273472,1.5803994,1.322534,1.0654364,0.8862796,-0.1791568
27,-0.521999,-0.46090096,"('hardhearted', 'softhearted')",-0.984141,-0.7081853,-1.0570807,-1.0075002,1.4775981,1.374336,-0.2714057,-0.2005626,0.0708431
28,-0.9537701,-1.1291232,"('disloyal', 'loyal')",-0.080064565,-0.087975726,0.8507335,0.70567536,0.9655346,0.77933955,0.1956084,0.066979,-0.1286294
29,-0.31189632,-0.32360864,"('unfair', 'fair')",0.20506766,0.21856996,-0.15368322,-0.116124384,-0.36275396,-0.51567125,-0.1558165,-0.1842086,-0.0283921
30,0.30725107,0.3219058,"('intolerant', 'tolerant')",0.59312814,0.5590659,0.9257363,0.85154057,1.1340628,1.1963694,0.7400446,0.7322204,-0.0078242
31,-1.0531654,-1.0833102,"('evil', 'good')",-1.586207,-1.4736043,-1.6028628,-1.6392702,-1.0801393,-1.2019587,-1.3305936,-1.3495358,-0.0189422
32,-0.21853508,-0.21287537,"('unkind', 'kind')",0.21535751,0.21936038,0.8394319,0.87495005,0.994117,0.8284008,0.4575928,0.4274589,-0.0301339
33,0.35796034,0.30463848,"('wrong', 'right')",1.2421939,1.2054108,0.10159403,0.12516394,-0.6063249,-0.70168287,0.2738559,0.2333826,-0.0404733
34,-0.149187,-0.024576666,"('mean', 'honorable')",-0.80646026,-0.7048539,0.4278132,0.49018332,5.9827924,6.198997,1.3637396,1.4899374,0.1261978
35,0.70579094,0.62076515,"('corrupt', 'incorrupt')",-0.2481208,-0.26634943,-1.0419458,-1.0693959,-0.14095405,-0.31430864,-0.1813074,-0.2573222,-0.0760148
36,-1.0128565,-1.1641335,"('hostile', 'amicable')",-0.66758716,-0.62566733,-1.3918502,-1.619979,0.2648759,0.08905619,-0.7018545,-0.8301809,-0.1283264
37,-0.3567817,-0.30527163,"('fake', 'genuine')",0.8461261,0.7765989,-0.057867467,-0.06096816,0.28805804,0.31298253,0.1798837,0.1808354,0.0009517
38,-0.6722874,-0.69247484,"('untruthful', 'truthful')",0.072042264,0.09494654,0.24985683,0.22543514,0.17679343,0.26313123,-0.0433987,-0.0272405,0.0161582
39,0.527969,0.47018442,"('exploitative', 'cooperative')",2.1136687,2.2380812,1.446049,1.5205389,0.18112177,0.19501041,1.0672021,1.1059537,0.0387516
40,-0.014449194,0.011130825,"('stingy', 'generous')",0.353108,0.3044664,0.11416414,0.1339289,-1.3873129,-1.5284247,-0.2336225,-0.2697247,-0.0361022
41,0.17198397,0.15350027,"('unforgiving', 'forgiving')",1.0400321,1.001541,0.741554,0.6802584,0.18434641,0.21480416,0.5344791,0.512526,-0.0219531
42,-0.011236485,0.18360104,"('unreliable', 'reliable')",0.14282148,0.24547881,0.033666734,0.18974066,-2.9924204,-2.7848964,-0.7067922,-0.541519,0.1652732
43,-0.5683123,-0.5377754,"('irresponsible', 'responsible')",0.7323618,0.79863274,0.726279,0.7466334,0.4616928,0.5411212,0.3380053,0.387153,0.0491477
44,0.7573715,0.78339607,"('prejudiced', 'unprejudiced')",-0.5669915,-0.6248345,-0.14358512,-0.12107141,-1.3588859,-1.3214097,-0.3280227,-0.3209799,0.0070428
45,-0.773003,-0.75660515,"('incompetent', 'competent')",0.3172686,0.28911102,1.1755861,0.993906,-0.26385954,-0.37335452,0.113998,0.0382643,-0.0757337
46,-0.39643076,-0.3174173,"('uncompetitive', 'competitive')",0.30759484,0.41297898,0.23107006,0.2879071,-0.59595835,-0.56571496,-0.1134311,-0.0455615,0.0678696
47,0.33674628,0.40999383,"('stupid', 'smart')",0.22525813,0.33805174,0.7563664,0.7974837,5.300537,5.3712587,1.654727,1.729197,0.07447
48,-0.05395486,-0.16424297,"('unintelligent', 'intelligent')",-0.15736654,-0.19587111,2.158568,2.0521085,0.54117465,0.5424017,0.6221053,0.558599,-0.0635063
49,-0.19390137,-0.06599604,"('unable', 'able')",-0.6005515,-0.31244126,-0.00933573,0.109610915,-0.16267471,0.099867515,-0.2416158,-0.0422397,0.1993761
50,-0.37073618,-0.4038853,"('clumsy', 'skillful')",0.93008846,1.0384291,0.044975393,-0.010521555,0.25741076,0.27921897,0.2154346,0.2258103,0.0103757
51,-0.39110017,-0.44964737,"('uneducated', 'educated')",-0.034704305,-0.20387778,0.81867874,0.762251,0.31284222,0.14108506,0.1764291,0.0624527,-0.1139764
52,-0.2708016,-0.56124806,"('irrational', 'rational')",-0.03831753,-0.11448477,-0.40658793,-0.5911278,0.14399132,-0.03589171,-0.1429289,-0.3256881,-0.1827592
53,-1.50175,-1.5082785,"('uncreative', 'creative')",-0.23254257,-0.133161,0.6003971,0.4280535,1.2457498,1.1454612,0.0279636,-0.0169812,-0.0449448
54,-1.1275923,-1.1705635,"('incapable', 'capable')",0.39002994,0.32445613,0.273096,0.18703079,0.98335195,0.9902928,0.1297214,0.0828041,-0.0469173
55,-0.28759846,-0.22856143,"('incompetent', 'clever')",0.38231635,0.41955566,2.2391284,2.1708157,-0.18697074,-0.14640388,0.5367189,0.5538515,0.0171326
