,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7337344,-1.7528441,"('unsociable', 'sociable')",0.56832933,0.43151054,-0.7992897,-0.9571117,-0.6548982,-0.7594817,-0.1045835
1,-1.0815903,-1.1235572,"('unfriendly', 'friendly')",0.42567202,0.19738244,1.6632708,1.5208752,0.3357842,0.1982335,-0.1375507
2,1.4179341,1.5223141,"('unlikable', 'likable')",1.234665,1.3518056,0.87718314,1.0544572,1.1765941,1.3095256,0.1329315
3,-0.50264806,-0.3646065,"('repellent', 'pleasant')",0.58231497,0.718684,-0.011765927,0.014434345,0.0226337,0.1228373,0.1002036
4,-0.30498132,-0.3389051,"('disliked', 'liked')",-1.3198045,-1.4897848,-5.3989105,-5.437126,-2.3412321,-2.4219387,-0.0807066
5,0.15657747,0.13341787,"('distant', 'outgoing')",-0.3410061,-0.47055122,0.09817836,0.14184593,-0.0287501,-0.0650958,-0.0363457
6,0.26391363,0.2949732,"('distant', 'open')",-0.93507975,-1.1024358,0.6533159,0.67866915,-0.0059501,-0.0429312,-0.0369811
7,-0.9791785,-0.8559269,"('insensitive', 'sensitive')",0.13883972,0.2620136,0.08838637,0.09225377,-0.2506508,-0.1672198,0.083431
8,-0.23322923,-0.23986906,"('unaffectionate', 'affectionate')",-0.44168115,-0.5389147,0.5275649,0.42726582,-0.0491152,-0.1171726,-0.0680574
9,-0.2903516,-0.22427778,"('unaffectionate', 'caring')",0.24559444,0.1958889,0.62204605,0.5606933,0.1924296,0.1774348,-0.0149948
10,-1.5956279,-1.4978819,"('unsympathetic', 'sympathetic')",0.19622076,0.26259583,-0.89581776,-0.9430833,-0.765075,-0.7261231,0.0389519
11,-1.0305219,-0.9389116,"('unhelpful', 'helpful')",0.9377196,0.9939951,1.0732915,1.1168791,0.3268298,0.3906542,0.0638244
12,-0.46409395,-0.21451426,"('unsupportive', 'supportive')",0.55813974,0.6799089,-1.8076069,-1.7443608,-0.5711871,-0.4263221,0.144865
13,-1.442329,-1.365603,"('impolite', 'polite')",0.2265693,0.28037125,-0.6527499,-0.6760891,-0.6228366,-0.5871069,0.0357297
14,-0.45244846,-0.38972142,"('antisocial', 'social')",1.6782659,1.7331762,-0.85784465,-0.9208014,0.1226576,0.1408845,0.0182269
15,0.3245003,0.14176363,"('boring', 'funny')",-0.55143887,-0.64063346,0.52955353,0.4922308,0.1008717,-0.002213,-0.1030847
16,-0.5518058,-0.48402616,"('unpopular', 'popular')",-0.91095245,-0.9460172,0.6114313,0.6221021,-0.2837757,-0.2693138,0.0144619
17,-0.21320851,-0.12808776,"('nasty', 'nice')",-1.162515,-1.1019149,-0.47113305,-0.39209804,-0.6156189,-0.5407002,0.0749187
18,0.07496152,0.19376014,"('disagreeable', 'welcoming')",-0.15857401,-0.15499765,-0.2408611,-0.1813388,-0.1081579,-0.0475254,0.0606325
19,-0.84085494,-0.7650098,"('inhospitable', 'hospitable')",-1.2396284,-1.2449605,-0.080555685,0.08298114,-0.7203464,-0.6423298,0.0780166
20,0.014812145,0.08740562,"('rough', 'thoughtful')",0.31296012,0.4110691,1.1443509,1.0633439,0.4907077,0.5206062,0.0298985
21,-0.25377098,-0.23735166,"('immoral', 'moral')",0.60984135,0.6359366,-0.9219078,-0.9287281,-0.1886125,-0.1767144,0.0118981
22,-0.09832187,-0.06001193,"('untrustworthy', 'trustworthy')",0.7658308,0.7493805,-0.9272851,-1.0136688,-0.086592,-0.1081001,-0.0215081
23,-1.0722017,-0.9865776,"('insincere', 'sincere')",1.0031308,1.0451479,4.3929,4.2639985,1.4412764,1.4408563,-0.0004201
24,0.16366325,0.20992589,"('dishonest', 'honest')",-0.29756418,-0.29092726,0.40542683,0.35320464,0.0905086,0.0907344,0.0002258
25,0.39122328,0.36388707,"('egoistic', 'altruistic')",0.52285707,0.38058007,1.6647545,1.5465164,0.8596117,0.7636612,-0.0959505
26,0.8202988,0.7499659,"('hardhearted', 'benevolent')",0.37481296,0.2586143,1.742878,1.5889482,0.9793299,0.8658428,-0.1134871
27,0.20538759,0.30505973,"('hardhearted', 'softhearted')",0.19099453,0.20034629,1.2675282,1.1848321,0.5546368,0.5634127,0.0087759
28,-0.45178968,-0.5201772,"('disloyal', 'loyal')",-0.0501774,-0.20632961,0.6316749,0.45532516,0.0432359,-0.0903939,-0.1336298
29,-1.0089076,-1.1046009,"('unfair', 'fair')",-0.6369562,-0.7250197,-0.46431124,-0.5882671,-0.7033917,-0.8059626,-0.1025709
30,-0.5513761,-0.51000655,"('intolerant', 'tolerant')",1.7769004,1.8001081,0.9848474,0.94411516,0.7367906,0.7447389,0.0079483
31,-0.6716679,-0.59811664,"('evil', 'good')",-1.2345836,-1.3767596,-0.4233924,-0.46008104,-0.7765479,-0.8116524,-0.0351045
32,-0.34330612,-0.3486151,"('unkind', 'kind')",0.4117768,0.42949936,0.43293265,0.2834667,0.1671344,0.1214503,-0.0456841
33,0.6348533,0.610033,"('wrong', 'right')",0.40752316,0.32793632,-0.09341277,-0.14276145,0.3163213,0.2650693,-0.051252
34,-0.19080207,0.052309856,"('mean', 'honorable')",0.31419128,0.4366084,5.4338756,5.5793962,1.8524216,2.0227715,0.1703499
35,1.0481712,0.8853406,"('corrupt', 'incorrupt')",-1.7232859,-1.9634368,0.50971586,0.3636294,-0.055133,-0.2381556,-0.1830226
36,-0.30212972,-0.36693728,"('hostile', 'amicable')",-1.8651721,-2.1372151,0.7441529,0.5519862,-0.474383,-0.650722,-0.176339
37,0.11264709,0.22030996,"('fake', 'genuine')",-0.2586785,-0.16185382,0.11496563,0.12442435,-0.0103553,0.0609602,0.0713155
38,-1.1773058,-1.0447816,"('untruthful', 'truthful')",-0.29527175,-0.2821267,-0.22793564,-0.16777237,-0.5668377,-0.4982269,0.0686108
39,0.8009028,0.83425117,"('exploitative', 'cooperative')",1.4902791,1.4361876,0.12325714,0.101433806,0.804813,0.7906241,-0.0141889
40,0.039635304,0.10505955,"('stingy', 'generous')",0.1300571,-0.0128722545,-1.0237044,-1.1272259,-0.2846707,-0.3450129,-0.0603422
41,-1.0217111,-0.92965734,"('unforgiving', 'forgiving')",-0.37173948,-0.38601637,0.14124885,0.0704654,-0.4174006,-0.4150694,0.0023312
42,-0.05346136,0.20905167,"('unreliable', 'reliable')",0.11904072,0.4070983,-2.6717567,-2.528625,-0.8687258,-0.6374917,0.2312341
43,-1.3809857,-1.1797172,"('irresponsible', 'responsible')",0.3704455,0.5583465,-0.17028874,-0.11636352,-0.3936097,-0.2459114,0.1476983
44,0.5019873,0.46751517,"('prejudiced', 'unprejudiced')",-0.37961808,-0.27213514,-1.0955132,-1.0383294,-0.3243814,-0.2809831,0.0433983
45,-1.6118989,-1.4341534,"('incompetent', 'competent')",-0.09555517,-0.10557358,-0.44292,-0.51833355,-0.7167914,-0.6860202,0.0307712
46,-1.1472152,-1.0128917,"('uncompetitive', 'competitive')",1.0653409,1.1684715,-0.98047966,-1.01346,-0.354118,-0.2859601,0.0681579
47,-0.6850044,-0.5902682,"('stupid', 'smart')",1.102501,1.1864431,4.9307985,4.9467864,1.7827651,1.8476537,0.0648886
48,-0.5060873,-0.488146,"('unintelligent', 'intelligent')",-0.074258596,-0.083065204,0.16053353,0.11532788,-0.1399374,-0.1519611,-0.0120237
49,-0.3580051,-0.27191818,"('unable', 'able')",-0.82902753,-0.7157407,-0.5159467,-0.37825546,-0.5676598,-0.4553048,0.112355
50,-0.060429927,0.028425753,"('clumsy', 'skillful')",-0.94565165,-0.9016188,-0.12058525,-0.121626854,-0.3755556,-0.3316066,0.043949
51,-1.18763,-1.2180657,"('uneducated', 'educated')",-0.08319253,-0.14894038,0.07426962,0.023393948,-0.398851,-0.4478707,-0.0490197
52,0.19736978,-0.200433,"('irrational', 'rational')",-0.5659191,-0.94755435,0.36105806,0.17334417,-0.0024971,-0.3248811,-0.322384
53,-0.5992355,-0.47466627,"('uncreative', 'creative')",0.5137046,0.51584476,1.022407,0.9910599,0.3122921,0.3440795,0.0317874
54,-0.38700116,-0.3995086,"('incapable', 'capable')",-0.7760768,-0.7713771,0.70095056,0.75086814,-0.1540425,-0.1400058,0.0140367
55,-0.8827896,-0.74523395,"('incompetent', 'clever')",0.9523169,1.06537,-0.29402074,-0.3380718,-0.0748312,-0.0059786,0.0688526
56,-0.8833257,-0.7797509,"('impractical', 'practical')",1.3318318,1.4659096,-0.381531,-0.3394106,0.022325,0.1155827,0.0932577
57,-1.4633229,-1.4547287,"('unimaginative', 'imaginative')",-0.5787012,-0.63196695,-2.22255,-2.291651,-1.4215247,-1.4594488,-0.0379241
58,-0.37283868,-0.34434348,"('undiscriminating', 'discriminating')",0.6823321,0.7155176,0.10701191,0.10038447,0.1388351,0.1571862,0.0183511
59,0.23026574,0.08013825,"('foolish', 'wise')",-0.3877142,-0.54626155,0.49304265,0.44441432,0.1118647,-0.0072363,-0.119101
60,-0.5658973,-0.367925,"('inefficient', 'efficient')",2.457833,2.6673107,-0.65482503,-0.513903,0.4123703,0.5951609,0.1827906
61,-0.7981499,-0.86603516,"('illogical', 'logical')",1.1965485,0.9885059,0.129879,-0.04489035,0.1760925,0.0258601,-0.1502324
62,0.08726399,0.23309188,"('incompetent', 'brilliant')",1.2795919,1.4158987,-0.46672645,-0.33867446,0.3000431,0.436772,0.1367289
