,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
30,0.84811,0.9408793,"('intolerant', 'tolerant')",1.8066458,1.843396,0.2940334,0.2651085,1.255209,1.2416606,1.0509995,1.0727611,0.0217616
31,-2.8808143,-2.8776472,"('evil', 'good')",-0.81160325,-0.8330832,-1.0178411,-1.0712451,-0.81136245,-0.91730666,-1.3804052,-1.4248204,-0.0444152
32,0.986591,0.97887105,"('unkind', 'kind')",0.26666653,0.32372612,1.4429578,1.4680847,1.2065367,1.1462274,0.975688,0.9792273,0.0035393
33,0.7182007,0.74765897,"('wrong', 'right')",1.1237729,1.1220707,-0.09117643,-0.12472592,-0.14604029,-0.20354915,0.4011892,0.3853636,-0.0158256
34,0.5786064,0.6925156,"('mean', 'honorable')",0.04661703,0.22224185,0.3199893,0.49262345,5.953747,6.0235157,1.7247399,1.8577242,0.1329843
35,-1.5585711,-1.5419624,"('corrupt', 'incorrupt')",-1.3065598,-1.4499803,-1.5523009,-1.6976326,-0.11987241,-0.33233374,-1.1343261,-1.2554772,-0.1211511
36,-2.016834,-2.0230749,"('hostile', 'amicable')",-1.5846078,-1.6709038,-1.0430087,-1.1643888,0.22232108,0.02152133,-1.1055324,-1.2092116,-0.1036792
37,0.8225819,0.90854347,"('fake', 'genuine')",1.0652659,1.099098,0.011064138,0.06375954,0.448308,0.49325576,0.586805,0.6411642,0.0543592
38,0.8333144,0.9041757,"('untruthful', 'truthful')",1.0428181,1.0638533,-0.63705593,-0.61877555,0.091367684,0.14056242,0.3326111,0.372454,0.0398429
39,2.1734984,2.1365411,"('exploitative', 'cooperative')",0.091356896,0.09725484,2.2060628,2.172909,0.23078105,0.24521874,1.1754248,1.1629809,-0.0124439
40,-0.23260027,-0.17743722,"('stingy', 'generous')",-0.40128034,-0.3743919,0.5115379,0.56558865,-1.6491084,-1.6912216,-0.4428628,-0.4193655,0.0234973
41,-0.1501445,-0.16883303,"('unforgiving', 'forgiving')",-0.10479614,-0.040104713,1.3510698,1.3280296,0.25922146,0.23452128,0.3388377,0.3384033,-0.0004344
42,2.2702014,2.3739038,"('unreliable', 'reliable')",1.3305174,1.4801884,1.5261422,1.6465945,-2.7142196,-2.6255789,0.6031604,0.7187769,0.1156165
43,2.2603035,2.3677814,"('irresponsible', 'responsible')",0.9925232,1.1558716,0.9584305,0.9907888,0.96508384,1.0375804,1.2940853,1.3880056,0.0939203
44,-0.61344945,-0.5082059,"('prejudiced', 'unprejudiced')",-0.8382452,-0.82966727,-0.7873284,-0.8508355,-1.5046929,-1.5445225,-0.9359291,-0.9333078,0.0026213
45,1.108839,1.0724826,"('incompetent', 'competent')",-0.059538726,-0.00026499853,0.21926855,0.22803795,-0.35096884,-0.31716722,0.2294,0.2457721,0.0163721
46,0.79541254,0.78879434,"('uncompetitive', 'competitive')",1.5108309,1.72097,1.5358837,1.6284832,-0.78542733,-0.71014285,0.7641749,0.8570262,0.0928513
47,0.47908127,0.50716746,"('stupid', 'smart')",0.56401825,0.6708538,0.96402067,1.0434198,5.9865475,6.0330877,1.9984169,2.0636322,0.0652153
48,0.26493895,0.23374791,"('unintelligent', 'intelligent')",-1.6196023,-1.6179311,-0.59056747,-0.56808907,0.42425033,0.46303162,-0.3802451,-0.3723101,0.007935
49,-0.8718031,-0.7927079,"('unable', 'able')",-0.75320166,-0.566815,-0.9649543,-0.85976404,-0.59106743,-0.49827403,-0.7952566,-0.6793903,0.1158663
50,0.68064964,0.7050352,"('clumsy', 'skillful')",1.0437956,1.1899638,-0.16003752,-0.061646692,0.10453811,0.10645312,0.4172364,0.4849514,0.067715
51,2.1937969,2.0110369,"('uneducated', 'educated')",-0.74717134,-0.7789942,0.22164315,0.18849795,0.44890106,0.4464972,0.5292925,0.4667594,-0.0625331
52,-1.1959248,-1.2634081,"('irrational', 'rational')",-0.54149806,-0.73019326,-1.1191944,-1.25141,-0.06876588,-0.24848948,-0.7313458,-0.8733752,-0.1420294
53,-1.8510514,-1.8644377,"('uncreative', 'creative')",0.7069862,0.7769627,0.16961972,0.16814595,1.2148631,1.1833795,0.0601044,0.0660126,0.0059082
54,0.6577153,0.6009148,"('incapable', 'capable')",0.09142411,0.11499782,-0.3574575,-0.33394694,1.1124902,1.0977467,0.376043,0.3699281,-0.0061149
55,0.34147894,0.2888256,"('incompetent', 'clever')",-0.10431737,0.03551181,1.0944344,1.1623039,-0.07943752,0.025222313,0.3130396,0.3779659,0.0649263
56,2.2902048,2.244512,"('impractical', 'practical')",2.0025308,2.060319,1.1903489,1.1643199,0.20343703,0.24703129,1.4216304,1.4290456,0.0074152
57,0.18623114,0.14562446,"('unimaginative', 'imaginative')",0.3483655,0.42057112,-0.41604447,-0.40003115,-2.6658063,-2.6065464,-0.6368135,-0.6100955,0.026718
58,1.0584496,1.0087782,"('undiscriminating', 'discriminating')",0.752517,0.8271417,0.5999282,0.6615902,0.15695387,0.17433825,0.6419622,0.6679621,0.0259999
59,0.5212781,0.5147416,"('foolish', 'wise')",0.39359832,0.2702006,-0.75107884,-0.8274716,0.584171,0.5417081,0.1869921,0.1247947,-0.0621974
60,1.8431278,1.911926,"('inefficient', 'efficient')",1.192424,1.4322935,1.2392191,1.3392549,-0.081591606,0.13215955,1.0482949,1.2039086,0.1556137
61,0.58105755,0.4998228,"('illogical', 'logical')",-0.0269056,-0.048725165,-0.09149287,-0.16681488,0.2694931,0.16119894,0.1830381,0.1113704,-0.0716677
62,0.56023073,0.6562915,"('incompetent', 'brilliant')",0.54258823,0.773887,0.13065934,0.24928397,0.21752422,0.3783292,0.3627506,0.5144479,0.1516973
63,1.1564311,1.1418154,"('unperceptive', 'insightful')",1.9142026,2.0490453,1.7513356,1.8528413,0.99400884,1.1010598,1.4539945,1.5361905,0.082196
64,1.4361545,1.3582988,"('shy', 'confident')",1.289801,1.2330624,0.86884546,0.83541834,-6.8586493,-6.8156,-0.8159621,-0.8472052,-0.0312431
65,0.9889541,0.8446824,"('insecure', 'secure')",-0.4866587,-0.44724366,1.4778568,1.4690263,-0.32718983,-0.30285686,0.4132406,0.390902,-0.0223386
66,1.4141632,1.3392091,"('inactive', 'active')",0.8940519,0.8409525,1.1425493,1.0694765,1.1183606,1.0404927,1.1422813,1.0725327,-0.0697486
67,2.0891516,2.1145236,"('doubtful', 'determined')",1.0060043,0.9367901,0.726337,0.76917326,-0.5435292,-0.4870994,0.8194909,0.8333469,0.013856
68,-0.6478316,-0.7412052,"('dependent', 'independent')",0.021481032,-0.048598286,0.14098257,0.083351254,-0.711836,-0.7504591,-0.299301,-0.3642278,-0.0649268
69,-0.21562514,-0.14492252,"('lazy', 'industrious')",0.8869516,0.8569783,0.62727016,0.5578595,-0.55567914,-0.59964716,0.1857294,0.167567,-0.0181624
70,2.78641,2.7152839,"('lethargic', 'energetic')",0.9811485,1.1198949,0.5139015,0.641042,0.6451025,0.7383122,1.2316406,1.3036333,0.0719927
71,1.3579336,1.3652992,"('diffident', 'self-confident')",0.7135711,0.67945117,0.14439172,0.18708546,0.49246666,0.4680242,0.6770908,0.674965,-0.0021258
72,0.18915205,0.22706948,"('unambitious', 'ambitious')",0.692882,0.7323035,0.8897124,0.95193857,-0.37473387,-0.23203698,0.3492531,0.4198187,0.0705656
73,1.1427752,1.1804658,"('helpless', 'self-reliant')",1.2330495,1.2105073,-0.5432741,-0.5860976,-3.4997315,-3.474159,-0.4167953,-0.4173209,-0.0005256
74,2.1890974,2.2562866,"('undedicated', 'dedicated')",1.3672558,1.5356703,1.6520587,1.6488751,0.45691475,0.5072123,1.4163316,1.4870111,0.0706795
75,-0.37657166,-0.36440772,"('meek', 'impulsive')",-0.47763613,-0.5039186,-1.254337,-1.2530801,-0.56197006,-0.5033189,-0.6676287,-0.6561813,0.0114474
76,1.2403855,1.2755824,"('anxious', 'daring')",0.3417683,0.48066816,0.44759881,0.5370306,0.17235056,0.25014943,0.5505258,0.6358576,0.0853318
77,0.7675053,0.6984359,"('unmotivated', 'motivated')",0.27468935,0.2733177,-0.090018965,-0.10939744,-1.0569074,-0.9490993,-0.0261829,-0.0216858,0.0044971
78,-0.3007635,-0.20134485,"('nonresilient', 'resilient')",0.9092365,1.1507753,0.6609757,0.7725009,0.02723262,0.09329161,0.3241704,0.4538057,0.1296353
79,-0.2078842,-0.22459121,"('wavering', 'unwavering')",0.17792396,0.12013571,-1.39078,-1.4113346,-0.024548234,-0.08647697,-0.3613221,-0.4005668,-0.0392447
80,1.6994766,1.6131071,"('dominated', 'dominating')",0.33969274,0.40344554,1.1522669,1.1869651,-1.0370057,-0.9385562,0.5386077,0.5662404,0.0276327
81,1.8030013,1.6126195,"('submissive', 'aggressive')",0.25811896,0.14866379,1.3732626,1.4114928,-0.61111754,-0.5019518,0.7058163,0.6677061,-0.0381102
82,-0.50188136,-0.55318606,"('poor', 'rich')",-1.1398592,-1.0411824,-0.27472797,-0.2172233,6.1437135,6.16589,1.0568112,1.0885746,0.0317634
83,0.7995791,0.7476013,"('powerless', 'powerful')",0.5437492,0.5781415,-0.48560932,-0.45182672,-0.8190934,-0.8341954,0.0096564,0.0099302,0.0002738
84,1.1323912,1.077231,"('inferior', 'superior')",-0.56323403,-0.6158218,-0.09542394,-0.118543595,0.45298344,0.39189884,0.2316792,0.1836911,-0.0479881
85,-0.568836,-0.5430767,"('insignificant', 'prestigious')",0.01834143,-0.008782841,-0.8017456,-0.8530983,0.2855556,0.14397264,-0.2666711,-0.3152463,-0.0485752
86,1.4377587,1.2347462,"('uninfluential', 'influential')",0.23333344,0.24962208,0.51686347,0.5011831,0.25280628,0.27029017,0.6101905,0.5639604,-0.0462301
87,1.4541391,1.3453709,"('unsuccessful', 'successful')",0.80465573,0.70888644,1.3304356,1.3128786,0.5660798,0.60409653,1.0388275,0.9928081,-0.0460194
88,1.7264427,1.6132678,"('low', 'eminent')",0.14205626,0.13332179,-0.97594357,-0.96301913,0.25165084,0.23331545,0.2860515,0.2542215,-0.03183
