,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.2124991,-0.94070333,"('evil', 'good')",-1.884854,-1.7247673,-1.0870558,-1.1407207,-1.3948029,-1.2687305,0.1260724
32,-0.4093298,-0.6182407,"('unkind', 'kind')",0.7191596,0.52905023,1.1291447,0.95578295,0.4796582,0.2888642,-0.190794
33,-0.012575535,0.012180943,"('wrong', 'right')",-0.06498161,0.000681404,-0.5634806,-0.6174504,-0.2136793,-0.2015294,0.0121499
34,0.029596217,0.11740906,"('mean', 'honorable')",0.10472286,0.26770025,6.1801677,6.3206854,2.1048288,2.2352649,0.1304361
35,-0.8439836,-0.75640035,"('corrupt', 'incorrupt')",-1.6743662,-1.5863869,-0.15460482,-0.3294283,-0.8909849,-0.8907385,0.0002464
36,-0.7015181,-0.58523613,"('hostile', 'amicable')",-1.3338568,-1.3385172,0.3571385,0.13053562,-0.5594121,-0.5977392,-0.0383271
37,-0.042433657,-0.06023784,"('fake', 'genuine')",-0.018091397,0.07494111,0.59978867,0.66474444,0.1797545,0.2264826,0.0467281
38,-0.9610294,-0.9189219,"('untruthful', 'truthful')",-0.7650543,-0.7497533,0.023626328,0.06009692,-0.5674858,-0.5361927,0.0312931
39,1.1828299,1.0582304,"('exploitative', 'cooperative')",0.40749204,0.33149672,0.18877457,0.10836639,0.5930322,0.4993645,-0.0936677
40,1.2255906,1.2901782,"('stingy', 'generous')",0.7823889,0.844715,-1.2296697,-1.2700205,0.2594366,0.2882909,0.0288543
41,0.4483322,0.43915188,"('unforgiving', 'forgiving')",0.22874565,0.18814942,0.30162087,0.20656607,0.3262329,0.2779558,-0.0482771
42,0.10500963,0.16912043,"('unreliable', 'reliable')",1.084688,1.2006702,-3.133086,-3.033415,-0.6477961,-0.5545415,0.0932546
43,-0.17716877,-0.17471161,"('irresponsible', 'responsible')",0.06294863,0.121498935,0.5207423,0.534099,0.1355074,0.1602954,0.024788
44,0.73532027,0.69951177,"('prejudiced', 'unprejudiced')",-0.5060249,-0.45081133,-1.4885919,-1.4670411,-0.4197655,-0.4061135,0.013652
45,-0.49637017,-0.48292562,"('incompetent', 'competent')",0.050471857,-0.012742043,-0.46383253,-0.46987242,-0.3032436,-0.3218467,-0.0186031
46,0.118017524,0.0051567554,"('uncompetitive', 'competitive')",1.6528825,1.6015779,-0.31845564,-0.32038382,0.4841481,0.4287836,-0.0553645
47,-0.22160912,-0.18689053,"('stupid', 'smart')",0.5535645,0.61867905,5.578786,5.6891556,1.9702471,2.0403147,0.0700676
48,-0.47672954,-0.5908218,"('unintelligent', 'intelligent')",-0.3268771,-0.40064633,0.23242834,0.21569854,-0.1903928,-0.2585899,-0.0681971
49,-0.19373956,-0.13572253,"('unable', 'able')",-0.6502708,-0.57126224,-0.09028891,0.08226234,-0.3114331,-0.2082408,0.1031923
50,-0.039385978,0.048973344,"('clumsy', 'skillful')",-0.26575026,-0.14003688,0.042738535,0.12986523,-0.0874659,0.0129339,0.1003998
51,-0.4243412,-0.59685206,"('uneducated', 'educated')",0.9831367,0.7329413,0.6880021,0.61514807,0.4155992,0.2504124,-0.1651868
52,-0.03852459,-0.099558845,"('irrational', 'rational')",-1.2107029,-1.2114209,0.1937026,0.1262967,-0.3518416,-0.3948944,-0.0430528
53,-1.453746,-1.3954834,"('uncreative', 'creative')",0.05284263,0.0991617,0.9552854,0.8939955,-0.1485393,-0.1341087,0.0144306
54,-0.8649103,-0.9159371,"('incapable', 'capable')",-0.08349718,-0.058637194,1.1025907,1.1442635,0.0513944,0.0565631,0.0051687
55,0.55811256,0.5077339,"('incompetent', 'clever')",0.63018155,0.4851224,0.017766323,0.03401152,0.4020202,0.3422892,-0.059731
56,-0.087454304,-0.20974654,"('impractical', 'practical')",0.5569187,0.45340493,-0.4564563,-0.43487394,0.004336,-0.0637385,-0.0680745
57,-1.2529463,-1.3871492,"('unimaginative', 'imaginative')",0.11582354,-0.04546067,-2.4682183,-2.547088,-1.2017803,-1.3265659,-0.1247856
58,-0.27998185,-0.2696252,"('undiscriminating', 'discriminating')",0.80348015,0.85669625,0.2330192,0.19379985,0.2521725,0.2602903,0.0081178
59,-0.6254263,-0.5124489,"('foolish', 'wise')",-0.58131725,-0.5465516,0.3525445,0.39229807,-0.284733,-0.2222341,0.0624989
60,0.4506457,0.34911484,"('inefficient', 'efficient')",1.0572011,0.9949512,-0.19897988,-0.075153016,0.436289,0.422971,-0.013318
61,-0.06254953,-0.1787528,"('illogical', 'logical')",0.123350464,-0.009798087,0.48327217,0.3270821,0.1813577,0.0461771,-0.1351806
62,0.78566223,0.83187735,"('incompetent', 'brilliant')",0.79450774,0.8495227,-0.107675985,0.10039225,0.4908313,0.5939308,0.1030995
63,-0.55989534,-0.5509887,"('unperceptive', 'insightful')",1.3845284,1.418826,0.96564674,1.096503,0.59676,0.6547801,0.0580201
64,0.2858416,0.24748543,"('shy', 'confident')",1.0376743,0.9903377,-6.648901,-6.6435494,-1.7751284,-1.8019088,-0.0267804
65,0.3604921,0.18305427,"('insecure', 'secure')",0.8338646,0.6445809,-0.25527883,-0.2799015,0.313026,0.1825779,-0.1304481
66,-0.784013,-0.73358536,"('inactive', 'active')",0.5776016,0.6304306,1.1031212,1.0453454,0.2989033,0.3140635,0.0151602
67,0.49071944,0.40117192,"('doubtful', 'determined')",0.4217735,0.3822494,-0.69941944,-0.67714673,0.0710245,0.0354248,-0.0355997
68,-0.48885277,-0.5069974,"('dependent', 'independent')",-0.5355001,-0.548949,-0.34641936,-0.3523625,-0.4569241,-0.4694363,-0.0125122
69,-0.047224328,0.121857814,"('lazy', 'industrious')",-0.0705304,0.10461761,-0.64852476,-0.59722966,-0.2554265,-0.1235847,0.1318418
70,0.22319607,0.20627858,"('lethargic', 'energetic')",1.3150154,1.3191056,0.57871675,0.6440846,0.7056427,0.7231563,0.0175136
71,-0.37525958,-0.36071628,"('diffident', 'self-confident')",0.5711641,0.65836924,0.431275,0.41696236,0.2090598,0.2382051,0.0291453
72,-0.16749428,-0.07074971,"('unambitious', 'ambitious')",-0.27663872,-0.23460689,-1.0918387,-1.0660882,-0.5119905,-0.4571483,0.0548422
73,0.7572514,0.82984346,"('helpless', 'self-reliant')",-0.0970597,0.054220915,-3.3219998,-3.2321615,-0.8872693,-0.782699,0.1045703
74,0.12645482,0.10745337,"('undedicated', 'dedicated')",0.42382485,0.45645863,-0.074680746,-0.120939955,0.158533,0.1476573,-0.0108757
75,0.05238447,0.17775255,"('meek', 'impulsive')",-0.5794251,-0.4729573,-0.35619333,-0.29267702,-0.2944113,-0.1959606,0.0984507
76,0.35260653,0.291234,"('anxious', 'daring')",1.1562063,1.176987,0.011907538,0.10193764,0.5069068,0.5233862,0.0164794
77,-0.5725658,-0.6041564,"('unmotivated', 'motivated')",0.73384213,0.69778764,-1.2194406,-1.1203446,-0.3527214,-0.3422378,0.0104836
78,-1.0995914,-1.0475687,"('nonresilient', 'resilient')",0.58707523,0.7216829,0.25552407,0.4469445,-0.085664,0.0403529,0.1260169
79,-1.4290236,-1.3001717,"('wavering', 'unwavering')",-1.8413627,-1.7270631,-0.2009132,-0.15704185,-1.1570998,-1.0614255,0.0956743
80,0.6460954,0.5056858,"('dominated', 'dominating')",0.9796257,0.92664224,-1.0266213,-0.9574972,0.1996999,0.1582769,-0.041423
81,0.2181868,-0.09887378,"('submissive', 'aggressive')",1.6338757,1.3114603,-0.79114056,-0.81665355,0.3536406,0.1319777,-0.2216629
82,-0.6030199,-0.5903405,"('poor', 'rich')",0.734522,0.78284574,5.9831796,6.0480485,2.0382272,2.0801846,0.0419574
83,0.089526296,-0.020303056,"('powerless', 'powerful')",0.67765796,0.6921701,-0.8658517,-0.8854467,-0.0328891,-0.0711932,-0.0383041
84,0.07494196,0.041633938,"('inferior', 'superior')",0.12957406,0.1552395,0.743449,0.797581,0.3159883,0.3314848,0.0154965
85,-0.30709946,-0.17309009,"('insignificant', 'prestigious')",-0.30861852,-0.11094473,0.7346094,0.77792954,0.0396305,0.1646316,0.1250011
86,-1.1054265,-1.2985822,"('uninfluential', 'influential')",-0.009226121,-0.19705833,-0.14786856,-0.281452,-0.4208404,-0.5923642,-0.1715238
87,-0.08890848,-0.19606814,"('unsuccessful', 'successful')",0.89856476,0.84993964,0.8526562,0.92252403,0.5541042,0.5254652,-0.028639
88,-0.79845953,-0.9175458,"('low', 'eminent')",-0.06631866,-0.2232485,0.06717003,0.017032988,-0.2658694,-0.3745871,-0.1087177
