,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
0,-0.049409896,-0.3316836,"('unsociable', 'sociable')",0.56068444,0.41854295,-0.0560038,-0.21972924,0.1517569,-0.04429,-0.1960469
1,-0.21405315,-0.28217685,"('unfriendly', 'friendly')",-0.32130352,-0.32811958,1.6094794,1.5934888,0.3580409,0.3277308,-0.0303101
2,1.18739,1.1896006,"('unlikable', 'likable')",0.54655755,0.61835897,0.68219477,0.9349919,0.8053807,0.9143171,0.1089364
3,0.07328956,0.09455322,"('repellent', 'pleasant')",-0.36414877,-0.1220275,0.41358566,0.46472657,0.0409088,0.1457508,0.104842
4,-0.37568608,-0.36559147,"('disliked', 'liked')",0.52360404,0.4319853,-6.936018,-6.976452,-2.2627001,-2.3033527,-0.0406526
5,-1.0765263,-1.0380411,"('distant', 'outgoing')",0.06505853,0.028134825,-0.577911,-0.41895944,-0.5297929,-0.4762886,0.0535043
6,-1.243494,-1.1525134,"('distant', 'open')",0.23359996,0.22095239,-0.51202416,-0.34479302,-0.5073061,-0.4254514,0.0818547
7,0.68648124,0.622411,"('insensitive', 'sensitive')",-0.1812437,-0.09250434,0.3230849,0.36508176,0.2761075,0.2983295,0.022222
8,-0.8974439,-0.76268893,"('unaffectionate', 'affectionate')",-0.5261595,-0.502782,0.44831336,0.44735637,-0.3250967,-0.2727049,0.0523918
9,0.06380259,0.07854914,"('unaffectionate', 'caring')",0.15968311,0.22466588,0.97013295,1.0149724,0.3978729,0.4393958,0.0415229
10,0.44216448,0.38955078,"('unsympathetic', 'sympathetic')",-0.6383082,-0.5720639,0.20817518,0.056565516,0.0040105,-0.0419825,-0.045993
11,0.21269204,0.15603861,"('unhelpful', 'helpful')",-0.17440937,-0.1647484,2.429649,2.334088,0.8226439,0.7751261,-0.0475178
12,0.2984948,0.42116055,"('unsupportive', 'supportive')",-0.16520025,-0.0069198124,-1.9677253,-1.8965224,-0.6114769,-0.4940939,0.117383
13,-0.11081431,-0.10258424,"('impolite', 'polite')",-0.503231,-0.36079776,-0.117642686,-0.1286112,-0.243896,-0.1973311,0.0465649
14,1.4093404,1.2504364,"('antisocial', 'social')",1.3799181,1.3851954,0.04112563,-0.07441181,0.9434613,0.85374,-0.0897213
15,0.92137635,0.72224915,"('boring', 'funny')",1.0158379,0.7506856,0.8901917,0.8225073,0.9424686,0.7651474,-0.1773212
16,-1.5994934,-1.4868975,"('unpopular', 'popular')",-1.2623245,-1.2584671,-0.24463731,-0.20194472,-1.035485,-0.9824365,0.0530485
17,-0.30137295,-0.21037108,"('nasty', 'nice')",0.17713225,0.2729655,-0.015453663,-0.082845084,-0.0465648,-0.0067502,0.0398146
18,-0.7665719,-0.48987958,"('disagreeable', 'welcoming')",-0.9521275,-0.6828168,-1.1596072,-1.0395968,-0.9594355,-0.737431,0.2220045
19,-0.48380756,-0.40806758,"('inhospitable', 'hospitable')",-0.47630143,-0.3782842,-0.39001983,-0.32577652,-0.450043,-0.3707094,0.0793336
20,0.096607186,0.10933399,"('rough', 'thoughtful')",-0.86418426,-0.7758268,0.31277707,0.39085564,-0.1516,-0.0918791,0.0597209
21,0.70853245,0.6810305,"('immoral', 'moral')",-0.111446895,-0.0020460002,-0.7416611,-0.63066596,-0.0481918,0.0161062,0.064298
22,0.2799205,0.2788023,"('untrustworthy', 'trustworthy')",-0.49530184,-0.4546239,-0.6876235,-0.6086268,-0.3010016,-0.2614828,0.0395188
23,0.8134376,0.80288893,"('insincere', 'sincere')",-0.041471552,0.072976254,6.272926,6.1877947,2.3482973,2.3545532,0.0062559
24,0.5241077,0.5811392,"('dishonest', 'honest')",-0.113265924,0.044639856,0.89686227,0.94652724,0.4359013,0.5241021,0.0882008
25,-0.48825353,-0.35359874,"('egoistic', 'altruistic')",-0.044816554,-0.03848229,0.8603519,0.86080074,0.1090939,0.1562399,0.047146
26,1.2186153,1.1068387,"('hardhearted', 'benevolent')",2.5852997,2.4691653,1.7051873,1.6071153,1.8363674,1.7277064,-0.108661
27,-0.8407601,-0.6768501,"('hardhearted', 'softhearted')",-0.7209059,-0.5495596,0.7110048,0.7657708,-0.2835537,-0.1535463,0.1300074
28,0.51105225,0.3386942,"('disloyal', 'loyal')",-0.00020419061,-0.13420153,0.915883,0.66377765,0.475577,0.2894234,-0.1861536
29,0.33399674,0.30546632,"('unfair', 'fair')",-1.1900642,-1.1379269,-0.6845001,-0.7551402,-0.5135225,-0.5292003,-0.0156778
30,0.9989985,0.974658,"('intolerant', 'tolerant')",0.4696515,0.47132924,0.9130094,0.99779683,0.7938865,0.8145947,0.0207082
31,-1.3283718,-1.1956604,"('evil', 'good')",-0.25316054,-0.26280564,-1.1625288,-1.0864903,-0.914687,-0.8483187,0.0663683
32,0.47891396,0.42556208,"('unkind', 'kind')",-0.16605061,-0.11433982,1.252732,1.0980788,0.5218651,0.469767,-0.0520981
33,0.4948108,0.55179304,"('wrong', 'right')",-0.0332485,0.00026290398,-0.7165742,-0.59690064,-0.085004,-0.0149482,0.0700558
34,-0.009412218,0.07305038,"('mean', 'honorable')",0.03861317,0.14049989,5.1459174,5.314877,1.7250395,1.842809,0.1177695
35,-1.3816298,-1.536226,"('corrupt', 'incorrupt')",-0.7325504,-1.0221187,-0.7296278,-0.8124314,-0.947936,-1.1235921,-0.1756561
36,-1.3340193,-1.4627721,"('hostile', 'amicable')",-0.009253278,-0.24875586,-0.40031168,-0.44339222,-0.5811948,-0.7183067,-0.1371119
37,0.6318698,0.63169116,"('fake', 'genuine')",-0.45504174,-0.39634702,0.12856688,0.14591433,0.1017983,0.1270862,0.0252879
