,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.67456144,-0.8494068,"('unsociable', 'sociable')",0.66597503,0.44235465,-0.39880314,-0.43601406,-0.1357965,-0.2810221,-0.1452256
1,-1.9716165,-1.9108311,"('unfriendly', 'friendly')",-0.54862237,-0.63399166,1.7941912,1.7205337,-0.2420159,-0.274763,-0.0327471
2,0.309738,0.28347093,"('unlikable', 'likable')",1.2528783,1.2604623,0.5766608,0.64204437,0.7130924,0.7286592,0.0155668
3,0.051685635,0.1285822,"('repellent', 'pleasant')",0.57881874,0.5891326,0.46483704,0.5900494,0.3651138,0.4359214,0.0708076
4,-1.0187907,-0.9884998,"('disliked', 'liked')",-0.021755274,0.037455104,-7.715955,-7.785173,-2.9188334,-2.9120725,0.0067609
5,-2.003976,-1.957169,"('distant', 'outgoing')",-0.7152601,-0.6531009,0.3868279,0.33890358,-0.7774694,-0.7571221,0.0203473
6,-2.5239818,-2.4161308,"('distant', 'open')",-1.7143126,-1.5945549,0.7053153,0.7079482,-1.1776597,-1.1009126,0.0767471
7,0.24034214,0.30221936,"('insensitive', 'sensitive')",-0.067124955,-0.06243858,0.78554153,0.8902689,0.3195862,0.3766832,0.057097
8,-1.4864442,-1.4392228,"('unaffectionate', 'affectionate')",-1.1187103,-1.1119032,1.3979594,1.3329118,-0.4023984,-0.4060714,-0.003673
9,-1.4452653,-1.4085798,"('unaffectionate', 'caring')",-0.45703113,-0.5035251,1.8023078,1.8320534,-0.0333295,-0.0266838,0.0066457
10,-0.37204576,-0.43995205,"('unsympathetic', 'sympathetic')",-0.9886148,-1.1687579,-0.021709584,0.08759993,-0.46079,-0.5070367,-0.0462467
11,0.39254743,0.3227779,"('unhelpful', 'helpful')",0.32629454,0.18810537,1.4046544,1.480431,0.7078321,0.6637714,-0.0440607
12,-0.6765683,-0.6390376,"('unsupportive', 'supportive')",-0.09891255,-0.066774935,-1.7258769,-1.7032382,-0.8337859,-0.803017,0.0307689
13,-0.18070912,-0.38277882,"('impolite', 'polite')",-0.24915816,-0.38829592,-0.21356945,-0.18569624,-0.2144789,-0.3189237,-0.1044448
