,mosaic_male,mosaic_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.7018364,0.66061455,"('unsociable', 'sociable')",0.43285286,0.29996204,0.5673447,0.4802883,-0.0870564
1,1.2340759,1.195169,"('unfriendly', 'friendly')",1.0698814,0.9672158,1.1519787,1.0811924,-0.0707863
2,0.9289074,0.8409842,"('unlikable', 'likable')",0.85216635,0.9049733,0.8905369,0.8729788,-0.0175581
3,-0.63098335,-0.51085806,"('repellent', 'pleasant')",0.80851406,0.81659067,0.0887654,0.1528663,0.0641009
4,-1.0175685,-1.1580153,"('disliked', 'liked')",-6.879369,-6.8569913,-3.9484687,-4.0075035,-0.0590348
5,0.17105079,0.06990604,"('distant', 'outgoing')",-1.6474583,-1.5142148,-0.7382038,-0.7221544,0.0160494
6,0.43866307,0.36698523,"('distant', 'open')",-1.4198103,-1.3125229,-0.4905736,-0.4727688,0.0178048
7,0.69749117,0.90324324,"('insensitive', 'sensitive')",0.56017256,0.69545454,0.6288319,0.7993489,0.170517
8,0.9284521,0.8822664,"('unaffectionate', 'affectionate')",0.6628625,0.63343257,0.7956573,0.7578495,-0.0378078
9,1.3308958,1.3692151,"('unaffectionate', 'caring')",0.94868916,0.98968536,1.1397924,1.1794503,0.0396579
10,-0.13535693,0.067328975,"('unsympathetic', 'sympathetic')",0.746027,0.75667655,0.305335,0.4120028,0.1066678
11,-0.13381307,-0.057037152,"('unhelpful', 'helpful')",2.9289165,2.9954395,1.3975517,1.4692012,0.0716495
12,1.2176492,1.4147706,"('unsupportive', 'supportive')",-1.4496891,-1.2212915,-0.11602,0.0967395,0.2127595
13,0.011711609,0.044485554,"('impolite', 'polite')",0.10683214,0.13137308,0.0592719,0.0879293,0.0286574
14,1.2042482,1.2611495,"('antisocial', 'social')",0.6105782,0.518846,0.9074132,0.8899977,-0.0174155
15,1.12365,0.9184213,"('boring', 'funny')",0.30682865,0.21298528,0.7152393,0.5657033,-0.149536
16,-1.1683257,-1.3309417,"('unpopular', 'popular')",0.121895805,0.027589038,-0.5232149,-0.6516763,-0.1284614
17,-0.467784,-0.4557326,"('nasty', 'nice')",-0.4715619,-0.49865156,-0.4696729,-0.4771921,-0.0075192
18,0.23250595,0.34557223,"('disagreeable', 'welcoming')",-0.7120293,-0.70834786,-0.2397617,-0.1813878,0.0583739
19,-0.83238924,-0.8641849,"('inhospitable', 'hospitable')",-0.7524396,-0.6050399,-0.7924144,-0.7346124,0.057802
20,-0.13733286,0.0040490665,"('rough', 'thoughtful')",0.48073378,0.5208876,0.1717005,0.2624683,0.0907678
21,0.4793134,0.5438005,"('immoral', 'moral')",0.82235813,0.8643394,0.6508358,0.70407,0.0532342
22,-0.1889792,-0.11767491,"('untrustworthy', 'trustworthy')",0.16061987,0.14719155,-0.0141797,0.0147583,0.028938
23,1.3776872,1.4639834,"('insincere', 'sincere')",6.651661,6.5354333,4.0146742,3.9997084,-0.0149658
24,0.6507039,0.72703546,"('dishonest', 'honest')",1.4866174,1.4129945,1.0686607,1.070015,0.0013543
25,0.856166,0.79210997,"('egoistic', 'altruistic')",0.7019803,0.5469017,0.7790731,0.6695058,-0.1095673
26,1.6698768,1.4887935,"('hardhearted', 'benevolent')",1.1701452,1.1103675,1.420011,1.2995806,-0.1204304
27,0.4478293,0.49717224,"('hardhearted', 'softhearted')",0.7681546,0.76215434,0.6079919,0.6296633,0.0216714
28,1.1111692,1.023411,"('disloyal', 'loyal')",1.5081544,1.4007808,1.3096619,1.212096,-0.0975659
29,-1.0166456,-0.94213647,"('unfair', 'fair')",-0.9527802,-1.0882213,-0.9847128,-1.0151789,-0.0304661
30,1.677063,1.7469709,"('intolerant', 'tolerant')",1.1292216,1.2032992,1.4031422,1.4751351,0.0719929
31,-1.1294827,-1.1313618,"('evil', 'good')",-2.1808455,-2.1991665,-1.6551641,-1.6652641,-0.0101
32,0.60529864,0.5130085,"('unkind', 'kind')",1.8881127,1.692144,1.2467057,1.1025763,-0.1441294
33,0.32463706,0.30145317,"('wrong', 'right')",-0.58831847,-0.7489373,-0.1318407,-0.2237421,-0.0919014
34,0.4986604,0.64795595,"('mean', 'honorable')",5.18111,5.3374,2.8398852,2.9926779,0.1527927
35,-1.3048042,-1.4607853,"('corrupt', 'incorrupt')",-1.4172268,-1.5380284,-1.3610156,-1.4994068,-0.1383912
36,-0.63367933,-0.74686676,"('hostile', 'amicable')",-1.1158943,-1.2825464,-0.8747869,-1.0147066,-0.1399197
37,-0.500159,-0.3535026,"('fake', 'genuine')",0.5498524,0.53492874,0.0248467,0.0907131,0.0658664
38,0.52679324,0.5132672,"('untruthful', 'truthful')",0.44959766,0.48060766,0.4881954,0.4969375,0.0087421
39,1.6388061,1.7750851,"('exploitative', 'cooperative')",0.43789986,0.5091522,1.038353,1.1421187,0.1037657
40,0.7322155,0.8062721,"('stingy', 'generous')",-2.6535888,-2.5748026,-0.9606866,-0.8842653,0.0764213
41,0.32240176,0.39409226,"('unforgiving', 'forgiving')",0.62956005,0.6723369,0.4759809,0.5332146,0.0572337
42,0.6433183,0.714373,"('unreliable', 'reliable')",-2.488725,-2.3860524,-0.9227033,-0.8358397,0.0868636
43,0.47255754,0.6077717,"('irresponsible', 'responsible')",1.3258837,1.4605409,0.8992206,1.0341563,0.1349357
44,-2.2981167,-2.294534,"('prejudiced', 'unprejudiced')",-1.0464658,-1.0977668,-1.6722913,-1.6961503,-0.023859
45,-0.56479204,-0.43033257,"('incompetent', 'competent')",0.6520797,0.7175987,0.0436438,0.1436331,0.0999893
46,-0.43534857,-0.20963104,"('uncompetitive', 'competitive')",0.07437129,0.23417804,-0.1804886,0.0122735,0.1927621
47,0.5939572,0.5623285,"('stupid', 'smart')",5.5939507,5.66831,3.0939541,3.1153193,0.0213652
48,0.71034193,0.83828473,"('unintelligent', 'intelligent')",0.55437833,0.57327753,0.6323601,0.7057811,0.073421
49,-0.13853359,-0.08290811,"('unable', 'able')",0.090652406,0.20159644,-0.0239406,0.0593442,0.0832848
50,-0.69032377,-0.70378274,"('clumsy', 'skillful')",-0.39693615,-0.49791992,-0.5436299,-0.6008513,-0.0572214
51,-0.3462279,-0.3442017,"('uneducated', 'educated')",1.1039816,1.0146675,0.3788769,0.3352329,-0.043644
52,0.40260398,0.12733023,"('irrational', 'rational')",-0.39986408,-0.587553,0.00137,-0.2301114,-0.2314814
53,0.70406455,0.6605874,"('uncreative', 'creative')",0.2217175,0.2431644,0.462891,0.4518759,-0.0110151
54,0.26808977,0.15408751,"('incapable', 'capable')",1.1382958,1.0433543,0.7031928,0.5987209,-0.1044719
55,0.5887141,0.8229947,"('incompetent', 'clever')",1.2318436,1.2895249,0.9102789,1.0562599,0.145981
56,1.5564055,1.6519742,"('impractical', 'practical')",1.128178,1.1440018,1.3422918,1.3979881,0.0556963
57,0.29040134,0.39821684,"('unimaginative', 'imaginative')",-2.6704419,-2.6181257,-1.1900203,-1.1099544,0.0800659
58,0.4495143,0.50939953,"('undiscriminating', 'discriminating')",0.10505691,0.15777439,0.2772856,0.333587,0.0563014
59,0.32639667,0.17456989,"('foolish', 'wise')",-0.4563886,-0.46161282,-0.064996,-0.1435215,-0.0785255
60,1.1406479,1.4299462,"('inefficient', 'efficient')",1.058778,1.2183651,1.099713,1.3241556,0.2244426
61,0.36415645,0.3562993,"('illogical', 'logical')",0.06393951,-0.1412701,0.214048,0.1075146,-0.1065334
62,0.6146286,0.78722423,"('incompetent', 'brilliant')",0.86273265,1.052729,0.7386806,0.9199766,0.181296
63,0.3388658,0.5062293,"('unperceptive', 'insightful')",0.7709532,1.0180099,0.5549095,0.7621196,0.2072101
64,-0.78804725,-0.74755985,"('shy', 'confident')",-5.250473,-5.22677,-3.0192602,-2.987165,0.0320952
65,0.43453673,0.47749147,"('insecure', 'secure')",0.6937483,0.6039214,0.5641425,0.5407065,-0.023436
66,-0.54132277,-0.711366,"('inactive', 'active')",-0.44122112,-0.53619534,-0.4912719,-0.6237807,-0.1325088
67,0.3365189,0.21654826,"('doubtful', 'determined')",-0.10140117,-0.19915378,0.1175589,0.0086972,-0.1088617
68,-0.7346079,-0.6903382,"('dependent', 'independent')",-0.99499583,-0.9172667,-0.8648019,-0.8038025,0.0609994
69,-0.47161195,-0.60539955,"('lazy', 'industrious')",-2.1198566,-1.9931831,-1.2957343,-1.2992914,-0.0035571
70,0.03192164,0.20284592,"('lethargic', 'energetic')",0.97251534,1.0318651,0.5022185,0.6173555,0.115137
71,1.302198,1.2995858,"('diffident', 'self-confident')",-0.09576604,-0.073999815,0.603216,0.612793,0.009577
72,1.338393,1.391916,"('unambitious', 'ambitious')",0.15256163,0.10517487,0.7454773,0.7485455,0.0030682
73,0.38054448,0.35415566,"('helpless', 'self-reliant')",-3.2566383,-3.191765,-1.4380469,-1.4188046,0.0192423
74,1.265024,1.3848795,"('undedicated', 'dedicated')",0.31660208,0.38948447,0.790813,0.887182,0.096369
75,-0.8530383,-0.94346666,"('meek', 'impulsive')",-0.9086267,-0.82504034,-0.8808325,-0.8842535,-0.003421
76,0.49313733,0.62574637,"('anxious', 'daring')",0.7070724,0.65173215,0.6001049,0.6387392,0.0386343
