,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.23615608,0.083678946,"('unsociable', 'sociable')",0.18145326,0.16392988,-0.40007666,-0.50592566,0.0058442,-0.0861056,-0.0919498
1,0.5729718,0.5158752,"('unfriendly', 'friendly')",-0.2398168,-0.28923663,1.81941,1.7190814,0.7175217,0.6485733,-0.0689484
2,-0.10312862,-0.06507836,"('unlikable', 'likable')",-0.16963959,-0.17047915,0.42433617,0.48386538,0.0505227,0.0827693,0.0322466
3,-0.8788334,-0.79043823,"('repellent', 'pleasant')",0.16105938,0.26011798,0.01169645,0.036046248,-0.2353592,-0.164758,0.0706012
4,-0.3058268,-0.4198737,"('disliked', 'liked')",-0.21448721,-0.27234426,-5.7714505,-5.8994174,-2.0972549,-2.1972117,-0.0999568
5,-0.49149233,-0.43485862,"('distant', 'outgoing')",-0.8857908,-0.9262996,-0.27562317,-0.28258896,-0.5509688,-0.5479157,0.0030531
6,-0.7332665,-0.6399067,"('distant', 'open')",-1.062032,-1.0534549,0.4032099,0.36844444,-0.4640295,-0.441639,0.0223905
7,0.4183956,0.34506667,"('insensitive', 'sensitive')",-0.4030552,-0.3034246,0.5977006,0.57148427,0.204347,0.2043754,2.84e-05
8,-0.2560457,-0.19832002,"('unaffectionate', 'affectionate')",-0.8036409,-0.78836906,0.85405076,0.7742523,-0.0685453,-0.0708123,-0.002267
9,0.5982768,0.62122905,"('unaffectionate', 'caring')",-0.25398278,-0.26164523,1.038574,1.0035278,0.460956,0.4543705,-0.0065855
10,0.9601647,0.9633271,"('unsympathetic', 'sympathetic')",-0.092983134,-0.022419594,-0.41861072,-0.43024203,0.1495236,0.1702218,0.0206982
11,0.42867947,0.4069433,"('unhelpful', 'helpful')",0.49902585,0.5136869,1.5411854,1.6198795,0.8229636,0.8468366,0.023873
12,1.1609566,1.2167308,"('unsupportive', 'supportive')",0.43577942,0.5777362,-1.6460904,-1.6459134,-0.0164514,0.0495179,0.0659693
13,0.7850245,0.69265825,"('impolite', 'polite')",0.19571605,0.23348224,-0.57807773,-0.5980996,0.1342209,0.109347,-0.0248739
14,0.17050837,0.02789346,"('antisocial', 'social')",0.5219797,0.5364845,-0.6426136,-0.71733046,0.0166248,-0.0509842,-0.067609
15,1.1953894,1.0957026,"('boring', 'funny')",0.14681132,0.06093241,0.48354527,0.40896586,0.608582,0.521867,-0.086715
16,-1.2461314,-1.2448323,"('unpopular', 'popular')",-0.28942132,-0.280143,0.44909763,0.46427107,-0.3621517,-0.3535681,0.0085836
17,-0.04338208,0.0100387,"('nasty', 'nice')",0.17534132,0.22139989,-0.48521113,-0.4499183,-0.1177506,-0.0728266,0.044924
18,-0.54415846,-0.55375594,"('disagreeable', 'welcoming')",-1.0119503,-0.9687523,-0.5069909,-0.5829922,-0.6876999,-0.7018335,-0.0141336
19,-0.37750372,-0.23852915,"('inhospitable', 'hospitable')",-0.7839196,-0.780933,0.17446986,0.25257683,-0.3289845,-0.2556284,0.0733561
20,-0.13581814,-0.12381338,"('rough', 'thoughtful')",0.74259317,0.79009646,0.9984021,0.9640403,0.5350591,0.5434411,0.008382
21,0.51952493,0.44598716,"('immoral', 'moral')",0.53685284,0.54817903,-0.66830194,-0.63669896,0.1293586,0.1191557,-0.0102029
