,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6216058,0.3097837,"('unsociable', 'sociable')",0.26672134,0.035964705,0.11760852,-0.14853331,-0.4068032,-0.6265672,0.1497831,-0.107338,-0.2571211
1,-0.3735775,-0.76114273,"('unfriendly', 'friendly')",1.9325446,1.8436836,0.13401592,0.031440455,1.279362,0.9819783,0.7430862,0.5239899,-0.2190963
2,1.2729217,1.099299,"('unlikable', 'likable')",1.2446399,1.1391985,1.4403001,1.5221742,0.51331055,0.65441895,1.117793,1.1037726,-0.0140204
3,-0.5886795,-0.5587242,"('repellent', 'pleasant')",-1.7173588,-1.6482037,-0.07526873,-0.19946206,0.30038682,0.3994662,-0.5202301,-0.501731,0.0184991
4,-0.9231439,-0.9718272,"('disliked', 'liked')",0.111762054,0.045236103,-0.44008783,-0.42212424,-6.4946685,-6.5058784,-1.9365345,-1.9636484,-0.0271139
5,-1.0759455,-1.0995585,"('distant', 'outgoing')",0.8693676,0.851891,-0.17402399,-0.09318893,-0.42182702,-0.3840229,-0.2006072,-0.1812198,0.0193874
6,-1.0970343,-1.1455599,"('distant', 'open')",0.96909344,1.0252964,-0.50257295,-0.39014202,0.030915238,0.040043607,-0.1498996,-0.1175905,0.0323091
7,-0.093629815,-0.30277836,"('insensitive', 'sensitive')",-0.9315959,-0.9022343,-0.3239338,-0.47227654,0.49975523,0.4228418,-0.2123511,-0.3136119,-0.1012608
8,0.16027224,-0.054043613,"('unaffectionate', 'affectionate')",1.8375584,1.8219663,-0.21466078,-0.25182953,-0.12704927,-0.27344307,0.4140301,0.3106625,-0.1033676
9,0.0475759,-0.29942656,"('unaffectionate', 'caring')",1.1964918,1.1266268,0.37669417,0.28043598,0.6093413,0.5025656,0.5575258,0.4025505,-0.1549753
10,-0.1044087,-0.5911118,"('unsympathetic', 'sympathetic')",-1.3158486,-1.4664098,-0.73172206,-0.96366847,-0.17404458,-0.33812994,-0.581506,-0.83983,-0.258324
11,-0.3244462,-0.5225249,"('unhelpful', 'helpful')",-1.119223,-1.2254994,0.24807002,0.13722165,2.3030195,2.204992,0.2768551,0.1485474,-0.1283077
12,0.5839056,0.5311365,"('unsupportive', 'supportive')",0.71725357,0.7149189,0.3415318,0.41299236,-1.7025226,-1.7051907,-0.0149579,-0.0115357,0.0034222
13,0.24115887,-0.042191762,"('impolite', 'polite')",-0.8994288,-1.0986325,0.7560221,0.6197087,-0.09420036,-0.18413864,0.000888,-0.1763135,-0.1772015
14,0.24931942,0.22254118,"('antisocial', 'social')",-0.5749519,-0.7013945,0.9139346,0.7476165,-0.52348846,-0.5798227,0.0162034,-0.0777649,-0.0939683
15,0.26670894,0.100233085,"('boring', 'funny')",0.782627,0.80631006,-0.35690883,-0.3546721,0.3736462,0.36300957,0.2665184,0.2287202,-0.0377982
16,-0.63463277,-0.62974375,"('unpopular', 'popular')",-0.17112216,-0.09386152,0.17776154,0.15210967,0.5433768,0.45687127,-0.0211541,-0.0286561,-0.007502
17,-1.1737405,-1.1279787,"('nasty', 'nice')",0.4328674,0.51895666,-1.7544028,-1.6354798,-0.89222735,-0.7886765,-0.8468758,-0.7582946,0.0885812
18,-0.9174056,-1.0520968,"('disagreeable', 'welcoming')",0.2994578,0.28249353,0.55501,0.56685996,-0.6368731,-0.716038,-0.1749527,-0.2296953,-0.0547426
19,-0.5077931,-0.4658571,"('inhospitable', 'hospitable')",-0.046135988,-0.083651334,-1.0581781,-1.0317211,-0.30968234,-0.2314,-0.4804474,-0.4531574,0.02729
20,0.8609485,0.86827374,"('rough', 'thoughtful')",0.9048102,0.92250055,0.53312904,0.42039362,1.1355895,1.0653788,0.8586193,0.8191367,-0.0394826
21,0.98054224,0.8041951,"('immoral', 'moral')",-0.9394572,-1.0912542,0.05268997,-0.07834942,-0.8398848,-0.9095886,-0.1865274,-0.3187493,-0.1322219
22,-0.39605075,-0.60510945,"('untrustworthy', 'trustworthy')",-0.8149849,-0.9769994,-0.48029098,-0.545001,-1.0895493,-1.1367329,-0.695219,-0.8159606,-0.1207416
23,-0.53719395,-0.8702959,"('insincere', 'sincere')",-0.9049315,-0.9650602,-0.010766953,-0.19415818,5.7261133,5.5064645,1.0683053,0.8692376,-0.1990677
24,-0.30791736,-0.5519418,"('dishonest', 'honest')",-0.7447274,-0.883648,-0.35259384,-0.42482868,0.56465185,0.40582013,-0.2101467,-0.3636496,-0.1535029
25,0.07436533,0.13600859,"('egoistic', 'altruistic')",1.0016025,1.0062708,0.14424676,0.21499881,0.9761293,0.9737036,0.549086,0.5827454,0.0336594
26,-0.6696969,-0.7816125,"('hardhearted', 'benevolent')",2.1572745,2.1064084,1.3501042,1.277243,1.3590449,1.1391592,1.0491817,0.9352995,-0.1138822
27,-0.31568542,-0.44621196,"('hardhearted', 'softhearted')",1.0896202,1.074986,-0.32360196,-0.33294874,0.9907763,0.8340559,0.3602773,0.2824703,-0.077807
28,-0.6095557,-0.95424306,"('disloyal', 'loyal')",-0.5195803,-0.6778437,-0.5173904,-0.7509238,0.77004164,0.4273536,-0.2191212,-0.4889143,-0.2697931
29,-0.9290485,-0.8444291,"('unfair', 'fair')",-0.082311064,-0.12632024,-1.1050215,-1.0975935,-0.65444493,-0.7585608,-0.6927065,-0.706726,-0.0140195
