,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
0,0.40748924,0.45559102,"('unsociable', 'sociable')",-0.9990269,-1.1356968,-0.96773493,-1.0575374,-0.66262466,-0.79406166,-0.5554743,-0.6329262,-0.0774519
1,1.6112404,1.4895874,"('unfriendly', 'friendly')",-0.68891454,-0.82784724,0.64125925,0.5115053,1.4985528,1.4853894,0.7655345,0.6646587,-0.1008758
2,1.8207637,1.8897153,"('unlikable', 'likable')",0.86418265,0.99684405,1.2183897,1.2890497,0.80828243,0.8917156,1.1779046,1.2668312,0.0889266
3,-0.25728884,-0.11100713,"('repellent', 'pleasant')",-1.0898541,-0.96553475,-1.0973734,-0.9661467,0.75147736,0.81720555,-0.4232597,-0.3063708,0.1168889
4,-0.42162406,-0.5563899,"('disliked', 'liked')",1.1047063,1.1388663,0.67990315,0.6463183,-7.237107,-7.2852798,-1.4685304,-1.5141213,-0.0455909
5,0.73596174,0.640023,"('distant', 'outgoing')",0.21659943,0.031939566,0.7302282,0.63085,-0.185734,-0.12009597,0.3742638,0.2956792,-0.0785846
6,0.46115345,0.45202547,"('distant', 'open')",-0.07077722,-0.2174613,1.0566899,1.0027757,0.19871597,0.23436433,0.4114455,0.3679261,-0.0435194
7,0.5969053,0.8472175,"('insensitive', 'sensitive')",-1.1056145,-0.94598895,-0.6561368,-0.5938547,0.6659483,0.6697539,-0.1247244,-0.0057181,0.1190063
8,0.89258,0.8255579,"('unaffectionate', 'affectionate')",-0.08854124,0.0024430081,0.6464966,0.6530208,1.0695544,1.0969454,0.6300224,0.6444918,0.0144694
9,1.7243814,1.7294236,"('unaffectionate', 'caring')",-0.74349135,-0.7814958,0.54981655,0.5060559,1.6032827,1.6818521,0.7834973,0.783959,0.0004617
10,-0.44112325,-0.16389088,"('unsympathetic', 'sympathetic')",-1.7978022,-1.751173,-0.7688895,-0.70398957,-0.51917857,-0.5057725,-0.8817484,-0.7812065,0.1005419
11,0.14739639,0.30527052,"('unhelpful', 'helpful')",-1.6818304,-1.6012642,-0.29591075,-0.28937936,1.5948727,1.7557695,-0.058868,0.0425991,0.1014671
12,1.0536548,1.2427874,"('unsupportive', 'supportive')",-0.03950376,0.21147673,0.6587223,0.67760116,-2.104416,-2.0750937,-0.1078857,0.0141929,0.1220786
13,0.6651466,0.80485994,"('impolite', 'polite')",-1.379525,-1.3137194,-0.59594095,-0.5836806,-1.2208298,-1.1904536,-0.6327873,-0.5707484,0.0620389
14,1.1308594,1.2779703,"('antisocial', 'social')",-0.23528008,-0.0023703836,-0.25697652,-0.22836822,-0.22421783,-0.25916797,0.1035962,0.1970159,0.0934197
15,1.167044,1.0632805,"('boring', 'funny')",0.65587366,0.4718338,0.5263192,0.4392242,0.29713413,0.272299,0.6615928,0.5616594,-0.0999334
16,-0.48011908,-0.45913613,"('unpopular', 'popular')",-0.6365827,-0.6940664,-0.4082755,-0.4832326,-0.03318157,-0.03326765,-0.3895397,-0.4174257,-0.027886
17,-0.094314024,-0.0009665489,"('nasty', 'nice')",-0.11054042,-0.090956375,-0.24514633,-0.14000623,-0.2877449,-0.22219713,-0.1844364,-0.1135316,0.0709048
18,-0.22635247,-0.22093117,"('disagreeable', 'welcoming')",0.65363157,0.9781127,1.2892393,1.3789821,-0.65386844,-0.6316661,0.2656625,0.3761244,0.1104619
19,0.110237494,0.048816603,"('inhospitable', 'hospitable')",-0.11792841,-0.19497144,0.83972466,0.83730274,-0.12868048,-0.07496398,0.1758383,0.154046,-0.0217923
20,-0.5767758,-0.40875065,"('rough', 'thoughtful')",-0.8589474,-0.7351995,-0.48685968,-0.4757921,0.7219737,0.71848774,-0.3001523,-0.2253137,0.0748386
21,0.5613528,0.71394044,"('immoral', 'moral')",-0.9851036,-0.84602064,-0.19476208,-0.17848372,-1.091151,-1.0531015,-0.427416,-0.3409164,0.0864996
22,-0.49371874,-0.39473295,"('untrustworthy', 'trustworthy')",-0.47955582,-0.31836993,-0.0881673,-0.0675464,-0.48626313,-0.5669939,-0.3869263,-0.3369108,0.0500155
23,0.95701873,1.1254374,"('insincere', 'sincere')",-1.8160597,-1.8029417,-0.8382225,-0.76397294,5.9078045,5.938872,1.0526352,1.1243486,0.0717134
24,0.32733205,0.48276243,"('dishonest', 'honest')",-0.9853453,-0.8166853,0.05526814,0.08626151,0.82149094,0.81972045,0.0546865,0.1430148,0.0883283
25,0.59800774,0.45264047,"('egoistic', 'altruistic')",0.86058396,0.7589279,1.0769261,1.0674882,1.5013756,1.5032701,1.0092233,0.9455817,-0.0636416
26,1.6730428,1.5964426,"('hardhearted', 'benevolent')",1.5397415,1.4523237,2.552153,2.4252644,2.2683284,2.2497165,2.0083165,1.9309368,-0.0773797
27,0.35397643,0.4908781,"('hardhearted', 'softhearted')",0.010273267,-0.058601465,0.65900856,0.6233775,1.4143281,1.3463116,0.6093966,0.6004914,-0.0089052
28,0.68297654,0.64527524,"('disloyal', 'loyal')",-1.2730378,-1.2363547,0.044901174,-0.03371298,1.1498007,1.0727347,0.1511602,0.1119856,-0.0391746
29,0.20496807,0.21207982,"('unfair', 'fair')",-0.5531387,-0.54979527,-0.8360439,-0.89045805,0.022700071,-0.16540013,-0.2903786,-0.3483934,-0.0580148
30,0.42455253,0.5868487,"('intolerant', 'tolerant')",0.18447343,0.25778133,-0.027618425,0.012857981,0.46067834,0.47536784,0.2605215,0.333214,0.0726925
31,-0.6228892,-0.764322,"('evil', 'good')",1.0411416,1.1350962,1.0861435,1.0931764,-0.53184855,-0.55951786,0.2431369,0.2261082,-0.0170287
32,1.2802669,1.3794339,"('unkind', 'kind')",0.022595737,0.025623301,-0.057246692,-0.13384612,0.77527004,0.64425796,0.5052215,0.4788672,-0.0263543
33,0.9736301,0.84698534,"('wrong', 'right')",0.77721167,0.63879657,1.1565336,1.0555197,0.088066295,-0.010643851,0.7488604,0.6326644,-0.116196
34,1.4236587,1.5661724,"('mean', 'honorable')",-0.64270675,-0.56768245,-1.0794948,-0.99128765,5.045211,5.3085885,1.186667,1.3289477,0.1422807
35,-0.8251059,-1.0335783,"('corrupt', 'incorrupt')",0.47660613,0.261164,0.7916223,0.5962272,-0.15392232,-0.3001452,0.0723,-0.1190831,-0.1913831
36,0.15210702,-0.050282218,"('hostile', 'amicable')",-0.3731623,-0.56205046,0.64284885,0.47820023,-0.0039574485,-0.11208776,0.104459,-0.0615551,-0.1660141
37,-1.2210397,-1.0948681,"('fake', 'genuine')",-0.68187046,-0.5363697,-0.80387455,-0.7427382,0.110103436,0.13834798,-0.6491703,-0.558907,0.0902633
38,0.6575752,0.7409673,"('untruthful', 'truthful')",-0.45810202,-0.44079018,0.2956924,0.27026638,-0.23259619,-0.08062906,0.0656423,0.1224536,0.0568113
39,0.8597823,1.0108542,"('exploitative', 'cooperative')",-0.5380174,-0.3441127,0.27655146,0.38722345,0.6307873,0.6945224,0.3072759,0.4371218,0.1298459
40,1.0806684,1.1002684,"('stingy', 'generous')",1.3075316,1.4856511,1.1577667,1.2008722,-1.7242125,-1.830602,0.4554385,0.4890474,0.0336089
41,1.0545722,1.1249467,"('unforgiving', 'forgiving')",-0.15307134,0.005461581,-0.087796785,-0.061162785,-0.034234475,-0.116552755,0.1948674,0.2381732,0.0433058
42,0.8077724,1.0010653,"('unreliable', 'reliable')",1.132473,1.4424403,0.8612661,0.9631672,-3.082986,-3.0551794,-0.0703686,0.0878733,0.1582419
43,0.5102046,0.7640625,"('irresponsible', 'responsible')",-1.4480764,-1.1748536,-1.148716,-1.1011753,0.21301565,0.30345753,-0.468393,-0.3021272,0.1662658
44,-0.8668848,-0.8730678,"('prejudiced', 'unprejudiced')",0.31782445,0.38606954,-1.0381309,-0.98952967,-1.4656872,-1.463829,-0.7632196,-0.7350892,0.0281304
45,-0.4459715,-0.29395548,"('incompetent', 'competent')",-1.274999,-1.2832156,-0.9213405,-0.8795948,-0.3452528,-0.3754332,-0.746891,-0.7080498,0.0388412
46,0.15436298,0.3203124,"('uncompetitive', 'competitive')",-1.8830036,-1.7215544,-1.2609835,-1.2556634,-1.6381526,-1.6948824,-1.1569442,-1.0879469,0.0689973
47,0.49868348,0.6472921,"('stupid', 'smart')",-0.09954478,-0.12205915,-1.2148882,-1.1450268,5.3039575,5.421792,1.122052,1.2004995,0.0784475
48,-0.62724644,-0.49890065,"('unintelligent', 'intelligent')",-0.99252665,-0.89307284,0.21023716,0.2617848,0.32380646,0.3115988,-0.2714324,-0.2046475,0.0667849
49,-0.43052647,-0.2611898,"('unable', 'able')",-1.6123006,-1.506809,-0.749736,-0.70167184,-0.6637666,-0.6236193,-0.8640825,-0.7733225,0.09076
50,-1.0939103,-1.0933393,"('clumsy', 'skillful')",0.5941391,0.5002352,0.33130968,0.28618258,-0.057265572,-0.13145608,-0.0564318,-0.1095944,-0.0531626
51,-0.008792501,-0.07764066,"('uneducated', 'educated')",0.25312537,0.19193605,0.98444486,0.9216561,0.42474204,0.28393847,0.41338,0.3299725,-0.0834075
52,0.3458185,0.026021585,"('irrational', 'rational')",-0.37606552,-0.622717,0.5314124,0.41300422,0.4684875,0.37392166,0.2424132,0.0475576,-0.1948556
53,0.036377322,-0.016345266,"('uncreative', 'creative')",-1.422801,-1.4955709,0.24701193,0.10197419,0.3009255,0.23584494,-0.2096216,-0.2935242,-0.0839026
54,1.178441,1.1893095,"('incapable', 'capable')",0.15848999,-0.10465455,0.63258445,0.52310586,1.1517631,1.1006361,0.7803196,0.6770992,-0.1032204
55,0.11749311,0.2765345,"('incompetent', 'clever')",-0.8704128,-0.67755026,-0.7025049,-0.6134105,-0.051926382,-0.026596572,-0.3768377,-0.2602557,0.116582
56,0.9782388,1.1307315,"('impractical', 'practical')",-1.5244418,-1.3790936,-0.68015605,-0.65090156,-1.1673962,-1.0978366,-0.5984389,-0.4992751,0.0991638
57,-0.18792588,-0.15124989,"('unimaginative', 'imaginative')",-0.8171785,-0.9501212,-0.1208553,-0.19089931,-3.0429924,-3.0868332,-1.042238,-1.0947759,-0.0525379
58,0.46229288,0.54716593,"('undiscriminating', 'discriminating')",0.77946705,0.7776658,0.3827474,0.4019406,0.115453646,0.15627047,0.4349902,0.4707607,0.0357705
59,0.25683165,0.16229217,"('foolish', 'wise')",0.41838774,0.32119346,0.91243875,0.86918837,0.32942694,0.3672934,0.4792713,0.4299918,-0.0492795
60,-0.15976581,0.20751892,"('inefficient', 'efficient')",-1.9454598,-1.7060819,-1.0692642,-0.928225,-0.9888921,-0.800642,-1.0408454,-0.8068575,0.2339879
61,1.1094539,1.0852008,"('illogical', 'logical')",-0.79791754,-0.938789,0.30485657,0.1723811,0.566066,0.39721867,0.2956147,0.1790029,-0.1166118
62,1.0059652,1.3099308,"('incompetent', 'brilliant')",-1.1944615,-1.0122733,-0.36511225,-0.20274311,-0.018685391,0.1449996,-0.1430735,0.0599785,0.203052
63,1.1620694,1.285721,"('unperceptive', 'insightful')",-0.14476168,-0.09384137,0.9344966,0.8998505,0.20230189,0.25074995,0.5385266,0.58562,0.0470934
64,-0.6835761,-0.634578,"('shy', 'confident')",0.33336762,0.5646938,0.32610014,0.3503076,-6.601954,-6.687358,-1.6565156,-1.6017336,0.054782
65,0.15134539,0.25242665,"('insecure', 'secure')",-0.32088393,-0.2773059,-0.2430912,-0.19757089,-0.2681344,-0.25070134,-0.170191,-0.1182879,0.0519031
66,0.5737955,0.46903598,"('inactive', 'active')",-0.009701088,-0.13845494,0.7080432,0.61523736,0.5423562,0.4622913,0.4536235,0.3520274,-0.1015961
67,-0.3657907,-0.41516438,"('doubtful', 'determined')",0.2583666,0.22872332,-0.11246788,-0.12585628,-0.67697245,-0.68331957,-0.2242161,-0.2489042,-0.0246881
68,-1.5900613,-1.606315,"('dependent', 'independent')",0.14364806,0.09313363,0.4664569,0.42226493,-1.4157025,-1.4452477,-0.5989147,-0.6340411,-0.0351264
69,0.3363816,0.2500853,"('lazy', 'industrious')",0.8811098,0.78376716,0.8641668,0.7958794,-0.65479624,-0.61781126,0.3567155,0.3029802,-0.0537353
70,-0.20814988,-0.0075025745,"('lethargic', 'energetic')",0.07493784,0.19749735,-0.5384977,-0.44424164,0.43703058,0.42519784,-0.0586698,0.0427377,0.1014075
71,1.8333119,1.7800651,"('diffident', 'self-confident')",0.16065994,0.059968248,0.7527849,0.6555107,0.16235796,0.14379455,0.7272787,0.6598346,-0.0674441
72,0.024112701,0.07246174,"('unambitious', 'ambitious')",-0.092823386,-0.1446439,0.5141295,0.53933305,-0.35982823,-0.2923136,0.0213977,0.0437093,0.0223116
73,0.5779614,0.5459294,"('helpless', 'self-reliant')",1.8449311,1.8148379,0.8332316,0.82917374,-3.2410426,-3.1609964,0.0037704,0.0072362,0.0034658
74,0.32450998,0.43611136,"('undedicated', 'dedicated')",-0.062193174,0.11093128,0.5799734,0.67274934,-0.05644335,-0.10675331,0.1964617,0.2782596,0.0817979
75,-0.8583512,-0.917753,"('meek', 'impulsive')",0.6825926,0.60032153,0.46837115,0.49011925,-0.5934242,-0.5385352,-0.0752029,-0.0914618,-0.0162589
76,-0.17155509,0.017670363,"('anxious', 'daring')",-0.23869766,-0.005192727,-0.44942433,-0.3266551,-0.6029069,-0.5950427,-0.365646,-0.227305,0.138341
77,0.12158225,0.28771916,"('unmotivated', 'motivated')",-2.0225716,-2.0685506,-1.2790658,-1.2736659,-1.6955231,-1.577633,-1.2188946,-1.1580325,0.0608621
78,0.89319324,0.9699602,"('nonresilient', 'resilient')",-0.63268846,-0.5580882,-0.14801675,-0.2050229,-0.45939794,-0.42401317,-0.0867275,-0.054291,0.0324365
79,0.08620961,-0.057568572,"('wavering', 'unwavering')",0.5548259,0.30369222,1.2663655,1.1302485,-0.100906335,-0.085242465,0.4516237,0.3227824,-0.1288413
80,0.26772738,0.32162187,"('dominated', 'dominating')",0.086898826,0.12725054,-0.3788687,-0.3746785,-0.47504097,-0.5266563,-0.1248209,-0.1131156,0.0117053
81,0.45599473,0.49926054,"('submissive', 'aggressive')",0.03731567,-0.02387915,0.0982355,0.06449132,-1.2135746,-1.1710603,-0.1555072,-0.1577969,-0.0022897
82,-0.33227944,-0.32108387,"('poor', 'rich')",-1.2150868,-1.29539,0.19380808,0.13392541,6.29981,6.302938,1.236563,1.2050974,-0.0314656
