,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6284624,-1.8622824,"('unsociable', 'sociable')",0.21699551,0.012290565,-0.6935078,-0.9042202,-0.7016582,-0.9180706,-0.2164124
1,-0.0077881394,0.34738606,"('unfriendly', 'friendly')",-0.114348456,-0.17923819,1.548531,1.4177806,0.4754648,0.5286429,0.0531781
2,0.3946101,0.44493806,"('unlikable', 'likable')",0.35283354,0.30622277,0.78408504,0.7860557,0.5105096,0.5124055,0.0018959
3,-1.4362948,-1.5624183,"('repellent', 'pleasant')",-0.7725173,-0.7188271,-0.5519142,-0.48771328,-0.9202422,-0.9229863,-0.0027441
4,0.24803646,0.3595516,"('disliked', 'liked')",-0.011575717,-0.05021386,-5.702856,-5.729738,-1.8221318,-1.8068002,0.0153316
5,0.12892559,0.53171414,"('distant', 'outgoing')",-0.28802767,-0.24827078,0.41205207,0.40798122,0.0843167,0.2304749,0.1461582
6,0.041269295,0.47187892,"('distant', 'open')",-0.5269939,-0.45818514,0.9444081,0.95461833,0.1528945,0.3227707,0.1698762
7,-1.2595626,-1.4117856,"('insensitive', 'sensitive')",-0.72925127,-0.72927856,0.3677316,0.2567533,-0.5403608,-0.6281036,-0.0877428
8,2.2043142,2.4784813,"('unaffectionate', 'affectionate')",-0.13074648,-0.088804215,0.5537799,0.5709872,0.8757826,0.9868881,0.1111055
9,1.3272543,1.6216283,"('unaffectionate', 'caring')",0.1654197,0.24284123,1.0389186,1.0517243,0.8438642,0.9720647,0.1282005
10,-2.4997287,-2.8120985,"('unsympathetic', 'sympathetic')",-0.9964384,-1.0807728,-0.84755546,-0.9964117,-1.4479076,-1.6297611,-0.1818535
11,-0.7551629,-0.88757545,"('unhelpful', 'helpful')",-0.19375567,-0.29327938,1.3802744,1.2790492,0.1437853,0.0327315,-0.1110538
12,0.51065004,0.47361335,"('unsupportive', 'supportive')",0.49528128,0.50008833,-1.875542,-1.9743544,-0.2898702,-0.3335509,-0.0436807
13,-2.349115,-2.6900663,"('impolite', 'polite')",-1.3121346,-1.5108345,-0.2108144,-0.36857685,-1.290688,-1.5231593,-0.2324713
14,-1.6474922,-1.973009,"('antisocial', 'social')",0.5800668,0.5773996,-0.6917826,-0.73458487,-0.5864027,-0.7100647,-0.123662
15,-0.19230571,-0.024495624,"('boring', 'funny')",-0.73201936,-0.79429865,0.30062953,0.21215749,-0.2078985,-0.2022123,0.0056862
16,-0.29852805,-0.17104356,"('unpopular', 'popular')",0.4776091,0.547815,1.0572944,1.0950297,0.4121252,0.4906004,0.0784752
17,-0.82033485,-0.7713912,"('nasty', 'nice')",-1.0976031,-1.106636,-0.73894036,-0.71788615,-0.8856262,-0.8653045,0.0203217
18,0.4754397,0.41914028,"('disagreeable', 'welcoming')",-0.0587387,-0.063650854,-0.18090983,-0.27860823,0.0785971,0.0256271,-0.05297
19,-0.49928182,-0.15781227,"('inhospitable', 'hospitable')",-0.9173013,-0.948429,-0.00085101277,-0.056221917,-0.472478,-0.3874877,0.0849903
20,-0.5974441,-0.70006514,"('rough', 'thoughtful')",0.49390632,0.5311725,0.6554573,0.59023076,0.1839732,0.140446,-0.0435272
21,-1.456284,-1.7178028,"('immoral', 'moral')",-0.49083114,-0.6568959,-1.2474388,-1.3550051,-1.0648513,-1.2432346,-0.1783833
22,-0.98121715,-1.1790559,"('untrustworthy', 'trustworthy')",-1.1295882,-1.2510089,-1.3017786,-1.3650838,-1.137528,-1.2650495,-0.1275215
23,-0.91917527,-1.0265485,"('insincere', 'sincere')",-0.336243,-0.4362523,5.3076644,5.165544,1.3507487,1.2342478,-0.1165009
24,-1.0225631,-1.1640992,"('dishonest', 'honest')",-1.3540554,-1.4228649,0.5496328,0.4491509,-0.6089952,-0.7126044,-0.1036092
25,0.85629106,1.0444355,"('egoistic', 'altruistic')",0.3862186,0.49407777,1.393047,1.4292711,0.8785189,0.9892615,0.1107426
26,0.7518836,0.9389418,"('hardhearted', 'benevolent')",0.63317984,0.6623576,1.0089362,0.88747925,0.7979999,0.8295929,0.031593
27,-0.4213303,-0.43725196,"('hardhearted', 'softhearted')",-0.56521165,-0.5514187,1.4604657,1.3143001,0.1579746,0.1085431,-0.0494315
28,0.605864,0.59422934,"('disloyal', 'loyal')",0.27769703,0.2352878,1.1163745,1.0474912,0.6666452,0.6256694,-0.0409758
29,-0.27165672,-0.14800036,"('unfair', 'fair')",-0.56949,-0.560553,-0.715291,-0.8603845,-0.5188126,-0.5229793,-0.0041667
30,-0.93027323,-1.1514896,"('intolerant', 'tolerant')",0.6441741,0.51393175,0.88317555,0.662101,0.1990255,0.008181,-0.1908445
31,0.18468705,0.62008137,"('evil', 'good')",-1.0143713,-1.0001729,-1.0140914,-1.0956465,-0.6145919,-0.4919127,0.1226792
32,-0.38033912,-0.42321765,"('unkind', 'kind')",0.1988678,0.13622613,0.9037006,0.72283673,0.2407431,0.1452817,-0.0954614
33,0.62587714,0.7672291,"('wrong', 'right')",0.1718271,0.1411876,-0.33564377,-0.38517588,0.1540202,0.1744136,0.0203934
34,-0.33708397,-0.25891662,"('mean', 'honorable')",-0.73964554,-0.72720087,5.9049926,5.8635397,1.6094211,1.6258074,0.0163863
35,1.7262242,2.0748045,"('corrupt', 'incorrupt')",-0.41062778,-0.3108501,0.31031373,0.40816113,0.54197,0.7240385,0.1820685
