,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.79204804,-0.83888173,"('unsociable', 'sociable')",0.057981547,-0.11673306,-0.4555152,-0.63166887,-0.3965272,-0.5290945,-0.1325673
1,-0.4026259,-0.48528203,"('unfriendly', 'friendly')",-0.041029982,-0.18218316,1.476488,1.2295871,0.3442774,0.187374,-0.1569034
2,0.59733295,0.63288033,"('unlikable', 'likable')",1.3549321,1.4569585,0.6493102,0.80610627,0.8671917,0.9653151,0.0981234
3,-1.5671904,-1.4121764,"('repellent', 'pleasant')",-0.31011665,-0.2545464,-0.015918348,0.057939447,-0.6310751,-0.5362611,0.094814
4,0.094602086,0.102535486,"('disliked', 'liked')",-0.06027387,-0.08078769,-5.548409,-5.4731355,-1.838027,-1.8171293,0.0208977
5,0.6014674,0.60058194,"('distant', 'outgoing')",-0.29176366,-0.26053494,0.1296258,0.120090246,0.1464432,0.1533791,0.0069359
6,-0.001505591,0.02202002,"('distant', 'open')",-0.5393691,-0.5283078,0.39886653,0.3343874,-0.0473361,-0.0573001,-0.009964
7,-0.92734057,-0.7952093,"('insensitive', 'sensitive')",-0.20920861,-0.1778291,0.36810392,0.33443308,-0.2561484,-0.2128684,0.04328
8,0.05347721,-0.031711742,"('unaffectionate', 'affectionate')",-0.82753915,-0.8760116,-0.1431714,-0.2869956,-0.3057444,-0.3982397,-0.0924953
9,0.13455069,0.122713774,"('unaffectionate', 'caring')",-0.015873194,-0.030203424,0.61179376,0.5368943,0.2434904,0.2098016,-0.0336888
10,-1.8268981,-1.7033303,"('unsympathetic', 'sympathetic')",-0.6973512,-0.69613403,-0.667299,-0.76458853,-1.0638494,-1.0546843,0.0091651
11,-0.14828247,-0.10822351,"('unhelpful', 'helpful')",0.33638948,0.4026362,1.6059794,1.6249932,0.5980288,0.639802,0.0417732
12,-0.2458981,-0.10373906,"('unsupportive', 'supportive')",0.2097187,0.3660953,-1.7584965,-1.6721346,-0.5982253,-0.4699261,0.1282992
13,-0.59846437,-0.6075422,"('impolite', 'polite')",0.94880533,0.9234075,-0.041222546,-0.038237378,0.1030395,0.0925426,-0.0104969
14,-0.8311729,-0.8844865,"('antisocial', 'social')",0.9278744,0.928592,-0.51510835,-0.47803274,-0.1394689,-0.1446424,-0.0051735
15,0.274198,0.22828034,"('boring', 'funny')",-0.07351058,-0.111078866,0.5481126,0.53563523,0.2496,0.2176122,-0.0319878
16,0.21149926,0.3031764,"('unpopular', 'popular')",0.21966353,0.17376754,0.74440515,0.7088776,0.391856,0.3952738,0.0034178
