,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.801225,0.62133735,"('unsociable', 'sociable')",-0.20590733,-0.24378076,0.2282984,0.087844454,1.8868271,1.6380404,-0.15749563,-0.27994597,0.5105895,0.3646991,-0.1458904
1,-1.0666327,-1.0905005,"('unfriendly', 'friendly')",-1.5309403,-1.5351309,-1.7503238,-1.6842905,0.09468092,0.15227026,1.8147484,1.6837786,-0.4876935,-0.4947745,-0.007081
2,0.7790764,0.85011643,"('unlikable', 'likable')",0.81133723,0.89595896,1.2679831,1.4310654,1.3285675,1.3490247,0.5987112,0.5817948,0.957135,1.021592,0.064457
3,0.22617248,0.23585427,"('repellent', 'pleasant')",0.36429325,0.54077756,0.98714006,1.1244942,1.2431637,1.2638358,0.5797064,0.71491313,0.6800951,0.775975,0.0958799
4,-0.19578135,-0.2933133,"('disliked', 'liked')",-0.2362017,-0.33304787,-0.19442193,-0.21288006,-0.43137482,-0.5195963,-6.656172,-6.829942,-1.5427903,-1.637756,-0.0949657
5,-0.36503693,-0.20264052,"('distant', 'outgoing')",0.086141795,0.09750071,-0.79099035,-0.67450476,-1.7455486,-1.5537728,-0.24366556,-0.2716335,-0.6118199,-0.5210102,0.0908097
6,-0.17748769,-0.0029063374,"('distant', 'open')",-0.16430268,-0.03939081,-1.0329952,-0.8542778,-1.7635093,-1.5352091,0.5788144,0.5536446,-0.5118961,-0.3756279,0.1362682
7,1.5719894,1.5455487,"('insensitive', 'sensitive')",0.73306245,0.85020363,1.6177326,1.8292714,1.5548689,1.5879153,0.92388535,0.96070516,1.2803078,1.3547289,0.0744211
8,-1.5690429,-1.6092284,"('unaffectionate', 'affectionate')",-0.86172724,-0.9474114,-1.7736152,-1.6584318,-2.2058213,-2.1441572,0.4629789,0.40590012,-1.1894456,-1.1906658,-0.0012202
9,-0.6497021,-0.72461414,"('unaffectionate', 'caring')",0.2504741,0.2483184,-0.99212706,-0.8054688,-0.32118282,-0.24234809,0.98594815,1.004722,-0.1453179,-0.1038781,0.0414398
10,0.4758731,0.42964756,"('unsympathetic', 'sympathetic')",0.20555913,0.37762225,0.77187556,1.0346366,0.9638644,0.93506604,-0.83178455,-0.7579045,0.3170775,0.4038136,0.0867361
11,1.8099979,1.7394274,"('unhelpful', 'helpful')",1.4121921,1.456691,0.813898,0.9833188,1.1654682,1.1981786,1.4701617,1.5812626,1.3343435,1.3917757,0.0574322
