,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,2.8243341,2.7970312,"('unsociable', 'sociable')",0.3128959,0.18202694,0.49815643,0.5095832,1.054486,1.028297,0.22442386,0.14548078,0.9828593,0.9324838,-0.0503755
1,-1.4825989,-1.416983,"('unfriendly', 'friendly')",-2.0736806,-2.1391559,0.9928549,1.0657423,0.025432559,-0.049103446,1.6754366,1.5888729,-0.1725111,-0.1901255,-0.0176144
2,1.0091441,1.0039208,"('unlikable', 'likable')",1.3806677,1.4244839,0.543644,0.6226275,1.2273285,1.2572578,0.47523847,0.58135784,0.9272045,0.9779296,0.0507251
3,1.3773797,1.425659,"('repellent', 'pleasant')",1.1048173,1.1336048,-0.38237715,-0.22894453,0.46486118,0.5864559,0.86352056,0.85625684,0.6856403,0.7546063,0.068966
4,-4.0724363,-3.9867308,"('disliked', 'liked')",-0.24544454,-0.27953547,0.36081547,0.25126284,0.32724607,0.24652265,-6.029768,-6.0804834,-1.9319174,-1.9697929,-0.0378755
5,-4.2447925,-4.2568836,"('distant', 'outgoing')",-1.0346143,-0.96773475,0.57087576,0.5499836,-0.5941323,-0.6456934,-0.59468573,-0.529729,-1.1794698,-1.1700114,0.0094584
6,-4.3102646,-4.3533916,"('distant', 'open')",-1.5190974,-1.4508822,0.28205118,0.2825333,-1.1213168,-1.1992509,0.1506769,0.14145556,-1.3035902,-1.3159071,-0.0123169
7,4.135948,4.1777735,"('insensitive', 'sensitive')",0.5013608,0.53517044,0.6471833,0.8005833,0.6119429,0.6686317,1.4799984,1.4485303,1.4752867,1.5261378,0.0508511
8,-1.365223,-1.385107,"('unaffectionate', 'affectionate')",-1.8336811,-1.9136411,0.69311535,0.6303625,-0.31896192,-0.43637902,0.80309224,0.66260546,-0.4043317,-0.4884318,-0.0841001
9,-0.21103323,-0.27441818,"('unaffectionate', 'caring')",-0.9569246,-1.0134689,0.73055565,0.7058851,0.5925155,0.4747167,1.3442729,1.2888095,0.2998773,0.2363049,-0.0635724
10,3.9373138,3.971107,"('unsympathetic', 'sympathetic')",-0.17256592,-0.23448607,-0.5223036,-0.36644807,0.29067567,0.34954923,0.6125437,0.54264694,0.8291327,0.8524738,0.0233411
11,1.844051,1.8683513,"('unhelpful', 'helpful')",0.25586614,0.23884106,0.33215588,0.3885423,1.3468858,1.3945098,2.066374,2.1368005,1.1690666,1.205409,0.0363424
12,1.210635,1.2934394,"('unsupportive', 'supportive')",0.95807177,1.0378933,0.7124518,0.87724286,1.0336313,1.1499006,-1.6913701,-1.6789684,0.4446839,0.5359015,0.0912176
13,2.9190075,2.845944,"('impolite', 'polite')",0.97249717,1.0248362,0.21057963,0.34065998,1.086616,1.185572,0.12378517,0.11512486,1.062497,1.1024274,0.0399304
14,4.627484,4.6916757,"('antisocial', 'social')",1.1364537,1.1002245,1.2955879,1.3610203,1.5057578,1.6212312,-0.078567594,-0.016594589,1.6973431,1.7515114,0.0541683
15,-0.17328843,-0.19858365,"('boring', 'funny')",0.31086192,0.29099694,0.48020998,0.30647862,-0.35612485,-0.5181087,0.16055432,0.20839247,0.0844426,0.0178351,-0.0666075
16,-2.5843344,-2.5893502,"('unpopular', 'popular')",-0.68966687,-0.70612574,-0.99653894,-0.9976983,-0.40332976,-0.36662772,-0.007795334,0.058377653,-0.9363331,-0.9202848,0.0160483
17,-1.3949679,-1.1745807,"('nasty', 'nice')",-0.020419918,0.05545467,-0.10279911,-0.020730443,0.5513515,0.6121044,-0.5509219,-0.45246047,-0.3035515,-0.1960425,0.107509
18,-0.40641624,-0.35113144,"('disagreeable', 'welcoming')",-0.546271,-0.47873965,-0.5944687,-0.4630332,-0.69812995,-0.6221993,-0.58325124,-0.5284251,-0.5657074,-0.4887057,0.0770017
19,-2.2112906,-2.1219218,"('inhospitable', 'hospitable')",-0.11139796,0.005664833,-0.52101433,-0.51796526,-0.5395532,-0.5746846,-0.1816605,-0.12879902,-0.7129833,-0.6675412,0.0454421
20,0.7793653,0.7239506,"('rough', 'thoughtful')",-1.0363843,-1.0409769,-0.86733896,-0.7503405,-0.60263276,-0.55639565,0.95380485,0.92267793,-0.1546372,-0.1402169,0.0144203
21,4.0885634,4.210456,"('immoral', 'moral')",1.300732,1.3053607,0.6978187,0.7740465,0.97579026,1.0758249,-0.5277737,-0.4687102,1.3070261,1.3793955,0.0723694
22,2.9200463,2.9040258,"('untrustworthy', 'trustworthy')",1.156786,1.1214613,-0.0048800223,0.07545504,1.37475,1.4211242,-0.11678416,-0.09757756,1.0659837,1.0848977,0.018914
23,3.604268,3.4970694,"('insincere', 'sincere')",0.3384615,0.27615142,-0.4275164,-0.3160652,0.86697006,0.76825505,5.965303,5.8887134,2.0694973,2.0228249,-0.0466724
24,2.116258,2.100813,"('dishonest', 'honest')",-0.13829839,-0.15798791,0.81217283,0.85629755,0.36984187,0.33453327,1.2121612,1.1159606,0.874427,0.8499233,-0.0245037
25,-2.257341,-2.2120225,"('egoistic', 'altruistic')",-0.96771085,-0.9881489,1.2900378,1.3121371,1.3337036,1.3212445,1.2875713,1.2628114,0.1372522,0.1392043,0.0019521
26,0.5583643,0.5385624,"('hardhearted', 'benevolent')",-0.501264,-0.5313945,1.5369514,1.6022265,1.1368616,1.1405134,1.4491853,1.4450737,0.8360197,0.8389963,0.0029766
27,-1.1931458,-1.3603004,"('hardhearted', 'softhearted')",-1.0598713,-1.1354454,-0.24095201,-0.12079087,0.4349223,0.45873183,1.2977597,1.1264261,-0.1522574,-0.2062757,-0.0540183
28,1.3630316,1.382568,"('disloyal', 'loyal')",-0.4375074,-0.5189385,0.86709887,0.85658157,0.9393634,0.85605675,1.7033483,1.5854336,0.8870669,0.8323402,-0.0547267
29,-1.2725466,-1.2410966,"('unfair', 'fair')",-0.0029791296,-0.0020581596,0.12432508,0.050985515,-0.5962828,-0.68781745,-0.4748172,-0.558926,-0.4444602,-0.4877825,-0.0433223
30,2.268406,2.2472806,"('intolerant', 'tolerant')",-0.09719093,-0.13170639,0.65537035,0.74485314,0.63972986,0.6902153,0.8650991,0.9504727,0.8662828,0.9002231,0.0339403
31,-4.9838777,-4.867703,"('evil', 'good')",-1.4327921,-1.3683265,-1.0575688,-0.9725287,-2.0165784,-1.9947246,-1.0936049,-1.1194581,-2.1168844,-2.0645481,0.0523363
32,2.7870336,2.7066052,"('unkind', 'kind')",0.34397346,0.29631737,0.55377066,0.6304292,0.58145154,0.5326183,1.1804293,1.0769821,1.0893317,1.0485904,-0.0407413
33,-1.6564276,-1.7097476,"('wrong', 'right')",-0.22607663,-0.17093493,0.8914048,0.8622333,0.71666193,0.7088387,-0.8124472,-0.8158982,-0.2173769,-0.2251017,-0.0077248
34,0.8833756,0.92020416,"('mean', 'honorable')",-0.41598845,-0.36900216,0.27327502,0.3803026,-0.2580076,-0.19809186,5.95654,6.0873737,1.2878389,1.3641573,0.0763184
35,-4.1545777,-4.2921553,"('corrupt', 'incorrupt')",-0.79859334,-0.7545242,-0.79612833,-0.9395766,-0.82481694,-0.939948,-0.25889903,-0.39997652,-1.3666032,-1.4652362,-0.098633
36,-4.507125,-4.522699,"('hostile', 'amicable')",-1.2738625,-1.3232982,-0.4076596,-0.4330963,-1.4168767,-1.5443566,-0.07212426,-0.14615431,-1.5355296,-1.5939209,-0.0583913
37,0.54384124,0.4552805,"('fake', 'genuine')",0.20276397,0.1775067,0.023660043,0.027049504,0.82942045,0.7893794,0.6793654,0.6184615,0.4558102,0.4135355,-0.0422747
38,-0.35933074,-0.22915617,"('untruthful', 'truthful')",-0.75220734,-0.82917416,-0.24764769,-0.26572114,0.17527214,0.097529024,0.0409539,0.014160063,-0.2285919,-0.2424725,-0.0138806
39,1.9919642,1.9790611,"('exploitative', 'cooperative')",0.64882505,0.66437006,0.6517103,0.7042843,0.9105374,0.91791344,0.42292523,0.44264275,0.9251925,0.9416543,0.0164618
40,-0.9744907,-0.9725272,"('stingy', 'generous')",-0.102906354,-0.06001617,0.3369592,0.4474884,0.6174118,0.6593144,-1.2724309,-1.337822,-0.2790914,-0.2527125,0.0263789
