,time_male,time_female,tuple,warner_male,warner_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.80487835,-0.8798664,"('unsociable', 'sociable')",-0.676136,-0.7135176,-0.31270906,-0.48225594,-0.5979078,-0.69188,-0.0939722
1,0.40448782,0.18533503,"('unfriendly', 'friendly')",1.6962023,1.3522956,1.9793907,1.7233012,1.360027,1.0869773,-0.2730497
2,0.7992332,0.8507246,"('unlikable', 'likable')",0.8518274,0.90015894,0.7730352,0.78769267,0.808032,0.846192,0.03816
3,-1.3258028,-1.1308931,"('repellent', 'pleasant')",-1.6101512,-1.3512341,0.0123086255,0.07169523,-0.9745485,-0.8034773,0.1710712
4,-0.22350915,-0.37242654,"('disliked', 'liked')",0.14569347,0.032864567,-6.0022054,-6.0614557,-2.0266736,-2.1336726,-0.106999
5,-0.0777898,-0.20294029,"('distant', 'outgoing')",0.67160827,0.54009503,-0.08860622,-0.17299752,0.1684041,0.0547191,-0.113685
6,0.041850533,-0.10721296,"('distant', 'open')",0.9201275,0.7699479,0.45523384,0.33634788,0.472404,0.3330276,-0.1393764
7,0.5106068,0.52574384,"('insensitive', 'sensitive')",-0.6120932,-0.5546218,0.66210794,0.70514494,0.1868739,0.2254223,0.0385484
8,0.4745794,0.40468532,"('unaffectionate', 'affectionate')",1.174296,1.0632272,0.6132819,0.5380852,0.7540525,0.6686659,-0.0853866
9,1.1115695,1.0629714,"('unaffectionate', 'caring')",1.3080621,1.2207041,1.0835879,1.0248959,1.1677398,1.1028571,-0.0648827
10,-1.0345936,-0.96505016,"('unsympathetic', 'sympathetic')",-1.7369552,-1.612308,-0.18494894,-0.20337014,-0.9854992,-0.9269094,0.0585898
11,-0.80605024,-0.70001656,"('unhelpful', 'helpful')",-1.2660422,-1.1457334,1.7597685,1.7968457,-0.104108,-0.0163014,0.0878066
12,0.0009948015,-0.0032369941,"('unsupportive', 'supportive')",0.1450901,0.20900998,-1.5892626,-1.5880032,-0.4810592,-0.4607434,0.0203158
13,-0.020518845,-0.05166063,"('impolite', 'polite')",-1.7868373,-1.8251035,-0.16113192,-0.16765076,-0.6561627,-0.6814717,-0.025309
14,0.6750386,0.7167903,"('antisocial', 'social')",-0.9366144,-0.85248846,-0.38518125,-0.34747648,-0.2155857,-0.1610582,0.0545275
15,1.3151639,1.184688,"('boring', 'funny')",1.8202626,1.5929859,0.5815154,0.55192095,1.2389806,1.1098649,-0.1291157
16,-0.5224791,-0.6386074,"('unpopular', 'popular')",-0.37850982,-0.407415,0.44038397,0.4239108,-0.153535,-0.2073705,-0.0538355
17,-0.076067,-0.086884096,"('nasty', 'nice')",-0.27238163,-0.21101804,-0.54774535,-0.49334106,-0.2987313,-0.2637477,0.0349836
18,-0.84070194,-0.90904635,"('disagreeable', 'welcoming')",-0.020109408,-0.12760423,-0.2734621,-0.408317,-0.3780911,-0.4816558,-0.1035647
19,-0.16352731,-0.23203042,"('inhospitable', 'hospitable')",-0.00066602975,-0.117700174,0.026852483,-0.02460144,-0.0457803,-0.1247773,-0.078997
20,0.08967527,0.095375486,"('rough', 'thoughtful')",-0.63460445,-0.59381497,1.4598362,1.4035405,0.304969,0.3017003,-0.0032687
21,0.46377182,0.46621287,"('immoral', 'moral')",-1.7367405,-1.6389157,-0.79680187,-0.7888583,-0.6899235,-0.6538537,0.0360698
22,-1.068164,-1.080232,"('untrustworthy', 'trustworthy')",-1.1855916,-1.1965631,-0.97996676,-1.0398465,-1.0779074,-1.1055473,-0.0276399
23,-0.48226196,-0.44105968,"('insincere', 'sincere')",-0.7804369,-0.7623742,5.360227,5.2621355,1.3658428,1.3529005,-0.0129423
24,0.46163562,0.49699965,"('dishonest', 'honest')",-0.63358605,-0.64261216,0.91537225,0.8221388,0.2478073,0.2255088,-0.0222985
25,0.8208182,0.75301605,"('egoistic', 'altruistic')",1.4171239,1.2981981,1.7370269,1.6732771,1.3249897,1.2414971,-0.0834926
26,0.91676384,0.8420387,"('hardhearted', 'benevolent')",1.6354197,1.46241,1.830774,1.7097465,1.4609858,1.338065,-0.1229208
27,0.06366211,0.08418356,"('hardhearted', 'softhearted')",-0.011461075,0.043633617,1.3661933,1.2924671,0.4727981,0.4734281,0.00063
28,0.8656523,0.73003435,"('disloyal', 'loyal')",0.28527495,0.08763823,0.8379962,0.65222925,0.6629745,0.4899673,-0.1730072
29,0.103016675,0.067164645,"('unfair', 'fair')",0.48350853,0.3712642,-0.44942588,-0.6309451,0.0456998,-0.0641721,-0.1098719
30,-0.25153643,-0.19415471,"('intolerant', 'tolerant')",-0.05941743,0.005732186,1.3857257,1.2768021,0.3582573,0.3627932,0.0045359
31,0.30963233,0.24864857,"('evil', 'good')",1.2289183,1.0201336,-1.0766127,-1.2528832,0.1539793,0.0052996,-0.1486797
32,0.40909916,0.42714676,"('unkind', 'kind')",-0.12045747,-0.16025355,0.77799743,0.66198105,0.3555464,0.3096248,-0.0459216
33,0.9389408,0.7692467,"('wrong', 'right')",1.0041289,0.6851349,-0.40351242,-0.4506186,0.5131857,0.3345877,-0.178598
34,0.16824667,0.20179808,"('mean', 'honorable')",0.39247888,0.5279561,5.6585655,5.6655126,2.0730971,2.1317555,0.0586584
