,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7878429,0.6700518,"('unsociable', 'sociable')",-0.43684608,-0.591025,-0.5937248,-0.8131232,-0.23092976,-0.36973235,-0.1184144,-0.2759572,-0.1575428
1,-0.6206679,-0.61849743,"('unfriendly', 'friendly')",-0.9194311,-0.93819356,-0.3162943,-0.3725333,1.4080507,1.3061494,-0.1120856,-0.1557687,-0.0436831
2,0.3531255,0.38165492,"('unlikable', 'likable')",0.25164184,0.33767167,1.5139499,1.6326312,0.83141685,0.96865,0.7375335,0.8301519,0.0926184
3,0.5395325,0.6230637,"('repellent', 'pleasant')",-0.1638563,-0.012028707,0.33341414,0.310073,0.38324726,0.43414858,0.2730844,0.3388141,0.0657297
4,-1.9244218,-1.9359546,"('disliked', 'liked')",0.258533,0.21023011,0.8318812,0.79145736,-5.9324546,-5.888246,-1.6916156,-1.7056283,-0.0140127
5,-0.89233726,-0.90962255,"('distant', 'outgoing')",0.15102726,0.23746142,-0.44957379,-0.3391602,-0.22400844,-0.18452108,-0.353723,-0.2989606,0.0547624
6,-1.9805557,-1.9452406,"('distant', 'open')",-0.23156783,-0.140721,-0.7676223,-0.67166644,0.39746955,0.39685997,-0.645569,-0.590192,0.055377
7,1.3714527,1.3553507,"('insensitive', 'sensitive')",0.13931958,0.23183595,0.23211658,0.13446541,0.8353663,0.82706046,0.6445638,0.6371782,-0.0073856
8,-0.8681875,-0.87962264,"('unaffectionate', 'affectionate')",-0.6143631,-0.5533596,-0.61814976,-0.5620587,0.22232664,0.19458172,-0.4695934,-0.4501148,0.0194786
9,0.35097405,0.32746387,"('unaffectionate', 'caring')",-0.10244973,-0.07336419,0.09606595,0.06033229,0.9669087,0.96960807,0.3278747,0.32101,-0.0068647
10,2.2848117,2.2446654,"('unsympathetic', 'sympathetic')",-0.21210226,-0.20534505,-0.5213817,-0.6588706,0.15353487,0.061975867,0.4262157,0.3606064,-0.0656093
11,1.1395111,1.1438568,"('unhelpful', 'helpful')",0.34783918,0.36019665,-0.5936284,-0.63080585,1.9025059,1.9216086,0.6990569,0.698714,-0.0003429
12,2.0976148,2.164282,"('unsupportive', 'supportive')",0.30294073,0.4843176,0.12544265,0.22679815,-1.5829419,-1.5243659,0.2357641,0.3377579,0.1019938
13,1.1345927,1.0691969,"('impolite', 'polite')",0.4125306,0.3519568,0.34271342,0.25164425,0.28094393,0.22255191,0.5426951,0.4738375,-0.0688576
14,1.2961996,1.25213,"('antisocial', 'social')",1.318298,1.2626053,1.4831634,1.4429389,-0.27019697,-0.2957709,0.956866,0.9154758,-0.0413902
15,-0.23020007,-0.26499397,"('boring', 'funny')",0.67082596,0.52289265,-0.8963847,-0.8724791,0.4584173,0.4330765,0.0006646,-0.045376,-0.0460406
16,-2.017771,-2.0366967,"('unpopular', 'popular')",-0.7126672,-0.6498864,-0.9339386,-0.8289978,0.38485596,0.4382329,-0.8198802,-0.769337,0.0505432
17,-1.0114651,-0.94258976,"('nasty', 'nice')",-0.6056256,-0.5137155,-1.017926,-0.9089653,-0.38094127,-0.3331604,-0.7539895,-0.6746078,0.0793817
18,-0.53500825,-0.5342567,"('disagreeable', 'welcoming')",-0.57725877,-0.5071345,-0.12580384,-0.028400697,-0.31005177,-0.31017885,-0.3870307,-0.3449927,0.042038
19,-0.5390596,-0.548526,"('inhospitable', 'hospitable')",-0.91746736,-0.88337797,-0.7879391,-0.7298185,-0.035216622,0.0008131936,-0.5699207,-0.5402273,0.0296934
20,0.679206,0.71084714,"('rough', 'thoughtful')",-0.10390061,0.027766153,-0.7285372,-0.63426447,0.6636577,0.6716531,0.1276065,0.1940005,0.066394
21,0.89856493,0.8482135,"('immoral', 'moral')",0.59964305,0.5188484,-0.23039721,-0.32733166,-0.4363508,-0.44524735,0.207865,0.1486207,-0.0592443
22,1.8194023,1.7830424,"('untrustworthy', 'trustworthy')",-0.5559462,-0.53072655,-0.048942134,-0.09996338,-0.9080559,-0.88529944,0.0766145,0.0667633,-0.0098512
23,1.2553911,1.2191238,"('insincere', 'sincere')",-0.6711896,-0.6478302,-0.60290265,-0.73994017,5.8473454,5.701432,1.4571611,1.3831965,-0.0739646
24,1.2974877,1.2588981,"('dishonest', 'honest')",0.06244548,0.013994284,-0.5823028,-0.6812655,0.93168074,0.85692906,0.4273278,0.362139,-0.0651888
25,-1.7624507,-1.7105196,"('egoistic', 'altruistic')",-0.52037925,-0.49116337,0.61400455,0.6248877,1.2116804,1.1957533,-0.1142862,-0.0952605,0.0190257
26,0.6584572,0.6363847,"('hardhearted', 'benevolent')",1.5638496,1.5790329,1.8031518,1.8092818,1.4246109,1.3634784,1.3625174,1.3470445,-0.0154729
27,-0.20852175,-0.12844495,"('hardhearted', 'softhearted')",0.044908084,0.17635109,-0.099845365,-0.062343113,1.4106126,1.3325826,0.2867884,0.3295364,0.042748
28,1.0199388,0.88621926,"('disloyal', 'loyal')",0.25260913,0.11752487,-0.01906831,-0.2149029,1.1675533,0.9791008,0.6052582,0.4419855,-0.1632727
29,-0.3619932,-0.4080653,"('unfair', 'fair')",-1.0173429,-1.0033871,-1.1035947,-1.0886724,-0.6790941,-0.78878564,-0.7905062,-0.8222277,-0.0317215
30,1.8215432,1.8316411,"('intolerant', 'tolerant')",1.7460185,1.6130002,1.5257146,1.4348602,1.372722,1.3197911,1.6164995,1.549823,-0.0666765
31,-2.4435713,-2.389089,"('evil', 'good')",-1.1682279,-1.1138741,-1.0933836,-0.95673525,-1.2797533,-1.3168267,-1.4962341,-1.4441313,0.0521028
32,0.66688555,0.6068415,"('unkind', 'kind')",0.009370968,-0.030641139,0.1844963,0.06753016,1.1096053,0.9947418,0.4925895,0.4096181,-0.0829714
33,0.093235284,0.037879575,"('wrong', 'right')",0.60727954,0.5949195,0.5582286,0.65594447,-0.65685564,-0.6245053,0.1504719,0.1660596,0.0155877
34,-0.04570243,-0.0019247234,"('mean', 'honorable')",-0.10195801,3.7558377e-05,-0.2779454,-0.1967483,6.1350126,6.1365,1.4273517,1.4844661,0.0571144
35,-2.7367926,-2.7582712,"('corrupt', 'incorrupt')",-0.85698366,-0.910566,-0.7927921,-0.7080647,-0.26195157,-0.3959549,-1.1621299,-1.1932142,-0.0310843
36,-2.7408857,-2.7026474,"('hostile', 'amicable')",-0.924333,-0.8612498,-0.63539207,-0.6196384,0.09875332,-0.015300469,-1.0504644,-1.049709,0.0007554
37,-0.41976088,-0.36520734,"('fake', 'genuine')",0.41579145,0.4344959,-0.20334342,-0.18049966,0.5324357,0.5646928,0.0812807,0.1133704,0.0320897
38,-0.25177053,-0.29648316,"('untruthful', 'truthful')",-0.7279135,-0.71831954,-0.5253854,-0.5409981,0.18845172,0.19704655,-0.3291544,-0.3396886,-0.0105342
39,2.6869578,2.6733599,"('exploitative', 'cooperative')",0.05076999,0.053935487,-0.20489196,-0.19207127,-0.1765001,-0.19179559,0.589084,0.5858572,-0.0032268
40,0.29256472,0.27006415,"('stingy', 'generous')",-0.017485658,0.049863994,0.5944231,0.6079145,-1.2703427,-1.2908764,-0.1002101,-0.0907584,0.0094517
41,0.22519448,0.23256743,"('unforgiving', 'forgiving')",-1.1767722,-1.1454583,0.19711512,0.21360932,0.43379647,0.3712832,-0.0801665,-0.0819996,-0.0018331
42,0.7911767,0.8236896,"('unreliable', 'reliable')",0.5578488,0.6973087,1.2282369,1.316301,-2.4989183,-2.3740654,0.019586,0.1158085,0.0962225
43,1.8687809,1.891947,"('irresponsible', 'responsible')",0.0059911273,0.12476567,-0.56633043,-0.53342915,0.70996934,0.7260439,0.5046027,0.5523319,0.0477292
44,-1.5637188,-1.5727683,"('prejudiced', 'unprejudiced')",-0.22468907,-0.21466629,-0.40994036,-0.35138243,-1.4605103,-1.4720486,-0.9147146,-0.9027164,0.0119982
45,1.3007063,1.3203416,"('incompetent', 'competent')",0.1772021,0.2717839,0.55419797,0.42526883,0.07037994,-0.020331435,0.5256216,0.4992657,-0.0263559
46,1.7239497,1.7293708,"('uncompetitive', 'competitive')",0.5307094,0.5975139,0.69380873,0.5673678,-0.14756192,-0.12250547,0.7002265,0.6929368,-0.0072897
47,0.32753372,0.39630902,"('stupid', 'smart')",0.64174825,0.68847036,0.30441415,0.3386411,5.5800915,5.5356584,1.7134469,1.7397697,0.0263228
48,0.41248858,0.36656153,"('unintelligent', 'intelligent')",-0.2935531,-0.36471337,-1.087017,-1.1324686,0.27974433,0.21804833,-0.1720843,-0.228143,-0.0560587
49,-0.011600405,-0.054137774,"('unable', 'able')",-0.06615798,-0.0005214773,-1.0512655,-0.99864435,-0.22266738,-0.091366775,-0.3379228,-0.2861676,0.0517552
50,-0.057294883,-0.05664102,"('clumsy', 'skillful')",0.191102,0.3131278,-0.28930303,-0.20926891,-0.14292854,-0.107864134,-0.0746061,-0.0151616,0.0594445
51,0.8576595,0.7231666,"('uneducated', 'educated')",-0.049012274,-0.12903418,0.22208394,0.050630115,0.43753508,0.34422576,0.3670666,0.2472471,-0.1198195
52,-1.9593138,-2.0224545,"('irrational', 'rational')",-1.1135938,-1.2517021,-1.054027,-1.0533787,-0.5253018,-0.6062809,-1.1630591,-1.233454,-0.0703949
53,0.60910064,0.60390615,"('uncreative', 'creative')",-0.11828446,-0.060173914,0.19508827,0.17156455,1.1278663,1.0495269,0.4534427,0.4412059,-0.0122368
54,-0.011988439,-0.06500801,"('incapable', 'capable')",0.22365639,0.23448205,0.07969928,0.09553869,0.7905313,0.8220474,0.2704746,0.2717651,0.0012905
55,2.1483455,2.140627,"('incompetent', 'clever')",-0.5784599,-0.583366,-0.3657365,-0.47702345,0.0347688,-0.0013543405,0.3097295,0.2697208,-0.0400087
56,2.1939726,2.179157,"('impractical', 'practical')",1.6954957,1.575187,0.42366064,0.3546773,0.07825909,0.064353175,1.097847,1.0433435,-0.0545035
57,0.935416,0.9577094,"('unimaginative', 'imaginative')",0.37462953,0.2991238,0.060782894,-0.03912858,-2.4295425,-2.462039,-0.2646785,-0.3110836,-0.0464051
58,1.137743,1.1614951,"('undiscriminating', 'discriminating')",0.08166193,0.12836592,0.66357887,0.65752953,0.12023975,0.0989216,0.5008059,0.511578,0.0107721
59,-1.0298073,-1.0294365,"('foolish', 'wise')",0.4707571,0.4800717,-0.5109404,-0.3929136,0.17596509,0.2030702,-0.2235064,-0.1848021,0.0387043
60,2.1260316,2.1388693,"('inefficient', 'efficient')",0.8555461,0.8696636,-0.076657735,-0.15745075,-0.12685098,-0.027677257,0.6945173,0.7058513,0.011334
