,mouser_male,mouser_female,tuple,average_male,average_female,female-male
0,0.57988006,0.17482731,"('unsociable', 'sociable')",0.5798801,0.1748273,-0.4050528
1,-0.61190003,-0.6066107,"('unfriendly', 'friendly')",-0.6119,-0.6066107,0.0052893
2,-0.06706337,-0.060164634,"('unlikable', 'likable')",-0.0670634,-0.0601646,0.0068988
3,-0.4068735,-0.34623197,"('repellent', 'pleasant')",-0.4068735,-0.346232,0.0606415
4,-4.045678,-3.848573,"('disliked', 'liked')",-4.0456781,-3.848573,0.1971051
5,-1.8329854,-1.6043264,"('distant', 'outgoing')",-1.8329854,-1.6043264,0.228659
6,-1.9793028,-1.7869794,"('distant', 'open')",-1.9793028,-1.7869794,0.1923234
7,1.3064123,1.1004797,"('insensitive', 'sensitive')",1.3064123,1.1004797,-0.2059326
8,-0.17995843,-0.04394959,"('unaffectionate', 'affectionate')",-0.1799584,-0.0439496,0.1360088
9,0.16682865,0.19085059,"('unaffectionate', 'caring')",0.1668286,0.1908506,0.024022
10,1.0524567,0.55336666,"('unsympathetic', 'sympathetic')",1.0524567,0.5533667,-0.49909
11,2.1249354,1.962525,"('unhelpful', 'helpful')",2.1249354,1.962525,-0.1624104
12,-1.090372,-1.063948,"('unsupportive', 'supportive')",-1.090372,-1.063948,0.026424
13,0.8863159,0.5071318,"('impolite', 'polite')",0.8863159,0.5071318,-0.3791841
14,0.9009853,0.6753416,"('antisocial', 'social')",0.9009853,0.6753416,-0.2256437
15,0.98534125,0.88375235,"('boring', 'funny')",0.9853413,0.8837523,-0.101589
16,-0.7329676,-0.5797858,"('unpopular', 'popular')",-0.7329676,-0.5797858,0.1531818
17,0.017736718,-0.1051072,"('nasty', 'nice')",0.0177367,-0.1051072,-0.1228439
18,-1.1973275,-1.0303867,"('disagreeable', 'welcoming')",-1.1973275,-1.0303867,0.1669408
19,-0.99635583,-0.9976573,"('inhospitable', 'hospitable')",-0.9963558,-0.9976573,-0.0013015
20,0.8367432,0.8311032,"('rough', 'thoughtful')",0.8367432,0.8311032,-0.00564
21,0.4222411,0.3876763,"('immoral', 'moral')",0.4222411,0.3876763,-0.0345648
22,0.115670234,-0.10937593,"('untrustworthy', 'trustworthy')",0.1156702,-0.1093759,-0.2250461
