,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
0,-0.9225529,-1.0451645,"('unsociable', 'sociable')",-0.372306,-0.3333927,-1.5593377,-1.6563184,-1.242187,-1.2945125,-0.7393328,-0.648279,-0.9671432,-0.9955335,-0.0283903
1,-0.17353462,-0.18132235,"('unfriendly', 'friendly')",-0.22360474,-0.21046919,-0.7375663,-0.8105049,0.86665857,0.7370703,2.43153,2.218104,0.4326966,0.3505755,-0.0821211
2,-0.6650005,-0.6558563,"('unlikable', 'likable')",-0.09647354,-0.0057850517,0.110023186,0.18642297,0.6795452,0.71350074,0.4277236,0.47135726,0.0911636,0.1419279,0.0507643
3,-0.4913321,-0.49831602,"('repellent', 'pleasant')",-0.113797456,-0.116075315,-0.37947178,-0.34050986,-0.6171557,-0.61302274,0.1814943,0.3576853,-0.2840526,-0.2420477,0.0420049
4,0.9825229,0.9404662,"('disliked', 'liked')",0.1316115,-0.06817094,0.15270495,0.055903077,0.91737294,0.80490565,-7.4481993,-7.5661206,-1.0527974,-1.1666033,-0.1138059
5,0.8304603,0.88318294,"('distant', 'outgoing')",0.12257473,0.09622811,0.68295306,0.7130763,0.7603353,0.6692043,0.2629593,0.196277,0.5318565,0.5115937,-0.0202628
6,0.5898358,0.61934364,"('distant', 'open')",0.24890742,0.16480973,0.9515409,1.0042158,1.2890277,1.1747088,0.9722224,0.8864442,0.8103068,0.7699044,-0.0404024
7,-0.06465478,-0.11736035,"('insensitive', 'sensitive')",-0.70492554,-0.500076,-0.91102314,-0.9048048,-0.794209,-0.7422391,0.5681369,0.7116569,-0.3813351,-0.3105646,0.0707705
8,-0.33274516,-0.24025117,"('unaffectionate', 'affectionate')",0.14847553,0.13405693,-0.72102046,-0.7067178,0.5040638,0.44290233,1.7344605,1.554385,0.2666468,0.2368751,-0.0297717
9,0.48675922,0.5405795,"('unaffectionate', 'caring')",0.12531808,0.15332514,-0.6398823,-0.6584342,0.090240955,0.04236923,2.1355271,2.0059533,0.4395926,0.4167586,-0.022834
10,-0.5555826,-0.64848393,"('unsympathetic', 'sympathetic')",-0.8885739,-0.95451474,-2.0316677,-2.0831153,-1.7522365,-1.7683259,-0.35944515,-0.13728964,-1.1175012,-1.1183459,-0.0008447
11,-0.15488368,-0.18826891,"('unhelpful', 'helpful')",-0.8024856,-0.75317794,-1.180869,-1.1387115,-1.1194685,-1.0966171,1.4305251,1.4763458,-0.3654363,-0.3400859,0.0253504
