,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.756447,-0.77561814,"('unsociable', 'sociable')",0.6114086,0.54865927,-0.5764228,-0.63782537,-0.2404871,-0.2882614,-0.0477743
1,-0.6252971,-0.62145895,"('unfriendly', 'friendly')",0.4571718,0.29107818,1.8710057,1.7944977,0.5676268,0.488039,-0.0795878
2,0.15807891,0.21209246,"('unlikable', 'likable')",0.4464348,0.5113983,0.4759227,0.5886129,0.3601455,0.4373679,0.0772224
3,-0.71857756,-0.6756349,"('repellent', 'pleasant')",0.3737825,0.4992383,0.3242586,0.4142622,-0.0068455,0.0792885,0.086134
4,-0.09948986,-0.16241969,"('disliked', 'liked')",-0.7383474,-0.7876193,-6.333129,-6.4380264,-2.390322,-2.4626884,-0.0723664
5,-0.8435905,-0.7354491,"('distant', 'outgoing')",-1.2126526,-1.1687801,-0.024310177,-0.063399136,-0.6935177,-0.6558761,0.0376416
6,-0.81984603,-0.710573,"('distant', 'open')",-1.5819621,-1.5131408,0.3962134,0.38984045,-0.6685316,-0.6112911,0.0572405
7,0.49622816,0.5148492,"('insensitive', 'sensitive')",0.408179,0.44154614,0.47782555,0.58990103,0.4607442,0.5154321,0.0546879
8,-0.5151117,-0.5347216,"('unaffectionate', 'affectionate')",-0.5938941,-0.61241186,0.82609886,0.785449,-0.0943023,-0.1205615,-0.0262592
9,0.07579062,0.102098465,"('unaffectionate', 'caring')",-0.16169298,-0.18896061,1.1171988,1.1708056,0.3437655,0.3613145,0.017549
10,-0.46153963,-0.4719273,"('unsympathetic', 'sympathetic')",0.61039704,0.57696223,-0.33938414,-0.2645851,-0.0635089,-0.0531834,0.0103255
11,0.37827128,0.4627951,"('unhelpful', 'helpful')",0.6358306,0.61854446,1.8280903,1.9755647,0.9473974,1.0189681,0.0715707
12,0.65221375,0.8125457,"('unsupportive', 'supportive')",0.73970425,0.8360897,-1.7969793,-1.7320646,-0.1350205,-0.0278097,0.1072108
13,-0.5265981,-0.51338947,"('impolite', 'polite')",0.6003076,0.62039846,-0.69314253,-0.6849397,-0.2064777,-0.1926436,0.0138341
14,-0.3213413,-0.2507486,"('antisocial', 'social')",1.3826698,1.388957,-0.73119485,-0.71098405,0.1100446,0.1424081,0.0323635
15,0.598204,0.50095624,"('boring', 'funny')",-0.62598807,-0.6617456,0.39826906,0.31205916,0.123495,0.0504233,-0.0730717
16,-1.3749045,-1.4607562,"('unpopular', 'popular')",-1.0650901,-1.0936565,0.49487922,0.46213326,-0.6483718,-0.6974266,-0.0490548
17,0.06126737,0.10348738,"('nasty', 'nice')",-0.25208515,-0.12639888,-0.29231155,-0.26951814,-0.1610431,-0.0974765,0.0635666
18,-0.68662333,-0.703874,"('disagreeable', 'welcoming')",-0.5038718,-0.4115833,-0.308718,-0.2834364,-0.4997377,-0.4662979,0.0334398
19,-1.4377404,-1.3551137,"('inhospitable', 'hospitable')",-1.7466935,-1.7313889,0.0029889438,0.041183356,-1.0604816,-1.0151064,0.0453752
20,0.6156167,0.5785303,"('rough', 'thoughtful')",0.44817013,0.47547057,1.0582587,1.0638286,0.7073485,0.7059431,-0.0014054
21,-0.28599983,-0.29349542,"('immoral', 'moral')",1.1797376,1.1558561,-0.71622866,-0.5740355,0.0591697,0.0961084,0.0369387
22,-1.5925195,-1.5150881,"('untrustworthy', 'trustworthy')",-0.34064463,-0.33442226,-1.0416074,-1.0176197,-0.9915905,-0.95571,0.0358805
23,0.15095598,0.22093421,"('insincere', 'sincere')",1.1798294,1.1589265,5.742613,5.8288584,2.3577994,2.4029064,0.045107
24,0.2527313,0.27134776,"('dishonest', 'honest')",0.44922805,0.41905344,1.0906105,1.0925888,0.5975233,0.59433,-0.0031933
25,0.40734348,0.39182416,"('egoistic', 'altruistic')",1.277973,1.2849879,1.4313577,1.3769945,1.0388915,1.0179355,-0.020956
26,0.58244807,0.50481373,"('hardhearted', 'benevolent')",0.5028792,0.36959687,1.7345431,1.6346713,0.9399568,0.8363606,-0.1035962
27,-0.6571999,-0.6330903,"('hardhearted', 'softhearted')",0.020712962,0.15468097,1.6383923,1.583995,0.3339685,0.3685285,0.03456
28,0.18700494,0.070441365,"('disloyal', 'loyal')",0.23203236,0.03929811,1.1127074,1.0578673,0.5105816,0.3892022,-0.1213794
29,-1.6562204,-1.6481699,"('unfair', 'fair')",-1.127913,-1.2146204,-0.499261,-0.61329806,-1.0944648,-1.158696,-0.0642312
30,0.20718308,0.25704828,"('intolerant', 'tolerant')",1.3352355,1.3279455,0.964912,1.0423616,0.8357769,0.8757851,0.0400082
31,-1.7677011,-1.7619653,"('evil', 'good')",-1.3225554,-1.272561,-0.609531,-0.66899914,-1.2332625,-1.2345085,-0.001246
32,-1.4368559,-1.4322369,"('unkind', 'kind')",0.4365657,0.3490038,0.77616733,0.72581065,-0.0747076,-0.1191408,-0.0444332
33,0.59814036,0.6009611,"('wrong', 'right')",0.90551925,0.8351416,-0.3801484,-0.53698784,0.3745037,0.2997049,-0.0747988
34,0.05870646,0.2496186,"('mean', 'honorable')",0.19545478,0.36514091,6.038717,6.288336,2.0976261,2.3010317,0.2034056
35,0.13447332,0.01924989,"('corrupt', 'incorrupt')",-1.1966745,-1.2216104,-0.0753417,-0.29448885,-0.3791809,-0.4989498,-0.1197689
36,-0.6898941,-0.8134189,"('hostile', 'amicable')",-2.0190322,-2.054683,0.36242664,0.19677527,-0.7821665,-0.8904422,-0.1082757
37,0.53053534,0.47574264,"('fake', 'genuine')",0.23867497,0.21008632,0.4272955,0.4711976,0.3988353,0.3856755,-0.0131598
38,-0.6532883,-0.57702506,"('untruthful', 'truthful')",-0.05404347,-0.030270487,0.02557844,0.09562066,-0.2272511,-0.1705583,0.0566928
39,0.9512555,0.94280183,"('exploitative', 'cooperative')",0.49653348,0.5049437,0.20026332,0.2059602,0.5493507,0.5512352,0.0018845
40,0.8883896,0.8035375,"('stingy', 'generous')",1.4047977,1.3981707,-1.2761104,-1.3819243,0.3390256,0.2732613,-0.0657643
41,-0.07480901,-0.10912258,"('unforgiving', 'forgiving')",0.24713838,0.34971136,0.2935284,0.27226427,0.1552859,0.170951,0.0156651
42,-0.22100651,-0.056785528,"('unreliable', 'reliable')",0.21397886,0.3284859,-3.1275852,-3.028267,-1.0448709,-0.9188555,0.1260154
43,-0.32248577,-0.16041696,"('irresponsible', 'responsible')",0.39086106,0.46663517,0.42634022,0.5437056,0.1649052,0.2833079,0.1184027
44,-1.0108645,-1.0263836,"('prejudiced', 'unprejudiced')",-0.5772536,-0.509418,-1.4076189,-1.4631485,-0.998579,-0.99965,-0.001071
45,-0.36332783,-0.3194876,"('incompetent', 'competent')",0.50283253,0.6075564,0.07273822,0.08407938,0.0707476,0.1240494,0.0533018
46,-0.43727332,-0.37698966,"('uncompetitive', 'competitive')",1.3855588,1.3653746,-0.6913041,-0.64311755,0.0856605,0.1150891,0.0294286
47,-0.22550446,-0.16411465,"('stupid', 'smart')",1.0670499,1.1012454,5.6664667,5.8279967,2.1693374,2.2550426,0.0857052
48,0.54921776,0.43323007,"('unintelligent', 'intelligent')",0.5933502,0.52489626,0.5016224,0.57526255,0.5480634,0.5111296,-0.0369338
49,-0.69081557,-0.59986216,"('unable', 'able')",-0.81570446,-0.7102518,-0.12055865,0.023041688,-0.5423596,-0.4290241,0.1133355
50,-0.34133574,-0.36793387,"('clumsy', 'skillful')",-0.35833427,-0.33586466,0.0019318834,-0.036710087,-0.2325794,-0.2468362,-0.0142568
51,-0.6366316,-0.6760548,"('uneducated', 'educated')",-0.4019585,-0.56192535,0.0510145,0.0077585094,-0.3291919,-0.4100739,-0.080882
52,-0.18452963,-0.40579534,"('irrational', 'rational')",-0.27564114,-0.5534968,0.27670884,0.05237302,-0.061154,-0.3023064,-0.2411524
53,-0.6022252,-0.6317121,"('uncreative', 'creative')",0.5556239,0.44803086,0.9554994,0.91697407,0.302966,0.2444309,-0.0585351
54,-0.8951386,-0.90991545,"('incapable', 'capable')",-1.0209682,-1.1103971,1.0425997,1.0757707,-0.291169,-0.3148473,-0.0236783
55,-0.57924855,-0.5859449,"('incompetent', 'clever')",0.49011293,0.5391757,-0.06096087,0.04322511,-0.0500322,-0.0011814,0.0488508
56,0.7228462,0.8557354,"('impractical', 'practical')",1.8959558,2.0051289,-0.28740782,-0.16500987,0.7771314,0.8986181,0.1214867
57,0.07094912,0.060997844,"('unimaginative', 'imaginative')",0.54156476,0.4676906,-2.3907874,-2.412415,-0.5927578,-0.6279089,-0.0351511
58,-0.21886319,-0.1957246,"('undiscriminating', 'discriminating')",1.1558362,1.0874574,0.30705813,0.30906266,0.4146771,0.4002651,-0.014412
59,-0.33315527,-0.38269725,"('foolish', 'wise')",-0.6940175,-0.79346925,0.45716205,0.42275462,-0.1900036,-0.2511373,-0.0611337
60,0.0056665903,0.14341138,"('inefficient', 'efficient')",1.7155164,1.8506379,-0.26504603,-0.06245157,0.485379,0.6438659,0.1584869
61,-0.5924233,-0.62358165,"('illogical', 'logical')",0.328655,0.18664975,0.31635374,0.18722773,0.0175285,-0.0832347,-0.1007632
62,0.36516842,0.48146206,"('incompetent', 'brilliant')",0.7676752,0.8714966,-0.08340142,0.12119773,0.3498141,0.4913855,0.1415714
63,-0.6076644,-0.45160228,"('unperceptive', 'insightful')",0.48809624,0.54555273,0.6764992,0.8354723,0.1856437,0.3098076,0.1241639
64,-0.8101975,-0.75372756,"('shy', 'confident')",0.11902082,0.056634143,-6.6748123,-6.758532,-2.4553296,-2.4852085,-0.0298789
65,-1.2628669,-1.3690325,"('insecure', 'secure')",0.25860867,0.12591118,-0.5765271,-0.5265148,-0.5269284,-0.5898787,-0.0629503
66,-0.17406663,-0.18241546,"('inactive', 'active')",-1.4035662,-1.4985546,1.0187078,0.91926855,-0.1863084,-0.2539005,-0.0675921
67,1.7190628,1.752019,"('doubtful', 'determined')",1.1825686,1.1504524,-0.32055417,-0.38512844,0.860359,0.8391143,-0.0212447
68,-0.9801573,-1.0870949,"('dependent', 'independent')",-0.7843815,-0.84655917,-0.33186877,-0.3146466,-0.6988025,-0.7494335,-0.050631
69,1.2297729,1.2927673,"('lazy', 'industrious')",0.68948036,0.7675522,-0.22714563,-0.28884622,0.5640359,0.5904911,0.0264552
70,0.7877702,0.86876696,"('lethargic', 'energetic')",0.6711014,0.7493526,0.3417002,0.47336575,0.6001906,0.6971618,0.0969712
71,0.38860008,0.46401477,"('diffident', 'self-confident')",0.9322801,0.91724694,0.44507834,0.3932901,0.5886528,0.5915173,0.0028645
72,0.93975997,0.96424466,"('unambitious', 'ambitious')",0.022080459,0.043156646,-0.77786696,-0.6976128,0.0613245,0.1032628,0.0419383
73,1.4470807,1.3580714,"('helpless', 'self-reliant')",-0.16037394,-0.23329818,-3.04979,-3.0609426,-0.5876944,-0.6453898,-0.0576954
74,0.7001225,0.74132764,"('undedicated', 'dedicated')",0.43865073,0.5012798,0.17636903,0.18675634,0.4383808,0.4764546,0.0380738
75,-0.19608195,-0.27593246,"('meek', 'impulsive')",-1.3333321,-1.3404071,-0.24247012,-0.20426743,-0.5906281,-0.606869,-0.0162409
76,-0.08729407,-0.036403786,"('anxious', 'daring')",0.98563796,1.0444587,0.10596172,0.19841309,0.3347685,0.402156,0.0673875
77,0.5439809,0.5551232,"('unmotivated', 'motivated')",0.9408893,0.86410856,-1.0864302,-1.0515325,0.1328133,0.1225664,-0.0102469
78,-0.95848674,-0.858611,"('nonresilient', 'resilient')",0.1389631,0.19139631,-0.100724235,-0.046415914,-0.3067493,-0.2378769,0.0688724
