,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9872915,0.7192629,"('unsociable', 'sociable')",0.97763115,0.7759277,-0.25672927,-0.41878566,0.5693978,0.3588016,-0.2105962
1,0.26873514,0.26629865,"('unfriendly', 'friendly')",-0.03436997,-0.12306,1.8958589,1.6659133,0.7100747,0.6030507,-0.107024
2,0.21829769,0.28324753,"('unlikable', 'likable')",1.2695549,1.2603607,0.35955298,0.4232245,0.6158019,0.6556109,0.039809
3,-0.26255384,-0.37378886,"('repellent', 'pleasant')",-0.34178546,-0.41482908,-0.33313602,-0.26419583,-0.3124918,-0.3509379,-0.0384461
4,0.5322689,0.5108833,"('disliked', 'liked')",-0.03557607,0.033684343,-5.2482123,-5.233598,-1.5838399,-1.5630102,0.0208297
5,0.39921576,0.55135655,"('distant', 'outgoing')",-0.24190798,-0.09387042,0.46666282,0.39908135,0.2079902,0.2855225,0.0775323
6,0.9624274,1.1484649,"('distant', 'open')",-0.40334857,-0.2352598,0.5887995,0.447819,0.3826261,0.4536747,0.0710486
7,0.32746524,0.28902453,"('insensitive', 'sensitive')",-0.05437371,-0.020539477,0.61678076,0.6047331,0.2966241,0.2910727,-0.0055514
8,0.36643416,0.49158767,"('unaffectionate', 'affectionate')",0.38654625,0.39283344,0.7958973,0.65436053,0.5162926,0.5129272,-0.0033654
9,1.4281927,1.4885458,"('unaffectionate', 'caring')",0.5211632,0.5150069,1.1524992,1.0611876,1.0339518,1.0215801,-0.0123717
10,0.23161829,-0.032564435,"('unsympathetic', 'sympathetic')",0.20817406,0.010865644,-0.16196525,-0.23835118,0.092609,-0.0866833,-0.1792923
11,-0.34507728,-0.38261887,"('unhelpful', 'helpful')",-0.46556965,-0.554139,2.003217,2.0086184,0.3975234,0.3572868,-0.0402366
12,1.8468977,1.8713895,"('unsupportive', 'supportive')",1.3607358,1.4121438,-0.7970553,-0.7438817,0.8035261,0.8465505,0.0430244
13,0.10029586,0.02697258,"('impolite', 'polite')",0.4868441,0.37266308,-0.10998224,-0.16912371,0.1590526,0.0768373,-0.0822153
14,0.48296213,0.341204,"('antisocial', 'social')",1.271673,1.1466138,-0.790841,-0.79236037,0.3212647,0.2318191,-0.0894456
15,0.22503337,0.43563884,"('boring', 'funny')",0.5279582,0.6170214,0.42919266,0.38756073,0.3940614,0.4800737,0.0860123
16,-0.8741782,-0.8414363,"('unpopular', 'popular')",-0.121863656,-0.069214575,0.4441756,0.4228067,-0.1839554,-0.1626147,0.0213407
17,0.11932029,0.2217038,"('nasty', 'nice')",0.2611208,0.383959,-0.11922582,-0.07938443,0.0870717,0.1754261,0.0883544
18,-0.43166474,-0.42930424,"('disagreeable', 'welcoming')",0.42476293,0.50814676,-0.2161338,-0.41472667,-0.0743452,-0.1119614,-0.0376162
19,0.43670005,0.62485045,"('inhospitable', 'hospitable')",-0.81212956,-0.7117326,0.36465696,0.3687556,-0.0035909,0.0939578,0.0975487
20,-1.0824406,-1.1211638,"('rough', 'thoughtful')",0.3507098,0.31084955,1.2585315,1.2203054,0.1756002,0.1366637,-0.0389365
21,0.16165578,0.043281928,"('immoral', 'moral')",0.92935,0.845597,-0.68922776,-0.6549279,0.133926,0.0779837,-0.0559423
22,-1.0718672,-1.2302974,"('untrustworthy', 'trustworthy')",-0.10542014,-0.17083494,-1.2864792,-1.3484516,-0.8212555,-0.916528,-0.0952725
23,-0.6481963,-0.77482444,"('insincere', 'sincere')",-0.16119567,-0.24570504,5.129793,4.9931684,1.4401337,1.3242129,-0.1159208
24,0.717789,0.56698483,"('dishonest', 'honest')",0.31387886,0.2854223,0.67721975,0.5881979,0.5696292,0.4802016,-0.0894276
25,0.95418876,1.0731888,"('egoistic', 'altruistic')",-0.05338611,0.036359757,0.98179793,0.9806936,0.6275335,0.6967474,0.0692139
26,0.12887663,0.1376026,"('hardhearted', 'benevolent')",1.8253835,1.7023393,1.8737392,1.8034071,1.2759998,1.2144496,-0.0615502
27,-0.64565206,-0.52548945,"('hardhearted', 'softhearted')",-0.45407206,-0.3491097,1.4109912,1.3062893,0.1037557,0.1438967,0.040141
28,0.5145119,0.3179051,"('disloyal', 'loyal')",0.41477594,0.24797548,0.5843526,0.37788907,0.5045468,0.3145899,-0.1899569
29,0.54195243,0.5451414,"('unfair', 'fair')",-0.4477144,-0.4322553,-0.48589736,-0.67322326,-0.1305531,-0.1867791,-0.056226
30,0.34692562,0.24584676,"('intolerant', 'tolerant')",0.2129995,0.15294823,1.396994,1.2625335,0.6523064,0.5537762,-0.0985302
31,-0.7889634,-0.59070283,"('evil', 'good')",-0.4627658,-0.34770796,-0.6431691,-0.7775418,-0.6316328,-0.5719842,0.0596486
32,0.41758993,0.36447662,"('unkind', 'kind')",0.6284586,0.5802107,0.5107525,0.41880035,0.5189337,0.4544959,-0.0644378
33,1.2295616,1.215469,"('wrong', 'right')",0.726788,0.76723826,-0.0039353594,-0.021446638,0.6508048,0.6537536,0.0029488
34,-1.4423554,-1.3630645,"('mean', 'honorable')",0.26365995,0.2916301,5.82755,5.7683096,1.5496181,1.565625,0.0160069
35,1.139889,1.2330625,"('corrupt', 'incorrupt')",-0.41501373,-0.29700226,-0.07450424,-0.23240793,0.2167903,0.2345508,0.0177605
36,0.44559342,0.4830734,"('hostile', 'amicable')",-0.51184535,-0.5464009,0.059283413,-0.18840587,-0.0023228,-0.0839111,-0.0815883
37,1.1376138,1.1829844,"('fake', 'genuine')",0.39925668,0.5226367,0.34130841,0.3393615,0.6260596,0.6816608,0.0556012
38,0.7237195,0.760328,"('untruthful', 'truthful')",-0.5582207,-0.5341071,0.7304933,0.71887547,0.298664,0.3150321,0.0163681
39,1.0245701,1.1039108,"('exploitative', 'cooperative')",0.2006427,0.29713586,-0.083570324,-0.0054957382,0.3805475,0.4651836,0.0846361
40,0.8618231,0.6521732,"('stingy', 'generous')",-0.17472917,-0.16184999,-1.026646,-1.1801908,-0.113184,-0.2299559,-0.1167719
41,0.3001358,0.24954928,"('unforgiving', 'forgiving')",-0.021398056,-0.08065429,0.26262456,0.11440139,0.1804541,0.0944321,-0.086022
42,0.83563805,0.8222408,"('unreliable', 'reliable')",1.0411824,1.1730804,-2.7999976,-2.6480205,-0.3077257,-0.2175664,0.0901593
43,0.352311,0.3166429,"('irresponsible', 'responsible')",0.20386828,0.26620656,0.526552,0.55085695,0.3609104,0.3779022,0.0169918
44,-1.27498,-1.1913611,"('prejudiced', 'unprejudiced')",-1.8525976,-1.6153234,-2.008257,-1.8723321,-1.7119449,-1.5596722,0.1522727
45,0.05160655,-0.09836389,"('incompetent', 'competent')",0.4428468,0.37571484,-0.34273183,-0.41196737,0.0505738,-0.0448721,-0.0954459
46,0.23528992,-0.11825168,"('uncompetitive', 'competitive')",1.315864,1.1328361,-0.2812772,-0.28858173,0.4232922,0.2420009,-0.1812913
47,-0.990064,-0.84384584,"('stupid', 'smart')",0.37865674,0.36636886,4.4712076,4.4269104,1.2866001,1.3164778,0.0298777
48,0.44924313,0.32489336,"('unintelligent', 'intelligent')",0.17704213,0.017474793,0.75778025,0.6460331,0.4613552,0.3294671,-0.1318881
49,-0.941617,-0.8286712,"('unable', 'able')",-0.43011335,-0.38857102,-0.18426144,-0.18179375,-0.5186639,-0.4663453,0.0523186
50,0.2385158,0.3506248,"('clumsy', 'skillful')",1.2770677,1.3357685,0.55728865,0.48729056,0.6909574,0.7245613,0.0336039
51,0.2540892,-0.0024601296,"('uneducated', 'educated')",0.70665634,0.503416,1.1277051,0.9760867,0.6961502,0.4923475,-0.2038027
52,0.20025343,0.23235124,"('irrational', 'rational')",0.2625631,0.2758695,0.06432506,-0.045968335,0.1757139,0.1540841,-0.0216298
53,-0.05881081,-0.055692807,"('uncreative', 'creative')",-0.3921461,-0.4356288,0.7977445,0.62547284,0.1155959,0.0447171,-0.0708788
54,-0.36607707,-0.2544965,"('incapable', 'capable')",-0.339247,-0.25982758,0.858649,0.8559333,0.0511083,0.1138697,0.0627614
55,0.4197585,0.20119941,"('incompetent', 'clever')",0.8773768,0.7468765,-0.42115074,-0.47146243,0.2919949,0.1588712,-0.1331237
56,0.7013774,0.64908004,"('impractical', 'practical')",0.50100476,0.47649133,-0.042949114,0.0049088113,0.3864777,0.3768267,-0.009651
57,-0.3616429,-0.5382806,"('unimaginative', 'imaginative')",-0.76555,-0.9103209,-2.2843904,-2.306502,-1.1371945,-1.2517012,-0.1145067
58,-0.4904456,-0.681342,"('undiscriminating', 'discriminating')",-0.051618576,-0.22676522,0.23583792,0.08771299,-0.1020754,-0.2734647,-0.1713893
59,0.98686445,1.1642556,"('foolish', 'wise')",0.85305965,0.9360439,0.5506924,0.5459054,0.7968721,0.8820683,0.0851962
60,0.42270553,0.3553558,"('inefficient', 'efficient')",1.3218547,1.2188604,0.032666814,0.092100576,0.592409,0.5554389,-0.0369701
61,0.7558269,0.6291705,"('illogical', 'logical')",0.80784994,0.636091,0.40507293,0.24967441,0.6562499,0.5049786,-0.1512713
62,0.13624744,0.06397053,"('incompetent', 'brilliant')",0.18298377,0.21571946,0.32676244,0.48126978,0.2153312,0.2536532,0.038322
63,0.76445186,0.65358996,"('unperceptive', 'insightful')",1.1276383,1.0725616,1.6952852,1.7453278,1.1957918,1.1571598,-0.038632
64,0.13662001,0.007731661,"('shy', 'confident')",0.7555894,0.7004982,-6.0827265,-5.886378,-1.7301723,-1.7260493,0.004123
65,-0.4657441,-0.5884626,"('insecure', 'secure')",0.4073846,0.2553908,-0.8668607,-0.8618253,-0.3084067,-0.398299,-0.0898923
66,-0.3268192,-0.26795068,"('inactive', 'active')",0.63903475,0.67883295,1.1158997,1.1271919,0.4760384,0.5126914,0.036653
67,0.6334776,0.56912214,"('doubtful', 'determined')",0.07608212,0.16216642,-0.19422306,-0.22845481,0.1717789,0.1676112,-0.0041677
68,-0.58259624,-0.7338077,"('dependent', 'independent')",-0.85464454,-1.0189197,-0.13138634,-0.32504442,-0.5228757,-0.6925906,-0.1697149
69,0.8154656,1.0310652,"('lazy', 'industrious')",0.57170624,0.6725899,0.075962685,0.11404266,0.4877115,0.6058993,0.1181878
70,0.23314539,0.11635633,"('lethargic', 'energetic')",0.49664658,0.50701946,0.28331676,0.3814028,0.3377029,0.3349262,-0.0027767
71,1.9047475,2.0571873,"('diffident', 'self-confident')",0.7729869,0.82819545,1.0559504,0.9768159,1.2445616,1.2873995,0.0428379
72,-0.15846397,-0.14293681,"('unambitious', 'ambitious')",-0.5531135,-0.6142594,-0.8326011,-0.8201466,-0.5147262,-0.525781,-0.0110548
73,0.1475774,0.21820332,"('helpless', 'self-reliant')",-0.06500242,-0.014715262,-2.8110738,-2.6675408,-0.9094996,-0.8213509,0.0881487
74,0.6799277,0.6124902,"('undedicated', 'dedicated')",0.5965757,0.58484954,0.13174783,0.076480724,0.4694171,0.4246068,-0.0448103
75,-0.8647307,-0.77534413,"('meek', 'impulsive')",-1.1143113,-0.9718882,-0.14458248,-0.037492443,-0.7078749,-0.5949082,0.1129667
76,-0.79320014,-0.91653603,"('anxious', 'daring')",0.73799014,0.7648698,-0.08183901,-0.0076893605,-0.045683,-0.0531185,-0.0074355
77,0.21049388,0.07707845,"('unmotivated', 'motivated')",0.50939596,0.43236223,-0.667481,-0.59821063,0.0174696,-0.02959,-0.0470596
78,0.33215052,0.23463896,"('nonresilient', 'resilient')",0.5173465,0.4447175,1.1637514,1.1390944,0.6710828,0.6061503,-0.0649325
79,-0.115640126,0.050683424,"('wavering', 'unwavering')",-0.45837128,-0.36986116,0.6226105,0.50738025,0.0161997,0.0627342,0.0465345
80,0.25957298,0.20727941,"('dominated', 'dominating')",0.48286015,0.51591605,-1.0292715,-0.85792834,-0.0956128,-0.044911,0.0507018
81,-0.12333559,-0.36067104,"('submissive', 'aggressive')",0.52223086,0.3865127,-0.98994637,-0.8618565,-0.197017,-0.2786716,-0.0816546
82,-1.6304871,-1.6515094,"('poor', 'rich')",-0.71062124,-0.7286527,4.906073,4.791892,0.8549883,0.8039099,-0.0510784
