,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1885267,1.0079182,"('unsociable', 'sociable')",0.77067804,0.6133923,-0.22633536,-0.4067743,0.5776231,0.4048454,-0.1727777
1,-0.44603634,-0.32363972,"('unfriendly', 'friendly')",0.07891995,0.09237361,1.762809,1.7222044,0.4652309,0.4969794,0.0317485
2,0.6184658,0.73098516,"('unlikable', 'likable')",1.477116,1.612381,0.8864524,0.97082806,0.9940114,1.1047314,0.11072
3,0.76071006,0.86101425,"('repellent', 'pleasant')",0.2987382,0.3661013,0.018954318,0.034535754,0.3594675,0.4205504,0.0610829
4,-1.4015877,-1.4861505,"('disliked', 'liked')",-0.3013809,-0.38096717,-5.4610825,-5.5423975,-2.388017,-2.4698385,-0.0818215
5,-1.0390862,-0.95576966,"('distant', 'outgoing')",-0.5061741,-0.4546699,-0.16741075,-0.16274935,-0.5708903,-0.5243963,0.046494
6,-1.5103005,-1.3426974,"('distant', 'open')",-0.98318046,-0.8770242,0.4519466,0.4393478,-0.6805115,-0.5934579,0.0870536
7,0.6911192,0.6791101,"('insensitive', 'sensitive')",0.52827734,0.5965475,0.6025899,0.5633426,0.6073288,0.6130001,0.0056713
8,-0.42787698,-0.29840076,"('unaffectionate', 'affectionate')",-0.4937568,-0.38571623,0.68990976,0.6542973,-0.0772413,-0.0099399,0.0673014
9,0.45756185,0.511313,"('unaffectionate', 'caring')",0.48556933,0.53595406,0.9699378,0.9434643,0.6376897,0.6635771,0.0258874
10,1.2586606,1.2004311,"('unsympathetic', 'sympathetic')",0.24845012,0.28453842,-0.48562402,-0.55301684,0.3404956,0.3106509,-0.0298447
11,0.91303486,0.88078445,"('unhelpful', 'helpful')",1.1558155,1.1445813,1.645525,1.6529424,1.2381251,1.2261027,-0.0120224
12,0.89297676,0.9733688,"('unsupportive', 'supportive')",1.0587647,1.2552193,-1.6611063,-1.6505747,0.0968784,0.1926711,0.0957927
13,0.51959115,0.37244067,"('impolite', 'polite')",0.37306896,0.33220083,-0.5000376,-0.6222738,0.1308742,0.0274559,-0.1034183
14,2.3746262,2.2717054,"('antisocial', 'social')",1.8112988,1.745872,-0.36480722,-0.47417977,1.273706,1.1811325,-0.0925735
15,0.047499813,-0.07258842,"('boring', 'funny')",-0.19375023,-0.2550314,0.7352553,0.6892499,0.196335,0.1205434,-0.0757916
16,-2.1641877,-2.1274283,"('unpopular', 'popular')",-0.5640657,-0.50488895,0.38659474,0.39064646,-0.7805529,-0.7472236,0.0333293
17,-0.077383086,-0.040522985,"('nasty', 'nice')",0.44584793,0.47208756,-0.2462765,-0.19905227,0.0407294,0.0775041,0.0367747
18,0.38017133,0.41717988,"('disagreeable', 'welcoming')",0.7333108,0.8804575,-0.24922894,-0.32064256,0.2880844,0.325665,0.0375806
19,-0.4114176,-0.3318075,"('inhospitable', 'hospitable')",-0.42701757,-0.35439762,0.1382041,0.22721694,-0.2334104,-0.1529961,0.0804143
20,0.44331473,0.46384734,"('rough', 'thoughtful')",0.5349762,0.59416616,0.73268336,0.71931124,0.5703247,0.5924416,0.0221169
21,1.4600376,1.415675,"('immoral', 'moral')",1.4233376,1.3715475,-0.46998024,-0.4905941,0.804465,0.7655427,-0.0389223
22,0.91776097,0.8553511,"('untrustworthy', 'trustworthy')",0.79040104,0.79119897,-0.62919885,-0.70809543,0.3596544,0.3128182,-0.0468362
23,1.778726,1.7516748,"('insincere', 'sincere')",1.2457511,1.1840073,5.154283,5.0585227,2.7262535,2.6647348,-0.0615187
24,1.1094304,1.0551937,"('dishonest', 'honest')",0.53542674,0.5212126,0.73219174,0.64877087,0.7923497,0.7417257,-0.050624
25,-0.45755494,-0.41659194,"('egoistic', 'altruistic')",1.0752861,1.0930814,1.7019559,1.7227628,0.773229,0.7997507,0.0265217
