,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.0727476,-0.18807942,"('unsociable', 'sociable')",0.7135007,0.6800004,0.2766089,0.20253238,0.3057873,0.2314845,-0.0743028
1,0.11184104,0.089639425,"('unfriendly', 'friendly')",0.21801358,0.09847605,1.466059,1.2873641,0.5986379,0.4918265,-0.1068114
2,0.12538825,0.14806888,"('unlikable', 'likable')",0.19851254,0.16250293,0.9365854,1.0903366,0.4201621,0.4669695,0.0468074
3,-1.2061106,-1.0243962,"('repellent', 'pleasant')",-1.2522587,-1.0840816,0.41468292,0.52630335,-0.6812288,-0.5273915,0.1538373
4,-0.021159977,0.005726178,"('disliked', 'liked')",0.18566446,0.1454657,-7.1775427,-7.2255874,-2.3376794,-2.3581319,-0.0204525
5,0.45427102,0.47714466,"('distant', 'outgoing')",0.5093628,0.4185661,-0.8890084,-0.8993932,0.0248751,-0.0012275,-0.0261026
6,-0.04304748,0.052184574,"('distant', 'open')",0.11540604,0.032767646,-0.7874825,-0.8228773,-0.2383747,-0.245975,-0.0076003
7,-0.72527367,-0.666655,"('insensitive', 'sensitive')",-0.45334342,-0.32657403,0.062556006,0.111154824,-0.3720204,-0.2940247,0.0779957
8,-0.11970425,-0.08028695,"('unaffectionate', 'affectionate')",-0.0553572,-0.20801964,0.31098238,0.16887303,0.045307,-0.0398112,-0.0851182
9,0.389164,0.4578385,"('unaffectionate', 'caring')",0.48740664,0.45373103,0.9353173,0.88725084,0.6039627,0.5996068,-0.0043559
10,-0.49835092,-0.3867984,"('unsympathetic', 'sympathetic')",-0.7165802,-0.6423519,0.30590075,0.2885329,-0.3030101,-0.2468725,0.0561376
11,0.26287633,0.28315297,"('unhelpful', 'helpful')",0.47779074,0.505537,2.5860167,2.5950518,1.1088946,1.127914,0.0190194
12,0.34347457,0.51360744,"('unsupportive', 'supportive')",0.33887833,0.42629,-1.896687,-1.8348018,-0.404778,-0.2983015,0.1064765
13,-0.49147373,-0.66739124,"('impolite', 'polite')",-0.44886047,-0.4658397,-0.03954404,0.02572187,-0.3266261,-0.3691697,-0.0425436
14,-0.22828233,-0.37215135,"('antisocial', 'social')",0.5112182,0.45018953,0.25040245,0.26218268,0.1777794,0.113407,-0.0643724
15,0.5479837,0.3040192,"('boring', 'funny')",1.1328444,0.94738823,0.4451805,0.38413763,0.7086695,0.5451817,-0.1634878
16,-0.4346602,-0.29780042,"('unpopular', 'popular')",-0.20539765,-0.06506235,0.16221815,0.11533497,-0.1592799,-0.0825093,0.0767706
17,-0.89449793,-0.8162712,"('nasty', 'nice')",-0.5655751,-0.5272486,-0.41486508,-0.3992557,-0.6249793,-0.5809251,0.0440542
18,-1.1577928,-1.0280282,"('disagreeable', 'welcoming')",-0.46708995,-0.49118668,-0.9370249,-0.9485294,-0.8539692,-0.8225815,0.0313877
19,-0.1836608,-0.15558428,"('inhospitable', 'hospitable')",-0.69982946,-0.74924564,-0.5773101,-0.59729123,-0.4869335,-0.5007071,-0.0137736
