,aquifer_male,aquifer_female,tuple,average_male,average_female,female-male
66,0.22248538,0.11925287,"('inactive', 'active')",0.2224854,0.1192529,-0.1032325
67,-0.11043272,-0.030466814,"('doubtful', 'determined')",-0.1104327,-0.0304668,0.0799659
68,-0.78371835,-0.69262964,"('dependent', 'independent')",-0.7837183,-0.6926296,0.0910887
69,1.413006,1.2829405,"('lazy', 'industrious')",1.4130059,1.2829405,-0.1300654
70,-1.1303461,-1.037727,"('lethargic', 'energetic')",-1.1303461,-1.037727,0.0926191
71,0.4844618,0.49473017,"('diffident', 'self-confident')",0.4844618,0.4947302,0.0102684
72,-0.629336,-0.6481031,"('unambitious', 'ambitious')",-0.629336,-0.6481031,-0.0187671
73,0.28284448,0.26313683,"('helpless', 'self-reliant')",0.2828445,0.2631368,-0.0197077
74,-0.5983491,-0.6129548,"('undedicated', 'dedicated')",-0.5983491,-0.6129548,-0.0146057
75,0.02759086,0.0012789592,"('meek', 'impulsive')",0.0275909,0.001279,-0.0263119
76,-0.33698148,-0.14810786,"('anxious', 'daring')",-0.3369815,-0.1481079,0.1888736
77,-1.2665365,-1.093221,"('unmotivated', 'motivated')",-1.2665365,-1.0932209,0.1733156
78,-0.9610604,-0.95102805,"('nonresilient', 'resilient')",-0.9610604,-0.951028,0.0100324
79,-0.28609157,-0.41649428,"('wavering', 'unwavering')",-0.2860916,-0.4164943,-0.1304027
80,-0.2170522,-0.10751872,"('dominated', 'dominating')",-0.2170522,-0.1075187,0.1095335
81,-1.1572268,-0.92167175,"('submissive', 'aggressive')",-1.1572268,-0.9216717,0.2355551
82,1.2729108,1.2726618,"('poor', 'rich')",1.2729108,1.2726618,-0.000249
83,-0.7524026,-0.7338198,"('powerless', 'powerful')",-0.7524026,-0.7338198,0.0185828
84,0.36637485,0.3011944,"('inferior', 'superior')",0.3663749,0.3011944,-0.0651805
85,0.8212444,0.6762712,"('insignificant', 'prestigious')",0.8212444,0.6762712,-0.1449732
86,-1.6371578,-1.6904233,"('uninfluential', 'influential')",-1.6371578,-1.6904233,-0.0532655
87,0.8610721,0.83175874,"('unsuccessful', 'successful')",0.8610721,0.8317587,-0.0293134
88,-0.450141,-0.52921915,"('low', 'eminent')",-0.450141,-0.5292192,-0.0790782
