,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6141211,-1.7337129,"('unsociable', 'sociable')",0.61172736,0.4767875,-0.4856171,-0.5809119,-0.4960036,-0.6126124,-0.1166088
1,-1.3809694,-1.542542,"('unfriendly', 'friendly')",0.61112255,0.3377843,1.7740717,1.6383616,0.3347416,0.1445346,-0.190207
2,0.42440453,0.5074546,"('unlikable', 'likable')",0.96078736,0.9760516,0.48662108,0.5834884,0.6239377,0.6889982,0.0650605
3,-0.55066305,-0.5064286,"('repellent', 'pleasant')",0.7536162,0.80198157,0.04698819,0.079216175,0.0833138,0.1249231,0.0416093
4,0.4742425,0.41199034,"('disliked', 'liked')",-0.5411301,-0.69765097,-6.0381885,-6.1821966,-2.0350253,-2.1559525,-0.1209272
5,-0.12525652,-0.14597386,"('distant', 'outgoing')",-0.56527793,-0.54964614,-0.1307717,-0.17246681,-0.2737687,-0.2893623,-0.0155936
6,-0.0667848,-0.04232456,"('distant', 'open')",-1.0428143,-1.1009198,0.40680328,0.3299633,-0.2342653,-0.2710937,-0.0368284
7,-1.3464093,-1.335824,"('insensitive', 'sensitive')",0.7730086,0.79986346,0.6985217,0.7151275,0.041707,0.0597223,0.0180153
8,-1.1018912,-1.1676015,"('unaffectionate', 'affectionate')",-0.58666295,-0.69933015,0.9460573,0.83105373,-0.2474989,-0.3452926,-0.0977937
9,-1.3475792,-1.4479749,"('unaffectionate', 'caring')",0.71593916,0.66737133,1.0553737,1.0171402,0.1412445,0.0788455,-0.062399
10,-2.0429597,-2.0320294,"('unsympathetic', 'sympathetic')",0.19923237,0.17601764,-0.356328,-0.35817355,-0.7333518,-0.7380617,-0.0047099
11,-1.1740601,-1.1508608,"('unhelpful', 'helpful')",0.87907827,1.0005431,1.4347911,1.5624896,0.3799364,0.470724,0.0907876
12,-0.5219783,-0.49365613,"('unsupportive', 'supportive')",1.1480166,1.16588,-1.5548089,-1.5409461,-0.3095902,-0.2895741,0.0200161
13,-0.42462236,-0.42336273,"('impolite', 'polite')",0.047904126,0.13204688,-0.5403526,-0.5527638,-0.3056903,-0.2813599,0.0243304
14,-1.2215309,-1.1952593,"('antisocial', 'social')",0.91840136,0.94088644,-0.6860178,-0.6851796,-0.3297158,-0.3131842,0.0165316
15,0.33712655,0.2919692,"('boring', 'funny')",-0.5626677,-0.55451286,0.48232347,0.45168132,0.0855941,0.0630459,-0.0225482
16,0.04836119,-0.036464818,"('unpopular', 'popular')",-0.13242996,-0.2724424,0.4349006,0.37266344,0.1169439,0.0212521,-0.0956918
17,-0.38602856,-0.24894619,"('nasty', 'nice')",-0.35574967,-0.2508254,-0.38190654,-0.32058263,-0.3745616,-0.2734514,0.1011102
18,-0.034293957,-0.042192034,"('disagreeable', 'welcoming')",-0.52499676,-0.61528,-0.36110294,-0.40760434,-0.3067979,-0.3550255,-0.0482276
19,-0.95097667,-0.82698303,"('inhospitable', 'hospitable')",-1.5077314,-1.4341859,-0.23624614,-0.17044944,-0.8983181,-0.8105395,0.0877786
20,-0.70433134,-0.63144726,"('rough', 'thoughtful')",-0.012489323,0.0103372,1.0611922,1.0447155,0.1147905,0.1412018,0.0264113
21,-1.4016246,-1.3559172,"('immoral', 'moral')",1.1840185,1.193321,-0.65720594,-0.5905503,-0.291604,-0.2510488,0.0405552
22,-0.1011008,-0.08726033,"('untrustworthy', 'trustworthy')",-0.004289111,-0.0553152,-0.89432,-0.9148307,-0.3332366,-0.3524687,-0.0192321
23,-1.2694485,-1.3899128,"('insincere', 'sincere')",1.2366098,1.186904,5.327989,5.320007,1.7650501,1.7056659,-0.0593842
24,-0.24239439,-0.2971257,"('dishonest', 'honest')",0.61418355,0.56264645,0.69540393,0.6465839,0.355731,0.3040349,-0.0516961
25,0.1842479,0.10568774,"('egoistic', 'altruistic')",0.5627062,0.44775522,1.7571429,1.7023554,0.834699,0.7519328,-0.0827662
26,-0.4599275,-0.4612538,"('hardhearted', 'benevolent')",0.6811648,0.62622833,1.5482938,1.5382378,0.5898437,0.5677375,-0.0221062
27,-0.59510547,-0.51072806,"('hardhearted', 'softhearted')",-0.0124473795,0.11083475,1.6447141,1.5389668,0.3457205,0.3796912,0.0339707
28,-1.4968945,-1.6625183,"('disloyal', 'loyal')",0.16499218,-0.05484964,0.64949656,0.5582434,-0.2274686,-0.3863748,-0.1589062
29,-0.26283967,-0.30991217,"('unfair', 'fair')",0.30200443,0.2709685,-0.3893969,-0.5007395,-0.1167441,-0.1798944,-0.0631503
30,0.1734852,0.22886926,"('intolerant', 'tolerant')",1.4930438,1.4740937,1.120711,1.1039597,0.92908,0.9356408,0.0065608
31,0.19553745,0.21913196,"('evil', 'good')",-1.3289248,-1.4020602,-0.6718809,-0.75105166,-0.6017561,-0.64466,-0.0429039
32,-1.1611552,-1.2447628,"('unkind', 'kind')",0.46811658,0.45719165,0.7572478,0.6827012,0.0214031,-0.0349567,-0.0563598
33,0.8067949,0.68632865,"('wrong', 'right')",1.1186411,1.0347598,-0.31894088,-0.40165466,0.5354984,0.4398112,-0.0956872
34,-0.41198984,-0.2825352,"('mean', 'honorable')",0.03011734,0.061164454,5.751753,5.8932943,1.7899601,1.8906412,0.1006811
35,0.14727259,0.111960754,"('corrupt', 'incorrupt')",-1.7508187,-1.8019098,0.036318246,-0.13111338,-0.5224093,-0.6070208,-0.0846115
36,-0.37917602,-0.4457555,"('hostile', 'amicable')",-2.4805143,-2.7263746,0.31922683,0.11145645,-0.8468211,-1.0202246,-0.1734035
37,-0.82411385,-0.7749243,"('fake', 'genuine')",0.096805334,0.08412433,0.38805765,0.40436763,-0.1130836,-0.0954774,0.0176062
38,0.08811853,0.03429223,"('untruthful', 'truthful')",0.5272175,0.45606261,-0.14623621,-0.1165876,0.1563666,0.1245891,-0.0317775
39,0.08196233,0.18799442,"('exploitative', 'cooperative')",-0.09593391,0.06894896,0.09738551,0.15735571,0.0278046,0.1380997,0.1102951
40,0.51763016,0.44740567,"('stingy', 'generous')",0.27434784,0.11024131,-1.1384113,-1.2766196,-0.1154778,-0.2396575,-0.1241797
41,-0.25307733,-0.23852693,"('unforgiving', 'forgiving')",0.3657607,0.24591431,0.04020095,-0.022772186,0.0509614,-0.0051283,-0.0560897
42,0.2629473,0.3130517,"('unreliable', 'reliable')",0.68648225,0.71557456,-2.8259342,-2.7620976,-0.6255016,-0.5778238,0.0476778
43,-0.98529637,-0.89402694,"('irresponsible', 'responsible')",0.5600931,0.65637815,0.3387219,0.3983014,-0.0288271,0.0535509,0.082378
44,1.0349358,1.0937155,"('prejudiced', 'unprejudiced')",-0.8659174,-0.78135526,-1.2144943,-1.2090523,-0.348492,-0.2988973,0.0495947
45,-0.84436136,-0.80122316,"('incompetent', 'competent')",0.3605317,0.2525205,-0.22328833,-0.26594263,-0.235706,-0.2715484,-0.0358424
46,-1.2141038,-1.2309588,"('uncompetitive', 'competitive')",0.8026982,0.77389073,-0.77728033,-0.7888159,-0.3962286,-0.4152946,-0.019066
47,-0.7109978,-0.5734525,"('stupid', 'smart')",0.70661783,0.78192234,5.4247236,5.524215,1.8067811,1.910895,0.1041139
48,-0.6440335,-0.6586627,"('unintelligent', 'intelligent')",1.0144866,0.9049649,0.54996264,0.57389265,0.3068052,0.2733983,-0.0334069
49,-0.98932177,-0.8305497,"('unable', 'able')",-0.2975974,-0.23988283,-0.38562712,-0.2647276,-0.5575154,-0.4450534,0.112462
50,-0.13798651,-0.14509086,"('clumsy', 'skillful')",0.0049533695,-0.012115844,0.22470486,0.1577941,0.0305572,0.0001958,-0.0303614
51,-0.57542086,-0.6879027,"('uneducated', 'educated')",-0.34178385,-0.38158852,0.052673314,0.010926459,-0.2881771,-0.3528549,-0.0646778
52,0.35865754,0.21938156,"('irrational', 'rational')",-0.4305964,-0.60308826,0.32941478,0.16729635,0.0858253,-0.0721368,-0.1579621
53,-1.6500382,-1.7240789,"('uncreative', 'creative')",0.5039764,0.3208851,0.80109,0.7505993,-0.1149906,-0.2175315,-0.1025409
54,-0.6646811,-0.70045584,"('incapable', 'capable')",-0.2027748,-0.19683358,0.9214707,0.9913705,0.018005,0.0313604,0.0133554
55,-0.8224709,-0.7756219,"('incompetent', 'clever')",0.3492357,0.2903869,0.08860856,0.10024229,-0.1282089,-0.1283309,-0.000122
56,-0.5099282,-0.46722537,"('impractical', 'practical')",1.2694293,1.3123701,-0.38392746,-0.32408357,0.1251912,0.173687,0.0484958
57,-1.359794,-1.3671114,"('unimaginative', 'imaginative')",0.17036231,0.057651166,-2.2425401,-2.2746096,-1.1439906,-1.1946899,-0.0506993
58,-0.9568379,-0.985543,"('undiscriminating', 'discriminating')",0.54651165,0.44483915,-0.0117995255,-0.06265682,-0.1407086,-0.2011202,-0.0604116
59,0.7711168,0.7483094,"('foolish', 'wise')",0.787808,0.80537236,0.47648212,0.43896854,0.6784689,0.6642168,-0.0142521
60,-0.79669154,-0.7500055,"('inefficient', 'efficient')",1.6072822,1.687945,-0.22991918,-0.08125001,0.1935571,0.2855632,0.0920061
61,-0.6749337,-0.70448154,"('illogical', 'logical')",0.82245785,0.6997765,0.14954129,0.029076526,0.0990218,0.0081238,-0.090898
62,-0.6729433,-0.5616868,"('incompetent', 'brilliant')",0.8274903,0.8746685,-0.150244,0.021471262,0.0014343,0.1114843,0.11005
63,-0.8049427,-0.7863505,"('unperceptive', 'insightful')",1.5494576,1.55847,0.68002105,0.7748822,0.4748453,0.5156672,0.0408219
64,0.18174756,0.1507917,"('shy', 'confident')",0.86139584,0.8608094,-6.3299236,-6.3506994,-1.7622601,-1.7796995,-0.0174394
65,-0.6937989,-0.7787725,"('insecure', 'secure')",0.2520132,0.27723217,-0.4224224,-0.3652768,-0.2880694,-0.288939,-0.0008696
66,-0.450639,-0.45156825,"('inactive', 'active')",-0.9625753,-0.83305013,1.1109611,1.0779494,-0.1007511,-0.0688897,0.0318614
67,-0.012436226,0.0030745938,"('doubtful', 'determined')",0.52802765,0.6092487,-0.6288894,-0.5413896,-0.037766,0.0236446,0.0614106
68,-0.53711075,-0.50924516,"('dependent', 'independent')",-0.791315,-0.80509746,-0.6205833,-0.65425086,-0.6496697,-0.6561978,-0.0065281
69,0.549562,0.5807027,"('lazy', 'industrious')",0.41556567,0.47714534,-0.3663728,-0.38441655,0.199585,0.2244772,0.0248922
70,-0.60958904,-0.5494098,"('lethargic', 'energetic')",0.53855723,0.6561338,0.46149912,0.5532959,0.1301558,0.2200066,0.0898508
71,0.18879175,0.11627681,"('diffident', 'self-confident')",1.1918426,1.1856617,0.63271856,0.6086828,0.6711176,0.6368738,-0.0342438
72,-0.3381933,-0.38153583,"('unambitious', 'ambitious')",0.62469405,0.6078723,-0.8840581,-0.8249206,-0.1991858,-0.199528,-0.0003422
73,1.4122994,1.4286606,"('helpless', 'self-reliant')",0.4870508,0.43538985,-2.8197856,-2.8572562,-0.3068118,-0.3310686,-0.0242568
74,-0.14076209,-0.118434325,"('undedicated', 'dedicated')",0.81061536,0.7978706,-0.0028257836,-0.029595546,0.2223425,0.2166136,-0.0057289
75,0.77612025,0.8299832,"('meek', 'impulsive')",-1.0441899,-1.018288,-0.29477686,-0.24545926,-0.1876155,-0.144588,0.0430275
76,-0.15341237,-0.12023944,"('anxious', 'daring')",0.66290677,0.77698964,0.19994248,0.29686305,0.236479,0.3178711,0.0813921
77,-1.4003165,-1.4478055,"('unmotivated', 'motivated')",0.6894284,0.6391702,-1.289759,-1.1531152,-0.6668824,-0.6539168,0.0129656
78,-0.9197965,-0.88753587,"('nonresilient', 'resilient')",0.44862017,0.41205394,0.14929627,0.20145519,-0.1072934,-0.0913423,0.0159511
79,0.47016206,0.40174878,"('wavering', 'unwavering')",-1.128677,-1.1790307,0.22390078,0.23801902,-0.1448714,-0.1797543,-0.0348829
80,-0.43654892,-0.39361805,"('dominated', 'dominating')",0.53218734,0.642272,-1.0694588,-0.9511847,-0.3246068,-0.2341769,0.0904299
81,-0.69936454,-0.7212551,"('submissive', 'aggressive')",1.4641211,1.5259256,-0.60542583,-0.49543387,0.0531102,0.1030789,0.0499687
82,-0.38593265,-0.36241087,"('poor', 'rich')",-0.1156944,-0.15988225,5.6478415,5.7036033,1.7154048,1.7271034,0.0116986
83,-0.6238279,-0.6642192,"('powerless', 'powerful')",0.2752874,0.2119208,-1.1237895,-1.1456801,-0.4907767,-0.5326595,-0.0418828
84,0.38766605,0.34491828,"('inferior', 'superior')",0.93203473,0.8936418,0.91373515,0.83574605,0.7444786,0.6914353,-0.0530433
85,0.5622082,0.5272356,"('insignificant', 'prestigious')",-0.005484611,-0.13341194,1.0317034,0.96037245,0.5294756,0.4513987,-0.0780769
86,-2.163363,-2.2898138,"('uninfluential', 'influential')",-0.019858133,-0.17852205,-0.19407761,-0.31359828,-0.7924329,-0.9273114,-0.1348785
87,0.06567128,0.019686455,"('unsuccessful', 'successful')",0.87387586,0.87051684,0.57100266,0.6178496,0.5035166,0.5026843,-0.0008323
88,-0.63964427,-0.7109695,"('low', 'eminent')",0.009834347,-0.05107453,0.156311,0.15658396,-0.157833,-0.20182,-0.043987
