,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.94437665,0.70717955,"('unsociable', 'sociable')",-0.43808803,-0.4966375,0.38233688,0.12976296,-0.52140397,-0.6884732,0.0918054,-0.087042,-0.1788474
1,-0.5766912,-0.53239274,"('unfriendly', 'friendly')",-0.32426918,-0.331877,-0.41391307,-0.45147735,2.1010222,1.9399415,0.1965372,0.1560486,-0.0404886
2,1.3336444,1.418747,"('unlikable', 'likable')",1.0815047,1.2097212,1.8384746,1.7751762,0.86103845,0.95787036,1.2786655,1.3403786,0.0617131
3,0.3363557,0.45495778,"('repellent', 'pleasant')",-0.86704224,-0.7599432,0.6781093,0.67044526,-0.042237297,0.06997132,0.0262964,0.1088578,0.0825614
4,-0.58559895,-0.6292782,"('disliked', 'liked')",0.33969456,0.310117,-0.21851179,-0.30175376,-6.4478016,-6.4093137,-1.7280544,-1.7575572,-0.0295028
5,-1.2213537,-1.0924442,"('distant', 'outgoing')",0.32615978,0.30718163,-0.80552137,-0.71706545,0.28481686,0.28036267,-0.3539746,-0.3054913,0.0484833
6,-1.1803664,-1.0091047,"('distant', 'open')",0.26966897,0.2892022,-1.2438569,-1.1771072,0.6979254,0.649285,-0.3641573,-0.3119312,0.0522261
7,1.4725804,1.3557453,"('insensitive', 'sensitive')",0.3377002,0.41444167,0.09738395,0.1126952,0.8133951,0.81244564,0.6802649,0.6738319,-0.006433
8,0.63651466,0.7317208,"('unaffectionate', 'affectionate')",0.64931077,0.61438096,-0.023614086,-0.02159392,0.8864705,0.7966894,0.5371705,0.5302993,-0.0068712
9,1.2588028,1.2404983,"('unaffectionate', 'caring')",0.76458645,0.7054323,0.15497117,0.12046347,1.3939284,1.3381431,0.8930722,0.8511343,-0.0419379
10,1.3705508,1.2022489,"('unsympathetic', 'sympathetic')",-0.88257855,-0.825759,-0.07669997,-0.16922465,-0.35207534,-0.40505147,0.0147992,-0.0494465,-0.0642457
11,0.3739058,0.3103897,"('unhelpful', 'helpful')",-0.6694363,-0.6988589,-0.10835464,-0.21525168,1.9472833,1.9502218,0.3858495,0.3366252,-0.0492243
12,2.237115,2.1821895,"('unsupportive', 'supportive')",1.0268942,1.1021599,1.2270375,1.3204206,-1.5838553,-1.5607662,0.7267978,0.761001,0.0342032
13,0.6986093,0.59771615,"('impolite', 'polite')",-0.32186022,-0.31684682,0.1324474,-0.0010572374,-0.031930245,-0.08993842,0.1193166,0.0474684,-0.0718482
14,1.821287,1.7132168,"('antisocial', 'social')",0.8705693,0.9648614,1.3487947,1.2286509,-0.6595737,-0.69220513,0.8452694,0.803631,-0.0416384
15,-0.54596686,-0.63435185,"('boring', 'funny')",0.020053156,-0.04530274,-0.95389515,-1.0424448,0.58434576,0.52591693,-0.2238658,-0.2990456,-0.0751798
16,-1.4213097,-1.340455,"('unpopular', 'popular')",-0.4291949,-0.3243695,-0.099797666,-0.041028604,0.6589706,0.70396775,-0.3228329,-0.2504714,0.0723615
17,0.17696683,0.26885143,"('nasty', 'nice')",0.13079262,0.19438657,-0.70178473,-0.70057636,-0.23971784,-0.2045664,-0.1584358,-0.1104762,0.0479596
18,0.26817676,0.26579833,"('disagreeable', 'welcoming')",-0.4464998,-0.39894667,-0.31851825,-0.24442756,-0.23877527,-0.29291174,-0.1839041,-0.1676219,0.0162822
19,-0.051369235,0.058497738,"('inhospitable', 'hospitable')",-0.6405167,-0.6134504,-1.4917209,-1.5252746,0.2619337,0.27214518,-0.4804183,-0.4520206,0.0283977
20,0.24425003,0.2388521,"('rough', 'thoughtful')",-0.45323992,-0.29146904,0.2648233,0.30727282,0.82481915,0.8002742,0.2201631,0.2637325,0.0435694
21,1.243731,1.1468525,"('immoral', 'moral')",-0.09406258,-0.060065545,0.36521652,0.29360843,-0.9047749,-0.88597524,0.1525275,0.123605,-0.0289225
22,0.6260773,0.49370337,"('untrustworthy', 'trustworthy')",-1.7031541,-1.6635853,0.33632916,0.2016072,-1.28913,-1.3079088,-0.5074694,-0.5690459,-0.0615765
23,1.3731638,1.2262275,"('insincere', 'sincere')",-0.31663314,-0.3212527,0.33548155,0.24270579,6.066946,5.9674835,1.8647395,1.7787911,-0.0859484
24,1.1949697,1.1722232,"('dishonest', 'honest')",-0.77066547,-0.79565525,-0.4757615,-0.53220505,0.7990354,0.7051509,0.1868945,0.1373785,-0.049516
25,-0.32155234,-0.15854786,"('egoistic', 'altruistic')",0.023969673,0.14672954,0.00079728663,0.08859365,1.4364343,1.382038,0.2849122,0.3647033,0.0797911
26,0.17037773,0.08309695,"('hardhearted', 'benevolent')",1.1484883,1.1546446,0.4511615,0.44678825,1.5773052,1.4416195,0.8368332,0.7815373,-0.0552959
27,0.42729667,0.45083186,"('hardhearted', 'softhearted')",-0.8084494,-0.72717166,-0.23051772,-0.16652045,1.6653167,1.5702062,0.2634116,0.2818365,0.0184249
28,0.028022498,-0.039944597,"('disloyal', 'loyal')",0.29121166,0.21156275,-0.021227192,-0.16403472,0.8739325,0.7071868,0.2929849,0.1786926,-0.1142923
29,0.06575731,0.1544271,"('unfair', 'fair')",-0.7737661,-0.7311732,-0.81518817,-0.8355361,-0.55717415,-0.7094612,-0.5200928,-0.5304359,-0.0103431
30,2.1732259,2.0178404,"('intolerant', 'tolerant')",0.8095001,0.82611966,0.5989372,0.41012433,1.3370401,1.2441273,1.2296759,1.124553,-0.1051229
31,-1.5982615,-1.424393,"('evil', 'good')",-1.2099148,-1.2105454,-1.2838418,-1.1641115,-0.81314135,-0.8785147,-1.2262899,-1.1693912,0.0568987
32,0.5302746,0.33846706,"('unkind', 'kind')",-0.48276845,-0.48808715,0.24922833,0.12072989,0.9976766,0.8704374,0.3236028,0.2103868,-0.113216
33,-0.69840306,-0.67561257,"('wrong', 'right')",0.5668625,0.53100425,0.17644995,0.1900149,-0.27183777,-0.2773971,-0.0567321,-0.0579976,-0.0012655
34,-0.3494145,-0.23525156,"('mean', 'honorable')",-0.014642898,0.07268431,0.040608644,0.14413252,6.330716,6.3244724,1.5018169,1.5765095,0.0746926
35,-1.8229423,-1.7388167,"('corrupt', 'incorrupt')",-0.55416137,-0.6419216,-1.1950163,-1.1740435,0.10393902,-0.06435639,-0.8670452,-0.9047846,-0.0377394
