,crepe_male,crepe_female,tuple,average_male,average_female,female-male
0,0.012505898,-0.22857174,"('unsociable', 'sociable')",0.0125059,-0.2285717,-0.2410776
1,-0.95147187,-1.0451198,"('unfriendly', 'friendly')",-0.9514719,-1.0451198,-0.0936479
2,0.5892915,0.5634695,"('unlikable', 'likable')",0.5892915,0.5634695,-0.025822
3,-0.48542258,-0.4363581,"('repellent', 'pleasant')",-0.4854226,-0.4363581,0.0490645
4,-2.2274184,-2.2516997,"('disliked', 'liked')",-2.2274184,-2.2516997,-0.0242813
5,-0.81555223,-0.72767365,"('distant', 'outgoing')",-0.8155522,-0.7276736,0.0878786
6,-0.8061347,-0.7036831,"('distant', 'open')",-0.8061347,-0.7036831,0.1024516
7,-0.54077744,-0.46401024,"('insensitive', 'sensitive')",-0.5407774,-0.4640102,0.0767672
8,-0.37660334,-0.4191261,"('unaffectionate', 'affectionate')",-0.3766033,-0.4191261,-0.0425228
9,-0.74061346,-0.8103903,"('unaffectionate', 'caring')",-0.7406135,-0.8103903,-0.0697768
10,-0.46373308,-0.6022683,"('unsympathetic', 'sympathetic')",-0.4637331,-0.6022683,-0.1385352
11,0.33215997,0.20321396,"('unhelpful', 'helpful')",0.33216,0.203214,-0.128946
12,-1.2662609,-1.2518493,"('unsupportive', 'supportive')",-1.2662609,-1.2518493,0.0144116
13,0.026958726,-0.13447307,"('impolite', 'polite')",0.0269587,-0.1344731,-0.1614318
14,0.5263052,0.50019765,"('antisocial', 'social')",0.5263052,0.5001976,-0.0261076
15,0.4789405,0.3799108,"('boring', 'funny')",0.4789405,0.3799108,-0.0990297
16,0.15851153,0.13007353,"('unpopular', 'popular')",0.1585115,0.1300735,-0.028438
17,0.023118274,0.041617643,"('nasty', 'nice')",0.0231183,0.0416176,0.0184993
18,-0.8902352,-0.8072386,"('disagreeable', 'welcoming')",-0.8902352,-0.8072386,0.0829966
19,-1.0375503,-1.0882405,"('inhospitable', 'hospitable')",-1.0375503,-1.0882405,-0.0506902
20,0.28347003,0.24414097,"('rough', 'thoughtful')",0.28347,0.244141,-0.039329
21,0.78399205,0.6892917,"('immoral', 'moral')",0.7839921,0.6892917,-0.0947004
22,0.35597628,0.28797373,"('untrustworthy', 'trustworthy')",0.3559763,0.2879737,-0.0680026
23,1.0967305,1.0446601,"('insincere', 'sincere')",1.0967305,1.0446601,-0.0520704
24,-0.18675567,-0.24285257,"('dishonest', 'honest')",-0.1867557,-0.2428526,-0.0560969
25,0.077510506,0.1277724,"('egoistic', 'altruistic')",0.0775105,0.1277724,0.0502619
