,seagate_male,seagate_female,tuple,technology_male,technology_female,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
14,-0.36091873,-0.2703715,"('antisocial', 'social')",1.0852438,1.1734021,1.4960523,1.5708617,0.041927267,0.0734656,0.5655762,0.6368394,0.0712632
15,0.8062044,0.7197781,"('boring', 'funny')",0.18715209,0.070181854,-0.7678655,-0.90383166,0.18330449,0.10634273,0.1021989,-0.0018822,-0.1040811
16,-0.43486184,-0.4395052,"('unpopular', 'popular')",-0.52227604,-0.5379774,-1.0516026,-0.9927429,-0.07634276,-0.11023611,-0.5212708,-0.5201154,0.0011554
17,0.38969806,0.40454158,"('nasty', 'nice')",-0.23423578,-0.21749328,-0.6116487,-0.582004,-0.89436597,-0.9093143,-0.3376381,-0.3260675,0.0115706
18,0.44829902,0.46945655,"('disagreeable', 'welcoming')",0.28813118,0.36947438,-0.76566046,-0.66785944,-0.74935955,-0.77685094,-0.1946475,-0.1514449,0.0432026
19,-0.57741886,-0.6356527,"('inhospitable', 'hospitable')",-0.5936303,-0.624144,-0.9360255,-0.95003855,0.08501945,0.043609753,-0.5055138,-0.5415564,-0.0360426
20,-0.17624447,-0.14771818,"('rough', 'thoughtful')",0.9026489,1.012447,-0.14323232,-0.115765095,0.9509538,0.92543024,0.3835315,0.4185985,0.035067
21,-0.8973768,-0.75837195,"('immoral', 'moral')",0.37847647,0.44515702,-0.4392414,-0.33616942,-1.7659246,-1.6205217,-0.6810166,-0.5674765,0.1135401
22,-0.079191744,-0.0867166,"('untrustworthy', 'trustworthy')",-0.014146682,-0.024540149,0.6310558,0.5826724,-0.6029683,-0.6507774,-0.0163127,-0.0448404,-0.0285277
23,-1.3164521,-1.3250673,"('insincere', 'sincere')",-0.8437996,-0.8506705,-1.497117,-1.6099082,4.2122126,4.282291,0.138711,0.1241612,-0.0145498
24,-0.9609173,-0.9627111,"('dishonest', 'honest')",-0.9172687,-0.9611721,-1.3479043,-1.4350127,0.3748157,0.3261404,-0.7128187,-0.7581888,-0.0453701
25,0.59063643,0.51870257,"('egoistic', 'altruistic')",0.44830924,0.3569964,1.2984849,1.2198353,1.8434504,1.715667,1.0452203,0.9528003,-0.09242
26,0.3414931,0.16904663,"('hardhearted', 'benevolent')",0.94711137,0.93023854,1.8548275,1.7279099,2.7623172,2.6032324,1.4764373,1.3576069,-0.1188304
27,-0.80581063,-0.83297604,"('hardhearted', 'softhearted')",-0.22623132,-0.16965456,0.4340664,0.29300085,0.9258109,0.7408763,0.0819588,0.0078116,-0.0741472
28,-0.5313946,-0.5732793,"('disloyal', 'loyal')",0.34280327,0.22354472,0.31704375,0.1839735,0.8931488,0.7875122,0.2554003,0.1554378,-0.0999625
29,0.7957777,0.76966995,"('unfair', 'fair')",-0.21993281,-0.3090095,-0.013904095,-0.050921798,-0.21829788,-0.3795034,0.0859107,0.0075588,-0.0783519
30,-0.4218898,-0.38432357,"('intolerant', 'tolerant')",0.88433725,0.84416115,0.2073058,0.21304922,-0.19443691,-0.118755154,0.1188291,0.1385329,0.0197038
31,-0.29595533,-0.44134173,"('evil', 'good')",-0.0020311698,-0.14483863,-0.7947619,-0.825823,0.49723643,0.33665326,-0.148878,-0.2688375,-0.1199595
32,-1.6637764,-1.6761059,"('unkind', 'kind')",-0.21557915,-0.16363192,-0.0708908,-0.16546357,0.17792435,0.13678397,-0.4430805,-0.4671043,-0.0240238
33,0.67274946,0.63473845,"('wrong', 'right')",1.5673903,1.592021,0.4204353,0.44504482,0.48204294,0.3452922,0.7856545,0.7542741,-0.0313804
34,-0.087812066,-0.05919349,"('mean', 'honorable')",-0.7727338,-0.7116881,-1.0786023,-0.97105324,3.9902706,4.2134933,0.5127806,0.6178896,0.105109
35,1.1429503,1.0409921,"('corrupt', 'incorrupt')",-0.023057297,-0.13469441,-0.123906866,-0.20099998,0.3704698,0.21941796,0.341614,0.2311789,-0.1104351
36,0.6975064,0.5124455,"('hostile', 'amicable')",-0.022888836,-0.22212072,0.58083236,0.39250508,1.963092,1.7273873,0.8046355,0.6025543,-0.2020812
37,-0.6664634,-0.63854384,"('fake', 'genuine')",-0.4939653,-0.48437673,0.091672175,0.0629881,0.6511853,0.62704533,-0.1043928,-0.1082218,-0.003829
38,-1.2525845,-1.2687035,"('untruthful', 'truthful')",-0.15113986,-0.1819801,-0.9310217,-0.9894491,0.3137099,0.346991,-0.505259,-0.5232854,-0.0180264
39,0.36854726,0.39454776,"('exploitative', 'cooperative')",0.67133176,0.72135794,-0.18482296,-0.19587055,0.28791994,0.27303377,0.285744,0.2982672,0.0125232
40,0.083304904,0.0828345,"('stingy', 'generous')",-0.033827197,-0.015840717,0.73927724,0.7031526,-1.2177413,-1.4287927,-0.1072466,-0.1646616,-0.057415
41,-0.8647721,-0.9457885,"('unforgiving', 'forgiving')",-1.1529154,-1.2126458,-0.038305975,-0.10495499,0.66432685,0.58005446,-0.3479166,-0.4208337,-0.0729171
42,0.63691807,0.7407197,"('unreliable', 'reliable')",-1.1027323,-0.86881316,1.482637,1.6463096,-2.2779944,-2.345388,-0.3152929,-0.206793,0.1084999
43,-1.4792165,-1.4569379,"('irresponsible', 'responsible')",-0.54037446,-0.46713287,-1.3705313,-1.3912508,0.48138136,0.51276165,-0.7271852,-0.70064,0.0265452
44,0.18793043,0.22365156,"('prejudiced', 'unprejudiced')",-0.23330398,-0.10080898,-0.46881673,-0.42180163,-1.6200632,-1.6444947,-0.5335634,-0.4858634,0.0477
45,-1.258039,-1.2644793,"('incompetent', 'competent')",-0.50638735,-0.5608235,0.12267561,0.0065768063,0.61808944,0.58182245,-0.2559153,-0.3092259,-0.0533106
46,-0.615684,-0.52766216,"('uncompetitive', 'competitive')",-0.449939,-0.3174836,1.5200685,1.5815384,-0.86533415,-0.8530363,-0.1027222,-0.0291609,0.0735613
47,-0.10601542,-0.027864624,"('stupid', 'smart')",0.3999786,0.54341567,-0.641527,-0.58798164,4.3726735,4.576548,1.0062774,1.1260294,0.119752
48,-0.6466603,-0.6168194,"('unintelligent', 'intelligent')",1.1601052,1.0689969,-1.1045325,-1.1586598,-0.6264031,-0.6098372,-0.3043727,-0.3290799,-0.0247072
49,-0.2633008,-0.23600858,"('unable', 'able')",0.13776773,0.2631223,-0.14124803,-0.057704657,-0.8444248,-0.71742153,-0.2778015,-0.1870031,0.0907984
50,-0.52823985,-0.5446056,"('clumsy', 'skillful')",0.20864703,0.3292683,-0.07706827,-0.03396511,-0.25744858,-0.3407073,-0.1635274,-0.1475024,0.016025
51,-1.4507196,-1.3658196,"('uneducated', 'educated')",-0.40817896,-0.42044276,0.46330857,0.4210636,-0.3547883,-0.31824136,-0.4375946,-0.42086,0.0167346
52,0.2925726,0.13628232,"('irrational', 'rational')",0.42391902,0.25762308,-1.4379147,-1.5246062,0.4256803,0.22307101,-0.0739357,-0.2269075,-0.1529718
53,-0.37371573,-0.4006918,"('uncreative', 'creative')",1.1637273,1.2377278,0.5606239,0.494757,1.4479402,1.3297172,0.6996439,0.6653775,-0.0342664
54,-0.34937924,-0.41196492,"('incapable', 'capable')",0.9528261,0.92309415,0.30769956,0.2466286,0.6124946,0.60001624,0.3809102,0.3394435,-0.0414667
55,0.0715826,0.20341727,"('incompetent', 'clever')",0.10751505,0.103684425,0.090106755,0.09559905,-0.5918077,-0.47003505,-0.0806508,-0.0168336,0.0638172
56,-0.17022154,-0.095040075,"('impractical', 'practical')",0.10723424,0.20537207,-1.0097437,-0.9996775,-0.40339413,-0.26672962,-0.3690313,-0.2890188,0.0800125
57,-0.42341056,-0.43010795,"('unimaginative', 'imaginative')",0.90718955,0.8690342,0.7112198,0.6326266,-1.0384266,-1.1125637,0.039143,-0.0102527,-0.0493957
58,0.07728928,0.056474272,"('undiscriminating', 'discriminating')",0.725589,0.66531557,0.7303854,0.6793116,0.7430516,0.7103751,0.5690788,0.5278691,-0.0412097
59,0.26294672,0.18539178,"('foolish', 'wise')",0.864508,0.82459044,-0.7250174,-0.7311497,0.2662893,0.2396504,0.1671817,0.1296207,-0.037561
60,-1.4699821,-1.3098395,"('inefficient', 'efficient')",-0.069081284,0.08702594,-0.66769934,-0.5877428,-1.2682302,-1.0054841,-0.8687482,-0.7040101,0.1647381
61,-0.0036240816,-0.032010578,"('illogical', 'logical')",1.3743149,1.3115894,0.77850527,0.71892685,0.73216367,0.61974,0.72034,0.6545614,-0.0657786
62,-0.37654433,-0.25390184,"('incompetent', 'brilliant')",0.9030989,1.0221254,0.023830682,0.07736172,-0.46437278,-0.32965717,0.0215031,0.128982,0.1074789
63,-1.5019441,-1.5190963,"('unperceptive', 'insightful')",0.016172096,0.05748473,1.212501,1.2281029,0.7110965,0.78113025,0.1094564,0.1369054,0.027449
64,-0.34385747,-0.33507702,"('shy', 'confident')",0.16411503,0.256873,1.3240315,1.395023,-5.4692245,-5.5156617,-1.0812339,-1.0497108,0.0315231
65,-0.48687577,-0.4235324,"('insecure', 'secure')",-0.75043875,-0.7694134,0.20547234,0.19956964,-0.17080525,-0.087163694,-0.3006618,-0.270135,0.0305268
66,0.8752954,0.8624657,"('inactive', 'active')",0.18593854,0.17234987,1.7534982,1.7078722,1.4778988,1.3185462,1.0731578,1.0153085,-0.0578493
67,-0.38870117,-0.35482743,"('doubtful', 'determined')",-0.089204565,-0.0121837,0.088940606,0.14090797,-1.0598245,-0.94421273,-0.3621974,-0.292579,0.0696184
68,-0.24936579,-0.20739661,"('dependent', 'independent')",-0.5903471,-0.5760548,-0.6119847,-0.60856795,-0.9769019,-0.9124042,-0.6071498,-0.5761059,0.0310439
69,0.48350847,0.41571254,"('lazy', 'industrious')",0.712577,0.791442,0.95571244,0.9726546,0.14889327,0.028126523,0.5751728,0.5519839,-0.0231889
70,-0.9646672,-0.90901643,"('lethargic', 'energetic')",-0.8014695,-0.7540313,0.96084243,0.9388381,0.005572669,0.046845872,-0.1999304,-0.169341,0.0305894
71,0.69447076,0.62384593,"('diffident', 'self-confident')",1.1589361,1.166475,1.086328,1.0908768,0.6806508,0.62532604,0.9050964,0.876631,-0.0284654
72,-1.0790251,-1.0812265,"('unambitious', 'ambitious')",0.40605128,0.44756612,-0.1794732,-0.1887338,0.626992,0.68685585,-0.0563638,-0.0338846,0.0224792
73,1.2687466,1.2915921,"('helpless', 'self-reliant')",1.2740011,1.2917618,0.19451843,0.2767806,-2.388706,-2.5431128,0.08714,0.0792555,-0.0078845
74,-0.2291344,-0.2308314,"('undedicated', 'dedicated')",0.29184604,0.3702047,0.16088682,0.12224515,0.59300935,0.49110585,0.204152,0.1881811,-0.0159709
75,0.6167102,0.55463356,"('meek', 'impulsive')",0.51651007,0.4382,0.5814504,0.60689163,-0.35721153,-0.3341027,0.3393648,0.3164057,-0.0229591
76,0.42399174,0.5676151,"('anxious', 'daring')",-0.27976543,-0.11412172,0.6110841,0.72740406,-0.94532543,-0.8043614,-0.0475038,0.094134,0.1416378
77,-1.3205689,-1.2107466,"('unmotivated', 'motivated')",0.8160699,0.9192722,0.91270274,1.0136226,-1.3073575,-1.1543615,-0.2247885,-0.1080533,0.1167352
78,-0.6660139,-0.65347975,"('nonresilient', 'resilient')",0.3344139,0.44318816,1.1056398,1.1691833,0.61435986,0.5862775,0.3470999,0.3862923,0.0391924
79,-0.034971997,-0.1586031,"('wavering', 'unwavering')",-0.2118303,-0.34162718,-0.5642101,-0.6719621,0.43024248,0.3667652,-0.0951925,-0.2013568,-0.1061643
80,1.2478156,1.4051032,"('dominated', 'dominating')",-0.3509675,-0.22494838,2.1810298,2.2303033,-0.09731853,-0.02223827,0.7451398,0.847055,0.1019152
81,-1.0828779,-0.96781975,"('submissive', 'aggressive')",0.32811296,0.31798542,0.27536526,0.3132295,-1.6625533,-1.455729,-0.5354882,-0.4480835,0.0874047
82,-0.54404104,-0.47442,"('poor', 'rich')",-0.19455983,-0.17973122,-0.5478793,-0.45670733,4.552838,4.782429,0.8165894,0.9178927,0.1013033
83,0.21816425,0.24452804,"('powerless', 'powerful')",0.18943962,0.28606766,0.5317047,0.6332811,-0.8041648,-0.7568471,0.0337859,0.1017574,0.0679715
84,0.8325862,0.86577725,"('inferior', 'superior')",0.7262352,0.72653645,-0.13865818,-0.07330009,0.46636707,0.45264566,0.4716326,0.4929148,0.0212822
85,0.6552845,0.47582126,"('insignificant', 'prestigious')",1.3225582,1.2309302,0.49587888,0.4769307,1.0347706,0.85075426,0.877123,0.7586091,-0.1185139
86,-1.0946116,-1.0800782,"('uninfluential', 'influential')",-0.17924644,-0.33161968,-0.042219136,-0.077406116,0.09373361,0.058736123,-0.3055859,-0.357592,-0.0520061
87,0.39530534,0.44860277,"('unsuccessful', 'successful')",0.5764243,0.5567392,1.1679534,1.2186972,1.3016015,1.3434589,0.8603212,0.8918745,0.0315533
88,-0.70823115,-0.762193,"('low', 'eminent')",0.46322867,0.40825054,-0.4806845,-0.55123943,-0.0460487,0.04210373,-0.1929339,-0.2157695,-0.0228356
