,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.49561483,-0.59375405,"('unsociable', 'sociable')",-0.46674228,-0.5583623,-0.4811786,-0.5760581,-0.0948795
1,2.5633535,2.5388186,"('unfriendly', 'friendly')",1.9358646,1.8342798,2.249609,2.1865492,-0.0630598
2,0.8730843,0.95727557,"('unlikable', 'likable')",0.6110784,0.65737104,0.7420813,0.8073233,0.065242
3,-0.87613994,-0.7894116,"('repellent', 'pleasant')",0.22249365,0.26334617,-0.3268231,-0.2630327,0.0637904
4,-1.1018362,-1.1938559,"('disliked', 'liked')",-6.1988664,-6.2177405,-3.6503513,-3.7057981,-0.0554468
5,1.8298388,1.8522319,"('distant', 'outgoing')",0.15186162,0.1350384,0.9908502,0.9936351,0.0027849
6,1.9448783,1.9884259,"('distant', 'open')",0.23979765,0.19555975,1.092338,1.0919929,-0.0003451
7,0.06135557,0.050477352,"('insensitive', 'sensitive')",0.2558193,0.24006821,0.1585874,0.1452728,-0.0133146
8,1.0152863,1.0184535,"('unaffectionate', 'affectionate')",0.11905949,0.046377942,0.5671729,0.5324157,-0.0347572
9,1.7157534,1.7177359,"('unaffectionate', 'caring')",0.5390082,0.500361,1.1273808,1.1090485,-0.0183323
10,-0.7916355,-0.82583004,"('unsympathetic', 'sympathetic')",-0.6382223,-0.68386585,-0.7149289,-0.7548479,-0.039919
11,-0.01685138,0.025649633,"('unhelpful', 'helpful')",1.5447342,1.5282527,0.7639414,0.7769512,0.0130098
12,0.78698295,0.82721496,"('unsupportive', 'supportive')",-1.9466021,-1.9288687,-0.5798095,-0.5508268,0.0289827
13,-1.3545783,-1.4731992,"('impolite', 'polite')",-0.86412406,-0.89548814,-1.1093512,-1.1843437,-0.0749925
14,-1.0504268,-1.0719459,"('antisocial', 'social')",-0.9681225,-0.96530277,-1.0092747,-1.0186243,-0.0093496
15,1.42964,1.3490027,"('boring', 'funny')",0.4096382,0.38040146,0.9196391,0.8647021,-0.054937
16,-0.5691697,-0.52902937,"('unpopular', 'popular')",0.82824516,0.8417069,0.1295377,0.1563388,0.0268011
17,-0.19493026,-0.16050556,"('nasty', 'nice')",0.034956772,0.09485194,-0.0799867,-0.0328268,0.0471599
18,0.5611486,0.52584267,"('disagreeable', 'welcoming')",-0.26615804,-0.3489432,0.1474953,0.0884497,-0.0590456
19,0.3840487,0.42493245,"('inhospitable', 'hospitable')",0.17134061,0.19571622,0.2776946,0.3103243,0.0326297
