,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.51830727,-0.7282054,"('unsociable', 'sociable')",0.008703971,-0.10205529,-0.5338982,-0.71305096,-0.3478338,-0.5144372,-0.1666034
1,-1.0988455,-1.3493316,"('unfriendly', 'friendly')",0.9676436,0.8378106,1.8418032,1.7682132,0.5702004,0.4188974,-0.151303
2,0.94768214,0.9253092,"('unlikable', 'likable')",0.38638693,0.47290367,1.0350823,1.0726284,0.7897171,0.8236138,0.0338967
3,0.31463826,0.30112833,"('repellent', 'pleasant')",0.08199448,0.22526412,0.25068173,0.2527092,0.2157715,0.2597006,0.0439291
4,0.14343171,-0.0069266837,"('disliked', 'liked')",-0.8286219,-0.85311586,-5.6747336,-5.816011,-2.1199746,-2.2253512,-0.1053766
5,-0.931065,-0.91306764,"('distant', 'outgoing')",-0.27669546,-0.24408013,-0.28178433,-0.12391731,-0.4965149,-0.4270217,0.0694932
6,-1.3315365,-1.296535,"('distant', 'open')",-0.6294004,-0.5877943,-0.008247349,0.15998575,-0.6563948,-0.5747812,0.0816136
7,-0.26816353,-0.30545673,"('insensitive', 'sensitive')",0.14862287,0.19871095,0.6108633,0.671135,0.1637742,0.1881297,0.0243555
8,-0.62291056,-0.70603377,"('unaffectionate', 'affectionate')",0.06709943,-0.02967848,0.9387633,0.9454384,0.1276507,0.0699087,-0.057742
9,-0.611903,-0.76747507,"('unaffectionate', 'caring')",0.52758217,0.4338079,1.1896744,1.2133191,0.3684512,0.2932173,-0.0752339
10,-1.0613574,-1.1545577,"('unsympathetic', 'sympathetic')",-1.0056101,-1.0169934,-0.8188093,-0.82409793,-0.9619256,-0.9985497,-0.0366241
11,0.06006579,0.02002507,"('unhelpful', 'helpful')",0.9851288,0.9923993,1.9192687,1.9758979,0.9881544,0.9961074,0.007953
12,-0.0033417149,0.033156183,"('unsupportive', 'supportive')",-0.341758,-0.20103829,-1.7856762,-1.667058,-0.7102586,-0.6116467,0.0986119
13,-0.22355606,-0.26876432,"('impolite', 'polite')",0.06603428,0.03371892,-0.43851775,-0.46239692,-0.1986798,-0.2324808,-0.033801
14,0.5127787,0.4077227,"('antisocial', 'social')",0.29329827,0.3669608,-0.25462633,-0.42318508,0.1838169,0.1171661,-0.0666508
15,0.30445853,0.16842633,"('boring', 'funny')",0.46115077,0.34254098,0.8216929,0.7137406,0.5291007,0.4082359,-0.1208648
16,-0.11005273,-0.1548851,"('unpopular', 'popular')",0.09836712,0.14076838,0.774932,0.7987001,0.2544155,0.2615278,0.0071123
17,0.17396428,0.17933707,"('nasty', 'nice')",-0.0964233,0.03118614,-0.16260898,-0.16680367,-0.028356,0.0145732,0.0429292
18,-0.24254015,-0.31442916,"('disagreeable', 'welcoming')",-0.3758579,-0.29242003,-0.30036792,-0.28411734,-0.3062553,-0.2969888,0.0092665
19,-0.047943026,-0.09049702,"('inhospitable', 'hospitable')",-0.32839164,-0.3350725,0.37295026,0.4845148,-0.0011281,0.0196484,0.0207765
20,0.11443436,0.11668198,"('rough', 'thoughtful')",0.718375,0.81070834,0.52651304,0.48615587,0.4531075,0.4711821,0.0180746
21,0.704564,0.61875474,"('immoral', 'moral')",0.71534926,0.64644605,-0.47852334,-0.49862298,0.3137966,0.2555259,-0.0582707
22,0.61889774,0.5451245,"('untrustworthy', 'trustworthy')",-0.06447628,-0.122017935,-0.7463782,-0.79731566,-0.0639856,-0.1247364,-0.0607508
23,0.15622298,0.048280295,"('insincere', 'sincere')",0.96866715,0.9807233,5.69903,5.6856637,2.2746401,2.2382224,-0.0364177
24,0.41763228,0.41625965,"('dishonest', 'honest')",-1.2992855,-1.3566463,0.6721538,0.643791,-0.0698332,-0.0988652,-0.029032
25,-0.13667881,-0.20177393,"('egoistic', 'altruistic')",0.27114084,0.25559035,1.8061852,1.7772603,0.6468824,0.6103589,-0.0365235
26,-0.25510603,-0.4355685,"('hardhearted', 'benevolent')",0.6531216,0.6396695,1.8029859,1.6804401,0.7336671,0.6281803,-0.1054868
27,-0.9078955,-0.8868626,"('hardhearted', 'softhearted')",0.14062871,0.16099341,1.2524214,1.2083292,0.1617182,0.16082,-0.0008982
28,-0.04791898,-0.2844707,"('disloyal', 'loyal')",-0.10622752,-0.24400038,1.2061266,1.0371362,0.35066,0.169555,-0.181105
29,0.2678915,0.27103645,"('unfair', 'fair')",-1.0252801,-1.0788304,-0.55978584,-0.66922253,-0.4390581,-0.4923388,-0.0532807
30,0.6439522,0.5196406,"('intolerant', 'tolerant')",1.2421831,1.1847597,1.2420914,1.138683,1.0427423,0.9476945,-0.0950478
31,-0.8785222,-0.8576332,"('evil', 'good')",-0.4676783,-0.41968584,-0.79096067,-0.7724619,-0.7123871,-0.6832603,0.0291268
32,-0.079985544,-0.29340005,"('unkind', 'kind')",-0.21986386,-0.30418605,1.3596697,1.1946089,0.3532734,0.1990076,-0.1542658
33,0.32118744,0.26833874,"('wrong', 'right')",0.20909758,0.1684187,-0.33417058,-0.452884,0.0653715,-0.0053755,-0.070747
34,-0.35267782,-0.19928853,"('mean', 'honorable')",0.13501427,0.26368672,5.631005,5.9620585,1.804447,2.0088189,0.2043719
35,-0.3428679,-0.3768834,"('corrupt', 'incorrupt')",-0.44128397,-0.549364,-0.074164316,-0.23426628,-0.2861054,-0.3868379,-0.1007325
36,-0.71305436,-0.91102284,"('hostile', 'amicable')",-0.5330782,-0.6877763,0.48572794,0.31341034,-0.2534682,-0.428463,-0.1749948
37,-0.13497014,-0.09416465,"('fake', 'genuine')",-0.57189786,-0.59556246,0.15285888,0.21498825,-0.1846697,-0.1582463,0.0264234
38,-0.3050206,-0.30487993,"('untruthful', 'truthful')",-0.7960876,-0.7698674,-0.07919261,0.0035251603,-0.3934336,-0.3570741,0.0363595
39,1.6578968,1.6429365,"('exploitative', 'cooperative')",0.98208445,0.96615195,0.38839284,0.31899872,1.0094581,0.9760291,-0.033429
40,-0.12364553,-0.14783746,"('stingy', 'generous')",-0.74957097,-0.6357826,-1.6767579,-1.7094954,-0.8499915,-0.8310385,0.018953
41,0.07778357,-0.04806192,"('unforgiving', 'forgiving')",-0.29919755,-0.32448682,0.30758873,0.19489828,0.0287249,-0.0592168,-0.0879417
42,0.2658742,0.30874422,"('unreliable', 'reliable')",-1.7747881,-1.6792148,-3.4211936,-3.3340166,-1.6433692,-1.5681624,0.0752068
43,-0.21849832,-0.17476633,"('irresponsible', 'responsible')",-0.73440176,-0.6933638,0.23493694,0.2807246,-0.239321,-0.1958018,0.0435192
44,0.43201643,0.478829,"('prejudiced', 'unprejudiced')",-0.99949986,-0.9083074,-1.5851611,-1.5714887,-0.7175482,-0.666989,0.0505592
45,0.40934342,0.31221908,"('incompetent', 'competent')",-0.21291803,-0.16464248,-0.3977096,-0.43499577,-0.0670947,-0.0958064,-0.0287117
46,-0.21638125,-0.3188876,"('uncompetitive', 'competitive')",-0.32187918,-0.315724,-0.5635753,-0.6631688,-0.3672786,-0.4325935,-0.0653149
47,-0.31329325,-0.17598191,"('stupid', 'smart')",0.4941844,0.64717174,5.0548224,5.300567,1.7452378,1.923919,0.1786812
48,-0.3059349,-0.30226317,"('unintelligent', 'intelligent')",0.57693076,0.5728102,0.3116552,0.2551827,0.194217,0.1752432,-0.0189738
