,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
29,-0.49543086,-0.5405638,"('unfair', 'fair')",-0.9731572,-1.1203289,-0.5545082,-0.70370334,-0.6743654,-0.7881987,-0.1138333
30,0.7901794,0.80927116,"('intolerant', 'tolerant')",1.799463,1.7890524,0.4136069,0.56316936,1.0010831,1.0538309,0.0527478
31,-1.6681902,-1.5711108,"('evil', 'good')",-1.3624959,-1.3997837,-1.2683614,-1.3238575,-1.4330158,-1.431584,0.0014318
32,-0.2815582,-0.38828072,"('unkind', 'kind')",1.0898458,1.0015389,1.2195241,1.1831006,0.6759373,0.5987862,-0.0771511
33,-0.07021413,-0.1522549,"('wrong', 'right')",0.5761532,0.47840762,-0.53217775,-0.66903144,-0.0087462,-0.1142929,-0.1055467
34,-0.56463045,-0.39505082,"('mean', 'honorable')",-0.39441413,-0.25822356,4.980582,5.180638,1.3405126,1.5091211,0.1686085
35,-0.910375,-1.0749273,"('corrupt', 'incorrupt')",-1.2111624,-1.4108988,-0.4509293,-0.6501687,-0.857489,-1.0453316,-0.1878426
36,-1.2483536,-1.3629851,"('hostile', 'amicable')",-0.80930793,-0.9948151,0.26577815,0.05013636,-0.5972944,-0.7692213,-0.1719269
37,-0.5403518,-0.54369366,"('fake', 'genuine')",-0.21529067,-0.2685972,-0.26534688,-0.23964792,-0.3403298,-0.3506463,-0.0103165
38,-1.0572376,-1.0595436,"('untruthful', 'truthful')",-0.3257822,-0.35011494,-0.039895695,-0.009061433,-0.4743052,-0.4729067,0.0013985
39,1.3610005,1.4090388,"('exploitative', 'cooperative')",0.66318125,0.77641284,0.7101415,0.77250326,0.9114411,0.985985,0.0745439
40,-0.4114764,-0.3672854,"('stingy', 'generous')",-0.5683343,-0.5187964,-3.002384,-3.0358746,-1.3273982,-1.3073188,0.0200794
41,-0.728836,-0.67520976,"('unforgiving', 'forgiving')",-0.7095048,-0.67107356,0.5934181,0.54909223,-0.2816409,-0.2657304,0.0159105
42,0.7423228,1.023529,"('unreliable', 'reliable')",-0.9234761,-0.6608447,-2.683118,-2.5693402,-0.9547571,-0.735552,0.2192051
43,0.12162665,0.3098864,"('irresponsible', 'responsible')",0.34740385,0.48401883,0.2951682,0.4411301,0.2547329,0.4116785,0.1569456
44,0.70931906,0.7938254,"('prejudiced', 'unprejudiced')",-0.3633513,-0.20093246,-0.6849107,-0.6508494,-0.112981,-0.0193188,0.0936622
45,-0.09069954,0.07376292,"('incompetent', 'competent')",0.03634111,0.11770372,-0.17562963,-0.17752865,-0.0766627,0.004646,0.0813087
46,0.31007695,0.45521033,"('uncompetitive', 'competitive')",0.57418925,0.7193408,-1.0077531,-0.9201132,-0.0411623,0.0848126,0.1259749
47,0.60085136,0.7204462,"('stupid', 'smart')",1.5579592,1.6568686,5.445803,5.5566072,2.5348713,2.6446406,0.1097693
48,-0.19460702,-0.3144411,"('unintelligent', 'intelligent')",1.3550997,1.2410996,-0.3737246,-0.40970948,0.262256,0.1723164,-0.0899396
49,0.05168253,0.14437947,"('unable', 'able')",0.37527326,0.48654905,-0.22441341,-0.10407606,0.0675141,0.1756175,0.1081034
50,0.42550322,0.40523842,"('clumsy', 'skillful')",0.806655,0.77974755,0.1535815,0.11601128,0.4619132,0.4336658,-0.0282474
51,-0.30985075,-0.38768816,"('uneducated', 'educated')",0.45896652,0.30609542,0.2913546,0.1884853,0.1468235,0.0356309,-0.1111926
52,0.25850946,-0.08338243,"('irrational', 'rational')",0.032689672,-0.29569405,0.17076214,-0.04458826,0.1539871,-0.1412216,-0.2952087
53,-0.5532654,-0.62539774,"('uncreative', 'creative')",1.2922099,1.1759783,0.5179799,0.478184,0.4189748,0.3429215,-0.0760533
54,0.16611145,-0.034317262,"('incapable', 'capable')",0.65284663,0.5281588,1.0165306,0.9847601,0.6118296,0.4928672,-0.1189624
55,0.82977754,0.9324828,"('incompetent', 'clever')",1.2503675,1.3184762,0.29147756,0.36220744,0.7905409,0.8710554,0.0805145
56,0.78500664,0.9224335,"('impractical', 'practical')",1.440621,1.4992995,-0.30205646,-0.21858045,0.6411904,0.7343841,0.0931937
57,0.1519634,0.10240108,"('unimaginative', 'imaginative')",1.1087736,1.1079983,-2.9580572,-2.959221,-0.5657734,-0.5829405,-0.0171671
58,-0.17843722,-0.18768488,"('undiscriminating', 'discriminating')",0.5011942,0.41311505,-0.06489596,-0.04883088,0.0859537,0.0588664,-0.0270873
59,0.30568802,0.24722072,"('foolish', 'wise')",0.49925047,0.4187666,0.26994845,0.1742291,0.3582956,0.2800721,-0.0782235
60,0.62559265,0.7869307,"('inefficient', 'efficient')",1.476947,1.6694717,-0.4399425,-0.18917112,0.554199,0.7557437,0.2015447
61,0.32288703,0.15982178,"('illogical', 'logical')",1.0220456,0.8241085,0.025107857,-0.12383482,0.4566802,0.2866985,-0.1699817
62,0.94598097,1.108084,"('incompetent', 'brilliant')",1.4546424,1.6255004,-0.07543187,0.07015982,0.7750638,0.9345814,0.1595176
63,-0.010084672,0.16164832,"('unperceptive', 'insightful')",0.37941834,0.49439508,-0.23569955,-0.08605446,0.0445447,0.1899963,0.1454516
64,0.41131306,0.44721028,"('shy', 'confident')",-0.32889578,-0.25201687,-5.645378,-5.663952,-1.8543202,-1.8229195,0.0314007
65,0.35559618,0.3003369,"('insecure', 'secure')",0.2825913,0.27283826,0.2970243,0.39974624,0.3117373,0.3243071,0.0125698
66,-0.7736672,-0.7849902,"('inactive', 'active')",-0.65909433,-0.7653265,0.2968722,0.22796549,-0.3786298,-0.4407837,-0.0621539
67,1.0743606,1.159161,"('doubtful', 'determined')",0.2999887,0.3845688,-0.3126638,-0.26000667,0.3538952,0.4279077,0.0740125
68,0.02882479,-0.02321377,"('dependent', 'independent')",-0.70496464,-0.7760021,-1.6438794,-1.6258203,-0.7733397,-0.8083454,-0.0350057
69,-0.18621293,-0.12608208,"('lazy', 'industrious')",0.084700026,0.18034708,-1.1904619,-1.1845721,-0.4306583,-0.376769,0.0538893
70,0.41431662,0.5587503,"('lethargic', 'energetic')",0.16985576,0.33471772,0.3675961,0.4664072,0.3172562,0.4532917,0.1360355
71,-0.29911968,-0.2555434,"('diffident', 'self-confident')",0.60096216,0.6475385,0.48316002,0.46050856,0.2616675,0.2841679,0.0225004
72,-0.22813389,-0.2236839,"('unambitious', 'ambitious')",0.15357225,0.1385122,-0.15520315,-0.08709952,-0.0765883,-0.0574237,0.0191646
73,1.177817,1.1588042,"('helpless', 'self-reliant')",0.5522489,0.54119575,-3.2568495,-3.226032,-0.5089279,-0.5086774,0.0002505
74,-0.026956953,0.09191965,"('undedicated', 'dedicated')",0.90565246,1.0194087,-0.10324927,-0.040758036,0.2584821,0.3568568,0.0983747
75,0.42128563,0.41057298,"('meek', 'impulsive')",-0.2979168,-0.29031792,-0.02657552,0.017287496,0.0322644,0.0458475,0.0135831
76,0.70737576,0.8514156,"('anxious', 'daring')",0.50314033,0.6599684,0.056605678,0.11098608,0.4223739,0.54079,0.1184161
77,-0.120064445,-0.09554629,"('unmotivated', 'motivated')",0.6341417,0.69659626,-1.2561805,-1.2286919,-0.2473678,-0.209214,0.0381538
78,-1.0981005,-1.002867,"('nonresilient', 'resilient')",0.5952019,0.6163379,-0.43045443,-0.36269018,-0.3111177,-0.2497398,0.0613779
79,-1.0152158,-1.0658576,"('wavering', 'unwavering')",-1.3368033,-1.4817275,-0.37080032,-0.423952,-0.9076064,-0.9905124,-0.082906
80,0.73062587,0.80596936,"('dominated', 'dominating')",0.12065205,0.17313561,-0.15922287,-0.14141735,0.230685,0.2792292,0.0485442
81,0.87663674,0.8439239,"('submissive', 'aggressive')",1.432782,1.4470433,-0.65568393,-0.5415877,0.5512449,0.5831265,0.0318816
82,-0.054513186,-0.066752225,"('poor', 'rich')",1.2087295,1.1016328,6.301081,6.2965336,2.4850992,2.4438047,-0.0412945
83,0.13047676,0.13749903,"('powerless', 'powerful')",0.26128817,0.31665426,-1.2173221,-1.2530664,-0.2751857,-0.2663044,0.0088813
84,0.3704625,0.2577336,"('inferior', 'superior')",0.27330104,0.15196095,0.24862976,0.17481075,0.2974644,0.1948351,-0.1026293
85,-0.15592165,-0.2615041,"('insignificant', 'prestigious')",0.40911603,0.33113623,-0.089042276,-0.23927921,0.0547174,-0.056549,-0.1112664
86,-1.0122056,-1.1289868,"('uninfluential', 'influential')",0.27253807,0.08383696,-0.62193304,-0.6618387,-0.4538669,-0.5689962,-0.1151293
87,0.99092937,0.91841125,"('unsuccessful', 'successful')",1.1024585,1.0288675,0.46863443,0.40094954,0.8540074,0.7827427,-0.0712647
88,0.13633564,-0.07889851,"('low', 'eminent')",1.2559068,1.0750113,0.1717966,0.010829855,0.5213463,0.3356475,-0.1856988
