,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,0.042579114,-0.06908845,"('unsociable', 'sociable')",1.9466162,1.8822564,-0.6874378,-0.7685445,0.4339192,0.3482078,-0.0857114
1,-1.6846951,-1.747754,"('unfriendly', 'friendly')",0.9952426,0.9915062,2.275536,2.1671982,0.5286945,0.4703168,-0.0583777
2,0.2718472,0.318976,"('unlikable', 'likable')",0.5682293,0.5892392,0.48516673,0.6133465,0.4417477,0.5071872,0.0654395
3,-0.5554824,-0.46978766,"('repellent', 'pleasant')",-0.46016175,-0.35513833,0.18440045,0.24042866,-0.2770812,-0.1948324,0.0822488
4,0.117394134,0.12871553,"('disliked', 'liked')",-0.40500286,-0.41586605,-6.6295147,-6.696881,-2.3057078,-2.3280104,-0.0223026
5,-0.44258463,-0.43311086,"('distant', 'outgoing')",-0.67088574,-0.7008305,0.019647472,0.022921368,-0.3646076,-0.37034,-0.0057324
6,-0.9394313,-0.904297,"('distant', 'open')",-0.7267251,-0.68493664,0.7159363,0.7631211,-0.31674,-0.2753708,0.0413692
7,0.17263672,0.21991959,"('insensitive', 'sensitive')",0.7242499,0.80060464,0.58531046,0.54762304,0.4940657,0.5227158,0.0286501
8,-1.8557624,-1.8138249,"('unaffectionate', 'affectionate')",-0.40252912,-0.28116962,1.2148558,1.1415052,-0.3478119,-0.3178298,0.0299821
9,-1.2334691,-1.2556632,"('unaffectionate', 'caring')",0.5545363,0.6221311,1.4164236,1.3596823,0.2458302,0.2420501,-0.0037801
10,-1.055703,-1.0680003,"('unsympathetic', 'sympathetic')",0.078273326,0.15032095,-0.4900456,-0.5180297,-0.4891585,-0.4785697,0.0105888
11,-0.7493271,-0.7657249,"('unhelpful', 'helpful')",0.37636602,0.42714325,1.6484714,1.7403795,0.4251701,0.4672659,0.0420958
12,-0.06781526,0.022492178,"('unsupportive', 'supportive')",1.008321,1.1634179,-1.823883,-1.8338271,-0.2944591,-0.2159723,0.0784868
