,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.3991884,-0.56655186,"('unsociable', 'sociable')",-0.53019154,-0.7651584,-0.18944873,-0.2475406,-0.3729429,-0.526417,-0.1534741
1,-1.7587087,-1.7741302,"('unfriendly', 'friendly')",-0.8366822,-0.913586,1.5149387,1.4042953,-0.3601507,-0.427807,-0.0676563
2,0.3775656,0.38054416,"('unlikable', 'likable')",0.78353703,0.83379656,0.62062174,0.6165984,0.5939082,0.610313,0.0164048
3,0.632863,0.67280114,"('repellent', 'pleasant')",0.27123004,0.38663867,0.51325935,0.67554235,0.4724508,0.5783274,0.1058766
4,-1.0998534,-1.0626934,"('disliked', 'liked')",0.11387268,0.16404976,-6.581412,-6.865531,-2.5224641,-2.5880582,-0.0655941
5,-1.9933298,-2.019258,"('distant', 'outgoing')",-1.3871226,-1.3064384,-0.06955486,-0.14233728,-1.1500024,-1.1560113,-0.0060089
6,-1.9285595,-1.9278495,"('distant', 'open')",-1.9411546,-1.8394756,-0.29243082,-0.3309428,-1.3873817,-1.3660893,0.0212924
7,1.4886574,1.49903,"('insensitive', 'sensitive')",0.8888911,0.85801643,0.34765574,0.47385633,0.9084014,0.9436342,0.0352328
8,-1.7407334,-1.7618002,"('unaffectionate', 'affectionate')",-0.8714551,-0.9258254,0.5050314,0.46132773,-0.7023857,-0.7420993,-0.0397136
9,-0.36187607,-0.2927527,"('unaffectionate', 'caring')",-0.25467703,-0.29056287,1.2218001,1.2897455,0.201749,0.2354766,0.0337276
10,0.72876555,0.6630225,"('unsympathetic', 'sympathetic')",-0.7603427,-0.8934135,-0.7369955,-0.6001351,-0.2561909,-0.276842,-0.0206511
11,0.784321,0.78696424,"('unhelpful', 'helpful')",0.11145804,0.08787006,1.9606804,2.037832,0.9521531,0.9708888,0.0187357
12,0.46253514,0.51201415,"('unsupportive', 'supportive')",0.9298675,0.9762514,-2.0365982,-1.9870206,-0.2147319,-0.1662517,0.0484802
13,1.0002985,0.7859897,"('impolite', 'polite')",0.44968823,0.25079465,-0.5374744,-0.43143106,0.3041708,0.2017845,-0.1023863
14,0.58937484,0.5370734,"('antisocial', 'social')",0.5892814,0.48339808,-0.16058023,-0.16914764,0.3393586,0.2837746,-0.055584
15,-0.21630116,-0.33577678,"('boring', 'funny')",-0.17814988,-0.33279365,-0.044128716,-0.063725576,-0.1461932,-0.2440987,-0.0979055
16,-1.7240348,-1.7395444,"('unpopular', 'popular')",0.04106855,-0.0088413805,0.6615431,0.5973784,-0.3404744,-0.3836691,-0.0431947
17,-0.9826293,-1.0103936,"('nasty', 'nice')",0.1077355,0.17776741,-0.5525974,-0.51132387,-0.4758304,-0.4479833,0.0278471
18,-0.29753035,-0.30275932,"('disagreeable', 'welcoming')",-0.036961336,-0.029309839,-0.43777534,-0.54226375,-0.2574223,-0.2914443,-0.034022
19,-1.7552088,-1.8191007,"('inhospitable', 'hospitable')",-1.1480142,-1.1446873,-0.45228425,-0.46182182,-1.1185025,-1.1418699,-0.0233674
20,0.051519454,0.12816843,"('rough', 'thoughtful')",0.379623,0.42648372,0.77259827,0.8037544,0.4012469,0.4528022,0.0515553
21,2.0983407,1.9924512,"('immoral', 'moral')",0.39901748,0.22880158,-0.54110944,-0.43344578,0.652083,0.5959356,-0.0561474
22,0.043102458,0.016561396,"('untrustworthy', 'trustworthy')",-0.31919965,-0.3795046,-1.3349437,-1.1787078,-0.5370136,-0.5138837,0.0231299
23,1.1124979,1.062742,"('insincere', 'sincere')",0.9208949,0.87158144,6.102918,6.3254924,2.7121035,2.7532721,0.0411686
24,0.7459228,0.7040516,"('dishonest', 'honest')",0.00026307255,-0.09807263,0.6472303,0.75468874,0.4644721,0.4535559,-0.0109162
25,-1.2218157,-1.1356454,"('egoistic', 'altruistic')",0.067049205,0.113680944,1.0173922,0.93193305,-0.0457915,-0.0300105,0.015781
26,-1.6706204,-1.7591853,"('hardhearted', 'benevolent')",0.29454187,0.18808512,0.97743917,0.83596003,-0.1328798,-0.2450467,-0.1121669
27,0.07737759,0.1957055,"('hardhearted', 'softhearted')",-0.6897599,-0.5466535,0.91646564,0.9390357,0.1013611,0.1960292,0.0946681
