,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
0,0.23417991,0.22501792,"('unsociable', 'sociable')",-0.5718242,-0.6804877,-0.31582943,-0.48061195,-0.2178246,-0.3120273,-0.0942027
1,1.0240004,1.0064408,"('unfriendly', 'friendly')",-0.45916858,-0.6263586,2.029069,1.9041597,0.8646336,0.7614139,-0.1032197
2,0.12299735,0.17425594,"('unlikable', 'likable')",1.0104772,1.1695367,0.4988208,0.6251501,0.5440985,0.6563143,0.1122158
3,-0.34774613,-0.039348498,"('repellent', 'pleasant')",-0.044434708,0.013521535,-0.044202868,0.004579056,-0.1454612,-0.0070826,0.1383786
4,-0.06440966,-0.14238283,"('disliked', 'liked')",1.2173759,1.1441154,-5.488071,-5.59552,-1.445035,-1.5312624,-0.0862274
5,0.831939,0.71492034,"('distant', 'outgoing')",0.49006233,0.44842178,0.730186,0.7284704,0.6840625,0.6306042,-0.0534583
6,0.15249516,0.119873054,"('distant', 'open')",-0.36573744,-0.41695556,0.6482935,0.65736294,0.1450171,0.1200935,-0.0249236
7,0.47433537,0.56683373,"('insensitive', 'sensitive')",-1.5007453,-1.479002,0.05697467,0.0782828,-0.3231451,-0.2779618,0.0451833
8,0.42803293,0.36928234,"('unaffectionate', 'affectionate')",-0.09712529,-0.20248026,0.9452301,0.85224783,0.4253793,0.3396833,-0.085696
9,0.71291524,0.7081634,"('unaffectionate', 'caring')",-0.23989281,-0.33013144,1.3857536,1.3310157,0.619592,0.5696826,-0.0499094
10,0.097149245,0.24541941,"('unsympathetic', 'sympathetic')",-2.502147,-2.4353037,-1.0265081,-1.0245054,-1.1438353,-1.0714632,0.0723721
11,0.2711129,0.29953188,"('unhelpful', 'helpful')",-0.65125173,-0.6214583,1.1914948,1.2066083,0.270452,0.294894,0.024442
12,0.9933007,1.1645603,"('unsupportive', 'supportive')",-0.23603153,-0.14867252,-1.7612244,-1.75158,-0.3346517,-0.2452308,0.0894209
13,-0.5357969,-0.5318468,"('impolite', 'polite')",-1.4330761,-1.3644946,-0.10937388,-0.14791498,-0.6927489,-0.6814187,0.0113302
14,1.3530619,1.4317479,"('antisocial', 'social')",0.44828817,0.51602316,0.32403815,0.2775593,0.7084627,0.7417768,0.0333141
15,0.18352568,-0.06962385,"('boring', 'funny')",-0.5534551,-0.6476293,0.23154272,0.19680844,-0.0461289,-0.1734816,-0.1273527
16,-1.1451797,-1.0469233,"('unpopular', 'popular')",0.28802904,0.27770233,0.6686867,0.5950327,-0.0628213,-0.0580628,0.0047585
