,strudel_male,strudel_female,tuple,average_male,average_female,female-male
22,-0.4757283,-0.5304862,"('untrustworthy', 'trustworthy')",-0.4757283,-0.5304862,-0.0547579
23,0.62573266,0.5436784,"('insincere', 'sincere')",0.6257327,0.5436784,-0.0820543
24,-0.7815814,-0.87412643,"('dishonest', 'honest')",-0.7815814,-0.8741264,-0.092545
25,0.045682162,0.026222777,"('egoistic', 'altruistic')",0.0456822,0.0262228,-0.0194594
26,-0.2564994,-0.32678327,"('hardhearted', 'benevolent')",-0.2564994,-0.3267833,-0.0702839
27,-0.17302614,-0.30291188,"('hardhearted', 'softhearted')",-0.1730261,-0.3029119,-0.1298858
28,-0.70611995,-0.8206105,"('disloyal', 'loyal')",-0.70612,-0.8206105,-0.1144905
29,-0.76223826,-0.83354473,"('unfair', 'fair')",-0.7622383,-0.8335447,-0.0713064
30,0.22298877,0.14428473,"('intolerant', 'tolerant')",0.2229888,0.1442847,-0.0787041
31,-1.3424745,-1.2289889,"('evil', 'good')",-1.3424745,-1.2289889,0.1134856
32,-0.48799387,-0.62509465,"('unkind', 'kind')",-0.4879939,-0.6250947,-0.1371008
33,-0.055587426,-0.12538032,"('wrong', 'right')",-0.0555874,-0.1253803,-0.0697929
34,0.8475874,0.9548502,"('mean', 'honorable')",0.8475874,0.9548502,0.1072628
35,0.10494564,0.06617896,"('corrupt', 'incorrupt')",0.1049456,0.066179,-0.0387666
36,-0.6295701,-0.6209244,"('hostile', 'amicable')",-0.6295701,-0.6209244,0.0086457
37,-0.2414886,-0.23622015,"('fake', 'genuine')",-0.2414886,-0.2362202,0.0052684
38,-0.6822897,-0.70785356,"('untruthful', 'truthful')",-0.6822897,-0.7078536,-0.0255639
39,0.63141584,0.60174495,"('exploitative', 'cooperative')",0.6314158,0.6017449,-0.0296709
40,-1.5749569,-1.6512358,"('stingy', 'generous')",-1.5749569,-1.6512358,-0.0762789
41,-0.8402796,-0.8670031,"('unforgiving', 'forgiving')",-0.8402796,-0.8670031,-0.0267235
42,-0.7058717,-0.6810534,"('unreliable', 'reliable')",-0.7058717,-0.6810534,0.0248183
43,-0.8936621,-0.9271888,"('irresponsible', 'responsible')",-0.8936621,-0.9271888,-0.0335267
44,0.01882428,0.024758717,"('prejudiced', 'unprejudiced')",0.0188243,0.0247587,0.0059344
45,-0.8007806,-0.7868731,"('incompetent', 'competent')",-0.8007806,-0.7868731,0.0139075
46,-0.74295515,-0.7771776,"('uncompetitive', 'competitive')",-0.7429551,-0.7771776,-0.0342225
47,1.5606959,1.6019351,"('stupid', 'smart')",1.5606959,1.6019351,0.0412392
48,-0.52887267,-0.5182725,"('unintelligent', 'intelligent')",-0.5288727,-0.5182725,0.0106002
49,-0.35490736,-0.3112693,"('unable', 'able')",-0.3549074,-0.3112693,0.0436381
50,-0.18724452,-0.18625423,"('clumsy', 'skillful')",-0.1872445,-0.1862542,0.0009903
51,0.15228195,0.09198865,"('uneducated', 'educated')",0.152282,0.0919887,-0.0602933
52,-0.80518746,-0.8803878,"('irrational', 'rational')",-0.8051875,-0.8803878,-0.0752003
53,-1.2688645,-1.3174669,"('uncreative', 'creative')",-1.2688645,-1.3174669,-0.0486024
54,-0.7600775,-0.73359936,"('incapable', 'capable')",-0.7600775,-0.7335994,0.0264781
55,0.5272423,0.5620949,"('incompetent', 'clever')",0.5272423,0.5620949,0.0348526
56,0.96204853,0.90074944,"('impractical', 'practical')",0.9620485,0.9007494,-0.0612991
57,-1.8038256,-1.7980442,"('unimaginative', 'imaginative')",-1.8038256,-1.7980442,0.0057814
58,-0.3752021,-0.42941245,"('undiscriminating', 'discriminating')",-0.3752021,-0.4294125,-0.0542104
59,-0.19720402,-0.15197966,"('foolish', 'wise')",-0.197204,-0.1519797,0.0452243
60,0.21590278,0.17447507,"('inefficient', 'efficient')",0.2159028,0.1744751,-0.0414277
61,-1.0792758,-1.2325816,"('illogical', 'logical')",-1.0792758,-1.2325816,-0.1533058
62,-0.072075434,-0.03992181,"('incompetent', 'brilliant')",-0.0720754,-0.0399218,0.0321536
63,-0.33217815,-0.31144208,"('unperceptive', 'insightful')",-0.3321781,-0.3114421,0.020736
64,-2.0721161,-2.1090307,"('shy', 'confident')",-2.0721161,-2.1090307,-0.0369146
65,-0.16856328,-0.19288954,"('insecure', 'secure')",-0.1685633,-0.1928895,-0.0243262
66,-0.3942551,-0.3894828,"('inactive', 'active')",-0.3942551,-0.3894828,0.0047723
67,0.57079065,0.59562844,"('doubtful', 'determined')",0.5707906,0.5956284,0.0248378
68,-0.48123094,-0.49542874,"('dependent', 'independent')",-0.4812309,-0.4954287,-0.0141978
69,-0.120829254,-0.09218798,"('lazy', 'industrious')",-0.1208293,-0.092188,0.0286413
70,-0.43082833,-0.4332836,"('lethargic', 'energetic')",-0.4308283,-0.4332836,-0.0024553
71,-0.2117786,-0.1724765,"('diffident', 'self-confident')",-0.2117786,-0.1724765,0.0393021
72,-0.75305533,-0.7678417,"('unambitious', 'ambitious')",-0.7530553,-0.7678417,-0.0147864
73,-0.30479154,-0.32179034,"('helpless', 'self-reliant')",-0.3047915,-0.3217903,-0.0169988
74,-0.21846126,-0.33736828,"('undedicated', 'dedicated')",-0.2184613,-0.3373683,-0.118907
75,0.20395306,0.27938622,"('meek', 'impulsive')",0.2039531,0.2793862,0.0754331
76,-0.07970382,-0.0351848,"('anxious', 'daring')",-0.0797038,-0.0351848,0.044519
77,-0.7933358,-0.7071342,"('unmotivated', 'motivated')",-0.7933358,-0.7071342,0.0862016
78,-0.51206803,-0.50892323,"('nonresilient', 'resilient')",-0.512068,-0.5089232,0.0031448
79,-0.55995864,-0.51489264,"('wavering', 'unwavering')",-0.5599586,-0.5148926,0.045066
80,0.23609734,0.1838259,"('dominated', 'dominating')",0.2360973,0.1838259,-0.0522714
81,0.43090314,0.49917835,"('submissive', 'aggressive')",0.4309031,0.4991783,0.0682752
82,1.4408412,1.498574,"('poor', 'rich')",1.4408412,1.498574,0.0577328
83,0.33635145,0.2665394,"('powerless', 'powerful')",0.3363515,0.2665394,-0.0698121
84,-0.22169256,-0.2775165,"('inferior', 'superior')",-0.2216926,-0.2775165,-0.0558239
85,-0.32773533,-0.3505456,"('insignificant', 'prestigious')",-0.3277353,-0.3505456,-0.0228103
86,-1.0531572,-1.1792053,"('uninfluential', 'influential')",-1.0531572,-1.1792053,-0.1260481
87,0.4144899,0.4707331,"('unsuccessful', 'successful')",0.4144899,0.4707331,0.0562432
88,-0.6322337,-0.70698816,"('low', 'eminent')",-0.6322337,-0.7069882,-0.0747545
