,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.3407758,0.22795068,"('unsociable', 'sociable')",-2.0770204,-2.1765847,-0.19518998,-0.41702342,-0.35322577,-0.34937257,-0.5711651,-0.6787575,-0.1075924
1,0.13468848,0.10065059,"('unfriendly', 'friendly')",-0.22026408,-0.2831209,0.14541388,-0.030264668,2.3308592,2.1852322,0.5976744,0.4931243,-0.1045501
2,0.1694712,0.26778656,"('unlikable', 'likable')",0.27141863,0.3013181,1.0715683,1.1664537,0.007485345,0.13652948,0.3799859,0.468022,0.0880361
3,-0.6415246,-0.56897277,"('repellent', 'pleasant')",-1.6735206,-1.5976423,-0.3842546,-0.3777809,0.86893636,0.99245965,-0.4575909,-0.3879841,0.0696068
4,0.4040428,0.3745717,"('disliked', 'liked')",1.6124482,1.6570807,0.39747423,0.3048044,-6.932597,-7.0291815,-1.129658,-1.1731812,-0.0435232
5,-0.7223327,-0.72870666,"('distant', 'outgoing')",1.3881415,1.4457775,-0.057239357,-0.05662438,0.601821,0.42709422,0.3025976,0.2718852,-0.0307124
6,-0.6750473,-0.7042147,"('distant', 'open')",1.5301936,1.5723487,-0.16894785,-0.20496963,1.1186105,0.9790918,0.4512022,0.4105641,-0.0406381
7,1.1508936,1.1505692,"('insensitive', 'sensitive')",-1.2736444,-1.2666727,0.20085683,0.15508915,1.1471157,1.2036455,0.3063054,0.3106578,0.0043524
8,0.22504431,0.28399578,"('unaffectionate', 'affectionate')",0.3814423,0.33826783,-0.8560154,-0.92326397,1.3851808,1.2484479,0.283913,0.2368619,-0.0470511
9,1.3221662,1.3263985,"('unaffectionate', 'caring')",-0.016754225,-0.056101978,-0.28246215,-0.32517126,1.6513661,1.6070528,0.668579,0.6380445,-0.0305345
10,0.910072,0.9412069,"('unsympathetic', 'sympathetic')",-3.5873272,-3.6008716,-0.46401858,-0.58713543,-0.21382791,-0.06430984,-0.8387754,-0.8277774,0.010998
11,-0.66885614,-0.6476927,"('unhelpful', 'helpful')",-2.4615104,-2.4704533,-0.040712833,-0.047923762,0.48299333,0.54974914,-0.6720215,-0.6540802,0.0179413
12,1.459349,1.5391445,"('unsupportive', 'supportive')",-0.92879343,-0.86245996,0.58656937,0.5921271,-1.5253718,-1.5442747,-0.1020617,-0.0688657,0.033196
13,-0.052410297,-0.14889312,"('impolite', 'polite')",-2.3640914,-2.4439285,-0.10710014,-0.16170537,-0.2691968,-0.19605702,-0.6981997,-0.737646,-0.0394463
14,0.45650953,0.48318845,"('antisocial', 'social')",-1.9171729,-1.8736382,0.23452094,0.23805296,-0.6243899,-0.5309949,-0.4626331,-0.4208479,0.0417852
15,-0.4189728,-0.42018867,"('boring', 'funny')",0.4019438,0.38398057,0.018610582,0.045068733,0.1560608,0.055909693,0.0394106,0.0161926,-0.023218
16,-1.4385226,-1.4117213,"('unpopular', 'popular')",1.124858,1.1456244,-0.1860314,-0.12981117,0.9103362,0.8778423,0.1026601,0.1204835,0.0178234
17,-0.50196594,-0.38221115,"('nasty', 'nice')",0.5251876,0.62426466,-0.5888879,-0.54356116,-1.3728201,-1.3581578,-0.4846216,-0.4149163,0.0697053
18,-0.30829036,-0.30091015,"('disagreeable', 'welcoming')",0.43895355,0.4684425,0.037660554,0.020015359,-0.6639476,-0.7550445,-0.123906,-0.1418742,-0.0179682
19,0.014764159,-0.062971584,"('inhospitable', 'hospitable')",0.30334145,0.276065,-0.13875698,-0.20335369,0.09730287,-0.0102161225,0.0691629,-0.0001191,-0.069282
20,1.1185387,1.1800151,"('rough', 'thoughtful')",-0.42300868,-0.3990111,0.8485749,0.8300261,0.61800694,0.5309893,0.5405279,0.5355048,-0.0050231
21,0.8859689,0.8924912,"('immoral', 'moral')",-2.1036499,-2.0853703,0.067840114,0.04539287,-0.2586997,-0.18753864,-0.3521351,-0.3337562,0.0183789
22,-0.82119244,-0.8928703,"('untrustworthy', 'trustworthy')",-1.4818794,-1.4899365,-0.26529813,-0.38487095,-1.3250365,-1.3448645,-0.9733516,-1.0281355,-0.0547839
23,0.45742044,0.46676856,"('insincere', 'sincere')",-2.6301086,-2.686153,-0.37092683,-0.446205,5.5195312,5.559272,0.743979,0.7234206,-0.0205584
24,1.0880829,1.014479,"('dishonest', 'honest')",-1.5941224,-1.6533693,-0.2697663,-0.3535927,0.86759186,0.8081594,0.0229465,-0.0460809,-0.0690274
25,0.083009176,0.107626945,"('egoistic', 'altruistic')",1.7162412,1.6871399,0.77738345,0.7856513,0.96978927,0.91262543,0.8866058,0.8732609,-0.0133449
26,0.22142652,0.21249267,"('hardhearted', 'benevolent')",0.430332,0.37916255,1.0749973,0.98348546,0.86973935,0.860293,0.6491238,0.6088584,-0.0402654
27,0.41962183,0.475269,"('hardhearted', 'softhearted')",0.35966608,0.40918046,0.23442723,0.24456577,1.4969409,1.3802644,0.627664,0.6273199,-0.0003441
28,1.0806491,0.9359342,"('disloyal', 'loyal')",-1.9262736,-1.9898599,-0.4322932,-0.61576605,0.5938772,0.5677267,-0.1710101,-0.2754913,-0.1044812
29,0.019793779,-0.049504984,"('unfair', 'fair')",1.168242,1.1412501,-0.36168876,-0.4222581,-0.24108537,-0.39475957,0.1463154,0.0686819,-0.0776335
30,0.92270225,0.9406416,"('intolerant', 'tolerant')",-1.8999248,-1.9311632,1.0209757,0.89889973,0.24728467,0.20039476,0.0727595,0.0271932,-0.0455663
31,-1.4360837,-1.4528925,"('evil', 'good')",1.9712026,2.022044,-0.6160681,-0.6878166,-0.40915808,-0.59513706,-0.1225268,-0.1784506,-0.0559238
32,0.7222845,0.6487723,"('unkind', 'kind')",-1.2203158,-1.2634859,0.37316602,0.26511642,1.1386235,1.0919563,0.2534395,0.1855898,-0.0678497
33,0.82545984,0.7490159,"('wrong', 'right')",1.6383449,1.6040714,0.93993753,0.9508794,0.5034096,0.3888497,0.976788,0.9232041,-0.0535839
34,0.36681682,0.42515087,"('mean', 'honorable')",0.046669602,0.05514404,1.2755746,1.2745008,5.243248,5.314856,1.7330773,1.7674129,0.0343356
35,-1.0600245,-1.0864185,"('corrupt', 'incorrupt')",2.8751526,2.871487,-0.6693684,-0.6579367,-0.37807745,-0.5625234,0.1919206,0.1411521,-0.0507685
36,-0.33421275,-0.3811539,"('hostile', 'amicable')",2.1849236,2.141284,-0.31363732,-0.5137786,0.69662744,0.4898907,0.5584252,0.4340605,-0.1243647
37,0.56420684,0.62738454,"('fake', 'genuine')",-0.77894264,-0.775031,-0.38099024,-0.3758384,0.25394395,0.19281429,-0.0854455,-0.0826676,0.0027779
38,-0.030696683,-0.019655835,"('untruthful', 'truthful')",-0.8370206,-0.8196515,-0.19797266,-0.19443962,0.10855384,0.08370234,-0.239284,-0.2375112,0.0017728
39,2.0202646,2.0106342,"('exploitative', 'cooperative')",-0.30926606,-0.33113217,0.95060366,0.9904898,-0.3669889,-0.35167107,0.5736533,0.5795802,0.0059269
40,1.0231661,1.0077707,"('stingy', 'generous')",0.44408846,0.50052,0.8792693,0.7637254,-1.5567278,-1.6837232,0.197449,0.1470732,-0.0503758
41,0.1450882,0.1584805,"('unforgiving', 'forgiving')",-0.47346458,-0.45514655,0.49374062,0.39365768,-0.35886896,-0.43182775,-0.0483762,-0.083709,-0.0353328
42,0.8396745,0.8864149,"('unreliable', 'reliable')",-0.12779444,-0.057896763,0.85002244,0.8440862,-2.514447,-2.4086008,-0.2381361,-0.1839991,0.054137
43,0.7473045,0.7905493,"('irresponsible', 'responsible')",-2.392758,-2.3895566,0.20869207,0.22807412,0.37636346,0.4250471,-0.2650995,-0.2364715,0.028628
44,-1.0996574,-1.0192244,"('prejudiced', 'unprejudiced')",0.44502273,0.5317607,-0.5437223,-0.40823373,-1.4021407,-1.3605994,-0.6501244,-0.5640742,0.0860502
45,0.073985994,0.079427615,"('incompetent', 'competent')",-2.0979333,-2.0815697,-0.25537428,-0.37451622,-0.9721387,-0.9241279,-0.812865,-0.8251965,-0.0123315
46,0.4413109,0.4559235,"('uncompetitive', 'competitive')",-2.777059,-2.8047848,0.4174569,0.37317055,-1.455792,-1.356927,-0.8435208,-0.8331544,0.0103664
47,0.24342461,0.28057632,"('stupid', 'smart')",-0.32360187,-0.2978691,0.262814,0.2788248,5.9076195,5.976443,1.5225641,1.5594937,0.0369296
48,0.15160823,0.12631164,"('unintelligent', 'intelligent')",-2.0884058,-2.1499665,-0.091047585,-0.19132116,0.4080487,0.45311353,-0.4049491,-0.4404656,-0.0355165
49,-0.051806405,-0.042971104,"('unable', 'able')",-0.73027843,-0.67904,-0.11535781,-0.06440722,0.24322776,0.30362996,-0.1635537,-0.1206971,0.0428566
50,0.46498865,0.5308937,"('clumsy', 'skillful')",1.1113137,1.1444408,0.18420067,0.18462585,0.43599126,0.46089178,0.5491235,0.580213,0.0310895
