,timetable_male,timetable_female,tuple,average_male,average_female,female-male
0,0.07157579,0.14646344,"('unsociable', 'sociable')",0.0715758,0.1464634,0.0748876
1,0.7316969,0.68280876,"('unfriendly', 'friendly')",0.7316969,0.6828088,-0.0488881
2,-0.13637514,-0.07386364,"('unlikable', 'likable')",-0.1363751,-0.0738636,0.0625115
3,0.85271543,0.9175959,"('repellent', 'pleasant')",0.8527154,0.9175959,0.0648805
4,-7.278051,-7.458719,"('disliked', 'liked')",-7.2780509,-7.4587188,-0.1806679
5,-0.9763717,-1.0186433,"('distant', 'outgoing')",-0.9763717,-1.0186433,-0.0422716
6,-0.44743162,-0.5783116,"('distant', 'open')",-0.4474316,-0.5783116,-0.13088
7,1.1051754,1.2348768,"('insensitive', 'sensitive')",1.1051754,1.2348768,0.1297014
8,0.576294,0.45725212,"('unaffectionate', 'affectionate')",0.576294,0.4572521,-0.1190419
9,0.8163814,0.8131015,"('unaffectionate', 'caring')",0.8163814,0.8131015,-0.0032799
10,1.2087461,1.3129604,"('unsympathetic', 'sympathetic')",1.2087461,1.3129604,0.1042143
11,1.2911524,1.398804,"('unhelpful', 'helpful')",1.2911524,1.3988039,0.1076515
12,-1.8497149,-1.8212013,"('unsupportive', 'supportive')",-1.8497149,-1.8212013,0.0285136
13,-0.083550625,0.03924153,"('impolite', 'polite')",-0.0835506,0.0392415,0.1227921
14,0.49182022,0.55939174,"('antisocial', 'social')",0.4918202,0.5593917,0.0675715
15,-0.16297927,-0.27266526,"('boring', 'funny')",-0.1629793,-0.2726653,-0.109686
16,-0.7595713,-0.7640419,"('unpopular', 'popular')",-0.7595713,-0.7640419,-0.0044706
17,-0.47148946,-0.40525502,"('nasty', 'nice')",-0.4714895,-0.405255,0.0662345
18,-0.46534547,-0.53539324,"('disagreeable', 'welcoming')",-0.4653455,-0.5353932,-0.0700477
19,-0.8639237,-0.8895203,"('inhospitable', 'hospitable')",-0.8639237,-0.8895203,-0.0255966
20,0.8975024,0.80035305,"('rough', 'thoughtful')",0.8975024,0.8003531,-0.0971493
21,-0.11212697,0.032838047,"('immoral', 'moral')",-0.112127,0.032838,0.144965
22,-0.107124016,-0.10028796,"('untrustworthy', 'trustworthy')",-0.107124,-0.100288,0.006836
23,6.1984816,6.34256,"('insincere', 'sincere')",6.1984816,6.3425598,0.1440782
24,1.3568623,1.2917243,"('dishonest', 'honest')",1.3568623,1.2917243,-0.065138
25,0.35238543,0.19164155,"('egoistic', 'altruistic')",0.3523854,0.1916416,-0.1607438
26,0.7898198,0.676586,"('hardhearted', 'benevolent')",0.7898198,0.676586,-0.1132338
27,1.4578292,1.2684412,"('hardhearted', 'softhearted')",1.4578292,1.2684412,-0.189388
28,0.71989256,0.6764518,"('disloyal', 'loyal')",0.7198926,0.6764518,-0.0434408
29,-0.530418,-0.662538,"('unfair', 'fair')",-0.530418,-0.662538,-0.13212
30,1.0324837,1.103454,"('intolerant', 'tolerant')",1.0324837,1.103454,0.0709703
31,-1.5013107,-1.6435555,"('evil', 'good')",-1.5013107,-1.6435555,-0.1422448
32,0.9744944,0.9252292,"('unkind', 'kind')",0.9744944,0.9252292,-0.0492652
33,-0.5705231,-0.6419601,"('wrong', 'right')",-0.5705231,-0.6419601,-0.071437
34,4.482462,4.6373878,"('mean', 'honorable')",4.4824619,4.6373878,0.1549259
35,-0.9377557,-1.2055595,"('corrupt', 'incorrupt')",-0.9377557,-1.2055595,-0.2678038
36,-1.0477594,-1.2565366,"('hostile', 'amicable')",-1.0477594,-1.2565366,-0.2087772
37,0.7527824,0.7434139,"('fake', 'genuine')",0.7527824,0.7434139,-0.0093685
38,-0.5902043,-0.50403625,"('untruthful', 'truthful')",-0.5902043,-0.5040362,0.0861681
39,0.68900925,0.7335301,"('exploitative', 'cooperative')",0.6890092,0.7335301,0.0445209
40,-1.265477,-1.4677392,"('stingy', 'generous')",-1.2654769,-1.4677392,-0.2022623
41,-0.0767015,-0.05993266,"('unforgiving', 'forgiving')",-0.0767015,-0.0599327,0.0167688
42,-1.969984,-2.0321658,"('unreliable', 'reliable')",-1.9699841,-2.0321658,-0.0621817
43,0.95863265,1.1129925,"('irresponsible', 'responsible')",0.9586326,1.1129925,0.1543599
44,-0.5856358,-0.60663646,"('prejudiced', 'unprejudiced')",-0.5856358,-0.6066365,-0.0210007
45,0.5050678,0.5102651,"('incompetent', 'competent')",0.5050678,0.5102651,0.0051973
46,-0.27352837,-0.20983969,"('uncompetitive', 'competitive')",-0.2735284,-0.2098397,0.0636887
47,5.251706,5.4940033,"('stupid', 'smart')",5.2517061,5.4940033,0.2422972
48,0.10189687,0.1585513,"('unintelligent', 'intelligent')",0.1018969,0.1585513,0.0566544
49,-0.08440289,-0.0146499425,"('unable', 'able')",-0.0844029,-0.0146499,0.069753
50,-0.6300888,-0.6815808,"('clumsy', 'skillful')",-0.6300888,-0.6815808,-0.051492
51,0.672094,0.6227441,"('uneducated', 'educated')",0.672094,0.6227441,-0.0493499
52,-0.51025504,-0.6800401,"('irrational', 'rational')",-0.510255,-0.6800401,-0.1697851
53,-0.42036784,-0.49254316,"('uncreative', 'creative')",-0.4203678,-0.4925432,-0.0721754
54,0.9364668,1.0206639,"('incapable', 'capable')",0.9364668,1.0206639,0.0841971
55,1.0005088,1.0859652,"('incompetent', 'clever')",1.0005088,1.0859652,0.0854564
56,0.76284146,0.8323312,"('impractical', 'practical')",0.7628415,0.8323312,0.0694897
57,-2.2478101,-2.21713,"('unimaginative', 'imaginative')",-2.2478101,-2.2171299,0.0306802
58,0.12851603,0.16820209,"('undiscriminating', 'discriminating')",0.128516,0.1682021,0.0396861
59,-0.4950467,-0.5579667,"('foolish', 'wise')",-0.4950467,-0.5579667,-0.06292
60,0.70210826,0.9787093,"('inefficient', 'efficient')",0.7021083,0.9787093,0.276601
61,0.39758128,0.3005832,"('illogical', 'logical')",0.3975813,0.3005832,-0.0969981
62,0.5025272,0.6872094,"('incompetent', 'brilliant')",0.5025272,0.6872094,0.1846822
63,-0.048862204,0.07624171,"('unperceptive', 'insightful')",-0.0488622,0.0762417,0.1251039
64,-5.615863,-5.618822,"('shy', 'confident')",-5.6158628,-5.6188221,-0.0029593
65,0.78445023,0.91165775,"('insecure', 'secure')",0.7844502,0.9116578,0.1272076
