,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.47885376,-0.64202267,"('unsociable', 'sociable')",-0.41065624,-0.60302424,-0.444755,-0.6225234,-0.1777684
1,-0.8727136,-0.86824197,"('unfriendly', 'friendly')",1.3772364,1.2385762,0.2522614,0.1851671,-0.0670943
2,0.9643157,1.0737087,"('unlikable', 'likable')",0.9381363,1.0846031,0.951226,1.0791559,0.1279299
3,0.16749513,0.26384962,"('repellent', 'pleasant')",0.3822047,0.39583188,0.2748499,0.3298407,0.0549908
4,-0.32322294,-0.376887,"('disliked', 'liked')",-5.612345,-5.645775,-2.9677842,-3.0113308,-0.0435466
5,-0.9921441,-0.8751402,"('distant', 'outgoing')",-0.5443333,-0.47573078,-0.7682387,-0.6754355,0.0928032
6,-1.317318,-1.1593326,"('distant', 'open')",-0.27655345,-0.22511996,-0.7969357,-0.6922263,0.1047094
7,-0.14048673,-0.14600518,"('insensitive', 'sensitive')",0.1379225,0.14351425,-0.0012821,-0.0012455,3.66e-05
8,-0.85425895,-0.8601404,"('unaffectionate', 'affectionate')",0.46822557,0.44441277,-0.1930167,-0.2078638,-0.0148471
9,-0.9748727,-1.0203295,"('unaffectionate', 'caring')",0.76943886,0.7101124,-0.1027169,-0.1551085,-0.0523916
10,-0.7466736,-0.7396026,"('unsympathetic', 'sympathetic')",-0.687866,-0.73718077,-0.7172698,-0.7383917,-0.0211219
11,0.5391306,0.5660974,"('unhelpful', 'helpful')",2.005077,2.0538778,1.2721038,1.3099875,0.0378837
12,-0.58690304,-0.45885208,"('unsupportive', 'supportive')",-2.0362396,-2.0036976,-1.3115714,-1.2312748,0.0802966
13,-0.21552438,-0.26232252,"('impolite', 'polite')",-0.4569797,-0.4394922,-0.336252,-0.3509074,-0.0146554
14,0.14729883,0.07198869,"('antisocial', 'social')",-0.2636575,-0.34784195,-0.0581793,-0.1379266,-0.0797473
15,0.61653185,0.49231914,"('boring', 'funny')",0.8287031,0.8253537,0.7226175,0.6588364,-0.0637811
16,-0.24312598,-0.24167475,"('unpopular', 'popular')",0.9448413,0.9411924,0.3508577,0.3497588,-0.0010989
17,-0.29244325,-0.20470977,"('nasty', 'nice')",-0.12222643,-0.08928334,-0.2073348,-0.1469966,0.0603382
18,-0.028485335,0.09590761,"('disagreeable', 'welcoming')",-0.32650268,-0.31089324,-0.177494,-0.1074928,0.0700012
19,-1.0831566,-1.007046,"('inhospitable', 'hospitable')",-0.27285135,-0.16871895,-0.678004,-0.5878825,0.0901215
20,-0.18933652,-0.15540838,"('rough', 'thoughtful')",1.0177658,0.98204845,0.4142146,0.41332,-0.0008946
