,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.79204035,-0.7749785,"('unsociable', 'sociable')",0.24171308,0.21559782,-0.4726174,-0.5595668,-0.3409816,-0.3729825,-0.0320009
1,0.02220937,0.06109347,"('unfriendly', 'friendly')",0.21538788,0.061246216,1.9384841,1.8537353,0.7253605,0.6586917,-0.0666688
2,0.65390056,0.7031497,"('unlikable', 'likable')",0.89168507,0.9431919,0.4357504,0.51083523,0.6604453,0.7190589,0.0586136
3,-1.235878,-1.0068711,"('repellent', 'pleasant')",0.7180081,0.922263,-0.0064534713,0.034954756,-0.1747744,-0.0165511,0.1582233
4,0.34813163,0.3233981,"('disliked', 'liked')",-0.82478094,-0.97381806,-6.0014825,-6.1391034,-2.1593773,-2.2631744,-0.1037971
5,0.6157743,0.6284815,"('distant', 'outgoing')",-1.0714911,-1.163643,-0.14492548,-0.17862576,-0.2002141,-0.2379291,-0.037715
6,0.37832227,0.39822957,"('distant', 'open')",-1.5791466,-1.692555,0.50433004,0.46078348,-0.2321648,-0.2778473,-0.0456825
7,-0.45096338,-0.32931274,"('insensitive', 'sensitive')",0.26704833,0.40620053,0.31393206,0.35632893,0.043339,0.1444056,0.1010666
8,0.004323259,-0.10522956,"('unaffectionate', 'affectionate')",-0.83705324,-0.9391021,0.788943,0.6927238,-0.0145957,-0.1172026,-0.1026069
9,0.087409176,0.02952972,"('unaffectionate', 'caring')",-0.3688161,-0.45307186,1.0829157,1.0489627,0.2671696,0.2084735,-0.0586961
10,-1.8398471,-1.6856532,"('unsympathetic', 'sympathetic')",-0.58005553,-0.46802738,-0.6528503,-0.6702558,-1.024251,-0.9413122,0.0829388
11,-0.46416575,-0.4669008,"('unhelpful', 'helpful')",0.62711227,0.7232394,1.3873966,1.4339147,0.516781,0.5634178,0.0466368
12,0.20904882,0.3579523,"('unsupportive', 'supportive')",0.36771247,0.4867772,-1.949152,-1.9526474,-0.4574636,-0.369306,0.0881576
13,-1.1275295,-1.1131427,"('impolite', 'polite')",0.020779103,0.1414464,-0.48859495,-0.47759485,-0.5317818,-0.4830971,0.0486847
14,0.10506686,0.2521305,"('antisocial', 'social')",1.059608,1.1603408,-0.7407412,-0.7567843,0.1413112,0.2185623,0.0772511
15,0.46495482,0.29269588,"('boring', 'funny')",-0.9803479,-1.0367978,0.49542025,0.44215086,-0.0066576,-0.1006503,-0.0939927
16,0.27120242,0.28485483,"('unpopular', 'popular')",-0.19412686,-0.18956363,0.61556166,0.63770217,0.2308791,0.2443311,0.013452
17,0.105391935,0.19058388,"('nasty', 'nice')",-0.46340534,-0.42314404,-0.43451676,-0.39984944,-0.2641767,-0.2108032,0.0533735
18,0.07906596,0.148431,"('disagreeable', 'welcoming')",-0.24012691,-0.21654189,-0.3012977,-0.34291086,-0.1541196,-0.1370072,0.0171124
19,-0.51694846,-0.527929,"('inhospitable', 'hospitable')",-1.193429,-1.2322556,0.009775333,0.1000747,-0.5668674,-0.55337,0.0134974
20,0.31637615,0.40327683,"('rough', 'thoughtful')",0.66279536,0.7351548,1.2690934,1.2265658,0.7494216,0.7883325,0.0389109
21,-0.88396496,-0.8233666,"('immoral', 'moral')",0.95429564,0.99955237,-0.8692496,-0.81293094,-0.2663063,-0.2122484,0.0540579
22,-0.10507713,-0.054756865,"('untrustworthy', 'trustworthy')",0.43707883,0.42507604,-0.85154974,-0.9054308,-0.1731827,-0.1783705,-0.0051878
23,-1.4918169,-1.365368,"('insincere', 'sincere')",0.6100574,0.696416,5.135229,5.102671,1.4178232,1.4779064,0.0600832
24,-0.28221154,-0.19896199,"('dishonest', 'honest')",-1.3481293,-1.3582907,0.5741374,0.51210725,-0.3520678,-0.3483818,0.003686
25,0.56572753,0.50136954,"('egoistic', 'altruistic')",0.6407586,0.54595757,1.6700677,1.6326841,0.9588513,0.8933371,-0.0655142
26,1.4703751,1.4663725,"('hardhearted', 'benevolent')",0.30498713,0.28564185,1.7518238,1.6839848,1.1757286,1.1453331,-0.0303955
