,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.1726627,-1.1137486,"('unpopular', 'popular')",0.16717376,0.15698998,0.8639501,0.84652853,-0.0471796,-0.0367433,0.0104363
17,-0.47771344,-0.4497707,"('nasty', 'nice')",-0.987216,-0.91818386,-0.60457397,-0.53674763,-0.6898344,-0.6349007,0.0549337
18,0.840609,0.83030134,"('disagreeable', 'welcoming')",0.08867803,0.068266355,-0.2386132,-0.28619164,0.2302246,0.2041253,-0.0260993
19,0.21479927,0.31078,"('inhospitable', 'hospitable')",-0.7008725,-0.7476264,0.09160998,0.19480462,-0.1314877,-0.0806806,0.0508071
20,-0.1982106,-0.22358203,"('rough', 'thoughtful')",0.40165457,0.4529475,1.1979102,1.1856449,0.4671181,0.4716701,0.004552
21,0.1757129,-0.01810046,"('immoral', 'moral')",-0.2538824,-0.24405716,-0.98394537,-0.9554705,-0.3540383,-0.405876,-0.0518377
22,-0.05387085,-0.1868911,"('untrustworthy', 'trustworthy')",-0.83886194,-0.8683277,-0.9546561,-0.96750516,-0.6157963,-0.6742413,-0.058445
23,0.35719895,0.1440114,"('insincere', 'sincere')",-0.37444422,-0.43249154,5.7602506,5.780838,1.9143351,1.8307859,-0.0835492
24,1.740329,1.6612732,"('dishonest', 'honest')",-1.0400354,-1.0007352,0.89288723,0.83038574,0.5310603,0.4969746,-0.0340857
25,0.66330165,0.78149164,"('egoistic', 'altruistic')",0.3487664,0.4638024,1.3383318,1.2308981,0.7834667,0.8253974,0.0419307
26,0.07491051,0.02525828,"('hardhearted', 'benevolent')",1.3228565,1.2433171,1.288786,1.0418622,0.8955177,0.7701459,-0.1253718
27,0.0062564276,0.060221896,"('hardhearted', 'softhearted')",-0.36276844,-0.435474,1.8267184,1.6790932,0.4900688,0.4346137,-0.0554551
28,1.1495081,1.0591514,"('disloyal', 'loyal')",0.21848449,0.16440135,1.1456639,1.1058177,0.8378855,0.7764568,-0.0614287
29,-0.52920204,-0.48137397,"('unfair', 'fair')",-0.63358563,-0.5612559,-0.14323667,-0.33335745,-0.4353414,-0.4586624,-0.023321
30,0.7604585,0.6529997,"('intolerant', 'tolerant')",0.32842052,0.32922617,0.79397726,0.7987286,0.6276188,0.5936515,-0.0339673
31,-1.608665,-1.3005372,"('evil', 'good')",-0.6108988,-0.53987926,-0.73911977,-0.8204242,-0.9862278,-0.8869468,0.099281
32,0.75022364,0.56295305,"('unkind', 'kind')",0.3330043,0.2704979,1.0713992,0.9141704,0.718209,0.5825404,-0.1356686
33,0.88880056,0.92765796,"('wrong', 'right')",0.85529476,0.8057647,-0.33091423,-0.38966736,0.4710604,0.4479184,-0.023142
34,-0.1745756,0.012512848,"('mean', 'honorable')",-0.39539927,-0.30581912,6.389552,6.5211267,1.9398591,2.0759401,0.136081
35,-0.24321327,-0.0327186,"('corrupt', 'incorrupt')",-0.44384578,-0.41552895,-0.031077985,-0.15849425,-0.239379,-0.2022473,0.0371317
36,-1.3395678,-1.1783047,"('hostile', 'amicable')",-1.1989511,-1.2377582,0.42813322,0.20948885,-0.7034619,-0.7355247,-0.0320628
37,-0.11745201,-0.21013176,"('fake', 'genuine')",-0.53301704,-0.5086491,0.4766938,0.52419466,-0.0579251,-0.0648621,-0.006937
38,0.349727,0.3758123,"('untruthful', 'truthful')",-0.19041891,-0.19240671,0.04300423,0.17642757,0.0674374,0.1199444,0.052507
39,1.5897784,1.5506763,"('exploitative', 'cooperative')",0.028101396,0.11509044,-0.23411608,-0.20506397,0.4612546,0.486901,0.0256464
40,0.06399636,-0.050909314,"('stingy', 'generous')",0.6973876,0.6795286,-1.5356606,-1.6519728,-0.2580922,-0.3411179,-0.0830257
41,0.5633036,0.4525907,"('unforgiving', 'forgiving')",0.45695555,0.42868614,0.21369787,0.11460876,0.411319,0.3319619,-0.0793571
42,0.2253955,0.1271176,"('unreliable', 'reliable')",-0.1557686,-0.16915828,-2.894104,-2.7334616,-0.9414924,-0.9251674,0.016325
43,0.604299,0.47695643,"('irresponsible', 'responsible')",0.006568812,-0.01793503,0.39214918,0.4189418,0.334339,0.2926544,-0.0416846
44,-0.41416204,-0.4423521,"('prejudiced', 'unprejudiced')",-1.3899089,-1.3445928,-1.4797436,-1.4943627,-1.0946048,-1.0937692,0.0008356
45,-0.41877255,-0.62066394,"('incompetent', 'competent')",-0.2972414,-0.3057913,-0.13296315,-0.22568907,-0.2829924,-0.3840481,-0.1010557
46,-0.09810217,-0.31185427,"('uncompetitive', 'competitive')",0.16010037,0.13636513,-0.59214884,-0.58831584,-0.1767169,-0.2546017,-0.0778848
47,-0.6169889,-0.5152779,"('stupid', 'smart')",0.52463615,0.5296906,5.9940114,6.0693617,1.9672195,2.0279249,0.0607054
48,0.58366,0.39077052,"('unintelligent', 'intelligent')",0.97951365,0.9353532,0.3651968,0.33350956,0.6427902,0.5532111,-0.0895791
49,-0.03336241,-0.10731071,"('unable', 'able')",0.45770139,0.5205089,0.10845357,0.35041976,0.1775975,0.2545393,0.0769418
50,-0.248515,-0.23260437,"('clumsy', 'skillful')",-0.29873306,-0.3404802,0.34286475,0.44313797,-0.0681278,-0.0433155,0.0248123
51,0.4788564,0.27217323,"('uneducated', 'educated')",0.07069729,-0.030114911,0.25986397,0.22729287,0.2698059,0.1564504,-0.1133555
52,-0.36461973,-0.3845121,"('irrational', 'rational')",-0.15561071,-0.2331067,0.19327812,0.075911686,-0.1089841,-0.180569,-0.0715849
53,-0.2494061,-0.2661686,"('uncreative', 'creative')",-0.5262313,-0.5614126,0.7341901,0.7165838,-0.0138158,-0.0369991,-0.0231833
54,0.21229541,0.14461452,"('incapable', 'capable')",-0.1857087,-0.2259292,1.1328574,1.2924242,0.3864814,0.4037032,0.0172218
55,1.0057919,0.7559362,"('incompetent', 'clever')",0.3533273,0.3256008,0.05783649,0.026186261,0.4723186,0.3692411,-0.1030775
56,0.97120565,0.77674365,"('impractical', 'practical')",0.7456659,0.7508947,-0.48630518,-0.4080523,0.4101888,0.3731954,-0.0369934
57,-0.8400806,-1.164584,"('unimaginative', 'imaginative')",-0.3956629,-0.46590874,-2.9541368,-3.0622118,-1.3966268,-1.5642349,-0.1676081
58,-0.7605247,-0.823159,"('undiscriminating', 'discriminating')",-0.5126211,-0.47256804,-0.16946572,-0.18524149,-0.4808705,-0.4936562,-0.0127857
59,-0.011131637,0.071234964,"('foolish', 'wise')",0.35880488,0.35989878,0.49024644,0.5228256,0.2793066,0.3179864,0.0386798
60,0.64296484,0.48721302,"('inefficient', 'efficient')",0.235107,0.30578613,-0.21611317,-0.036090255,0.2206529,0.252303,0.0316501
61,-0.10085972,-0.15941297,"('illogical', 'logical')",-0.36051577,-0.4101569,0.39926356,0.25717753,-0.020704,-0.1041308,-0.0834268
62,1.0430744,0.9301805,"('incompetent', 'brilliant')",0.24731171,0.3297399,-0.05148538,0.24122089,0.4129669,0.5003804,0.0874135
63,-0.66278386,-0.7078653,"('unperceptive', 'insightful')",-0.070078745,-0.06749663,0.76177484,0.95446193,0.0096374,0.0597,0.0500626
64,-0.03329871,-0.21511628,"('shy', 'confident')",-0.13794227,-0.19553486,-6.7084703,-6.7419143,-2.2932371,-2.3841885,-0.0909514
65,0.5073268,0.22918178,"('insecure', 'secure')",-0.4948241,-0.5721312,-0.23341106,-0.30341882,-0.0736361,-0.2154561,-0.14182
66,-0.31446004,-0.15235694,"('inactive', 'active')",-1.0739456,-1.0663996,1.1891489,1.0868806,-0.0664189,-0.0439587,0.0224602
67,0.60008514,0.50890976,"('doubtful', 'determined')",-0.30003384,-0.27952984,-0.5039869,-0.4898464,-0.0679785,-0.0868222,-0.0188437
68,-0.18171676,-0.31466246,"('dependent', 'independent')",-0.7212376,-0.71021795,-0.4299034,-0.40888885,-0.4442859,-0.4779231,-0.0336372
69,-0.9778292,-0.675934,"('lazy', 'industrious')",0.82506907,0.88594335,-0.31968093,-0.3325694,-0.1574804,-0.0408534,0.116627
70,-0.40234113,-0.50765365,"('lethargic', 'energetic')",-1.0222288,-0.9800773,0.47112378,0.54628813,-0.3178154,-0.3138143,0.0040011
71,0.11658272,0.29847154,"('diffident', 'self-confident')",1.2507906,1.2322716,0.5901373,0.5375331,0.6525036,0.6894254,0.0369218
72,1.344465,1.2403418,"('unambitious', 'ambitious')",-0.1316615,-0.10728704,-0.9334115,-0.8270166,0.0931307,0.1020127,0.008882
73,1.2175502,1.2288791,"('helpless', 'self-reliant')",-0.43780708,-0.43337214,-3.703574,-3.5943167,-0.9746103,-0.9329366,0.0416737
74,0.63828033,0.5276572,"('undedicated', 'dedicated')",0.1423923,0.13813058,0.02508138,-0.013010532,0.2685847,0.2175924,-0.0509923
75,-1.0878348,-0.98348266,"('meek', 'impulsive')",-0.9167927,-0.9445223,-0.28471813,-0.17238006,-0.7631152,-0.7001283,0.0629869
76,1.14892,0.97926253,"('anxious', 'daring')",-1.0044081,-0.8930196,0.111631036,0.22495374,0.085381,0.1037322,0.0183512
77,-0.023114463,-0.07672392,"('unmotivated', 'motivated')",0.57775676,0.5145904,-1.3202271,-1.1548784,-0.2551949,-0.239004,0.0161909
78,-0.412339,-0.31275043,"('nonresilient', 'resilient')",1.8344525,1.8853512,0.38465518,0.6306496,0.6022562,0.7344168,0.1321606
79,0.08044506,0.13279545,"('wavering', 'unwavering')",-0.950371,-1.0074645,0.10386874,0.17419718,-0.2553524,-0.2334906,0.0218618
80,0.7694194,0.6139116,"('dominated', 'dominating')",-0.5117658,-0.4964657,-1.1524203,-1.1086904,-0.2982556,-0.3304148,-0.0321592
81,0.07755028,-0.27017128,"('submissive', 'aggressive')",0.42422292,0.38227415,-0.9113827,-0.8894116,-0.1365365,-0.2591029,-0.1225664
82,0.0658769,-0.021691244,"('poor', 'rich')",0.205695,0.20292401,6.786067,6.8541393,2.3525464,2.3451241,-0.0074223
83,0.3280351,0.29115105,"('powerless', 'powerful')",0.42512238,0.41522306,-0.9070491,-0.94141257,-0.0512972,-0.0783462,-0.027049
84,0.76167375,0.7021163,"('inferior', 'superior')",0.9710135,0.99705404,0.9245101,0.8470599,0.8857325,0.8487434,-0.0369891
85,0.22897431,0.40255994,"('insignificant', 'prestigious')",0.8494415,0.7616533,0.63219446,0.62664783,0.5702035,0.5969537,0.0267502
86,0.74153155,0.51975316,"('uninfluential', 'influential')",0.3761801,0.26532954,-0.22302587,-0.3893403,0.2982286,0.1319141,-0.1663145
87,0.29218,0.1409202,"('unsuccessful', 'successful')",0.08110344,0.037832737,0.5778676,0.5934787,0.3170504,0.2574105,-0.0596399
88,-0.09149091,-0.1694383,"('low', 'eminent')",-0.31825048,-0.4126247,-0.037240002,-0.04401987,-0.1489938,-0.2086943,-0.0597005
