,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.114905335,-0.019113488,"('unsociable', 'sociable')",-0.021038657,-0.17712191,0.04024753,-0.19045237,0.0447047,-0.1288959,-0.1736006
1,0.23734695,0.13327692,"('unfriendly', 'friendly')",0.4571474,0.2500991,0.8345817,0.7493311,0.509692,0.377569,-0.132123
2,0.5436071,0.49349898,"('unlikable', 'likable')",1.4728616,1.4268334,0.9215334,0.9326152,0.979334,0.9509826,-0.0283514
3,-0.5061553,-0.43524465,"('repellent', 'pleasant')",-0.30133066,-0.189814,0.8852792,0.7920488,0.0259311,0.0556634,0.0297323
4,-1.1884567,-1.2239611,"('disliked', 'liked')",0.6630488,0.5236375,-5.8711896,-6.0008974,-2.1321991,-2.2337403,-0.1015412
5,-1.0771405,-1.0787963,"('distant', 'outgoing')",-0.08637445,-0.08342449,-0.92370737,-0.78476965,-0.6957407,-0.6489968,0.0467439
6,-1.5033743,-1.499086,"('distant', 'open')",-0.72010136,-0.7813848,-1.2186944,-1.0760399,-1.14739,-1.1188369,0.0285531
7,0.68812394,0.6852236,"('insensitive', 'sensitive')",0.87426394,0.92942184,0.3155333,0.27945995,0.6259737,0.6313685,0.0053948
8,-0.076536626,-0.14325827,"('unaffectionate', 'affectionate')",-0.60373557,-0.73649555,-0.015453905,0.025353264,-0.2319087,-0.2848002,-0.0528915
9,0.8529382,0.8342164,"('unaffectionate', 'caring')",0.35708973,0.28297636,0.69650483,0.7302945,0.6355109,0.6158291,-0.0196818
10,0.72935563,0.73348963,"('unsympathetic', 'sympathetic')",-0.59700173,-0.6116481,-0.60807216,-0.7209998,-0.1585728,-0.1997194,-0.0411466
11,0.6249079,0.675777,"('unhelpful', 'helpful')",0.53721464,0.6347898,2.1747212,2.204067,1.1122812,1.1715446,0.0592634
12,0.5140066,0.5893925,"('unsupportive', 'supportive')",0.5237394,0.6272086,-1.8594651,-1.8548328,-0.2739064,-0.2127439,0.0611625
13,-0.0924817,-0.194532,"('impolite', 'polite')",-0.0074085146,0.03082788,-0.5300749,-0.6177101,-0.2099884,-0.2604714,-0.050483
14,0.052053332,0.044117063,"('antisocial', 'social')",1.1085422,1.1575454,0.35635236,0.12468264,0.5056493,0.4421151,-0.0635342
15,0.30391228,0.18023989,"('boring', 'funny')",0.11608876,-0.03787338,-0.1560551,-0.18619715,0.087982,-0.0146102,-0.1025922
16,-1.3010786,-1.3347642,"('unpopular', 'popular')",-0.08391417,-0.20924567,0.5313074,0.41274005,-0.2845618,-0.37709,-0.0925282
17,-0.45618245,-0.45174268,"('nasty', 'nice')",-0.9356793,-0.8370781,-0.7103403,-0.6623025,-0.7007341,-0.6503744,0.0503597
18,0.08239465,0.028361768,"('disagreeable', 'welcoming')",-0.6600914,-0.66985273,-0.74137485,-0.77327657,-0.4396905,-0.4715892,-0.0318987
19,-0.30071706,-0.3420035,"('inhospitable', 'hospitable')",-0.8436702,-0.91030943,-1.113214,-0.95694095,-0.7525338,-0.7364179,0.0161159
20,1.2214541,1.3023301,"('rough', 'thoughtful')",0.32973704,0.36402887,0.41433945,0.41139266,0.6551769,0.6925839,0.037407
21,0.47216958,0.37667266,"('immoral', 'moral')",1.6748105,1.6107047,0.02695549,-0.11436277,0.7246452,0.6243382,-0.100307
22,-0.06551957,-0.1265932,"('untrustworthy', 'trustworthy')",-0.5703102,-0.68680185,-0.74333066,-0.81277984,-0.4597201,-0.5420583,-0.0823382
23,1.5142558,1.4638107,"('insincere', 'sincere')",0.00882869,0.024974175,5.438603,5.3753276,2.3205624,2.2880375,-0.0325249
24,0.4352857,0.47085088,"('dishonest', 'honest')",0.5755544,0.618168,0.6114214,0.6312023,0.5407538,0.573407,0.0326532
25,0.12351282,0.007977052,"('egoistic', 'altruistic')",0.82367873,0.6868074,0.9477788,0.89248675,0.6316568,0.5290904,-0.1025664
26,0.81928533,0.6443934,"('hardhearted', 'benevolent')",0.8960126,0.76766163,1.5350388,1.40722,1.0834455,0.9397583,-0.1436872
27,0.3755703,0.46648556,"('hardhearted', 'softhearted')",0.32301968,0.4336741,0.50875884,0.5466418,0.4024496,0.4822671,0.0798175
28,0.6258935,0.51297116,"('disloyal', 'loyal')",0.29067823,0.11039576,1.0351236,0.9135529,0.6505651,0.5123066,-0.1382585
29,-0.84407973,-0.83840674,"('unfair', 'fair')",-0.6743932,-0.6572682,-0.32888278,-0.4086748,-0.6157852,-0.6347833,-0.0189981
30,0.5807168,0.56970346,"('intolerant', 'tolerant')",1.0884361,1.0862775,0.86623764,0.7550856,0.8451302,0.8036888,-0.0414414
31,-0.816097,-0.776085,"('evil', 'good')",-1.4898931,-1.5690364,-1.5847225,-1.5360875,-1.2969042,-1.2937363,0.0031679
32,0.9416063,0.8367561,"('unkind', 'kind')",0.3432283,0.32640582,1.1323454,0.9420619,0.8057267,0.7017413,-0.1039854
33,0.2424387,0.17875843,"('wrong', 'right')",0.92306817,0.85367775,-0.87759197,-0.8395348,0.0959716,0.0643004,-0.0316712
34,-0.11897859,-0.035791457,"('mean', 'honorable')",0.38603923,0.49670675,4.990259,5.249537,1.75244,1.903484,0.151044
35,-0.39611673,-0.4445843,"('corrupt', 'incorrupt')",-0.7035394,-0.7899936,-1.0319325,-0.9501034,-0.7105295,-0.7282271,-0.0176976
36,-0.6906668,-0.8059158,"('hostile', 'amicable')",-0.801487,-1.0553163,-0.68494755,-0.70654297,-0.7257005,-0.855925,-0.1302245
37,-0.3411668,-0.28652924,"('fake', 'genuine')",0.10819619,0.062413327,-0.20065883,-0.16078697,-0.1445431,-0.128301,0.0162421
38,-0.04271958,0.0038669072,"('untruthful', 'truthful')",0.12962133,0.098153695,0.06603326,0.1886845,0.0509783,0.0969017,0.0459234
39,3.4764776,3.5217066,"('exploitative', 'cooperative')",0.27917042,0.4232412,0.22308616,0.25745386,1.3262448,1.4008005,0.0745557
40,-0.29106644,-0.2755562,"('stingy', 'generous')",0.10396285,0.098223135,-2.1351597,-2.2468135,-0.7740877,-0.8080489,-0.0339612
41,0.11464729,0.007781163,"('unforgiving', 'forgiving')",-0.42543846,-0.5366877,-0.013566056,-0.09148375,-0.1081191,-0.2067968,-0.0986777
42,-0.31341344,-0.28969967,"('unreliable', 'reliable')",0.089549884,0.15878302,-2.6454654,-2.6448295,-0.956443,-0.9252487,0.0311943
43,0.33192804,0.43486574,"('irresponsible', 'responsible')",0.79204947,0.9130409,0.29022905,0.2559881,0.4714022,0.5346316,0.0632294
44,-0.61808014,-0.5903683,"('prejudiced', 'unprejudiced')",-0.15822436,-0.07114962,-1.226469,-1.2369683,-0.6675912,-0.6328287,0.0347625
45,-0.83061355,-0.7879322,"('incompetent', 'competent')",-0.4967224,-0.5139981,0.2302838,0.1419768,-0.365684,-0.3866512,-0.0209672
46,0.022183523,0.10754515,"('uncompetitive', 'competitive')",0.21020877,0.2887584,-0.48253077,-0.6184913,-0.0833795,-0.0740626,0.0093169
47,-0.44662705,-0.462446,"('stupid', 'smart')",1.0243485,1.098638,5.2544804,5.400745,1.9440673,2.0123123,0.068245
