,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
0,-1.2015705,-1.2083768,"('unsociable', 'sociable')",-0.914095,-0.95476043,0.5045206,0.42907536,-0.5370483,-0.5780206,-0.0409723
1,1.2201341,1.2637568,"('unfriendly', 'friendly')",-0.13565515,-0.2604509,-0.13540523,-0.15420927,0.3163579,0.2830322,-0.0333257
2,0.19304395,0.2710629,"('unlikable', 'likable')",0.25585014,0.2690235,1.9057117,1.9021615,0.7848686,0.8140826,0.029214
3,-1.3920264,-1.2632433,"('repellent', 'pleasant')",-1.1583585,-0.9832774,0.08356111,0.18050799,-0.8222746,-0.688671,0.1336036
4,0.02812403,0.026093315,"('disliked', 'liked')",-0.3584906,-0.28436357,-1.1334312,-1.201471,-0.4879326,-0.4865804,0.0013522
5,0.37796158,0.3234836,"('distant', 'outgoing')",0.08283056,-0.049801536,-1.3291171,-1.1872482,-0.2894416,-0.3045221,-0.0150805
6,0.60176766,0.5923387,"('distant', 'open')",-0.14974749,-0.26454902,-1.7129129,-1.5786427,-0.4202976,-0.416951,0.0033466
7,-0.3641062,-0.2904581,"('insensitive', 'sensitive')",-1.1548734,-0.98751324,0.799457,0.9353819,-0.2398408,-0.1141965,0.1256443
8,0.6842515,0.6190415,"('unaffectionate', 'affectionate')",-0.10776124,-0.3563067,0.034950547,-0.071598314,0.2038136,0.0637122,-0.1401014
9,1.0945685,1.0448563,"('unaffectionate', 'caring')",0.0029832423,-0.13901782,0.8601372,0.8337598,0.652563,0.5798661,-0.0726969
10,-1.4445672,-1.4194887,"('unsympathetic', 'sympathetic')",-2.3376105,-2.170542,-0.15381211,-0.15780777,-1.3119966,-1.2492795,0.0627171
11,-1.3197675,-1.3526417,"('unhelpful', 'helpful')",-1.1682642,-1.1257169,0.601183,0.5518748,-0.6289496,-0.6421613,-0.0132117
12,0.62132096,0.70431364,"('unsupportive', 'supportive')",-0.5203028,-0.38566336,1.0422426,1.1438516,0.3810869,0.4875006,0.1064137
13,-0.9159316,-0.95896125,"('impolite', 'polite')",-0.7075741,-0.71089345,0.022550665,-0.00046664476,-0.5336517,-0.5567737,-0.023122
14,0.11717441,0.10961811,"('antisocial', 'social')",-0.3980203,-0.32845703,1.6651164,1.659391,0.4614235,0.480184,0.0187605
15,0.75520855,0.722328,"('boring', 'funny')",1.0198851,0.93308616,0.6957621,0.60105616,0.8236186,0.7521567,-0.0714619
16,-0.7174893,-0.79969597,"('unpopular', 'popular')",-0.0811253,-0.12371234,-0.046554774,-0.08602308,-0.2817231,-0.3364771,-0.054754
17,-1.2868434,-1.2611862,"('nasty', 'nice')",-0.3796336,-0.3777659,-0.38761413,-0.37367287,-0.684697,-0.670875,0.013822
18,-0.12372659,-0.10251731,"('disagreeable', 'welcoming')",0.34032702,0.32119215,0.43266368,0.4511486,0.2164214,0.2232745,0.0068531
19,0.08167975,0.050048508,"('inhospitable', 'hospitable')",-0.048473395,-0.042119876,-0.6447913,-0.66703916,-0.2038617,-0.2197035,-0.0158418
20,-0.68066293,-0.6254258,"('rough', 'thoughtful')",-0.4860115,-0.39085707,0.44509953,0.5258515,-0.2405249,-0.1634771,0.0770478
21,-1.3614196,-1.2787694,"('immoral', 'moral')",-1.0299029,-0.89846826,1.2753552,1.2747568,-0.3719891,-0.3008269,0.0711622
22,-1.0812079,-1.0657512,"('untrustworthy', 'trustworthy')",-0.67712164,-0.5505752,0.37038252,0.30972144,-0.462649,-0.435535,0.027114
23,0.13268684,0.12528937,"('insincere', 'sincere')",-0.46273217,-0.42568243,1.254766,1.2156922,0.3082402,0.3050997,-0.0031405
