,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.1747658,0.1703568,"('unsociable', 'sociable')",0.054980375,-0.089306235,0.1148731,0.0405253,-0.0743478
1,0.96625584,0.9002116,"('unfriendly', 'friendly')",1.1675371,1.0811605,1.0668964,0.9906861,-0.0762103
2,0.9318484,0.9680749,"('unlikable', 'likable')",1.0663787,1.2615713,0.9991136,1.1148231,0.1157095
3,-0.87198645,-0.7511434,"('repellent', 'pleasant')",0.7271457,0.709071,-0.0724204,-0.0210362,0.0513842
4,0.0847161,-0.0040943995,"('disliked', 'liked')",-6.354845,-6.3186526,-3.1350644,-3.1613736,-0.0263092
5,-0.20767918,-0.275385,"('distant', 'outgoing')",-1.3577374,-1.2234567,-0.7827083,-0.7494209,0.0332874
6,-0.43040594,-0.4315709,"('distant', 'open')",-1.2260847,-1.1245902,-0.8282453,-0.7780805,0.0501648
7,0.33958638,0.45000994,"('insensitive', 'sensitive')",0.28008768,0.33026862,0.309837,0.3901393,0.0803023
8,0.6412468,0.5619211,"('unaffectionate', 'affectionate')",0.116882466,0.09501976,0.3790646,0.3284704,-0.0505942
9,1.0918139,1.0738351,"('unaffectionate', 'caring')",0.8154171,0.79060227,0.9536155,0.9322187,-0.0213968
10,0.099213876,0.17358075,"('unsympathetic', 'sympathetic')",0.3464485,0.21187252,0.2228312,0.1927266,-0.0301046
11,0.3964656,0.37353113,"('unhelpful', 'helpful')",2.662736,2.6139455,1.5296007,1.4937383,-0.0358624
12,0.9392267,1.0412161,"('unsupportive', 'supportive')",-1.6583095,-1.5694313,-0.3595414,-0.2641076,0.0954338
13,-0.10373845,-0.1073526,"('impolite', 'polite')",0.032083698,0.06852204,-0.0358274,-0.0194153,0.0164121
14,0.6654753,0.6267966,"('antisocial', 'social')",0.04775473,0.028947266,0.356615,0.3278719,-0.0287431
15,0.56707233,0.34511143,"('boring', 'funny')",0.5890607,0.58670956,0.5780665,0.4659105,-0.112156
16,-0.6815162,-0.6936895,"('unpopular', 'popular')",0.33249134,0.25846505,-0.1745124,-0.2176122,-0.0430998
17,-0.73671025,-0.7213535,"('nasty', 'nice')",-0.07999117,-0.05517427,-0.4083507,-0.3882639,0.0200868
18,-0.16268423,-0.16699179,"('disagreeable', 'welcoming')",-1.0315208,-1.0582032,-0.5971025,-0.6125975,-0.015495
19,0.08406146,0.074224815,"('inhospitable', 'hospitable')",-0.23458168,-0.22721381,-0.0752601,-0.0764945,-0.0012344
20,0.35668755,0.40584546,"('rough', 'thoughtful')",0.53814685,0.5489917,0.4474172,0.4774186,0.0300014
21,0.47467485,0.5199298,"('immoral', 'moral')",-0.6138217,-0.54395056,-0.0695734,-0.0120104,0.057563
22,0.13034683,0.14313363,"('untrustworthy', 'trustworthy')",-0.69441193,-0.64681834,-0.2820325,-0.2518423,0.0301902
23,1.1121169,1.2197312,"('insincere', 'sincere')",6.137575,5.950239,3.624846,3.5849853,-0.0398607
24,0.71647406,0.77132046,"('dishonest', 'honest')",0.9975418,1.0210346,0.8570079,0.8961775,0.0391696
25,1.1787313,1.1689523,"('egoistic', 'altruistic')",0.9210558,0.83925736,1.0498936,1.0041049,-0.0457887
26,2.0274398,1.9405394,"('hardhearted', 'benevolent')",1.5028892,1.4966795,1.7651645,1.7186095,-0.046555
27,-0.57461274,-0.5448468,"('hardhearted', 'softhearted')",0.41725817,0.35686418,-0.0786773,-0.0939913,-0.015314
28,1.0596367,0.91827065,"('disloyal', 'loyal')",1.1568887,0.991603,1.1082628,0.9549369,-0.1533259
29,-0.593961,-0.6756566,"('unfair', 'fair')",-1.1632416,-1.2161174,-0.8786013,-0.945887,-0.0672857
30,0.8015647,0.811675,"('intolerant', 'tolerant')",0.7186182,0.74635816,0.7600914,0.7790166,0.0189252
