,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
0,0.20001037,0.27269432,"('unsociable', 'sociable')",0.2000104,0.2726943,0.0726839
1,0.9721238,0.68554866,"('unfriendly', 'friendly')",0.9721238,0.6855487,-0.2865751
2,0.062234405,0.10559669,"('unlikable', 'likable')",0.0622344,0.1055967,0.0433623
3,0.60743916,0.90561044,"('repellent', 'pleasant')",0.6074392,0.9056104,0.2981712
4,-7.2805963,-7.547521,"('disliked', 'liked')",-7.2805963,-7.5475211,-0.2669248
5,-0.44452173,-0.6712968,"('distant', 'outgoing')",-0.4445217,-0.6712968,-0.2267751
6,-0.20929764,-0.49561113,"('distant', 'open')",-0.2092976,-0.4956111,-0.2863135
7,1.3295684,1.5049627,"('insensitive', 'sensitive')",1.3295684,1.5049627,0.1753943
8,1.3745614,1.1295865,"('unaffectionate', 'affectionate')",1.3745614,1.1295865,-0.2449749
9,1.8783486,1.8377533,"('unaffectionate', 'caring')",1.8783486,1.8377533,-0.0405953
10,1.0822617,1.3225408,"('unsympathetic', 'sympathetic')",1.0822617,1.3225408,0.2402791
11,1.9985268,2.1831756,"('unhelpful', 'helpful')",1.9985268,2.1831756,0.1846488
12,-1.385248,-1.3541871,"('unsupportive', 'supportive')",-1.3852479,-1.3541871,0.0310608
13,-0.04645384,0.1670946,"('impolite', 'polite')",-0.0464538,0.1670946,0.2135484
14,0.3030739,0.43939292,"('antisocial', 'social')",0.3030739,0.4393929,0.136319
15,0.6610619,0.5310933,"('boring', 'funny')",0.6610619,0.5310933,-0.1299686
16,-0.88405174,-0.96724254,"('unpopular', 'popular')",-0.8840517,-0.9672425,-0.0831908
17,-0.3308735,-0.33875787,"('nasty', 'nice')",-0.3308735,-0.3387579,-0.0078844
18,-0.6136095,-0.6516167,"('disagreeable', 'welcoming')",-0.6136095,-0.6516167,-0.0380072
19,-0.4227546,-0.5347097,"('inhospitable', 'hospitable')",-0.4227546,-0.5347097,-0.1119551
20,0.2912776,0.30431122,"('rough', 'thoughtful')",0.2912776,0.3043112,0.0130336
21,-0.08575301,0.30974358,"('immoral', 'moral')",-0.085753,0.3097436,0.3954966
22,-0.47577998,-0.51843613,"('untrustworthy', 'trustworthy')",-0.47578,-0.5184361,-0.0426561
23,6.4437547,6.7182283,"('insincere', 'sincere')",6.4437547,6.7182283,0.2744736
24,1.5680155,1.5453552,"('dishonest', 'honest')",1.5680155,1.5453552,-0.0226603
25,0.7691819,0.6129138,"('egoistic', 'altruistic')",0.7691819,0.6129138,-0.1562681
26,1.0932728,0.8565126,"('hardhearted', 'benevolent')",1.0932728,0.8565126,-0.2367602
27,1.2925712,1.2014129,"('hardhearted', 'softhearted')",1.2925712,1.2014129,-0.0911583
28,1.3344012,1.194106,"('disloyal', 'loyal')",1.3344012,1.194106,-0.1402952
29,-0.78773904,-1.0005549,"('unfair', 'fair')",-0.787739,-1.0005549,-0.2128159
30,1.2284392,1.4595555,"('intolerant', 'tolerant')",1.2284392,1.4595555,0.2311163
31,-1.5274119,-1.7856405,"('evil', 'good')",-1.5274119,-1.7856405,-0.2582286
32,1.2791498,1.2230005,"('unkind', 'kind')",1.2791498,1.2230005,-0.0561493
33,-0.046081528,-0.28244,"('wrong', 'right')",-0.0460815,-0.28244,-0.2363585
34,4.3623595,4.615977,"('mean', 'honorable')",4.3623595,4.6159768,0.2536173
35,-0.88308173,-1.3662356,"('corrupt', 'incorrupt')",-0.8830817,-1.3662356,-0.4831539
36,-0.84212935,-1.1667395,"('hostile', 'amicable')",-0.8421293,-1.1667395,-0.3246102
37,1.3806337,1.323931,"('fake', 'genuine')",1.3806337,1.323931,-0.0567027
38,0.21733044,0.21801986,"('untruthful', 'truthful')",0.2173304,0.2180199,0.0006895
39,0.53236616,0.7259389,"('exploitative', 'cooperative')",0.5323662,0.7259389,0.1935727
40,-1.7795241,-1.8782917,"('stingy', 'generous')",-1.7795241,-1.8782917,-0.0987676
41,0.5697886,0.55463743,"('unforgiving', 'forgiving')",0.5697886,0.5546374,-0.0151512
42,-2.9073043,-2.793495,"('unreliable', 'reliable')",-2.9073043,-2.7934949,0.1138094
43,0.7572236,0.94929266,"('irresponsible', 'responsible')",0.7572236,0.9492927,0.1920691
44,-1.8978239,-1.9493536,"('prejudiced', 'unprejudiced')",-1.8978239,-1.9493536,-0.0515297
45,0.2832133,0.3175046,"('incompetent', 'competent')",0.2832133,0.3175046,0.0342913
46,-0.36949167,-0.22252797,"('uncompetitive', 'competitive')",-0.3694917,-0.222528,0.1469637
47,4.749561,4.832561,"('stupid', 'smart')",4.7495608,4.832561,0.0830002
48,0.4517759,0.70181257,"('unintelligent', 'intelligent')",0.4517759,0.7018126,0.2500367
49,-0.39756095,-0.20940168,"('unable', 'able')",-0.397561,-0.2094017,0.1881593
50,-0.53577775,-0.58907497,"('clumsy', 'skillful')",-0.5357777,-0.589075,-0.0532973
51,0.3535987,0.52009994,"('uneducated', 'educated')",0.3535987,0.5200999,0.1665012
52,-0.620676,-0.9830797,"('irrational', 'rational')",-0.620676,-0.9830797,-0.3624037
53,0.038995184,-0.114449546,"('uncreative', 'creative')",0.0389952,-0.1144495,-0.1534447
54,0.66956705,0.64765054,"('incapable', 'capable')",0.669567,0.6476505,-0.0219165
55,0.87758243,1.1761996,"('incompetent', 'clever')",0.8775824,1.1761996,0.2986172
56,0.5666156,0.7879324,"('impractical', 'practical')",0.5666156,0.7879324,0.2213168
57,-2.460918,-2.5028875,"('unimaginative', 'imaginative')",-2.4609179,-2.5028875,-0.0419696
58,0.30694848,0.31460172,"('undiscriminating', 'discriminating')",0.3069485,0.3146017,0.0076532
59,-0.42210767,-0.5594772,"('foolish', 'wise')",-0.4221077,-0.5594772,-0.1373695
60,0.5933515,1.1076193,"('inefficient', 'efficient')",0.5933515,1.1076193,0.5142678
61,0.61956155,0.6189538,"('illogical', 'logical')",0.6195616,0.6189538,-0.0006078
62,0.6327389,1.0169708,"('incompetent', 'brilliant')",0.6327389,1.0169708,0.3842319
63,0.54828656,0.76082194,"('unperceptive', 'insightful')",0.5482866,0.7608219,0.2125353
64,-6.3983703,-6.325023,"('shy', 'confident')",-6.3983703,-6.3250232,0.0733471
65,0.006770827,0.3897438,"('insecure', 'secure')",0.0067708,0.3897438,0.382973
66,-0.34134835,-0.58520865,"('inactive', 'active')",-0.3413484,-0.5852087,-0.2438603
67,-0.5152551,-0.50413525,"('doubtful', 'determined')",-0.5152551,-0.5041353,0.0111198
68,-1.1440855,-0.9465992,"('dependent', 'independent')",-1.1440855,-0.9465992,0.1974863
69,-1.8876401,-2.1447854,"('lazy', 'industrious')",-1.8876401,-2.1447854,-0.2571453
70,1.4069189,1.5424938,"('lethargic', 'energetic')",1.4069189,1.5424938,0.1355749
71,0.3393809,0.17533226,"('diffident', 'self-confident')",0.3393809,0.1753323,-0.1640486
72,0.46330416,0.65028256,"('unambitious', 'ambitious')",0.4633042,0.6502826,0.1869784
73,-3.2806296,-3.193069,"('helpless', 'self-reliant')",-3.2806296,-3.193069,0.0875606
74,0.2849148,0.21079904,"('undedicated', 'dedicated')",0.2849148,0.210799,-0.0741158
75,-1.3110137,-1.454927,"('meek', 'impulsive')",-1.3110137,-1.454927,-0.1439133
76,0.14315633,0.43289194,"('anxious', 'daring')",0.1431563,0.4328919,0.2897356
77,-1.1989605,-0.9074393,"('unmotivated', 'motivated')",-1.1989605,-0.9074393,0.2915212
78,-0.71632797,-0.7681531,"('nonresilient', 'resilient')",-0.716328,-0.7681531,-0.0518251
79,-0.20193951,-0.42619067,"('wavering', 'unwavering')",-0.2019395,-0.4261907,-0.2242512
80,0.19202489,0.24528643,"('dominated', 'dominating')",0.1920249,0.2452864,0.0532615
81,-0.31270766,0.106961794,"('submissive', 'aggressive')",-0.3127077,0.1069618,0.4196695
82,5.5586348,5.665995,"('poor', 'rich')",5.5586348,5.6659951,0.1073603
83,-0.21984863,-0.18783131,"('powerless', 'powerful')",-0.2198486,-0.1878313,0.0320173
84,0.2064272,0.23368664,"('inferior', 'superior')",0.2064272,0.2336866,0.0272594
85,-0.3694593,-0.6962976,"('insignificant', 'prestigious')",-0.3694593,-0.6962976,-0.3268383
86,1.0924374,1.0173625,"('uninfluential', 'influential')",1.0924374,1.0173625,-0.0750749
87,-0.23224753,-0.11999733,"('unsuccessful', 'successful')",-0.2322475,-0.1199973,0.1122502
88,0.36365685,0.37815163,"('low', 'eminent')",0.3636568,0.3781516,0.0144948
