,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6861012,-0.7717878,"('unsociable', 'sociable')",-0.12090542,-0.3332849,-0.4035033,-0.5525364,-0.1490331
1,-0.4534271,-0.38329968,"('unfriendly', 'friendly')",1.2994757,1.20837,0.4230243,0.4125351,-0.0104892
2,1.4849993,1.5126117,"('unlikable', 'likable')",1.017306,0.9906787,1.2511526,1.2516452,0.0004926
3,-0.34111202,-0.20791666,"('repellent', 'pleasant')",1.0716592,1.199409,0.3652736,0.4957462,0.1304726
4,0.24685177,0.274357,"('disliked', 'liked')",-7.0454316,-7.183521,-3.3992898,-3.454582,-0.0552922
5,-0.24114057,-0.21459608,"('distant', 'outgoing')",-0.7361111,-0.59758675,-0.4886258,-0.4060914,0.0825344
6,-0.63583547,-0.48728603,"('distant', 'open')",-0.79788196,-0.64760673,-0.7168587,-0.5674464,0.1494123
7,-0.9037751,-0.8191929,"('insensitive', 'sensitive')",0.32398635,0.35465372,-0.2898944,-0.2322696,0.0576248
8,-0.18962686,-0.26715237,"('unaffectionate', 'affectionate')",0.47190157,0.4389124,0.1411374,0.08588,-0.0552574
9,-0.27666262,-0.31330407,"('unaffectionate', 'caring')",0.9391994,0.9962853,0.3312684,0.3414906,0.0102222
10,-1.0216296,-1.1308528,"('unsympathetic', 'sympathetic')",-0.28503904,-0.4161346,-0.6533343,-0.7734937,-0.1201594
11,-0.68619454,-0.8377653,"('unhelpful', 'helpful')",1.6782238,1.7007328,0.4960147,0.4314838,-0.0645309
12,-0.042820394,0.12614793,"('unsupportive', 'supportive')",-2.0281742,-2.0746863,-1.0354973,-0.9742692,0.0612281
13,-1.1324527,-1.299057,"('impolite', 'polite')",-0.7138896,-0.81938016,-0.9231712,-1.0592186,-0.1360474
14,0.44972077,0.4477621,"('antisocial', 'social')",0.5514175,0.39673588,0.5005692,0.422249,-0.0783202
15,0.8579077,0.636027,"('boring', 'funny')",0.3483893,0.30514336,0.6031485,0.4705852,-0.1325633
16,0.042836413,0.116878875,"('unpopular', 'popular')",0.19637638,0.2105237,0.1196064,0.1637013,0.0440949
17,-0.02520218,0.06287117,"('nasty', 'nice')",-0.40708324,-0.39582372,-0.2161427,-0.1664763,0.0496664
18,0.015950084,0.254414,"('disagreeable', 'welcoming')",-0.5719989,-0.54777455,-0.2780244,-0.1466803,0.1313441
19,-0.5695254,-0.67688304,"('inhospitable', 'hospitable')",-0.67012006,-0.60120076,-0.6198227,-0.6390419,-0.0192192
20,0.42200443,0.47426796,"('rough', 'thoughtful')",0.74221796,0.7107505,0.5821112,0.5925093,0.0103981
21,0.17690918,0.025153868,"('immoral', 'moral')",-0.004890127,-0.055593874,0.0860095,-0.01522,-0.1012295
22,0.1346538,0.1689946,"('untrustworthy', 'trustworthy')",-0.5935067,-0.6427585,-0.2294264,-0.2368819,-0.0074555
23,-0.39077136,-0.4433918,"('insincere', 'sincere')",5.9886994,6.0467014,2.798964,2.8016548,0.0026908
24,-0.056566115,-0.1223531,"('dishonest', 'honest')",0.8302303,0.8140257,0.3868321,0.3458363,-0.0409958
25,0.94410807,1.045311,"('egoistic', 'altruistic')",1.304068,1.3526968,1.124088,1.1990039,0.0749159
26,1.2860096,1.1437938,"('hardhearted', 'benevolent')",1.6376371,1.408945,1.4618233,1.2763693,-0.185454
27,-0.23491599,-0.1540793,"('hardhearted', 'softhearted')",1.196742,1.2037228,0.480913,0.5248218,0.0439088
28,0.11802442,-0.11360766,"('disloyal', 'loyal')",1.218093,1.0189105,0.6680588,0.4526514,-0.2154074
29,-0.08843272,-0.11839165,"('unfair', 'fair')",-0.03251787,-0.15903318,-0.0604753,-0.1387124,-0.0782371
30,0.36403775,0.272565,"('intolerant', 'tolerant')",1.0514151,0.903378,0.7077264,0.5879715,-0.1197549
31,-0.37214088,-0.18386167,"('evil', 'good')",-0.878881,-0.8556757,-0.6255109,-0.5197687,0.1057422
32,0.39936695,0.12705946,"('unkind', 'kind')",1.2563016,0.9473737,0.8278343,0.5372165,-0.2906178
33,0.565508,0.51346534,"('wrong', 'right')",-0.5647206,-0.5965679,0.0003937,-0.0415513,-0.041945
34,0.30382475,0.49498832,"('mean', 'honorable')",5.3389583,5.6255565,2.8213916,3.0602725,0.2388809
35,0.10725337,-0.003516364,"('corrupt', 'incorrupt')",-0.5582725,-0.5607439,-0.2255096,-0.2821302,-0.0566206
36,0.28987768,0.25027078,"('hostile', 'amicable')",-0.30317834,-0.37682354,-0.0066503,-0.0632764,-0.0566261
37,0.4206413,0.33052242,"('fake', 'genuine')",0.28180695,0.28990397,0.3512241,0.3102132,-0.0410109
38,-0.50588965,-0.5311127,"('untruthful', 'truthful')",-0.07174876,-0.009251138,-0.2888192,-0.2701819,0.0186373
39,0.12876527,0.16892242,"('exploitative', 'cooperative')",0.17234617,0.1894967,0.1505557,0.1792096,0.0286539
40,0.36760968,0.5827358,"('stingy', 'generous')",-1.8474319,-1.9031566,-0.7399111,-0.6602104,0.0797007
41,0.06500829,0.1983182,"('unforgiving', 'forgiving')",0.17663966,0.02137642,0.120824,0.1098473,-0.0109767
42,0.69066906,0.7118832,"('unreliable', 'reliable')",-3.3394308,-3.4095392,-1.3243809,-1.3488281,-0.0244472
43,-0.41805163,-0.4059867,"('irresponsible', 'responsible')",0.50163084,0.45196116,0.0417896,0.0229872,-0.0188024
44,0.09435904,0.059785992,"('prejudiced', 'unprejudiced')",-1.5180076,-1.5294956,-0.7118243,-0.7348548,-0.0230305
45,-0.60668635,-0.5955252,"('incompetent', 'competent')",0.028841414,-0.063785784,-0.2889225,-0.3296555,-0.040733
46,-0.63339335,-0.60932034,"('uncompetitive', 'competitive')",-0.7501655,-0.8415196,-0.6917794,-0.72542,-0.0336406
47,0.035792768,0.14410904,"('stupid', 'smart')",5.281418,5.4957623,2.6586053,2.8199358,0.1613305
48,-0.39858356,-0.32438475,"('unintelligent', 'intelligent')",0.60068786,0.55288535,0.1010522,0.1142503,0.0131981
49,-0.061505727,-0.0075302646,"('unable', 'able')",-0.33350992,-0.28226548,-0.1975078,-0.1448979,0.0526099
50,0.3698072,0.2759754,"('clumsy', 'skillful')",-0.14372525,-0.21882136,0.113041,0.028577,-0.084464
51,-0.80042034,-0.9738401,"('uneducated', 'educated')",0.4802629,0.38433263,-0.1600787,-0.2947537,-0.134675
52,0.5712939,0.47637135,"('irrational', 'rational')",-0.042626195,-0.04454959,0.2643338,0.2159109,-0.0484229
53,-0.880004,-0.74281704,"('uncreative', 'creative')",0.14665939,0.14206392,-0.3666723,-0.3003766,0.0662957
54,-0.16047245,-0.2923763,"('incapable', 'capable')",0.6830707,0.7095841,0.2612991,0.2086039,-0.0526952
55,-0.27477467,-0.19847381,"('incompetent', 'clever')",0.67789614,0.6188286,0.2015607,0.2101774,0.0086167
56,-0.20245264,-0.28952008,"('impractical', 'practical')",-0.36918372,-0.47888482,-0.2858182,-0.3842025,-0.0983843
57,-0.5583033,-0.6050163,"('unimaginative', 'imaginative')",-3.0098367,-3.1615849,-1.78407,-1.8833005,-0.0992305
58,0.6619507,0.788383,"('undiscriminating', 'discriminating')",0.43365717,0.36742866,0.5478039,0.5779058,0.0301019
59,0.7881347,0.695108,"('foolish', 'wise')",-0.00254267,0.08543619,0.392796,0.3902721,-0.0025239
