,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
0,-0.82745355,-0.87923986,"('unsociable', 'sociable')",-0.28133383,-0.34996963,-0.5543937,-0.6146047,-0.060211
1,1.0989928,1.1046052,"('unfriendly', 'friendly')",2.0785787,1.9180237,1.5887858,1.5113144,-0.0774714
2,0.63870704,0.6817865,"('unlikable', 'likable')",0.3540845,0.3798235,0.4963958,0.530805,0.0344092
3,-1.4559517,-1.3518999,"('repellent', 'pleasant')",-0.4840447,-0.4446917,-0.9699982,-0.8982958,0.0717024
4,0.66887957,0.69575053,"('disliked', 'liked')",-4.834694,-4.764727,-2.0829072,-2.0344882,0.048419
5,1.4956007,1.454568,"('distant', 'outgoing')",0.13745645,0.066187926,0.8165286,0.760378,-0.0561506
6,1.6716114,1.6541678,"('distant', 'open')",0.55138105,0.49174026,1.1114962,1.0729541,-0.0385421
7,-0.82482284,-0.87131965,"('insensitive', 'sensitive')",-0.28827268,-0.2583236,-0.5565478,-0.5648216,-0.0082738
8,1.2423371,1.2034128,"('unaffectionate', 'affectionate')",1.3383065,1.1956737,1.2903218,1.1995432,-0.0907786
9,1.7115761,1.6441171,"('unaffectionate', 'caring')",1.6838747,1.5550419,1.6977254,1.5995796,-0.0981458
10,-1.0483316,-1.06152,"('unsympathetic', 'sympathetic')",-0.4652401,-0.4464902,-0.7567859,-0.7540051,0.0027808
11,-0.5361744,-0.58777535,"('unhelpful', 'helpful')",1.3476799,1.2670978,0.4057527,0.3396612,-0.0660915
12,0.121936515,0.17691699,"('unsupportive', 'supportive')",-1.0527892,-1.0504557,-0.4654264,-0.4367694,0.028657
13,-1.8332473,-1.9061692,"('impolite', 'polite')",-1.1366817,-1.1423857,-1.4849645,-1.5242774,-0.0393129
14,-0.63260376,-0.6926889,"('antisocial', 'social')",-0.81581146,-0.795048,-0.7242076,-0.7438685,-0.0196609
15,-0.11481805,-0.22826192,"('boring', 'funny')",0.24688776,0.24719897,0.0660349,0.0094685,-0.0565664
16,0.19481793,0.25578386,"('unpopular', 'popular')",1.4256661,1.3823638,0.810242,0.8190738,0.0088318
17,-0.8387447,-0.8195127,"('nasty', 'nice')",-0.48852986,-0.39789534,-0.6636373,-0.608704,0.0549333
18,0.6919044,0.7336116,"('disagreeable', 'welcoming')",0.29477295,0.22256789,0.4933387,0.4780897,-0.015249
19,0.619646,0.6595771,"('inhospitable', 'hospitable')",0.026644932,-0.012529314,0.3231455,0.3235239,0.0003784
20,0.334973,0.3213139,"('rough', 'thoughtful')",1.2360787,1.3225604,0.7855259,0.8219371,0.0364112
21,-1.0274146,-1.0024747,"('immoral', 'moral')",-1.0326338,-0.99584687,-1.0300242,-0.9991608,0.0308634
22,-1.2439495,-1.2384145,"('untrustworthy', 'trustworthy')",-1.2946215,-1.2292054,-1.2692854,-1.2338099,0.0354755
23,-0.14120255,-0.19013919,"('insincere', 'sincere')",4.1212387,3.9554334,1.9900181,1.882647,-0.1073711
24,0.85306495,0.7866105,"('dishonest', 'honest')",0.0909541,0.031123191,0.4720095,0.4088668,-0.0631427
25,1.3246838,1.3164285,"('egoistic', 'altruistic')",1.9218205,1.9461536,1.6232522,1.6312912,0.008039
26,1.9058622,1.8759735,"('hardhearted', 'benevolent')",1.7237375,1.6815017,1.8147998,1.7787375,-0.0360623
27,0.8669571,0.77277356,"('hardhearted', 'softhearted')",0.7613314,0.65644884,0.8141443,0.7146112,-0.0995331
28,0.45830148,0.38423106,"('disloyal', 'loyal')",1.0864993,0.952159,0.7724004,0.668195,-0.1042054
29,-0.672079,-0.7251983,"('unfair', 'fair')",-0.6134654,-0.66790813,-0.6427722,-0.6965532,-0.053781
30,-1.0252944,-1.0177865,"('intolerant', 'tolerant')",-0.27731782,-0.2619096,-0.6513062,-0.6398481,0.0114581
31,0.15301302,0.38715953,"('evil', 'good')",0.027612016,0.044949204,0.0903125,0.2160544,0.1257419
32,0.84691054,0.73408043,"('unkind', 'kind')",0.8359603,0.7716646,0.8414354,0.7528725,-0.0885629
33,1.6822419,1.5388341,"('wrong', 'right')",0.6739891,0.59255546,1.1781155,1.0656948,-0.1124207
34,0.19062832,0.35567984,"('mean', 'honorable')",4.21311,4.1665416,2.2018692,2.2611108,0.0592416
35,1.0884683,0.9424659,"('corrupt', 'incorrupt')",0.16909611,0.10480946,0.6287822,0.5236377,-0.1051445
36,1.1301522,1.1742071,"('hostile', 'amicable')",0.17659086,0.05866278,0.6533716,0.6164349,-0.0369367
