,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.6227214,0.47315136,"('unsociable', 'sociable')",1.3889331,1.2180029,1.0058272,0.8455771,-0.1602501
1,1.2808161,1.1135398,"('unfriendly', 'friendly')",0.49776796,0.34388676,0.889292,0.7287133,-0.1605787
2,1.1048014,1.2213453,"('unlikable', 'likable')",0.3078274,0.35039395,0.7063144,0.7858696,0.0795552
3,0.03318217,0.13034147,"('repellent', 'pleasant')",0.972458,0.9772889,0.5028201,0.5538152,0.0509951
4,-0.47002745,-0.46684933,"('disliked', 'liked')",-6.7479553,-6.9453626,-3.6089914,-3.7061059,-0.0971145
5,-0.6998749,-0.6330999,"('distant', 'outgoing')",-2.0138726,-1.9210534,-1.3568738,-1.2770767,0.0797971
6,-0.093911335,-0.012338802,"('distant', 'open')",-1.5192769,-1.4107403,-0.8065941,-0.7115395,0.0950546
7,1.0974491,1.1222627,"('insensitive', 'sensitive')",1.3542998,1.3682714,1.2258744,1.245267,0.0193926
8,-0.12890288,-0.100859836,"('unaffectionate', 'affectionate')",-0.15567067,-0.17914395,-0.1422868,-0.1400019,0.0022849
9,1.1205639,1.1502601,"('unaffectionate', 'caring')",0.8177601,0.84617954,0.969162,0.9982198,0.0290578
10,-0.061216593,-0.023490485,"('unsympathetic', 'sympathetic')",1.1491928,1.0830944,0.5439881,0.529802,-0.0141861
11,-0.34087998,-0.32949233,"('unhelpful', 'helpful')",2.773849,2.7678761,1.2164845,1.2191919,0.0027074
12,0.3925879,0.5068532,"('unsupportive', 'supportive')",-1.2910485,-1.3124751,-0.4492303,-0.4028109,0.0464194
13,0.9170537,0.7799017,"('impolite', 'polite')",0.74848074,0.68533146,0.8327672,0.7326165,-0.1001507
14,0.08771142,0.051875584,"('antisocial', 'social')",0.9545192,0.8378608,0.5211153,0.4448682,-0.0762471
15,0.04674305,-0.046250187,"('boring', 'funny')",-0.13218187,-0.2547059,-0.0427194,-0.1504781,-0.1077587
16,-0.28357807,-0.3625218,"('unpopular', 'popular')",-0.21405086,-0.3753349,-0.2488145,-0.3689283,-0.1201138
17,-1.0212725,-0.8744662,"('nasty', 'nice')",-0.78922933,-0.6633142,-0.9052509,-0.7688902,0.1363607
18,-0.31375638,-0.24929711,"('disagreeable', 'welcoming')",-1.0574358,-1.0047388,-0.685596,-0.627018,0.058578
19,-1.4215276,-1.2995397,"('inhospitable', 'hospitable')",-1.7600907,-1.5945828,-1.5908091,-1.4470613,0.1437478
20,0.5269787,0.5632066,"('rough', 'thoughtful')",0.6445756,0.57053316,0.5857772,0.5668699,-0.0189073
21,0.76726013,0.7611179,"('immoral', 'moral')",1.0947486,1.1170149,0.9310044,0.9390664,0.008062
22,0.5172455,0.3914096,"('untrustworthy', 'trustworthy')",-0.01714323,-0.17570038,0.2500511,0.1078546,-0.1421965
23,0.65103793,0.57576126,"('insincere', 'sincere')",6.551832,6.563229,3.6014352,3.5694952,-0.03194
24,0.82000434,0.83924407,"('dishonest', 'honest')",1.3727397,1.3059921,1.096372,1.0726181,-0.0237539
25,0.250291,0.26385444,"('egoistic', 'altruistic')",-0.04020048,-0.085194744,0.1050453,0.0893299,-0.0157154
26,1.3171407,1.1913589,"('hardhearted', 'benevolent')",1.137608,1.0099435,1.2273743,1.1006513,-0.126723
27,-0.06957993,0.058409967,"('hardhearted', 'softhearted')",0.53135884,0.5014819,0.2308895,0.2799459,0.0490564
28,0.7217242,0.5873027,"('disloyal', 'loyal')",1.1448952,1.0356296,0.9333097,0.8114662,-0.1218435
29,-0.07327303,-0.12958544,"('unfair', 'fair')",-0.58538467,-0.7247096,-0.3293288,-0.4271475,-0.0978187
30,0.8653868,0.83571965,"('intolerant', 'tolerant')",1.1884042,1.2322847,1.0268955,1.0340022,0.0071067
31,-0.88427573,-0.72546935,"('evil', 'good')",-2.8249953,-2.7465706,-1.8546355,-1.73602,0.1186155
32,1.1569626,1.1041645,"('unkind', 'kind')",1.2083371,1.0038712,1.1826499,1.0540178,-0.1286321
33,0.6487713,0.56489277,"('wrong', 'right')",-9.469688e-05,-0.019609008,0.3243383,0.2726419,-0.0516964
34,-0.32204884,-0.17154038,"('mean', 'honorable')",4.376731,4.6606045,2.0273411,2.2445321,0.217191
35,-0.81965876,-0.9391752,"('corrupt', 'incorrupt')",-2.3085177,-2.3908238,-1.5640882,-1.6649995,-0.1009113
36,-1.0877154,-1.2172214,"('hostile', 'amicable')",-1.3720001,-1.4528015,-1.2298577,-1.3350115,-0.1051538
